Id	Source	Sink
16175	4681267	180785
16176	4681267	21177
16177	4681267	250436
16178	4681267	1636347
16179	3527272	2651013
16180	932074	487639
16181	3151068	1310817
16182	4757732	210398
16183	4757732	4639071
16184	4757732	2891857
16185	4757732	250455
16186	3009851	1928713
16187	3725239	3947067
16188	3725239	237210
16189	3725239	1909985
16190	3725239	3039452
16191	813047	2276246
16192	4402897	75278
16193	3687277	144710
16194	3370783	3173169
16195	3370783	4262988
16196	3370783	460266
16197	231650	1222195
16198	231650	2508404
16199	1514802	1073978
16200	1351195	409035
16201	1351195	3702525
16202	1351195	2748661
16203	1351195	4401560
16204	1351195	3911841
16205	1351195	200384
16206	1351195	3873201
16207	1351195	2026339
16208	1351195	4346354
16209	1351195	3796666
16210	1351195	3514892
16211	1351195	2786563
16212	1351195	4524655
16213	1351195	3930445
16214	1351195	4725271
16215	1351195	2319234
16216	1351195	3607018
16217	1351195	4760027
16218	1351195	1022819
16219	1351195	4627932
16220	1351195	1919594
16221	1351195	375444
16222	1351195	601878
16223	1351195	1248175
16224	1351195	3498488
16225	1351195	4761653
16226	1351195	4234481
16227	1351195	2241532
16228	1351195	83818
16229	1351195	615852
16230	1351195	3005336
16231	1351195	2067897
16232	1351195	3470582
16233	1351195	754147
16234	1351195	932727
16235	1351195	1551153
16236	1351195	782542
16237	1351195	2650878
16238	1351195	704934
16239	1351195	2181782
16240	1351195	1458683
16241	1351195	3941063
16242	1351195	4559276
16243	1351195	82761
16244	1351195	3510613
16245	1351195	1740832
16246	1993854	3333959
16247	4261799	4643353
16248	2419178	2984603
16249	1927810	2956481
16250	362884	4757441
16251	3129186	1389627
16252	4120651	784291
16253	4842336	1177696
16254	1869476	1345125
16255	1869476	3580428
16256	1869476	2053516
16257	2591671	1353165
16258	2791664	4821678
16259	2791664	4184158
16260	4472135	4217711
16261	375905	2947741
16262	2021517	1721413
16263	2021517	1200648
16264	1237698	593309
16265	4562839	3784146
16266	3719411	1030864
16267	4600354	4331707
16268	2171358	1590071
16269	1270249	2589511
16270	2773866	1348879
16271	4803959	20388
16272	2518902	1252024
16273	2518902	4054977
16274	1711569	173399
16275	1711569	4060945
16276	1641756	3656408
16277	2311991	2647536
16278	1155354	879781
16279	1155354	4565646
16280	1155354	1140217
16281	104382	2647536
16282	3244835	2984603
16283	1044619	1887282
16284	1393618	979255
16285	1360090	4554501
16286	4818958	422996
16287	173719	956236
16288	173719	1751254
16289	173719	4219424
16290	173719	4651364
16291	173719	4828789
16292	173719	774740
16293	173719	1038661
16294	173719	2782578
16295	173719	4509275
16296	173719	3388065
16297	173719	689629
16298	173719	4699946
16299	3863062	1907201
16300	3863062	2466715
16301	3863062	2014363
16302	3863062	1417183
16303	3863062	1074140
16304	3863062	4475906
16305	3863062	3725239
16306	3863062	4565956
16307	265741	3031208
16308	1367655	1745731
16309	1367655	754927
16310	1367655	3904655
16311	1367655	85884
16312	318109	4820881
16313	2060218	2223881
16314	784476	3875186
16315	784476	3748909
16316	3507863	3860196
16317	3507863	1993869
16318	3507863	86093
16319	3507863	4208488
16320	3507863	823739
16321	619552	2765036
16322	2138865	610208
16323	1589761	2579919
16324	1589761	4287910
16325	1589761	2334915
16326	1589761	1515349
16327	1589761	549339
16328	1589761	4588320
16329	1589761	3523141
16330	1926769	1819968
16331	1150281	2201911
16332	1150281	1592695
16333	1150281	3086484
16334	4796773	1048222
16335	4225437	859151
16336	4225437	2107915
16337	609330	3076241
16338	3054502	1565469
16339	3378280	871619
16340	3714654	3202770
16341	1713358	933347
16342	1765731	174509
16343	1765731	1908354
16344	1765731	1845681
16345	4074945	4080082
16346	2955286	3088232
16347	1442249	3236313
16348	2623580	1941496
16349	2623580	3332284
16350	3474714	30043
16351	3474714	3293210
16352	2519581	1966013
16353	2510362	2134949
16354	3056912	2000073
16355	3056912	826311
16356	3056912	1935289
16357	3236313	2530590
16358	471758	2200421
16359	471758	2304698
16360	471758	4866498
16361	471758	3886839
16362	471758	102016
16363	471758	2309487
16364	471758	3963255
16365	471758	3032907
16366	471758	164833
16367	471758	3497328
16368	471758	1674134
16369	471758	772737
16370	3146672	149736
16371	240027	599007
16372	240027	1951944
16373	240027	1580679
16374	240027	287498
16375	240027	4445759
16376	240027	4611929
16377	240027	144343
16378	240027	3562363
16379	240027	4144061
16380	240027	3958452
16381	240027	2581780
16382	240027	2805661
16383	240027	1553172
16384	240027	3919827
16385	240027	4676548
16386	240027	40455
16387	240027	4222363
16388	240027	4323690
16389	240027	4243305
16390	240027	2432059
16391	240027	2993008
16392	240027	3469879
16393	4665633	2858107
16394	4745006	2223881
16395	3650803	1026979
16396	4145218	3017206
16397	2740508	1299015
16398	4428153	1483950
16399	1702250	282738
16400	3107199	4740892
16401	2938250	3562729
16402	2938250	98402
16403	3235989	4208957
16404	4732444	3559531
16405	4732444	3711222
16406	4732444	79336
16407	4732444	837859
16408	4732444	12666
16409	4164647	4229612
16410	4164647	4288035
16411	4164647	1272889
16412	4164647	2948823
16413	1543066	1114213
16414	4311665	2580725
16415	4311665	3863984
16416	4311665	128303
16417	4311665	1942001
16418	4311665	457555
16419	863325	1365644
16420	863325	4228326
16421	863325	2484540
16422	863325	3867017
16423	1194190	374018
16424	1194190	1814568
16425	988417	3973524
16426	942440	3738841
16427	259091	2135422
16428	259091	4459777
16429	259091	1281479
16430	259091	1413031
16431	259091	3400588
16432	259091	2151916
16433	259091	396867
16434	259091	2785675
16435	4614417	4411245
16436	3478060	1196225
16437	1104187	1486685
16438	1104187	4519174
16439	2608376	346588
16440	2608376	2946582
16441	1322684	2680296
16442	1322684	2499605
16443	1322684	4607604
16444	4815111	2510098
16445	4815111	3227752
16446	832334	2882556
16447	3647013	4400995
16448	3578368	4803143
16449	3578368	4025980
16450	1455473	487639
16451	1901271	1413055
16452	3278181	1564470
16453	3278181	4798911
16454	3278181	554768
16455	3278181	1245989
16456	1601895	3547256
16457	1601895	1025695
16458	1601895	2483332
16459	1601895	994712
16460	1601895	3240583
16461	1601895	4637119
16462	1601895	2539544
16463	1601895	1470598
16464	1601895	329799
16465	1601895	4126394
16466	1601895	3871202
16467	1601895	2432448
16468	1601895	4842289
16469	1601895	3449225
16470	1601895	1369414
16471	1601895	3293349
16472	1601895	1598477
16473	1601895	4243406
16474	1601895	4529358
16475	1601895	4350541
16476	1601895	2339677
16477	1601895	3960076
16478	1601895	4437877
16479	1601895	4485147
16480	1601895	2614408
16481	1601895	1685394
16482	1601895	3297611
16483	1601895	3558336
16484	1601895	4638145
16485	1601895	2159307
16486	1601895	2148704
16487	1601895	884841
16488	1601895	348912
16489	1601895	2913197
16490	1601895	1530201
16491	1601895	4668715
16492	1601895	4019374
16493	1601895	4367957
16494	1601895	2557268
16495	1601895	1984428
16496	1601895	3827506
16497	1601895	1484415
16498	1601895	1646083
16499	1601895	2744115
16500	1601895	416580
16501	1601895	4089012
16502	1601895	2652361
16503	1601895	2525042
16504	1601895	2425955
16505	1601895	731097
16506	1601895	4231596
16507	1601895	399094
16508	1601895	2115071
16509	1601895	1760001
16510	1601895	1080761
16511	1601895	3683953
16512	1601895	4024902
16513	1601895	2045777
16514	1601895	2749310
16515	1601895	1812003
16516	1601895	1272936
16517	1601895	4603899
16518	1601895	1140426
16519	1601895	1453349
16520	1601895	813202
16521	1601895	3021252
16522	1601895	3209741
16523	1601895	3585891
16524	1601895	4410398
16525	1601895	1549969
16526	1601895	589727
16527	1601895	1164024
16528	1601895	3995919
16529	1601895	2751608
16530	1601895	4687563
16531	1601895	2587403
16532	1601895	3002837
16533	1601895	2630998
16534	1601895	3740671
16535	1601895	4847334
16536	1601895	379723
16537	1601895	950174
16538	1601895	3190284
16539	1601895	261124
16540	1601895	2624754
16541	1601895	2564223
16542	1601895	3368759
16543	1601895	4172653
16544	1601895	3753547
16545	1601895	2556593
16546	1601895	462385
16547	1601895	842283
16548	1601895	3962127
16549	1601895	2554960
16550	1601895	943728
16551	1601895	4499874
16552	1601895	2543886
16553	1601895	4722020
16554	1601895	3749594
16555	1601895	1120838
16556	1601895	2080122
16557	1601895	643800
16558	1601895	3958794
16559	1601895	39058
16560	1601895	1687366
16561	1601895	2088412
16562	1601895	3940222
16563	1601895	936708
16564	1601895	4808340
16565	1601895	4697742
16566	1601895	3250448
16567	1601895	1653250
16568	1601895	3122665
16569	1601895	2225602
16570	1601895	4481520
16571	1601895	2790286
16572	1601895	1938286
16573	1601895	2374128
16574	1601895	4341045
16575	1601895	2904984
16576	1601895	796326
16577	1601895	1335378
16578	1601895	1909170
16579	1601895	204959
16580	1601895	1792486
16581	1601895	1291509
16582	1601895	3945317
16583	1601895	3137765
16584	1601895	314236
16585	1601895	1930779
16586	1601895	2711477
16587	1601895	2381898
16588	1601895	305878
16589	1601895	4495322
16590	1601895	791252
16591	1601895	1920509
16592	1601895	4238702
16593	1601895	4855773
16594	1601895	4211087
16595	1601895	91440
16596	1601895	270896
16597	1601895	1592473
16598	1601895	475498
16599	1601895	3465525
16600	1601895	683463
16601	1601895	4213902
16602	1601895	3928412
16603	1601895	808622
16604	1601895	1381692
16605	1601895	1798770
16606	1601895	1628407
16607	1601895	570
16608	1601895	177673
16609	1601895	2446446
16610	1601895	543946
16611	1601895	2959098
16612	1601895	2320917
16613	1601895	4737460
16614	1601895	1601484
16615	1601895	954657
16616	1601895	1183799
16617	1601895	4065896
16618	1601895	4422644
16619	1601895	2046955
16620	1601895	548089
16621	1601895	861588
16622	1601895	449497
16623	1601895	2826385
16624	1601895	508398
16625	1601895	2584523
16626	1601895	323669
16627	1601895	4416834
16628	1601895	1810764
16629	1601895	4811954
16630	1601895	220924
16631	1601895	2608290
16632	1601895	2116264
16633	1601895	1595745
16634	1601895	2958915
16635	1601895	3847311
16636	1601895	3952588
16637	1601895	2338876
16638	1601895	218798
16639	1601895	630854
16640	1601895	4731492
16641	1601895	3122501
16642	1601895	181586
16643	1601895	1748498
16644	1601895	2154191
16645	1601895	579071
16646	1601895	298391
16647	1601895	3507233
16648	1601895	1498497
16649	1601895	1780917
16650	1601895	901507
16651	1601895	2892969
16652	1601895	2718837
16653	1601895	3790249
16654	1601895	835509
16655	1601895	4180433
16656	1601895	3122032
16657	1601895	2499512
16658	892090	2009930
16659	1477629	2647536
16660	75278	2820509
16661	75278	4696477
16662	289432	1565469
16663	3584579	712526
16664	717730	1981993
16665	1707225	1480185
16666	3173413	1196225
16667	3223920	3438337
16668	333085	3656408
16669	2947741	1396647
16670	2947741	884807
16671	2266717	240227
16672	3437795	1074860
16673	3437795	992609
16674	3437795	4055513
16675	3437795	3404257
16676	460266	82340
16677	4737728	1069044
16678	4565915	354566
16679	4565915	2725003
16680	4565915	2101034
16681	4565915	4394863
16682	4565915	1315185
16683	4565915	4720085
16684	4565915	3887411
16685	4565915	4323145
16686	4565915	4263447
16687	4565915	807808
16688	4565915	646867
16689	4565915	1599253
16690	4565915	2626467
16691	4565915	1549123
16692	4565915	3036515
16693	4565915	629480
16694	4565915	40671
16695	4565915	3875670
16696	4565915	3942609
16697	4565915	1480315
16698	4565915	3554524
16699	4565915	3011799
16700	1663006	2324352
16701	3574531	2706025
16702	3268179	663470
16703	3268179	978429
16704	3268179	3845680
16705	3268179	2281182
16706	3268179	3354048
16707	1998202	100754
16708	1998202	3153504
16709	3089513	3112578
16710	3089513	2130483
16711	3089513	1378037
16712	3089513	969866
16713	3089513	359406
16714	3089513	3692966
16715	3089513	4288865
16716	3089513	2345854
16717	3089513	1448409
16718	3089513	4631920
16719	1450478	2809458
16720	4537903	1488401
16721	4405100	917351
16722	4405100	4586661
16723	4405100	32041
16724	4405100	1818240
16725	4405100	4391169
16726	4405100	1946338
16727	4405100	903792
16728	4405100	4863879
16729	4405100	582943
16730	922843	4862804
16731	922843	2802223
16732	1917370	1138023
16733	1917370	3600108
16734	1917370	2501309
16735	3104971	865515
16736	786633	658596
16737	3153773	4492909
16738	3153773	3562714
16739	111970	4049597
16740	111970	608243
16741	111970	1539937
16742	606562	4396893
16743	606562	2747858
16744	606562	3269405
16745	606562	2018607
16746	323589	4577899
16747	3017206	1969767
16748	3017206	3565552
16749	3017206	2159744
16750	3017206	3350152
16751	3017206	129056
16752	3017206	4274835
16753	3017206	4280665
16754	3017206	300421
16755	3017206	4614036
16756	3017206	4637926
16757	3017206	1645666
16758	3017206	597655
16759	3017206	3886754
16760	3017206	4689409
16761	3017206	2770964
16762	3017206	21222
16763	3017206	303827
16764	3017206	4126538
16765	3017206	1561366
16766	3017206	2383774
16767	3017206	1349809
16768	3017206	1167732
16769	3017206	741142
16770	3017206	1149350
16771	3017206	4419400
16772	3017206	3692419
16773	3017206	3760908
16774	3017206	2963811
16775	3017206	3851011
16776	3017206	3343676
16777	3017206	2452438
16778	3017206	991700
16779	3017206	2105418
16780	3017206	4672757
16781	3017206	2188009
16782	3017206	1992494
16783	3017206	3768380
16784	4524805	2651013
16785	510935	3318070
16786	2070401	1592987
16787	1470326	224552
16788	593067	3296013
16789	1681099	2285826
16790	1962589	1579396
16791	1962589	2777919
16792	294574	57546
16793	2169549	1794886
16794	2169549	592242
16795	1782783	2409113
16796	1782783	224552
16797	1782783	3523734
16798	1782783	971074
16799	1782783	4667085
16800	1782783	4768062
16801	1782783	2555796
16802	1782783	161875
16803	1782783	83268
16804	1782783	1399881
16805	1782783	4275389
16806	1782783	4311290
16807	1782783	222236
16808	1782783	4200637
16809	1782783	3249655
16810	2712752	3156984
16811	2712752	1817049
16812	2712752	3316347
16813	2712752	3794731
16814	2506473	3081904
16815	2506473	3967225
16816	2506473	3275463
16817	2506473	1874195
16818	2506473	3508961
16819	2506473	2329919
16820	2506473	4240870
16821	2506473	4023496
16822	2506473	4429890
16823	2506473	2508946
16824	2506473	4316243
16825	2506473	191150
16826	2506473	597692
16827	2506473	1618876
16828	2506473	1814876
16829	2506473	2643558
16830	2506473	2171777
16831	2506473	1084295
16832	2506473	3029385
16833	2506473	4596855
16834	2506473	4279851
16835	2506473	3225384
16836	2506473	1197557
16837	2506473	4053351
16838	2506473	2893913
16839	2506473	1207979
16840	2506473	2737937
16841	2506473	1070906
16842	1533756	2779791
16843	3576624	4377759
16844	3576624	1912207
16845	3576624	1962260
16846	3576624	3801610
16847	3576624	3711062
16848	3246044	4856114
16849	2058283	92632
16850	4459777	432620
16851	1096330	438712
16852	1096330	4309674
16853	1096330	3196874
16854	1096330	2277006
16855	1096330	2395300
16856	1096330	1943329
16857	1096330	1327442
16858	1096330	4752752
16859	1096330	2830198
16860	1096330	3585001
16861	1096330	2708096
16862	1096330	233336
16863	1096330	938646
16864	1096330	3479749
16865	1096330	1954200
16866	1096330	3836085
16867	1096330	1006862
16868	1096330	1074145
16869	1096330	2147118
16870	1096330	3541434
16871	1096330	1049150
16872	2811239	2062435
16873	2811239	2594174
16874	389012	1721413
16875	389012	1194190
16876	1805144	2970262
16877	2238031	3238077
16878	2238031	3238210
16879	2238031	452560
16880	2238031	3885734
16881	2238031	1100212
16882	2238031	4290075
16883	2238031	2093044
16884	2238031	2776192
16885	1415697	2926500
16886	4700329	3968888
16887	1443500	4299196
16888	1443500	1444250
16889	397490	2009930
16890	191334	269156
16891	191334	3873693
16892	191334	3987670
16893	191334	831103
16894	191334	3156984
16895	191334	1054633
16896	4766814	3464435
16897	4766814	475525
16898	2077429	3833737
16899	2077429	3355948
16900	2077429	1206337
16901	2077429	3298954
16902	1119602	3895436
16903	1119602	4110011
16904	1119602	1038927
16905	1962278	1480185
16906	1604519	4506897
16907	4733440	3472025
16908	2390374	278204
16909	2390374	2465888
16910	1730864	1080377
16911	3703031	838453
16912	616378	1487302
16913	1896270	127123
16914	4530678	2660907
16915	4530678	3377372
16916	4530678	3717412
16917	4530678	4708473
16918	4530678	2361249
16919	4530678	2584172
16920	4530678	3004187
16921	4530678	1523512
16922	4530678	116664
16923	4530678	1519942
16924	4530678	687752
16925	4530678	2825482
16926	4530678	1888599
16927	4530678	3611337
16928	4530678	3790173
16929	4530678	4111112
16930	4530678	1121934
16931	4530678	3313691
16932	4530678	4666880
16933	4530678	2616979
16934	4530678	4597918
16935	4530678	4502481
16936	4530678	2920190
16937	4530678	852925
16938	4530678	1735880
16939	4530678	1564382
16940	4530678	1849097
16941	4530678	1575963
16942	4530678	3017627
16943	4530678	4056874
16944	4530678	2820942
16945	4530678	4048960
16946	4530678	3738045
16947	4530678	264616
16948	4530678	3935434
16949	4530678	4676958
16950	4530678	1527879
16951	4530678	4500978
16952	4530678	3717564
16953	4530678	1745970
16954	4530678	1163720
16955	4530678	806384
16956	4530678	4028408
16957	4530678	1688787
16958	4530678	641123
16959	4530678	1082059
16960	4530678	3354994
16961	4530678	86004
16962	4530678	744675
16963	4530678	3854964
16964	4530678	4332602
16965	4530678	157899
16966	4256122	1245989
16967	1712592	884795
16968	1712592	2934433
16969	1712592	39740
16970	1712592	3693302
16971	1712592	1623979
16972	1712592	2917277
16973	1712592	311954
16974	1712592	1505741
16975	1712592	781249
16976	3678951	4596250
16977	1638489	1298087
16978	4585013	4743804
16979	1674134	1409336
16980	1674134	2440446
16981	1674134	2418186
16982	1674134	1753769
16983	1674134	125155
16984	1674134	2556569
16985	1674134	1406568
16986	1674134	3516829
16987	1674134	30417
16988	3332801	1648193
16989	3332801	3462911
16990	3332801	3743240
16991	2986196	979255
16992	3093522	4470008
16993	1543216	2956481
16994	4059232	1796106
16995	4059232	2921899
16996	4059232	3231377
16997	4059232	4109869
16998	4059232	2253323
16999	4059232	3565006
17000	4399173	3704602
17001	1027194	1086605
17002	261562	3639295
17003	261562	2768159
17004	4571202	3397645
17005	3392535	1575513
17006	4529968	467339
17007	4529968	1444586
17008	4529968	247657
17009	4529968	3103581
17010	4529968	1968565
17011	4529968	2128725
17012	4529968	1175120
17013	1896939	2033956
17014	1896939	4763490
17015	1896939	630361
17016	1896939	2530485
17017	1896939	1755074
17018	3248031	1957800
17019	3248031	4565915
17020	3248031	1504438
17021	1788781	1896939
17022	67800	180506
17023	67800	4589045
17024	67800	3169348
17025	4451008	1821613
17026	3192626	1132022
17027	3192626	3864253
17028	3192626	259118
17029	3192626	4780566
17030	989506	2332893
17031	4093479	77641
17032	4093479	3763328
17033	3889080	2359631
17034	2171894	1718677
17035	2171894	752405
17036	1255094	2400270
17037	1255094	1551764
17038	1255094	775264
17039	4720585	4300910
17040	4720585	3592559
17041	4720585	4276075
17042	4720585	668286
17043	4720585	2432709
17044	475690	4300910
17045	4292513	1958849
17046	4292513	1412648
17047	4292513	3027474
17048	4292513	2883561
17049	4292513	4239079
17050	4292513	1141425
17051	4292513	4757732
17052	4292513	4138256
17053	4292513	2460721
17054	1270053	4418160
17055	1270053	3292438
17056	697388	4612111
17057	697388	647094
17058	697388	4548426
17059	697388	3449292
17060	697388	1439955
17061	697388	2836778
17062	697388	262985
17063	3639154	2150488
17064	3639154	36302
17065	3639154	544857
17066	3639154	2505946
17067	3639154	1947536
17068	4135084	3025948
17069	4135084	3297185
17070	4135084	3176900
17071	4135084	698556
17072	4135084	2401391
17073	2779762	888836
17074	3269207	3528096
17075	3269207	1974922
17076	1188888	3578545
17077	1262578	1131962
17078	1262578	2011699
17079	4086406	1957601
17080	4086406	2637945
17081	4086406	2373059
17082	4086406	3846220
17083	4086406	1281219
17084	4086406	2317963
17085	4086406	2609813
17086	4086406	1292720
17087	319752	707889
17088	3704044	2777919
17089	2920873	1824594
17090	2920873	2206238
17091	2920873	2583655
17092	2920873	3460116
17093	2920873	472971
17094	2920873	780627
17095	2920873	1764130
17096	2920873	4789881
17097	2920873	1258833
17098	2920873	641850
17099	2920873	2212511
17100	2920873	620471
17101	2920873	98095
17102	2227668	824046
17103	699145	2895717
17104	699145	4652837
17105	699145	1908195
17106	699145	1615580
17107	699145	1972314
17108	699145	3509212
17109	699145	844536
17110	3764155	764359
17111	3764155	4679965
17112	3764155	3343205
17113	3764155	1828235
17114	3764155	4669614
17115	3764155	666833
17116	3764155	3332427
17117	3764155	2893913
17118	3764155	4389806
17119	3764155	534766
17120	3764155	3048722
17121	3764155	3282828
17122	3307617	20388
17123	3789611	448823
17124	3689215	2724747
17125	1617602	3164595
17126	3462000	3104940
17127	2131627	4418160
17128	2421222	20388
17129	3541658	3151068
17130	3094990	1570745
17131	3094990	4496586
17132	3094990	3438890
17133	3094990	1252488
17134	3094990	1255265
17135	3094990	2915612
17136	3094990	1746774
17137	3094990	1229168
17138	3094990	1531823
17139	3094990	2619966
17140	3094990	2969511
17141	3094990	4127768
17142	3094990	3773437
17143	3094990	3147313
17144	3094990	3144473
17145	3094990	4790391
17146	3094990	316205
17147	3094990	12221
17148	3094990	3709536
17149	3094990	2369101
17150	324237	309574
17151	3658641	1838176
17152	1976020	208116
17153	1976020	1966015
17154	1976020	2695610
17155	1976020	193117
17156	1976020	2612896
17157	1976020	2198848
17158	1976020	4104116
17159	1976020	3298082
17160	2814285	1602984
17161	2814285	1218345
17162	2814285	122994
17163	2814285	1704174
17164	2814285	2547109
17165	2814285	3978843
17166	2814285	2478261
17167	2814285	2673321
17168	2814285	3927101
17169	2814285	190330
17170	2814285	3083122
17171	2814285	3201313
17172	2814285	2764439
17173	2814285	1080747
17174	2814285	2545325
17175	2814285	235938
17176	2532259	4771141
17177	4773754	4013082
17178	2730409	2351051
17179	2501645	4594685
17180	2501645	4565735
17181	2501645	4217711
17182	4348766	3836246
17183	4348766	3401608
17184	4819083	2904050
17185	4819083	2017445
17186	4819083	1195208
17187	4819083	601669
17188	4819083	2998529
17189	4819083	1037860
17190	4819083	3780998
17191	979348	2048022
17192	1471887	2209030
17193	4287735	575372
17194	4462337	282738
17195	1440901	2823985
17196	1440901	661151
17197	1440901	2077789
17198	1440901	4614205
17199	1440901	2207817
17200	1440901	1699324
17201	3667303	2426217
17202	2604692	731420
17203	4542296	1319034
17204	4542296	3185900
17205	1663373	1328064
17206	2871308	4509614
17207	2871308	3930039
17208	1300976	3801195
17209	1300976	264589
17210	1300976	2068066
17211	4841936	2746365
17212	4841936	555666
17213	143652	487639
17214	143652	338345
17215	2589190	2044305
17216	2299087	20388
17217	3580164	469289
17218	2940424	970885
17219	2940424	1517358
17220	2940424	3899369
17221	2940424	657268
17222	4679257	2689240
17223	1140217	1350994
17224	1140217	4089569
17225	1140217	2776090
17226	1140217	1731912
17227	1140217	674123
17228	1140217	2191084
17229	1140217	697972
17230	1140217	2815873
17231	1140217	1012636
17232	1140217	2492591
17233	1140217	1650335
17234	1140217	3346354
17235	1140217	4455815
17236	1140217	3247505
17237	1140217	3912648
17238	1140217	235938
17239	1140217	591101
17240	1140217	62654
17241	1140217	4714510
17242	1140217	27252
17243	1140217	986128
17244	1140217	1641341
17245	1140217	2647453
17246	1140217	1451625
17247	1140217	585763
17248	1140217	3796338
17249	1140217	3170496
17250	3740567	843636
17251	2005497	4198946
17252	1797197	3273144
17253	973627	1593758
17254	1228834	3528096
17255	1368123	2983633
17256	1368123	4813076
17257	1368123	487639
17258	4418116	1397316
17259	3341679	2373169
17260	3341679	887999
17261	3341679	2630326
17262	3341679	3431183
17263	3341679	4262760
17264	4366747	1105740
17265	2290727	1599720
17266	2471590	1504438
17267	2824336	1710577
17268	3671045	4189431
17269	620504	4475906
17270	19654	3650803
17271	359707	4820881
17272	2902003	1750618
17273	2902003	2921896
17274	2902003	1218445
17275	2902003	3117060
17276	2902003	3658044
17277	2902003	3090406
17278	2902003	2181513
17279	2902003	3916034
17280	2902003	4664828
17281	2902003	869032
17282	2902003	4438049
17283	2902003	1314194
17284	2902003	3424702
17285	2902003	4819298
17286	2902003	4500044
17287	2902003	4431172
17288	2902003	4465445
17289	2902003	4158323
17290	2996927	309574
17291	1204618	1413055
17292	2481712	2339110
17293	1817011	3421759
17294	3894552	2582486
17295	3807177	1599720
17296	36596	605639
17297	36596	3418707
17298	2382233	1397316
17299	2424452	478755
17300	2424452	2194795
17301	2424452	3177743
17302	2424452	4285976
17303	2424452	4010949
17304	2424452	4546058
17305	2424452	612577
17306	2424452	1064262
17307	2424452	4528921
17308	2424452	2336814
17309	2424452	4022320
17310	2424452	2916122
17311	2424452	4679674
17312	2424452	2890274
17313	2424452	47015
17314	2424452	434953
17315	2424452	2647021
17316	2424452	759022
17317	933347	3609746
17318	933347	1190818
17319	933347	4177711
17320	933347	346788
17321	933347	2804613
17322	933347	548555
17323	933347	4047414
17324	933347	3461609
17325	933347	2290693
17326	933347	3871260
17327	933347	317934
17328	933347	3085152
17329	933347	1496451
17330	933347	2665510
17331	933347	863518
17332	933347	744881
17333	933347	1611975
17334	933347	4108497
17335	933347	3531888
17336	933347	3938339
17337	933347	3154990
17338	933347	3794440
17339	933347	4241661
17340	933347	3432157
17341	933347	4768260
17342	933347	2767668
17343	933347	3968888
17344	933347	2035175
17345	933347	917419
17346	933347	228662
17347	2497739	448823
17348	3942863	2557232
17349	2163240	4204052
17350	2163240	4565915
17351	814749	2647536
17352	1835930	4808386
17353	4024736	1504438
17354	2025383	3088232
17355	585893	3106356
17356	4639113	4473623
17357	4639113	3048788
17358	1930131	78652
17359	2649630	2068983
17360	2649630	1175353
17361	2649630	171652
17362	2649630	154780
17363	2649630	4656540
17364	2649630	4493002
17365	2649630	630449
17366	4323755	4761107
17367	4323755	87896
17368	4323755	3115155
17369	4323755	945036
17370	4323755	1696719
17371	4323755	4109988
17372	4323755	2940062
17373	4323755	3423374
17374	4323755	2778427
17375	4323755	3112833
17376	4323755	3614444
17377	4323755	520845
17378	4323755	3431400
17379	4323755	4018985
17380	4323755	1582222
17381	4323755	2206112
17382	4323755	585617
17383	4323755	1107942
17384	4323755	4639300
17385	4323755	4395253
17386	4323755	3866216
17387	4323755	514560
17388	4323755	4524908
17389	4323755	1906568
17390	4323755	1479546
17391	4323755	932034
17392	4323755	3938372
17393	4323755	421433
17394	4323755	4669293
17395	4323755	2790304
17396	4323755	566672
17397	4323755	142203
17398	4323755	2786925
17399	4323755	1702889
17400	4323755	2613882
17401	4323755	899542
17402	4323755	2875522
17403	4323755	1507335
17404	4323755	2436019
17405	4323755	325930
17406	4323755	316666
17407	4323755	4191655
17408	4323755	3882890
17409	4323755	2073916
17410	4323755	3013490
17411	4323755	214829
17412	4323755	355172
17413	4323755	888083
17414	4323755	696133
17415	4323755	1461571
17416	4323755	3313188
17417	4323755	703106
17418	4323755	1379633
17419	4323755	3345046
17420	4323755	1806089
17421	4323755	1047441
17422	4323755	2233706
17423	4323755	3776582
17424	4323755	2435732
17425	4323755	118140
17426	4323755	1490982
17427	4323755	762699
17428	4323755	3157843
17429	4323755	458248
17430	4323755	251536
17431	4323755	2538798
17432	3602451	3473964
17433	3602451	4078875
17434	3602451	3941963
17435	3687290	1899132
17436	3687290	2573241
17437	758145	4733943
17438	2488680	20388
17439	1253026	3445551
17440	1253026	1143844
17441	1253026	4743049
17442	1253026	1877376
17443	1253026	4526449
17444	1253026	1442553
17445	1253026	315211
17446	987441	4391815
17447	987441	1831901
17448	3040440	3836704
17449	46893	448823
17450	2557232	2934843
17451	2557232	441501
17452	2557232	3067294
17453	2557232	1861460
17454	2557232	3307474
17455	2557232	2377774
17456	2557232	1333087
17457	2557232	1173845
17458	2557232	2036232
17459	2557232	3217441
17460	2557232	670833
17461	2557232	2492090
17462	2557232	1033741
17463	2557232	397053
17464	2557232	690005
17465	2557232	2746365
17466	2557232	1134050
17467	2557232	4657299
17468	2557232	4852341
17469	2557232	3010827
17470	2557232	3247161
17471	2557232	804167
17472	2557232	758601
17473	2557232	4240911
17474	2557232	3834734
17475	2557232	699993
17476	2557232	34224
17477	2557232	3615619
17478	2557232	341961
17479	2557232	2664549
17480	2557232	1177189
17481	2557232	4156162
17482	2557232	2215140
17483	2557232	1344276
17484	2557232	3055257
17485	2557232	467042
17486	2557232	3218511
17487	2557232	3588404
17488	2557232	460472
