0,_sink,_source,adamic_adar_index,common_neighbour,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,jaccard_coefficient,local_path,out_degree_a,out_degree_b,preferential_attachment,resource_allocation,summation_neighbours,z0_shortest_path,z1_b_to_a,z2_middle
17005,3992835,627613,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17006,4352000,994835,0.0,0,5,2,5000000.0,2000000.0,0.0,0.0,0,0,10,0.0,7,5,0,0
17007,4812587,2744340,0.0,0,17,8,17000000.0,8000000.0,0.0,0.0,0,0,136,0.0,25,4,0,0
17008,1394065,1666353,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,4,0,0
17009,1149129,2209573,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17010,925571,1357234,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17011,815083,4158156,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17012,4380984,3637237,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17013,3168837,902921,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17014,1491038,3503357,0.0,0,1,9,1000000.0,9000000.0,0.0,0.0,0,0,9,0.0,10,4,0,0
17015,4598136,4776681,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17016,321841,4502006,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17017,344523,3432926,0.0,0,1,10,1000000.0,10000000.0,0.0,0.0,0,0,10,0.0,11,4,0,0
17018,3167849,2599096,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,5,0,0
17019,2168706,2990865,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17020,4171987,4448649,0.08358176452866961,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,6.3673178310368536e-06,2,3,0,0
17021,755433,2415013,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17022,4049489,1847403,0.0,0,15,1,15000000.0,1000000.0,0.0,0.0,0,0,15,0.0,16,4,0,0
17023,3506626,2707628,0.0,0,2,21,2000000.0,21000000.0,0.0,0.0,0,0,42,0.0,23,4,0,0
17024,3692600,287457,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17025,132639,4401857,0.0,0,1,28,1000000.0,28000000.0,0.0,0.0,0,0,28,0.0,29,4,0,0
17026,1447086,2022295,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17027,3983380,2819273,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
17028,256975,2116498,0.0,0,10,1,10000000.0,1000000.0,0.0,0.0,0,0,10,0.0,11,4,0,0
17029,1741656,876005,0.0,0,2,5,2000000.0,5000000.0,0.0,0.0,0,0,10,0.0,7,4,0,0
17030,3619758,516748,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17031,2411634,1907661,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17032,3243803,818060,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
17033,590482,4396684,0.07796806287802142,1,2,1,2000000.0,1000000.0,0.5,1.0,0,0,2,2.690551589981462e-06,3,3,0,0
17034,1718923,3570565,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17035,4288637,3309626,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17036,2550890,3858764,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17037,3872907,1286893,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
17038,3314040,3148684,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17039,34559,547015,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17040,3834337,4702452,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17041,832492,76040,0.0,0,1,11,1000000.0,11000000.0,0.0,0.0,0,0,11,0.0,12,5,0,0
17042,4504645,2005960,0.0,0,1,30,1000000.0,30000000.0,0.0,0.0,0,0,30,0.0,31,4,0,0
17043,4307358,4557727,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17044,3672024,3699330,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17045,3398580,3883720,0.0,0,8,3,8000000.0,3000000.0,0.0,0.0,0,0,24,0.0,11,4,0,0
17046,2727318,905728,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17047,1752059,3478486,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17048,4836063,4692854,0.0864303862565374,1,3,3,3000000.0,3000000.0,0.2,1.0,0,0,9,9.44518956495457e-06,6,3,0,0
17049,1798509,1506824,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17050,1317959,1393948,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17051,1007376,26053,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,4,0,0
17052,583400,1620985,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,5,0,0
17053,4089337,424124,0.07751681639600151,1,1,3,1000000.0,3000000.0,0.3333333333333333,1.0,0,0,3,2.496984890744426e-06,4,3,0,0
17054,3263169,1138235,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17055,4569655,4211770,0.07609447843011201,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,1.961976887912261e-06,2,3,0,0
17056,271225,184338,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17057,189897,1434858,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17058,3929389,3923800,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17059,1686080,3753157,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17060,2032146,1414595,0.07609447843011201,1,51,3,51000000.0,3000000.0,0.018867924528301886,1.0,0,0,153,1.961976887912261e-06,54,3,0,0
17061,3592787,2805719,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17062,2026478,3206457,0.0,0,10,2,10000000.0,2000000.0,0.0,0.0,0,0,20,0.0,12,4,0,0
17063,1515134,608553,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17064,4307696,4262952,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17065,419391,1998327,0.0,0,4,10,4000000.0,10000000.0,0.0,0.0,0,0,40,0.0,14,4,0,0
17066,2341174,2609750,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17067,2561813,483986,0.0,0,1,11,1000000.0,11000000.0,0.0,0.0,0,0,11,0.0,12,4,0,0
17068,983254,413645,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17069,2260397,3963782,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17070,3862961,1658294,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17071,2028325,1842255,0.07383035914027619,1,1,114,1000000.0,114000000.0,0.008771929824561403,1.0,0,0,114,1.3112054304884107e-06,115,3,0,0
17072,4533378,1599175,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17073,221233,1873098,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17074,808824,943379,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
17075,4722810,4739964,0.15406254130813346,2,2,7,2000000.0,7000000.0,0.2857142857142857,2.0,0,0,14,4.652528477893722e-06,9,3,0,0
17076,1903736,3165664,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17077,3457206,4035570,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17078,2284216,642678,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17079,4225609,4172473,0.0,0,2,12,2000000.0,12000000.0,0.0,0.0,0,0,24,0.0,14,4,0,0
17080,3183186,3677204,0.0,0,1,7,1000000.0,7000000.0,0.0,0.0,0,0,7,0.0,8,4,0,0
17081,531762,1711352,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17082,1052311,1887667,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17083,630911,1138309,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17084,3375474,1453773,0.0,0,7,1,7000000.0,1000000.0,0.0,0.0,0,0,7,0.0,8,4,0,0
17085,4128703,76345,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17086,64668,218226,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17087,754537,3402560,0.0,0,4,2,4000000.0,2000000.0,0.0,0.0,0,0,8,0.0,6,4,0,0
17088,3611281,262556,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
17089,4044707,1023765,0.0,0,2,27,2000000.0,27000000.0,0.0,0.0,0,0,54,0.0,29,4,0,0
17090,1273059,3456285,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17091,656251,3842399,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17092,366633,4651755,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17093,3704574,767385,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17094,496694,3280838,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17095,3803946,1744629,0.0,0,4,1,4000000.0,1000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
17096,2071774,2732937,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17097,139045,3981185,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17098,1930356,3652320,0.0,0,2,20,2000000.0,20000000.0,0.0,0.0,0,0,40,0.0,22,4,0,0
17099,2592130,4239967,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17100,2991966,1852963,0.0,0,1,1,0.014492753413148504,1000000.0,0.0,0.0,69,0,69,0.0,70,4,0,0
17101,2557677,2464960,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17102,452049,4831381,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17103,4179717,4252946,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
17104,2381261,3771302,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
17105,1820325,2912038,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17106,2040704,4132808,0.0,0,1,25,1000000.0,25000000.0,0.0,0.0,0,0,25,0.0,26,4,0,0
17107,1091308,4836695,0.0,0,8,1,8000000.0,1000000.0,0.0,0.0,0,0,8,0.0,9,4,0,0
17108,766107,4830798,0.0,0,77,4,77000000.0,4000000.0,0.0,0.0,0,0,308,0.0,81,4,0,0
17109,699055,1024890,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,5,0,0
17110,2614210,2220042,0.07609447843011201,1,1,3,1000000.0,3000000.0,0.3333333333333333,1.0,0,0,3,1.961976887912261e-06,4,3,0,0
17111,920447,4556400,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17112,2985198,909714,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17113,1145831,1715032,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17114,4813384,4245662,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,5,0,0
17115,3471051,301925,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17116,276069,3534413,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17117,4321437,2361371,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17118,1839604,3420,0.0,0,10,1,10000000.0,1000000.0,0.0,0.0,0,0,10,0.0,11,5,0,0
17119,2365261,1564189,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17120,4472467,1859137,0.08358176452866961,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,6.3673178310368536e-06,2,3,0,0
17121,2698215,3624517,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17122,1365564,3704318,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17123,2113163,3078856,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17124,2049248,3520068,0.0,0,1,16,1000000.0,16000000.0,0.0,0.0,0,0,16,0.0,17,5,0,0
17125,1555999,28104,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17126,600310,1728427,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17127,1720450,3627233,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17128,2946187,2670812,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17129,26208,330221,0.0,0,2,4,2000000.0,4000000.0,0.0,0.0,0,0,8,0.0,6,4,0,0
17130,398885,585090,0.0,0,8,7,8000000.0,7000000.0,0.0,0.0,0,0,56,0.0,15,4,0,0
17131,3519713,1811860,0.0,0,3,4,3000000.0,4000000.0,0.0,0.0,0,0,12,0.0,7,4,0,0
17132,3084053,1449189,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17133,1371513,805053,0.0,0,14,2,14000000.0,2000000.0,0.0,0.0,0,0,28,0.0,16,4,0,0
17134,985204,4670606,0.07383035914027619,1,2,1,2000000.0,1000000.0,0.5,1.0,0,0,2,1.3112054304884107e-06,3,3,0,0
17135,2429766,1042150,0.0,0,3,38,3000000.0,38000000.0,0.0,0.0,0,0,114,0.0,41,4,0,0
17136,2448087,3780684,0.0,0,6,4,6000000.0,4000000.0,0.0,0.0,0,0,24,0.0,10,4,0,0
17137,86540,2792343,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17138,2198346,4727061,0.09249424054119107,1,1,6,1000000.0,6000000.0,0.16666666666666666,1.0,0,0,6,2.016657591707504e-05,7,3,0,0
17139,335865,99327,0.0,0,4,1,4000000.0,1000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
17140,1188066,1971872,0.08941607720518742,1,2,12,2000000.0,12000000.0,0.07692307692307693,1.0,0,0,24,1.3899313373919327e-05,14,3,0,0
17141,3588923,249756,0.0,0,16,1,16000000.0,1000000.0,0.0,0.0,0,0,16,0.0,17,4,0,0
17142,259268,4417822,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17143,3911480,4008398,0.0,0,4,1,4000000.0,1000000.0,0.0,0.0,0,0,4,0.0,5,4,0,0
17144,3442622,3949431,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17145,4489135,3460861,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17146,3804330,761748,0.0,0,45,3,45000000.0,3000000.0,0.0,0.0,0,0,135,0.0,48,4,0,0
17147,3919351,2959957,0.0,0,3,2,3000000.0,2000000.0,0.0,0.0,0,0,6,0.0,5,5,0,0
17148,2726136,4776282,0.0,0,22,2,22000000.0,2000000.0,0.0,0.0,0,0,44,0.0,24,4,0,0
17149,27243,1750085,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,4,0,0
17150,985040,2596525,0.0,0,24,2,24000000.0,2000000.0,0.0,0.0,0,0,48,0.0,26,4,0,0
17151,597588,990875,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17152,2614964,780266,0.0,0,47,1,47000000.0,1000000.0,0.0,0.0,0,0,47,0.0,48,4,0,0
17153,2193934,4034362,0.0,0,15,3,15000000.0,3000000.0,0.0,0.0,0,0,45,0.0,18,4,0,0
17154,3584888,1661702,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17155,536143,2050435,0.0,0,29,1,29000000.0,1000000.0,0.0,0.0,0,0,29,0.0,30,5,0,0
17156,769177,1153453,0.0,0,17,1,17000000.0,1000000.0,0.0,0.0,0,0,17,0.0,18,4,0,0
17157,3710550,1242399,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17158,3938798,3115744,0.0,0,5,1,5000000.0,1000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
17159,3775752,1924839,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17160,382041,3685155,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17161,3878771,1171682,0.07383035914027619,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,1.3112054304884107e-06,2,3,0,0
17162,2477300,646168,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17163,974777,522505,0.07796806287802142,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,2.690551589981462e-06,2,3,0,0
17164,3677364,1716393,0.0,0,1,4,1000000.0,4000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
17165,3806555,3067276,0.07796806287802142,1,1,1,1000000.0,1000000.0,1.0,1.0,0,0,1,2.690551589981462e-06,2,3,0,0
17166,3911677,2636055,0.0,0,1,24,1000000.0,24000000.0,0.0,0.0,0,0,24,0.0,25,4,0,0
17167,4100909,1278167,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17168,4099399,2432660,0.0,0,85,1,85000000.0,1000000.0,0.0,0.0,0,0,85,0.0,86,5,0,0
17169,2576664,4773767,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17170,2305333,10366,0.0,0,2,4,2000000.0,4000000.0,0.0,0.0,0,0,8,0.0,6,4,0,0
17171,4010069,4456906,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17172,442187,2443136,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17173,3472374,2991656,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17174,2764019,840765,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17175,4434835,3646877,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17176,4343915,2720997,0.0,0,2,6,2000000.0,6000000.0,0.0,0.0,0,0,12,0.0,8,4,0,0
17177,3494970,170305,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17178,3284668,1643764,0.09535779317983073,1,10,2,10000000.0,2000000.0,0.09090909090909093,1.0,0,0,20,2.7901785714285717e-05,12,3,0,0
17179,1222548,781294,0.0,0,16,1,16000000.0,1000000.0,0.0,0.0,0,0,16,0.0,17,4,0,0
17180,4316865,1435954,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17181,1224088,3238511,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17182,4358274,1123474,0.0,0,2,2,2000000.0,2000000.0,0.0,0.0,0,0,4,0.0,4,4,0,0
17183,3520591,3944539,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17184,3726716,4431978,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17185,797959,2274446,0.07609447843011201,1,137,2,137000000.0,2000000.0,0.007246376811594203,1.0,0,0,274,1.961976887912261e-06,139,3,0,0
17186,409352,4731056,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17187,1799935,806358,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17188,3916236,1247305,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17189,2617741,4534246,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17190,1843181,3476059,0.0,0,20,4,20000000.0,4000000.0,0.0,0.0,0,0,80,0.0,24,4,0,0
17191,4178332,1783452,0.0,0,1,23,1000000.0,23000000.0,0.0,0.0,0,0,23,0.0,24,4,0,0
17192,1513166,1863852,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17193,854912,461682,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17194,3727917,633822,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17195,3651238,3259280,0.0,0,1,5,1000000.0,5000000.0,0.0,0.0,0,0,5,0.0,6,4,0,0
17196,3708341,4255136,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17197,3498447,778824,0.07383035914027619,1,3,1,3000000.0,1000000.0,0.3333333333333333,1.0,0,0,3,1.3112054304884107e-06,4,3,0,0
17198,2938336,759324,0.0,0,2,7,2000000.0,7000000.0,0.0,0.0,0,0,14,0.0,9,4,0,0
17199,484659,85999,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17200,4343603,309925,0.0,0,4,1,4000000.0,1000000.0,0.0,0.0,0,0,4,0.0,5,5,0,0
17201,651746,3929795,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17202,3172080,3508358,0.0,0,3,15,3000000.0,15000000.0,0.0,0.0,0,0,45,0.0,18,4,0,0
17203,4021891,1018309,0.0,0,94,1,94000000.0,1000000.0,0.0,0.0,0,0,94,0.0,95,4,0,0
17204,4462975,3716967,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17205,281200,4024331,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17206,4106506,2437864,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17207,4256205,1557757,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17208,3894698,1859051,0.0,0,2,1,2000000.0,1000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17209,1503948,1617813,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,4,0,0
17210,2928739,3047854,0.0,0,12,26,12000000.0,26000000.0,0.0,0.0,0,0,312,0.0,38,4,0,0
17211,4807726,917027,0.0,0,1,10,1000000.0,10000000.0,0.0,0.0,0,0,10,0.0,11,4,0,0
17212,1918617,4805649,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17213,3915563,1042131,0.0,0,2,39,2000000.0,39000000.0,0.0,0.0,0,0,78,0.0,41,4,0,0
17214,4364615,1437981,0.0,0,11,1,0.18644067480609028,1000000.0,0.0,0.0,59,0,63,0.0,64,5,0,0
17215,184064,2779402,0.0,0,11,1,11000000.0,1000000.0,0.0,0.0,0,0,11,0.0,12,4,0,0
17216,260130,111425,0.0,0,1,8,1000000.0,8000000.0,0.0,0.0,0,0,8,0.0,9,4,0,0
17217,4152665,1933544,0.0,0,5,5,5000000.0,5000000.0,0.0,0.0,0,0,25,0.0,10,4,0,0
17218,1536180,4356994,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17219,4245257,2817127,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17220,1056445,2166170,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17221,278160,1134377,0.0,0,1,11,1000000.0,0.5789473379501401,0.0,0.0,0,19,20,0.0,21,5,0,0
17222,1701855,4350848,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17223,3314295,4166655,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17224,3332985,2062284,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17225,58147,886513,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17226,3144410,4731938,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17227,1426226,2040125,0.0,0,2,6,2000000.0,6000000.0,0.0,0.0,0,0,12,0.0,8,5,0,0
17228,4125031,1050670,0.0,0,1,2,1000000.0,2000000.0,0.0,0.0,0,0,2,0.0,3,5,0,0
17229,2417772,1329633,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,5,0,0
17230,3011311,811896,0.0,0,1,6,1000000.0,6000000.0,0.0,0.0,0,0,6,0.0,7,4,0,0
17231,446945,4561556,0.0,0,1,1,1000000.0,1000000.0,0.0,0.0,0,0,1,0.0,2,4,0,0
17232,2039654,2923915,0.0,0,1,3,1000000.0,3000000.0,0.0,0.0,0,0,3,0.0,4,5,0,0
17233,817956,3091164,0.0,0,3,1,3000000.0,1000000.0,0.0,0.0,0,0,3,0.0,4,4,0,0
17234,4470756,1925756,0.0,0,2,3,2000000.0,3000000.0,0.0,0.0,0,0,6,0.0,5,4,0,0
17235,1883355,3019131,0.0,0,1,13,1000000.0,13000000.0,0.0,0.0,0,0,13,0.0,14,4,0,0
