0,_sink,_source,adamic_adar_index,common_neighbour,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,jaccard_coefficient,local_path,out_degree_a,out_degree_b,preferential_attachment,resource_allocation,summation_neighbours,z0_shortest_path,z1_b_to_a,z2_middle
1615,3824251,1974922,2.4777699330851157,17,795,83,397.4998012500993,83000000.0,0.019721577726218097,17.0,2,0,66068,0.03711895347166197,879,3,0,0
1616,2312075,2171894,0.0,0,21,175,0.17355371757393626,175000000.0,0.0,0.0,121,0,22925,0.0,306,4,0,0
1617,1105233,7648,0.40045084481585147,3,83,292,0.3007246365915774,292000000.0,0.005154639175257732,3.0,276,0,85556,0.0037164209855997813,585,3,0,0
1618,1886356,3283833,1.233166993495718,11,51,25,0.03146206043709928,25000000.0,0.006626506024096385,11.0,1621,0,41150,0.0032814853495121803,1671,3,0,0
1619,796021,998253,0.0,0,90,25,0.671641786032524,25000000.0,0.0,0.0,134,0,5250,0.0,235,4,0,0
1620,3982440,4588320,0.4658792843805424,5,1256,23,0.042498477362032265,23000000.0,0.00016656117792065027,5.0,29554,0,690023,0.000205615577233192,30024,3,0,0
1621,3917621,3492319,0.9557282025623032,4,19,5,0.09405940547495344,5000000.0,0.01951219512195122,4.0,202,0,1020,0.11299988225099836,209,3,0,0
1622,3113681,558571,0.0,0,2,3,0.025316455375741072,3000000.0,0.0,0.0,79,0,240,0.0,83,4,0,0
1623,1042307,1813311,0.0,0,44,1,0.10972568551190602,1000000.0,0.0,0.0,401,0,426,0.0,427,5,0,0
1624,815993,4452445,0.9185484369024436,7,97,11,0.11452184165936027,11000000.0,0.007945516458569807,7.0,847,0,9647,0.007003556837349707,888,3,0,0
1625,4687278,259091,0.6158405839489195,6,113,52,0.06662735845128104,52000000.0,0.003401360544217687,6.0,1696,0,89336,0.0011615657268455287,1770,3,0,0
1626,82340,2664082,0.5755383445508989,4,31,1130,0.08310991934823078,1130000000.0,0.0026595744680851068,4.0,373,0,427140,0.003948204555732588,1508,3,0,0
1627,1142141,1148355,1.518225093792492,15,198,195,0.10190427169227778,195000000.0,0.006967022758941011,15.0,1943,0,384735,0.002346875501345946,2168,3,0,0
1628,2635867,1486685,10.34923886758532,61,411,83,0.3784530383255497,0.1925754055856719,0.03714981729598051,61.0,1086,431,561432,0.3519948467292531,1703,2,1,41
1629,1586234,1086513,1.4992748812047982,10,29,22,0.2357723558067288,22000000.0,0.06578947368421052,10.0,123,0,3080,0.0178740283352625,162,3,0,0
1630,2803220,4689344,0.0,0,163,163,0.08182730919586982,0.2952898545375184,0.0,0.0,1992,552,1261145,0.0,2634,4,0,0
1631,2442177,911669,0.0,0,63,17,0.08289473673303324,17000000.0,0.0,0.0,760,0,13175,0.0,792,4,0,0
1632,2322663,4109446,0.1396634545011239,1,7,384,0.07291666590711808,10.66666637037038,0.001984126984126984,1.0,96,36,39264,0.000777000777000777,505,3,0,0
1633,3263590,440942,0.14817537844738762,1,7,2,0.20588234688581333,2000000.0,0.027777777777777776,1.0,34,0,70,0.0011723329425556855,37,3,0,0
1634,2692426,4031191,13.157272773433744,46,18,116,0.14399999884800002,0.3945578217872183,0.11557788944723618,46.0,125,294,40259,1.9373087667614401,444,2,1,46
1635,3509400,3839027,1.0045477853138476,6,53,8,0.41085270999338985,8000000.0,0.03409090909090909,6.0,129,0,1392,0.021344565921025117,182,3,0,0
1636,1817126,1604735,0.32036815379408146,2,64,31,0.09984399360398752,31000000.0,0.0029411764705882357,2.0,641,0,20181,0.003981191917847717,682,3,0,0
1637,137753,3269084,0.0,0,4,3,0.10526315512465384,3000000.0,0.0,0.0,38,0,117,0.0,42,4,0,0
1638,4566668,1624821,0.0,0,1,6,0.037037035665294975,6000000.0,0.0,0.0,27,0,168,0.0,34,4,0,0
1639,4467748,1395639,0.95855914884498,9,59,247,0.3470588214878893,247000000.0,0.021377672209026127,9.0,170,0,45201,0.003392309902472661,430,3,0,0
1640,4085911,4392240,0.0,0,30,32,0.447761187346848,32000000.0,0.0,0.0,67,0,3040,0.0,127,4,0,0
1641,2815228,3035217,0.07383035914027619,1,3,1,0.058823528258362186,1000000.0,0.019230769230769232,1.0,51,0,52,1.3112054304884107e-06,53,3,0,0
1642,4490886,621120,0.0,0,463,1,0.6900149021013191,1000000.0,0.0,0.0,671,0,1029,0.0,1030,4,0,0
1643,3573012,979348,0.2588943337455415,2,34,9,0.14655172350624254,9000000.0,0.007547169811320755,2.0,232,0,2322,0.0008881612168954561,267,3,0,0
1644,2408952,4597942,0.21933342447606208,2,237,5,0.7873754126665269,5000000.0,0.005154639175257732,2.0,301,0,1925,0.00022036027857238837,390,3,0,0
1645,4346020,4490242,13.800794710960373,48,46,42,0.4466019374116317,0.1428571423712342,0.125,48.0,103,294,39087,2.136813262944656,432,2,1,40
1646,838983,4857356,4.086628782964174,28,15,1107,0.041095890298367424,0.01762542391743555,0.0004432203121537342,28.0,365,62807,23372760,0.1386085561701827,63202,3,0,24
1647,146049,1433583,1.7583475120589724,9,18,35,0.8181817809917372,0.2536231865679479,0.04736842105263158,9.0,22,138,5478,0.11145243543030336,199,2,1,3
1648,1229401,4121724,0.0,0,6,38,0.05357142809311225,38000000.0,0.0,0.0,112,0,4408,0.0,154,4,0,0
1649,1801676,3329198,0.2865021121115437,3,49,212,0.2799999984,212000000.0,0.007211538461538463,3.0,175,0,43884,0.00018523010034215176,419,3,0,0
1650,2405212,1922454,15.377669187727616,77,21,803,0.03671328664910264,0.04326275523714978,0.004039238315060588,77.0,572,18561,10638891,0.8440834861145459,19140,3,0,77
1651,570353,331205,1.658110919707622,14,44,22,0.11027568894667747,22000000.0,0.03349282296650718,14.0,399,0,9020,0.013004156672934707,432,3,0,0
1652,2635295,3178553,0.0,0,14,123,0.4242424113865936,123000000.0,0.0,0.0,33,0,4551,0.0,160,4,0,0
1653,2050610,4373282,0.17874276903429887,2,50,56,0.07288629726984505,56000000.0,0.0026631158455392807,2.0,686,0,39032,2.80413656274576e-05,753,3,0,0
1654,678525,206364,0.0,0,71,42,0.4999999964788733,42000000.0,0.0,0.0,142,0,7980,0.0,232,4,0,0
1655,3121740,1309887,3.349272500970938,37,114,118,0.09238249587327188,118000000.0,0.02805155420773313,37.0,1234,0,146084,0.0007257608045748332,1356,3,0,0
1656,3282169,2926583,0.0,0,4,2,4000000.0,2000000.0,0.0,0.0,0,0,8,0.0,6,4,0,0
1657,3050073,4105847,1.1305730785654742,9,102,18,0.08319738981794665,18000000.0,0.007217321571772253,9.0,1226,0,22284,0.004183845001132346,1256,3,0,0
1658,3391808,2028569,1.6297426980807144,7,17,13,0.18681318476029468,13000000.0,0.06862745098039216,7.0,91,0,1248,0.1127591609581604,109,3,0,0
1659,299257,381694,0.0,0,9,35,0.07377049119860253,35000000.0,0.0,0.0,122,0,4340,0.0,159,4,0,0
1660,3540943,366904,0.10400266106678616,1,16,13,0.1632653044564765,13000000.0,0.008695652173913044,1.0,98,0,1339,6.671114076050699e-05,116,3,0,0
1661,838453,3341092,0.531246294276293,4,43,63,0.07095709559248004,63000000.0,0.005856515373352854,4.0,606,0,39312,0.0037817748925718093,687,3,0,0
1662,213917,4768938,0.12149816150399967,1,21,12,0.2019230749815089,12000000.0,0.007874015748031496,1.0,104,0,1392,0.0002663825253063399,128,3,0,0
1663,2251789,4392592,2.5767479185883517,18,185,27,0.6514084484105337,27000000.0,0.051428571428571435,18.0,284,0,9207,0.02951491069014212,368,3,0,0
1664,2492280,4700777,0.3603282165674382,4,171,7,0.036530655834964613,7000000.0,0.0008492569002123143,4.0,4681,0,32949,0.0001508262159468663,4714,3,0,0
1665,2913438,3019958,0.5941350827985284,4,86,20,2.6060605270890758,20000000.0,0.030769230769230767,4.0,33,0,2280,0.005371866107924463,134,3,0,0
1666,338263,953115,4.393906866458407,21,78,34,0.3023255802235443,0.19428571317551024,0.04794520547945205,21.0,258,175,50120,0.2644084270890861,459,2,1,21
1667,1069044,3431400,4.012835285472819,29,92,160,0.07082371049205256,160000000.0,0.02011095700416089,29.0,1299,0,209760,0.026593285470193597,1471,3,0,0
1668,3397645,191334,19.065538984265203,142,148,816,0.16192560157338556,0.8071216609227283,0.06004228329809725,142.0,914,1011,1485706,0.220540442472296,2507,3,0,91
1669,3025335,1854613,0.3136725646757629,2,28,54,0.3218390767604704,54000000.0,0.013422818791946308,2.0,87,0,5238,0.004541550331647134,151,3,0,0
1670,2926500,2245414,4.818675479557196,28,38,476,0.4269662873374575,9.916666460069449,0.04770017035775128,28.0,89,48,59024,0.10593839281900094,615,3,0,9
1671,1595656,3096596,3.4727300390838045,21,108,31,0.19251336864079613,31000000.0,0.032307692307692315,21.0,561,0,19840,0.05589091968128804,671,3,0,0
1672,2031809,3647315,0.0,0,32,29,0.24615384426035505,29000000.0,0.0,0.0,130,0,3944,0.0,165,4,0,0
1673,1798255,4452360,0.0,0,3,8,0.06521738988657848,8000000.0,0.0,0.0,46,0,368,0.0,54,4,0,0
1674,2289744,1055988,0.0,0,34,86,0.1888888878395062,86000000.0,0.0,0.0,180,0,16942,0.0,283,4,0,0
1675,502697,4695321,0.0,0,9,13,0.2571428497959186,13000000.0,0.0,0.0,35,0,481,0.0,50,4,0,0
1676,1432887,1729215,9.641887747996966,64,755,143,2.267267260458657,0.5742971864486057,0.057502246181491475,65.0,333,249,278604,0.11579763735152294,1179,2,1,15
1677,1135187,756454,0.0,0,17,8,0.3148148089849109,8000000.0,0.0,0.0,54,0,448,0.0,64,4,0,0
1678,2791656,4825117,1.3439908823755222,13,155,397,0.05254237286354496,397000000.0,0.003852993479549496,13.0,2950,0,1187030,0.001005429701325924,3387,3,0,0
1679,1735521,4095564,0.0,0,11,10,0.04954954932635338,10000000.0,0.0,0.0,222,0,2230,0.0,233,4,0,0
1680,555666,453052,0.0,0,5,100,0.1219512165377752,100000000.0,0.0,0.0,41,0,4100,0.0,141,4,0,0
1681,3217561,660102,2.232358092337896,11,12,95,0.3529411660899657,0.3356890447502154,0.034375,11.0,34,283,10878,0.1230655851804386,331,2,1,10
1682,2037947,1314264,0.0,0,239,16,0.15281329913502986,16000000.0,0.0,0.0,1564,0,25424,0.0,1605,4,0,0
1683,3106235,4283855,0.0,0,157,28,0.4801223226907574,28000000.0,0.0,0.0,327,0,11536,0.0,440,4,0,0
1684,3438447,829732,2.2366155592126407,15,15,86,0.21428571122448986,0.4387755079654311,0.051369863013698634,15.0,70,196,17400,0.04644360697267296,307,2,1,12
1685,2392359,1567106,0.3326174633910245,4,15,99,0.09433962204817847,99000000.0,0.015748031496062992,4.0,159,0,15741,2.9410524538116814e-05,258,3,0,0
1686,4345793,2568622,0.0,0,8,459,0.2424242350780535,459000000.0,0.0,0.0,33,0,18360,0.0,499,4,0,0
1687,720538,847174,1.0414837346413195,7,55,69,0.19999999927272727,69000000.0,0.01988636363636364,7.0,275,0,20010,0.00956854947015371,359,3,0,0
1688,3403903,4810264,0.0,0,51,1,0.15937499950195316,1000000.0,0.0,0.0,320,0,337,0.0,338,4,0,0
1689,3882701,4544880,0.2025619168727409,2,33,48,0.21153846018244574,48000000.0,0.009216589861751152,2.0,156,0,8208,0.00021697655543353032,219,3,0,0
1690,2391386,466787,0.3287641463923706,4,13,46,0.07514450823615891,46000000.0,0.018518518518518517,4.0,173,0,8004,3.5450875887019944e-05,220,3,0,0
1691,4350947,2752758,0.2682144436367395,2,58,5,0.3694267492393201,5000000.0,0.011363636363636364,2.0,157,0,865,0.0023106456170526447,178,3,0,0
1692,4180743,3033736,1.924131491469948,9,19,263,0.03339191558279101,3.704225299940489,0.010273972602739724,9.0,569,71,179804,0.17469830824571972,885,3,0,8
1693,2365633,1534141,0.0,0,25,5,0.07961783414134448,5000000.0,0.0,0.0,314,0,1615,0.0,328,4,0,0
1694,4030437,845042,0.0,0,1,64,0.02777777700617286,0.012007504688178705,0.0,0.0,36,5330,191952,0.0,5368,4,0,0
1695,3959120,3676081,0.0,0,12,97,0.10619468932571073,97000000.0,0.0,0.0,113,0,11446,0.0,215,4,0,0
1696,821686,4787400,0.2035700216031806,2,82,69,0.38317756830290856,69000000.0,0.005934718100890208,2.0,214,0,18630,0.00020573720887207737,339,3,0,0
1697,3661354,3990283,0.0,0,152,60,0.03013481363399389,60000000.0,0.0,0.0,5044,0,302760,0.0,5106,4,0,0
1698,505563,17605,0.0,0,2,53,0.9999995000002501,53000000.0,0.0,0.0,2,0,159,0.0,56,4,0,0
1699,4421587,13751,0.08695382383195438,1,30,44,0.1442307685373521,44000000.0,0.0038022813688212928,1.0,208,0,9680,1.0126479731850816e-05,264,3,0,0
1700,1981241,3492398,0.0,0,3,3,0.02173913027725268,3000000.0,0.0,0.0,138,0,414,0.0,141,4,0,0
1701,4761195,4148739,0.9197299135895168,7,39,296,0.5492957669113272,296000000.0,0.01891891891891892,7.0,71,0,23976,0.004445726455699751,377,3,0,0
1702,570302,125210,0.7448235522266753,5,55,91,1.0784313514033068,91000000.0,0.027624309392265192,5.0,51,0,8645,0.009079537610349945,186,3,0,0
1703,2591738,2891857,0.0,0,45,33,0.11749347227808493,33000000.0,0.0,0.0,383,0,13101,0.0,430,4,0,0
1704,1130429,2022832,5.017072555126607,26,15,84,0.0892857137542517,0.09870740293923924,0.025717111770524232,26.0,168,851,148086,0.3654203290142558,1037,2,1,25
1705,1513384,610208,0.5095134821415679,5,95,52,0.06889050031262473,52000000.0,0.0034916201117318434,5.0,1379,0,72020,0.0004766991364869325,1437,3,0,0
1706,606201,3318070,0.0959488309916324,1,114,2,1.7538461268639058,2000000.0,0.006211180124223602,1.0,65,0,320,2.9763676409310083e-05,162,3,0,0
1707,2251958,4148694,2.5697773046215024,28,421,67,0.0521104096977212,67000000.0,0.0034063260340632603,28.0,8079,0,548127,0.0007434610380825262,8248,3,0,0
1708,178786,2231843,0.0,0,3,37,2.9999970000030003,37000000.0,0.0,0.0,1,0,111,0.0,40,4,0,0
1709,4607148,4739917,0.0,0,98,5,0.5568181786544422,5000000.0,0.0,0.0,176,0,1060,0.0,217,4,0,0
1710,1973051,3959639,0.0,0,2,184,0.03448275802615935,184000000.0,0.0,0.0,58,0,10672,0.0,242,4,0,0
1711,3942609,4669595,3.4960835801450374,29,86,325,0.10153482868768024,325000000.0,0.024493243243243243,29.0,847,0,288600,0.014523679650108397,1213,3,0,0
1712,4820082,3385671,0.0,0,137,1,0.32235294041799306,1000000.0,0.0,0.0,425,0,442,0.0,443,4,0,0
1713,4302399,2719963,0.0,0,54,4,0.6923076834319528,4000000.0,0.0,0.0,78,0,344,0.0,90,4,0,0
1714,4144645,425140,0.07609447843011201,1,13,68,0.10317460235575712,68000000.0,0.005102040816326529,1.0,126,0,8772,1.961976887912261e-06,197,3,0,0
1715,679375,811736,0.0,0,8,128,0.4705882076124584,128000000.0,0.0,0.0,17,0,2304,0.0,146,4,0,0
1716,1374319,224552,5.13152154740837,53,253,353,0.21171548099438034,353000000.0,0.032919254658385085,53.0,1195,0,462430,0.002999092984200592,1663,3,0,0
1717,1895005,3865877,4.46121739288863,44,100,623,0.03866976023253296,623000000.0,0.013897662665824385,44.0,2586,0,1611701,0.005766237389911176,3210,3,0,0
1718,1864273,3749748,0.21056396813891148,2,75,28,2.205882288062286,28000000.0,0.015267175572519085,2.0,34,0,2940,0.00038645093622708397,133,3,0,0
1719,4091993,1932926,5.742533849301728,32,45,85,0.5555555486968451,0.5312499966796875,0.13114754098360654,32.0,81,160,16740,0.3446489443306557,276,2,1,26
1720,2739191,2413519,5.686885059671308,53,76,1515,0.7599999923999999,1515000000.0,0.0328580285182889,53.0,100,0,228765,0.012972370717762563,1666,3,0,0
1721,2351112,2887639,0.09299529306735753,1,468,1,0.025673377583758112,1000000.0,5.471956224350205e-05,1.0,18229,0,18275,2.1376199739210364e-05,18276,3,0,0
1722,1918826,1881600,1.0980735409705344,8,42,118,0.4242424199571473,0.283653845471986,0.0136986301369863,8.0,99,416,56640,0.016780722674894832,592,2,1,5
1723,1707715,1564261,0.7765872189017891,7,22,120,0.0672782872560297,0.061443932380213034,0.0030434782608695647,7.0,327,1953,675272,0.002736212841217665,2307,3,0,7
1724,3114204,3383620,1.886182727377372,13,4,26,0.033898304797471995,0.3170731668649614,0.0625,13.0,118,82,12138,0.019384183810697533,221,3,0,13
1725,3787881,1989230,1.4917274765194015,16,188,31,0.012941419425005755,31000000.0,0.001099278598419787,16.0,14527,0,450740,0.00044661244301295665,14571,3,0,0
1726,297879,1392717,0.0,0,68,3,1.1147540800859987,3000000.0,0.0,0.0,61,0,237,0.0,82,4,0,0
1727,550309,3579607,3.668157630334704,34,54,200,0.09090909075604532,200000000.0,0.043422733077905486,34.0,594,0,123400,0.005423169069329655,817,3,0,0
1728,314924,4337184,24.706657717625628,158,318,446,2.5039369881579767,1.406940058653186,0.17025862068965514,158.0,127,317,272648,0.3454378334808066,1086,3,0,36
1729,717384,1498781,0.8942169596625754,8,27,163,0.2596153821190829,1.6804123538101818,0.024844720496894408,8.0,104,97,25200,0.002295734392525215,330,3,0,2
1730,2426217,4772392,1.1301945067851031,10,19,149,0.12258064437044745,149000000.0,0.03333333333333333,10.0,155,0,23989,0.0025714759133954627,310,3,0,0
1731,2811227,2569366,8.866818291059293,52,59,173,0.08137931023258026,0.04889768229256708,0.01229023871425195,52.0,725,3538,2585212,0.3440651701119061,4283,3,0,49
1732,2417200,1815785,0.9430948848340832,4,24,5,0.17647058693771628,5000000.0,0.028985507246376805,4.0,136,0,685,0.06089631478417325,142,3,0,0
1733,4302865,471758,0.2597391219547805,3,711,8,0.25221709817232457,8000000.0,0.0009845749917952085,3.0,2819,0,24336,3.885614866471176e-05,3050,3,0,0
1734,2734382,2260742,1.7884723047616269,15,58,312,0.13679245250756494,312000000.0,0.02051983584131327,15.0,424,0,135408,0.007105641808181452,746,3,0,0
1735,3416132,4415061,0.568444464859866,5,35,154,0.1682692299602441,154000000.0,0.01366120218579235,5.0,208,0,33418,0.0015530486951785053,371,3,0,0
1736,649460,2655904,0.0,0,32,53,0.271186438379776,53000000.0,0.0,0.0,118,0,6731,0.0,180,4,0,0
1737,2833722,2175599,0.0,0,67,17,0.25572518986364434,17000000.0,0.0,0.0,262,0,4556,0.0,285,4,0,0
1738,4595137,3609793,0.0,0,8,767,0.03539822993186624,0.038997356109467286,0.0,0.0,226,19668,4508094,0.0,19915,4,0,0
1739,4290690,375041,0.10428858863388606,1,4,32,0.17391303591682453,32000000.0,0.01818181818181818,1.0,23,0,768,6.849315068493149e-05,56,3,0,0
1740,601790,4675165,0.0,0,8,1,0.34782607183364905,1000000.0,0.0,0.0,23,0,27,0.0,28,4,0,0
1741,3173632,4256381,0.5342948101929168,6,96,64,0.026808154139400124,64000000.0,0.0016384489350081922,6.0,3581,0,230656,0.00018314783299517063,3668,3,0,0
1742,4304551,1890475,0.19477305416687607,2,18,75,0.11612903150884495,75000000.0,0.008733624454148471,2.0,155,0,11700,0.00020028179501732667,231,3,0,0
1743,1342069,3191384,2.1328222795091545,17,68,275,0.10828025460464928,0.08730158727387252,0.004500926661371459,17.0,628,3150,2021073,0.02730392517722101,3794,3,0,12
1744,1561146,786633,0.08787672930771424,1,12,3,0.05769230741494082,3000000.0,0.0047393364928909965,1.0,208,0,627,1.1426482014717308e-05,212,3,0,0
1745,1513821,1464372,0.0,0,79,28,0.23939393866850325,28000000.0,0.0,0.0,330,0,10584,0.0,406,4,0,0
1746,4078738,1411730,0.0,0,87,3,0.06382978718721219,3000000.0,0.0,0.0,1363,0,4101,0.0,1370,4,0,0
1747,3288760,1542411,0.6483384568262649,4,91,6,2.11627902055165,6000000.0,0.03125,4.0,43,0,756,0.010300551318506455,132,3,0,0
1748,608504,693550,0.0,0,33,1,0.11913357357713512,1000000.0,0.0,0.0,277,0,300,0.0,301,5,0,0
1749,2702066,597807,0.1683453148833088,1,49,17,0.5212765901991853,17000000.0,0.007352941176470587,1.0,94,0,2040,0.002631578947368421,137,3,0,0
1750,1754969,2678495,0.0,0,3,1,0.08108107888970058,1000000.0,0.0,0.0,37,0,38,0.0,39,4,0,0
1751,4861584,1075781,0.0881141788423624,1,6,1,0.08219177969600303,1000000.0,0.01282051282051282,1.0,73,0,78,1.1782310039706383e-05,79,3,0,0
1752,676325,4679257,1.1221872087470004,12,72,83,0.1395348834505138,83000000.0,0.019867549668874173,12.0,516,0,44239,0.0004205415264120791,616,3,0,0
1753,4778717,1479593,0.0,0,2,27,0.03636363570247935,27000000.0,0.0,0.0,55,0,1539,0.0,84,4,0,0
1754,1190849,715543,0.0,0,3,1,0.3749999531250059,1000000.0,0.0,0.0,8,0,11,0.0,12,4,0,0
1755,2728864,1564470,0.11374838002537052,1,29,129,0.1726190465915533,129000000.0,0.003289473684210526,1.0,168,0,22704,0.0001520450053215752,305,3,0,0
1756,1372302,1761110,1.1567132566784817,6,32,111,0.7272727107438021,111000000.0,0.03614457831325301,6.0,44,0,6771,0.05591139935638681,172,3,0,0
1757,532201,1749305,0.19613830736222976,2,227,8,0.029028132988615327,8000000.0,0.0002553626149131767,2.0,7820,0,62608,9.250571770550258e-05,7834,3,0,0
1758,453257,3473063,0.0,0,1,235,0.1428571224489825,235000000.0,0.0,0.0,7,0,1880,0.0,243,4,0,0
1759,2167783,2238031,0.0,0,34,61,0.04899135439626606,61000000.0,0.0,0.0,694,0,43554,0.0,775,4,0,0
1760,1383958,420757,0.18590142915693345,2,25,13,0.04612546116951022,13000000.0,0.003527336860670194,2.0,542,0,7228,4.3541481706337154e-05,569,3,0,0
1761,4107823,39963,0.2176536083726855,2,20,98,0.14598540039426716,98000000.0,0.008130081300813009,2.0,137,0,14700,0.00039213121857331113,248,3,0,0
1762,3561262,317792,0.3486639051405349,4,40,176,0.6557376941682346,176000000.0,0.01532567049808429,4.0,61,0,15664,4.3386063343078274e-05,265,3,0,0
1763,3652986,1955823,0.8274505909107049,9,250,11,0.02412661648097601,11000000.0,0.0008673862760215882,9.0,10362,0,114114,0.00022395489626729457,10385,3,0,0
1764,3512945,2866126,0.09078543157450997,1,242,116,0.26218851542558125,116000000.0,0.0009380863039399623,1.0,923,0,110316,1.6453321925696797e-05,1067,3,0,0
1765,3096828,1981615,6.504852468124961,41,194,120,10.21052577839338,120000000.0,0.1443661971830986,41.0,19,0,24600,0.09902801805171026,325,3,0,0
1766,4651509,1126100,0.8188514152050794,7,29,66,0.029029028999970938,66000000.0,0.006616257088846882,7.0,999,0,65934,0.004249283975390692,1065,3,0,0
1767,2163256,1746838,3.09650119471605,22,46,67,0.3999999965217392,0.297777776454321,0.06451612903225806,22.0,115,225,29862,0.028910746645390437,363,2,1,20
1768,1672121,1589761,2.0984463699062177,19,111,75,0.08072727266856197,75000000.0,0.013194444444444444,19.0,1375,0,103800,0.003856897040224858,1459,3,0,0
1769,1888220,3641679,0.5264523673951461,3,78,7,0.15116279040472327,7000000.0,0.005607476635514018,3.0,516,0,3717,0.011527713968180106,538,3,0,0
1770,655904,3644646,0.0,0,9,2,0.08737863992836273,2000000.0,0.0,0.0,103,0,216,0.0,110,4,0,0
1771,571370,75278,0.7324849367710751,7,168,40,0.2999999994642857,40000000.0,0.010802469135802469,7.0,560,0,24600,0.0013750380862867426,655,3,0,0
1772,532005,1514802,0.0,0,5,5,0.06410256328073638,5000000.0,0.0,0.0,78,0,400,0.0,85,4,0,0
1773,4113203,606263,0.5560248983395184,4,70,8,0.1265822782521116,8000000.0,0.006756756756756757,4.0,553,0,4704,0.004301125959984977,596,3,0,0
1774,1164968,3821504,0.0,0,3,7,1.499999250000375,7000000.0,0.0,0.0,2,0,28,0.0,11,5,0,0
1775,744460,2271643,0.8408149745827626,9,140,42,0.07124681930216446,42000000.0,0.004451038575667656,9.0,1965,0,83538,0.0006157712566579442,2031,3,0,0
1776,3135365,71051,1.1828869110439495,5,20,37,0.16949152398735998,0.26241134565665714,0.017921146953405017,5.0,118,141,20020,0.11717397848046038,284,3,0,4
1777,2264276,3207225,0.5836360547490057,6,162,22,0.07486136780274429,22000000.0,0.0027522935779816515,6.0,2164,0,47608,0.0002684529077220745,2186,3,0,0
1778,4584115,1382021,0.0,0,21,17,0.19090908917355373,17000000.0,0.0,0.0,110,0,1904,0.0,129,4,0,0
1779,2497732,2415668,0.08787672930771424,1,92,5,0.18930041113312676,5000000.0,0.0020161290322580645,1.0,486,0,2460,1.1426482014717308e-05,497,3,0,0
1780,4244067,1658177,11.446606924161115,37,20,199,0.5882352768166096,0.25545571212393364,0.043995243757431635,37.0,34,779,39840,2.0448982858238973,878,2,1,29
1781,2302024,2525590,0.8301279196570631,5,49,107,0.40163934097016935,107000000.0,0.01937984496124031,5.0,122,0,16692,0.013113549628479094,263,3,0,0
1782,1957800,4846491,5.083882847816844,52,158,581,0.18308227093501475,581000000.0,0.037037037037037035,52.0,863,0,508375,0.0029450213645303624,1456,3,0,0
1783,3823314,3198433,7.637846955960977,37,46,63,0.3898305051709279,0.4315068463595422,0.15416666666666667,37.0,118,146,18972,0.3660799936891717,277,2,1,36
1784,3474208,1220879,0.6759455435134902,5,5,504,0.12499999687500007,3.7894736557182434,0.008156606851549755,5.0,40,133,24192,0.005585165359042056,618,3,0,5
1785,4639113,2938250,5.085712469432117,35,51,711,0.31677018436788706,2.3699999921,0.033881897386253634,35.0,161,300,176256,0.08500627143348939,1068,3,0,11
1786,1956921,3052079,0.5400813572275811,4,18,46,0.0703124997253418,46000000.0,0.0132890365448505,4.0,256,0,11914,0.004646861062597784,305,3,0,0
1787,4205082,4732190,0.0,0,101,2,0.5838150255270808,2000000.0,0.0,0.0,173,0,464,0.0,234,4,0,0
1788,4004905,2557232,0.07609447843011201,1,568,1,0.04398668008642556,1000000.0,7.739938080495357e-05,1.0,12913,0,12920,1.961976887912261e-06,12921,3,0,0
1789,2918923,183960,0.0,0,3,1,0.299999970000003,1000000.0,0.0,0.0,10,0,10,0.0,11,5,0,0
1790,606898,4113405,0.0,0,3,4,0.06818181663223144,4000000.0,0.0,0.0,44,0,180,0.0,49,4,0,0
1791,2480532,3209795,13.805150875664792,76,136,295,0.5913043452551985,0.2762172282057891,0.057142857142857134,76.0,230,1068,313584,0.554267251871616,1406,2,1,56
1792,3145551,2651013,0.0,0,326,1,0.004876954147582064,1000000.0,0.0,0.0,66845,0,66889,0.0,66890,4,0,0
1793,1424079,2811239,0.5081471537889641,5,73,190,0.13224637657201746,190000000.0,0.006711409395973154,5.0,552,0,106400,0.0004068198838283022,750,3,0,0
1794,4177994,2825828,0.17037815854268534,1,14,3,0.15730336901906328,3000000.0,0.01098901098901099,1.0,89,0,267,0.002824858757062147,92,3,0,0
1795,3927131,491128,27.18225861903832,146,204,242,0.15178571417277847,0.16176470577422145,0.05080027835768963,146.0,1344,1496,2270884,1.3771478416305478,3020,2,1,113
1796,3728872,4674719,4.0387518448016815,36,66,608,0.08333333322811448,608000000.0,0.026277372262773727,36.0,792,0,485184,0.00943797001722463,1406,3,0,0
1797,4759522,552835,0.0,0,16,2,0.3018867867568531,2000000.0,0.0,0.0,53,0,116,0.0,60,4,0,0
1798,101940,643076,0.07383035914027619,1,41,88,1.3666666211111125,88000000.0,0.006896551724137931,1.0,30,0,5104,1.3112054304884107e-06,146,3,0,0
1799,1032219,604305,0.0,0,1,215,0.09090908264462884,0.1926523295764764,0.0,0.0,11,1116,14304,0.0,1204,4,0,0
1800,3744413,1958906,0.0,0,72,5,3.130434646502841,5000000.0,0.0,0.0,23,0,440,0.0,93,4,0,0
1801,742195,3733752,1.9869328221752285,11,400,15,2.272727259814049,15000000.0,0.022403258655804482,11.0,176,0,7305,0.04658191465114698,502,3,0,0
1802,4625087,1594321,0.0,0,98,55,1.3999999800000005,55000000.0,0.0,0.0,70,0,8140,0.0,203,4,0,0
