0,source,sink,in_degree_a
14565,620078,3075618,9
14566,4266343,1908904,1
14567,3830562,3095140,1
14568,4714369,4548570,1
14569,430016,4146634,1
14570,2642703,4270226,1
14571,129267,4640315,20
14572,1360076,1376012,1
14573,2547462,1015836,1
14574,1466126,4666046,59
14575,912809,1074033,1
14576,4392885,2475555,1
14577,1167811,233823,1
14578,3011787,3533350,13
14579,1182338,2265126,1
14580,4559667,3980028,1
14581,2827949,1722061,2
14582,1873014,1463129,1
14583,2015769,3528072,1
14584,1571795,1049875,2
14585,3318481,3937729,3
14586,1508936,4449623,2
14587,1485852,4342549,1
14588,3716134,202674,2
14589,2511453,1527633,3
14590,1699436,3303520,2
14591,1344159,2297807,5
14592,226183,15104,1
14593,4003936,1844286,3
14594,3700787,2523548,1
14595,702205,19483,6
14596,2841191,4205426,1
14597,2485004,2738785,1
14598,4562131,4604687,1
14599,4358976,240975,1
14600,2858003,3358132,2
14601,2015300,2151537,5
14602,3794429,1614832,86
14603,3070228,810608,1
14604,3582148,3515706,1
14605,545546,4359927,5
14606,2130993,3544312,1
14607,4273945,1301212,1
14608,2394805,705330,1
14609,1571048,1163387,1
14610,2116865,3443772,2
14611,2801354,1473782,2
14612,1526201,3491323,1
14613,2281563,4847810,1
14614,1430630,3087498,1
14615,3414794,3744759,1
14616,1385952,2030740,1
14617,1118440,1343497,1
14618,2123021,2115061,1
14619,2493344,1232064,1
14620,4415618,1159807,1
14621,3749865,3177966,1
14622,2598434,768437,1
14623,2880221,3281122,1
14624,308006,190714,5
14625,1851618,1230065,25
14626,2194138,2907045,2
14627,3629134,3593696,57
14628,2237831,3876556,1
14629,3745255,3901439,9
14630,486732,1963106,1
14631,4581706,3807231,1
14632,2337264,3153258,1
14633,1027048,3426166,21
14634,3222660,1658771,16
14635,4859360,1415184,3
14636,2665359,3527458,1
14637,3350327,4680761,3
14638,3129614,2073550,4
14639,243887,1286101,2
14640,182750,493875,1
14641,3341802,3899845,7
14642,510966,1928597,3
14643,4499734,811981,1
14644,1694775,4103275,1
14645,1634416,958039,4
14646,3690467,1234,1
14647,4745991,340386,1
14648,3329023,919318,2
14649,888726,2366545,1
14650,3195341,4027834,1
14651,151467,1201763,1
14652,706303,4727890,1
14653,4361506,3560740,11
14654,3982814,3759351,4
14655,4604634,1587865,1
14656,44462,2365049,3
14657,3734529,3156402,1
14658,4530181,2134913,2
14659,304246,207650,1
14660,4755432,4577663,1
14661,4473025,796019,24
14662,2764806,1889193,2
14663,2370534,1205675,2
14664,1456547,4646364,1
14665,3341434,37689,9
14666,2552008,422434,2
14667,1497782,3977981,16
14668,4306489,1632097,16
14669,4250903,3264617,4
14670,3798249,3871322,8
14671,884663,657690,2
14672,3060838,260490,5
14673,4686857,1627418,1
14674,93533,513355,1
14675,511679,4738387,1
14676,3999453,926189,1
14677,4346004,1677362,1
14678,701365,2424645,15
14679,1401418,2005878,1
14680,1024294,2147899,1
14681,74635,4137732,1
14682,1081564,3474302,1
14683,548944,764,4
14684,2302105,2037366,1
14685,3222970,1627962,1
14686,3000394,2839850,3
14687,2083741,1680328,20
14688,2902798,2978759,2
14689,1604717,3479156,1
14690,1146201,76066,2
14691,334074,2798437,1
14692,1569405,2468646,1
14693,2673720,3811808,1
14694,3325530,3923579,1
14695,2694627,1541537,1
14696,873296,2459576,1
14697,4019355,2192972,4
14698,3857783,3962382,1
14699,1789669,1263321,12
14700,94953,455390,1
14701,4769059,841445,1
14702,3280568,313948,6
14703,1616751,3046344,10
14704,4465321,4694203,1
14705,3866018,1348374,7
14706,2146790,1812973,1
14707,1345846,4354699,2
14708,111303,3417723,1
14709,4346837,4446754,1
14710,2886051,1116205,1
14711,2214047,2929840,1
14712,2447849,4407117,7
14713,1451614,3870016,3
14714,4809183,4556282,1
14715,4581033,1801731,1
14716,2543312,1674171,2
14717,4106675,4723954,1
14718,2269381,724964,1
14719,1550366,544034,1
14720,3860956,1693318,1
14721,1916358,1697257,1
14722,1238933,3615472,30
14723,4546328,1285825,2
14724,2509711,4758747,1
14725,3111944,546064,1
14726,4536256,3576880,5
14727,4534424,1419654,16
14728,2862461,1239520,2
14729,4286033,4235420,1
14730,204356,3427105,1
14731,2543546,4368697,3
14732,4046542,827251,1
14733,3328292,2888579,1
14734,3518614,2123999,2
14735,1314529,1953292,1
14736,1559906,4261305,1
14737,591244,2893011,5
14738,2998458,1444778,1
14739,4154033,1342524,5
14740,74815,101976,1
14741,3628268,4680068,2
14742,835109,981698,2
14743,1740481,1990560,16
14744,4025541,205803,1
14745,194384,522041,2
14746,595106,4590344,32
14747,3550100,1996090,1
14748,482660,587589,2
14749,4489181,1229887,1
14750,360318,994390,8
14751,4327509,3779911,1
14752,1085104,2257777,1
14753,162970,2776489,4
14754,1938956,3951726,1
14755,2042655,651163,1
14756,4062174,669682,1
14757,4260822,1800684,1
14758,2485458,4236500,4
14759,504486,4062729,1
14760,1616029,694175,1
14761,3174515,450056,1
14762,2818747,4601008,3
14763,4062791,600559,1
14764,315307,2677795,1
14765,3817152,1222556,4
14766,2803472,3063487,1
14767,709247,2007281,23
14768,81166,1537061,2
14769,918727,631081,365
14770,4544065,1401789,5
14771,3178559,1460232,2
14772,41847,1646038,3
14773,3112750,1598765,1
14774,3619766,4683698,2
14775,672255,4664161,2
14776,1421536,1607260,5
14777,4665541,3170022,1
14778,2796938,1661162,1
14779,2071827,3684701,1
14780,1609025,1535350,1
14781,2238182,1215988,1
14782,3448185,2519907,2
14783,106346,3446388,1
14784,2287342,4182657,2
14785,2187651,398823,11
14786,2060589,269845,16
14787,2729357,1475797,36
14788,3972778,430506,1
14789,1452187,4215047,1
14790,3624576,2657903,2
14791,3418632,1382757,1
14792,3986790,3771321,1
14793,189231,684998,1
14794,85811,2852765,3
14795,3176138,2334094,2
14796,4207445,4708388,1
14797,2362134,3848232,2
14798,4116337,3006751,1
14799,930383,4543871,3
14800,1484169,1578348,5
14801,4836321,454152,1
14802,885777,1454596,1
14803,749431,1649799,1
14804,704034,476678,1
14805,3815267,739625,1
14806,3546452,424039,1
14807,2739680,2456691,13
14808,4544255,2244255,1
14809,3527980,3739884,1
14810,2199927,489970,1
14811,396742,3612899,1
14812,964864,1802321,1
14813,1568482,501978,1
14814,3851148,4458677,2
14815,2288966,689641,2
14816,1825755,3014741,1
14817,4545331,4403000,1
14818,4562773,219675,1
14819,1189808,2419375,2
14820,48556,690685,1
14821,3141447,1659802,1
14822,4585256,4057456,1
14823,4559391,2622056,21
14824,3096450,2905790,4
14825,2565238,2894549,1
14826,793110,1463742,2
14827,96849,1364078,1
14828,3063817,3908982,2
14829,3920588,1859453,1
14830,1287443,768171,1
14831,741599,2955068,1
14832,2957618,3493720,1
14833,3427314,2939147,1
14834,2191360,4765053,1
14835,3750158,705925,1
14836,2635066,1109953,1
14837,1552260,1637933,1
14838,1590596,1106410,4
14839,3166897,880354,2
14840,4222271,2899554,2
14841,1888485,1968036,1
14842,2168509,4564639,2
14843,5048,1121692,12
14844,522965,4214587,18
14845,1136601,1925716,2
14846,3805387,4018184,2
14847,1346286,1176960,1
14848,4773691,1633836,1
14849,1460077,4280959,1
14850,3933440,658230,2
14851,3417420,2211995,1
14852,75888,4437910,2
14853,2511062,3101070,1
14854,1417695,4465130,1
14855,1422867,3006421,1
14856,2237849,3350412,1
14857,875830,3522674,1
14858,2106276,3099921,1
14859,4777942,3298075,1
14860,4507857,3088819,1
14861,4476137,680386,1
14862,4737668,4793084,2
14863,849893,3028042,1
14864,902633,1467097,1
14865,2192251,1502366,2
14866,3198859,2911935,3
14867,2383673,1844730,42
14868,4666621,3902870,2
14869,2727500,4797483,2
14870,2482040,4142468,6
14871,1161763,1634727,1
14872,913250,2464132,1
14873,3233947,2296101,6
14874,2051054,141286,1
14875,4437438,1641865,1
14876,2622277,1117812,1
14877,4017722,4478979,1
14878,671247,2055731,1
14879,189559,4466116,1
14880,4116681,439626,1
14881,3206172,4055392,60
14882,1777445,911662,2
14883,3242632,1108982,1
14884,2233937,2309651,1
14885,1495059,2693016,1
14886,1299416,4522462,1
14887,4822633,4829787,1
14888,4403586,251698,1
14889,595234,2358977,2
14890,3424808,3427139,1
14891,891653,853837,1
14892,629819,1120644,1
14893,1093123,237068,2
14894,3829618,590500,2
14895,730670,3001161,1
14896,4543293,1461790,1
14897,2008167,2973605,2
14898,3520952,4620492,39
14899,960175,4805986,1
14900,1723639,549445,1
14901,2435476,960107,1
14902,2295313,3304462,1
14903,3567250,498278,1
14904,2096467,3688598,1
14905,4713156,2245914,2
14906,2747157,2212397,1
14907,1893571,3899267,3
14908,587393,1138829,1
14909,4167072,4066406,1
14910,1949903,41103,5
14911,3067061,4292819,4
14912,2992584,1693975,1
14913,838598,1746658,2
14914,4521621,2058273,1
14915,2521356,2308888,1
14916,2813916,1516024,1
14917,2592141,3226814,1
14918,919172,320859,1
14919,1492298,609992,1
14920,2329110,659019,1
14921,4310673,1437213,1
14922,4553933,1501909,3
14923,2277839,1558932,1
14924,2855507,2531801,9
14925,4050621,116348,13
14926,560990,1071889,36
14927,2649967,1573472,1
14928,971272,3924714,1
14929,2383370,3592044,1
14930,2638274,502654,1
14931,4337298,266843,1
14932,3085565,3742691,1
14933,2848866,944203,4
14934,2754235,870175,3
14935,1894826,4083641,1
14936,703784,3833664,14
14937,3724336,551284,1
14938,4236840,1224290,1
14939,4119956,4276890,2
14940,132990,4308123,7
14941,3606292,4812145,2
14942,983513,4832553,10
14943,4397253,3233555,3
14944,4721821,3576964,1
14945,2755222,589441,127
14946,2295811,3011909,2
14947,1108074,4500018,1
14948,380179,1922904,6
14949,625652,493045,1
14950,4171297,3114862,1
14951,1843892,2131613,1
14952,501696,4192301,1
14953,266274,2629358,1
14954,4554467,897401,5
14955,925978,1050563,1
14956,1913745,2532624,1
14957,4673499,956991,1
14958,1397300,229313,1
14959,3025247,980633,7
14960,1489450,1385716,37
14961,2568835,3623479,1
14962,2122123,1000761,2
14963,275367,3597840,1
14964,4760432,2783165,1
14965,1806653,942645,2
14966,4229988,2493118,1
14967,1148046,4311292,1
14968,1429367,1918636,3
14969,101921,2773077,2
14970,3360258,1302205,1
14971,4204407,4305583,1
14972,89693,4823012,1
14973,3831531,556446,1
14974,2522597,1171615,1
14975,3090577,2350716,2
14976,700075,4773018,1
14977,1916415,2401840,4
14978,2479715,963088,1
14979,3696956,931237,4
14980,600560,2200327,3
14981,3839281,3561247,2
14982,3327135,944130,1
14983,3965807,2417514,1
14984,1251596,2967616,6
14985,2715400,3857708,1
14986,3753231,3934204,1
14987,1883663,587651,26
14988,567829,627178,1
14989,2571168,4274241,1
14990,4108140,2021351,1
14991,2500793,3324955,1
14992,3534467,849869,15
14993,3419941,951896,70
14994,3856748,3828042,2
14995,4669326,1302780,1
14996,1104659,3452530,3
14997,1547214,2455908,2
14998,3375013,1412070,3
14999,799244,2232797,1
15000,1103589,3095606,2
15001,457744,1287497,1
15002,3292035,4462180,2
15003,3006889,2839063,2
15004,669982,640930,1
15005,1239630,1964777,41
15006,1547099,4451712,2
15007,3740654,4779295,1
15008,4424073,1184953,1
15009,4610922,3970249,1
15010,2565276,1538617,1
15011,252589,2988026,2
15012,1121566,1125224,1
15013,2927192,4057256,1
15014,749218,2524415,3
15015,4503581,4596676,3
15016,4841059,2042889,1
15017,4172138,1818646,1
15018,2692618,3579176,1
15019,3454975,3840131,1
15020,4138985,1014084,1
15021,3502361,1143352,3
15022,4243382,1843450,1
15023,2439610,572143,2
15024,1879009,1233708,1
15025,1490632,4210707,3
15026,961497,4710633,1
15027,1069715,4573728,1
15028,2889110,1175884,2
15029,789764,4670003,1
15030,3694821,382137,1
15031,3452962,1970190,2
15032,2420058,2834905,2
15033,1666146,4358601,1
15034,4440480,3022513,10
15035,3799899,1787427,2
15036,3267143,4612219,1
15037,4068059,3482804,1
15038,1197965,4248605,1
15039,3787697,1884748,1
15040,1089522,3912806,1
15041,1819920,214126,1
15042,456140,3013010,10
15043,1210540,1995548,1
15044,1583727,400326,5
15045,897267,281635,3
15046,939751,3940463,3
15047,2989972,2196193,1
15048,4487203,3514626,1
15049,2289082,561806,1
15050,429622,1650575,2
15051,2540933,3108946,1
15052,1930933,4043804,1
15053,799671,3586531,1
15054,2687188,4699083,24
15055,329292,2673403,3
15056,4563426,238463,1
15057,1521303,3395263,32
15058,3479869,337960,2
15059,4487412,1870850,2
15060,952618,3579519,1
15061,150124,2343314,9
15062,620834,3547047,36
15063,1611247,2267471,1
15064,4747988,1421329,11
15065,1876325,2117243,8
15066,1711027,3238834,2
15067,817962,2147958,16
15068,3007324,3231449,8
15069,602356,1045217,1
15070,576778,4761517,5
15071,4741806,3431887,24
15072,3925696,1334866,1
15073,3510593,258989,13
15074,3729844,4620400,1
15075,1266137,4689322,29
15076,1445832,655084,5
15077,3060754,3422855,2
15078,617265,4571002,1
15079,1386954,60706,1
15080,1955288,3024708,9
15081,430095,3339713,1
15082,1584596,1113376,1
15083,4620934,2643424,3
15084,794393,519495,3
15085,4294417,2068888,1
15086,4389855,2750549,1
15087,535068,1159414,1
15088,4319264,4690984,3
15089,309082,536119,4
15090,491579,86456,1
15091,3043,279812,4
15092,1426078,1261656,6
15093,1290065,1387595,1
15094,4375623,2780058,4
15095,4216104,1929432,2
15096,1169864,1097776,3
15097,394856,4344929,1
15098,855810,4456218,2
15099,341071,3907083,1
15100,1092839,3741529,5
15101,955694,3736733,2
15102,500207,4083699,1
15103,2169854,1555543,2
15104,1022504,321881,1
15105,2372788,987699,1
15106,3151001,4109690,1
15107,1875333,41305,1
15108,4782261,2828288,1
15109,695502,2510848,1
15110,4770950,4185605,1
15111,2551635,2767696,1
15112,4594972,4228055,1
15113,3645767,3039671,2
15114,2891811,2876458,2
15115,4575987,4661821,1
15116,2733558,1092371,1
15117,2702306,2823293,1
15118,3152788,4539429,4
15119,557099,924427,4
15120,565120,4720256,1
15121,2503480,1334366,5
15122,4077383,75904,1
15123,1486444,855548,1
15124,201664,3709277,1
15125,2286980,1212617,2
15126,3464562,2723723,1
15127,4643408,730107,2
15128,1363609,1232569,1
15129,2667747,4213052,1
15130,1338967,2876926,1
15131,324985,1789336,2
15132,344627,158111,1
15133,444847,1757985,1
15134,2147407,3039941,2
15135,4367139,2680191,2
15136,859382,3454232,1
15137,1167618,1572432,1
15138,108743,1098385,4
15139,4091434,774819,1
15140,2872345,2222242,1
15141,2278863,1753555,1
15142,3071187,3637325,1
15143,4255394,3095789,1
15144,1735041,1445423,1
15145,3152990,835623,1
15146,3667752,2570324,2
15147,1583637,775554,1
15148,1258806,2258168,1
15149,3050940,1865443,1
15150,2131632,2095505,25
15151,2624703,3333464,2
15152,286705,1434000,1
15153,1456712,3238442,1
15154,1400204,166230,15
15155,4714499,2454192,1
15156,3410906,706240,3
15157,4115155,3843384,1
15158,741346,4589578,1
15159,3773200,4677460,1
15160,3922556,1678168,1
15161,3679710,3596908,2
15162,2443492,872304,540
15163,3141573,710436,1
15164,1718740,2498111,28
15165,779598,4450761,5
15166,3519279,4544714,1
15167,2333507,4355595,1
15168,2360615,4612309,22
15169,4337271,3788333,4
15170,2403400,1957017,1
15171,108,2522712,1
15172,4613625,1127507,1
15173,3465894,606291,3
15174,2758137,1283056,1
15175,1016196,4700948,5
15176,3272208,3246797,2
15177,1341772,3870975,1
15178,4145876,26443,1
15179,3578203,3832818,1
15180,2036688,4524777,1
15181,3802633,491842,1
15182,1260695,1129310,4
15183,2462772,2239517,2
15184,1559148,1749568,1
15185,1626210,2989855,2
15186,396797,2595583,2
15187,1682885,3698199,1
15188,4341926,2349321,1
15189,793012,1022416,1
15190,2165185,1566013,5
15191,3585062,4732878,2
15192,2925102,291525,11
15193,2597441,3869440,1
15194,1955267,3294850,2
15195,115126,250095,2
15196,2991494,2045741,4
15197,3816588,2903070,1
15198,2933815,1351505,1
15199,1681073,210732,5
15200,3729261,1889020,1
15201,3318262,4320605,2
15202,793927,2671202,1
15203,3177684,1464930,5
15204,2697403,4366128,1
15205,3114885,2897669,1
15206,3273008,4144029,1
15207,392659,1971137,5
15208,1176678,3771717,1
15209,3580781,313943,1
15210,1394715,756280,1
15211,2575860,776859,1
15212,4751480,4536233,1
15213,4721490,3933985,27
15214,2387286,2607655,1
15215,2920014,3302866,5
15216,1754682,2793887,2
15217,4771366,84580,1
15218,530850,4105953,1
15219,2345593,2567715,1
15220,3082777,3386534,1
15221,3746309,4136918,1
15222,1313075,4805482,1
15223,2283869,2864179,1
15224,741761,3762801,1
15225,1261061,4863016,1
15226,961357,1692746,22
15227,1645389,1781879,1
15228,2811613,609564,1
15229,1378005,774384,1
15230,2459484,2158454,1
15231,4353531,4110705,2
15232,987011,2476563,1
15233,4689820,3033131,1
15234,4847584,325973,27
15235,3646389,2349964,1
15236,1705967,3941705,1
15237,3609060,3709930,4
15238,3530236,1318361,1
15239,2223533,2873639,1
15240,522071,4746841,1
15241,873166,665820,1
15242,1135317,1327149,3
15243,2442772,931652,2
15244,3272756,3521418,1
15245,2773298,602343,1
15246,1399594,4301068,1
15247,1475353,2406320,1
15248,400853,1406386,1
15249,3740825,4864906,36
15250,1184444,3999886,1
15251,1432669,3879494,8
15252,640917,2282538,4
15253,508744,929795,3
15254,1071019,129545,1
15255,1803906,1058796,7
15256,4040056,4621859,1
15257,1405806,1114140,1
15258,1155096,3926690,1
15259,49795,2323518,2
15260,3388173,8028,1
15261,4666268,2607609,2
15262,365259,1622673,2
15263,3704357,189050,2
15264,1039152,2855773,1
15265,4856049,4789870,74
15266,346677,537662,2
15267,1607631,218282,1
15268,3495829,2151280,1
15269,1100757,3598163,2
15270,4251104,3295454,1
15271,2484097,4719834,12
15272,4598827,4751767,1
15273,283501,4527876,1
15274,2874638,4313150,1
15275,536832,4181127,1
15276,4521160,1836741,114
15277,1702017,3724788,24
15278,2925170,1294628,1
15279,1120905,88334,1
15280,3001672,3651457,1
15281,2770592,4556034,1
15282,1798711,1420901,1
15283,3501561,1107526,1
15284,1899210,230951,7
15285,4742743,1510939,1
15286,1732901,1230303,1
15287,4513020,2799627,2
15288,1433944,3002106,1
15289,4215036,4133272,12
15290,1228839,3283868,1
15291,4544346,415193,2
15292,3081370,38267,1
15293,113345,2279487,2
15294,997599,2165467,1
15295,3047397,2440531,6
15296,4450658,2475362,2
15297,1553393,2669323,6
15298,1481143,1169011,1
15299,2175085,3169561,1
15300,3086295,2189282,23
15301,86884,3077940,5
15302,4786159,4318524,1
15303,1910376,2360424,3
15304,1507394,2818360,1
15305,4823135,1685499,1
15306,3383378,4333617,1
15307,4796080,4460554,1
15308,3163642,986120,1
15309,3092284,3936321,2
15310,190868,1631655,2
15311,1195215,573133,1
15312,4809229,3015994,1
15313,1273239,3907048,4
15314,4332920,4398466,1
15315,1937797,3623098,1
15316,3881370,96744,1
15317,3714897,4551851,1
15318,3016257,4687604,2
15319,4649315,2436695,1
15320,4282407,864150,1
15321,3568214,4318829,2
15322,625224,3851772,3
15323,1568578,4745199,3
15324,4712283,1900479,2
15325,3492673,3959723,1
15326,1789194,4604796,1
15327,2138157,596936,5
15328,22779,4415735,2
15329,4502233,3558939,1
15330,2636266,3024982,4
15331,1924771,3004236,1
15332,349308,2704587,2
15333,771937,2644273,1
15334,2208535,1519641,54
15335,2245023,4101131,2
15336,3045638,4318735,3
15337,303813,2891606,3
15338,2475983,3517154,1
15339,3381957,501019,2
15340,133341,821654,1
15341,1905124,4312850,50
15342,2279138,1116897,2
15343,84969,405509,9
15344,1016807,2996599,4
15345,2909172,2960249,3
15346,3326954,2605256,5
15347,1675157,4159587,2
15348,1177185,781611,1
15349,4817868,4584569,2
15350,1930641,510122,66
15351,4803848,1463410,1
15352,873685,2967092,1
15353,2279021,4124317,2
15354,658484,1995111,1
15355,2347764,3199855,2
15356,667711,2805777,2
15357,1029258,489689,39
15358,2892193,1642367,1
15359,2611750,1980160,1
15360,3102643,2263065,8
15361,2290929,3664258,1
15362,4124305,581633,1
15363,3563597,2598007,3
15364,494263,1885066,2
15365,2952879,922168,2
15366,4321431,2994060,2
15367,4425925,3157712,1
15368,664898,1786664,1
15369,3517134,457040,1
15370,328158,4588874,18
15371,2473932,709905,1
15372,4504742,2308323,1
15373,3910250,4185838,1
15374,3604311,3404906,1
15375,3673577,1282093,1
15376,3131833,2955993,2
15377,3929159,4603011,1
15378,4209549,1324782,2
15379,1149336,2811933,1
15380,1586736,389702,1
15381,1000465,2313892,2
15382,306209,1709876,1
15383,4361774,3430642,1
15384,563893,4621413,3
15385,4746100,458285,1
15386,1111146,4728707,1
15387,699503,2227062,1
15388,4398990,68199,2
15389,3274754,31464,3
15390,2603673,529416,6
15391,212287,179363,1
15392,882644,4349139,1
15393,4081306,820713,2
15394,1200596,1158139,1
15395,3129831,1475874,2
15396,3585175,3601567,1
15397,318951,4174756,2
15398,4310996,3504691,1
15399,2475434,3797549,1
15400,1286826,357337,1
15401,2333567,844723,1
15402,3302281,4478212,1
15403,4444746,1623798,3
15404,2883139,4451524,1
15405,4811341,524292,1
15406,1738054,477151,2
15407,3774325,3506602,3
15408,174579,1027807,5
15409,4662794,3434503,4
15410,3770430,3673300,1
15411,3277784,4242422,3
15412,2142280,349526,1
15413,4347589,1605831,2
15414,3043258,4400133,3
15415,2985653,4639205,2
15416,3239717,703631,1
15417,1823992,795267,1
15418,2565356,430891,2
15419,1215586,291311,2
15420,2199898,3524844,1
15421,1977573,3028396,5
15422,106561,2290001,1
15423,2154730,4001468,2
15424,2652748,2860753,1
15425,3259801,3425284,3
15426,4209176,1638612,2
15427,4139416,4746011,3
15428,4124470,4291679,1
15429,1250884,2501236,1
15430,136075,4564335,8
15431,1818903,3334335,1
15432,3673100,2251269,1
15433,744606,2892361,1
15434,4469577,1806128,7
15435,2958348,1443040,6
15436,3327673,3531142,1
15437,3947268,1157620,1
15438,1250745,4286162,1
15439,1054907,2769758,4
15440,4737985,2675012,10
15441,4390793,64743,1
15442,1707213,2607677,1
15443,4031765,1724618,1
15444,1815660,575370,1
15445,2739675,219664,70
15446,2706510,4446263,4
15447,3650773,2930257,3
15448,941884,3095084,1
15449,2774946,3864319,2
15450,533564,1049422,2
15451,4097348,3196603,6
15452,1014131,2065175,1
15453,885516,979394,90
15454,703549,773825,2
15455,3153933,68885,2
15456,2794023,4662447,1
15457,4102593,3891746,1
15458,3408388,472588,7
15459,362157,112348,1
15460,584304,2883631,1
15461,876727,3157348,12
15462,2605493,695258,1
15463,3338448,116905,7
15464,2275105,3702489,4
15465,3145508,1001918,1
15466,3354571,4701167,2
15467,2658747,3643511,2
15468,4425676,1128907,6
15469,2288212,4291216,1
15470,1245180,3465370,1
15471,4798565,4605639,6
15472,2769633,1439102,1
15473,3239933,2707214,1
15474,4848624,1399419,2
15475,1172731,3128447,1
15476,1628527,3599235,2
15477,1427946,3586590,2
15478,728771,2218662,2
15479,4741173,3357178,3
15480,3652307,1281908,1
15481,923766,2187913,1
15482,2986692,961350,3
15483,494266,3711845,2
15484,3817229,3903146,4
15485,1273454,134755,1
15486,846744,4393413,1
15487,2749640,1495860,1
15488,3212978,2499895,1
15489,13140,2675819,13
15490,1852764,1264697,5
15491,4616639,1822554,2
15492,682040,384052,1
15493,2751521,3194444,2
15494,2055703,1610120,1
15495,431438,669717,1
15496,2271685,4623412,1
15497,1265369,3169524,1
15498,1015301,3162759,4
15499,4622193,611283,7
15500,3567077,3234180,2
15501,3711464,4810022,11
15502,1197001,1135368,4
15503,3204792,2211379,3
15504,3970060,2906489,2
15505,1240133,3234389,1
15506,3128242,2429170,1
15507,1186669,4094663,1
15508,3999362,2752491,1
15509,338857,2316123,1
15510,2386059,3996971,2
15511,4299371,4850256,3
15512,3977139,768806,1
15513,3269937,4247202,2
15514,4282620,1918273,1
15515,2101642,1033680,67
15516,2481030,364418,1
15517,4323688,3387751,1
15518,2149551,145607,1
15519,172648,280721,1
15520,4258587,3629321,1
15521,4200278,3487567,2
15522,2380068,1352615,1
15523,2705608,4536925,30
15524,2201492,3128445,1
15525,4587830,4836946,20
15526,20407,3393595,1
15527,954049,3942165,1
15528,1067033,3268348,2
15529,3965992,2513460,1
15530,2845986,1863347,3
15531,1074309,1008766,15
15532,3886508,4375951,1
15533,1701764,389403,3
15534,3797391,2748260,1
15535,2385773,1406977,2
15536,32839,2313797,2
15537,1237343,1170697,10
15538,1004863,1961041,1
15539,1283578,698367,1
15540,1625063,3294319,2
15541,3474441,1842654,1
15542,3961587,3350790,2
15543,3219725,2309635,1
15544,1047746,616956,21
15545,930975,4761653,3
15546,269394,4604952,37
15547,1683404,1820032,3
15548,3838907,951869,24
15549,4670511,4830227,1
15550,3441939,1939318,1
15551,2309835,1178456,1
15552,1036735,701401,1
15553,1931765,3718482,1
15554,2921353,4310385,1
15555,1856504,1497178,5
15556,1631970,4454640,1
15557,3048593,3157941,1
15558,1910468,2272125,1
15559,1327651,2679519,2
15560,2981882,3974893,4
15561,4414897,1408166,1
15562,3182300,3962130,1
15563,2660453,3677367,1
15564,2846930,2032153,2
15565,539471,4123910,2
15566,2763760,4753385,1
15567,2858055,1322972,1
15568,2585341,1097331,5
15569,14612,2353352,1
15570,1210072,947738,1
15571,1587042,2517649,96
15572,3351758,1185498,1
15573,2254565,4453074,1
15574,3734843,3062189,3
15575,4577062,1577718,9
15576,154351,1259081,13
15577,1321624,3301222,1
15578,1167373,844997,1
15579,3685789,3561359,1
15580,3517677,4300158,1
15581,4588174,437621,1
15582,2750744,3457925,6
15583,1785309,637906,1
15584,3712477,2783982,1
15585,3496985,418084,5
15586,4035125,2156949,1
15587,52751,2350883,3
15588,889738,2499442,1
15589,2618418,1133026,1
15590,4139897,2496781,1
15591,3511206,1994319,2
15592,2141924,3928584,2
15593,464297,2308479,1
15594,3085598,4678245,1
15595,2366856,150615,1
15596,4488114,4086446,1
15597,797654,455680,7
15598,785755,2059118,1
15599,2921970,1515595,3
15600,3828498,428004,1
15601,4626651,2170929,3
15602,4452985,3003593,14
15603,877906,4756122,1
15604,3435889,4206848,29
15605,2207236,2665932,1
15606,3155556,4749123,1
15607,1438823,1480191,1
15608,2725633,3124602,2
15609,679504,1097023,1
15610,3700896,992837,1
15611,4336373,4114567,1
15612,3644140,2668421,1
15613,542142,4141573,1
15614,1923987,2791796,1
15615,4683267,429365,52
15616,3848874,4112284,6
15617,389551,642571,16
15618,57354,4584448,1
15619,4375636,3808590,1
15620,1588318,3587862,3
15621,3213040,4822360,2
15622,4419387,886300,3
15623,2164911,1283339,1
15624,837384,874917,2
15625,638365,583784,3
15626,3421342,66089,1
15627,3385115,2646361,4
15628,3098041,4343775,1
15629,4540716,2932104,2
15630,3117188,1130385,1
15631,454217,218316,6
15632,830110,2238543,2
15633,2824963,250699,1
15634,2940073,223188,4
15635,104365,3315870,1
15636,4339014,4801781,2
15637,1052863,1462527,1
15638,3442025,4159828,6
15639,306623,1662979,1
15640,4273874,4721424,2
15641,2639445,1884408,1
15642,1643064,2930190,5
15643,1320010,49182,21
15644,1037351,1121534,3
15645,2617995,2356348,1
15646,2471029,4402481,4
15647,449043,2979719,2
15648,2019175,3729056,9
15649,653083,1985322,7
15650,1090641,1210725,3
15651,3278827,738620,1
15652,1355091,81852,1
15653,1387193,3897874,1
15654,3781588,3612961,1
15655,1019292,3139741,1
15656,1483071,3515768,1
15657,4287805,251582,2
15658,968195,712787,5
15659,2020327,4434713,2
15660,699048,2691181,1
15661,1153503,286389,2
15662,1504889,2000567,1
15663,552430,2140442,1
15664,289286,3654620,2
15665,1448845,4547626,1
15666,1209921,4367321,2
15667,1280938,2959375,1
15668,2884973,3732005,1
15669,2753575,4695824,1
15670,3738657,2087967,1
15671,2336487,4172438,1
15672,3847439,489879,1
15673,2641955,959082,1
15674,2567957,1714769,2
15675,1598647,2515230,3
