0,source,sink,in_degree_a
17733,2406275,2940705,22
17734,3471710,3388065,95
17735,2434585,4676590,11
17736,821954,928558,13
17737,4439932,3487630,283
17738,4014664,224924,51
17739,4669595,2374192,86
17740,4289014,4445347,46
17741,946418,228338,37
17742,3885069,16514,417
17743,3849807,2424592,64
17744,895471,2448905,7
17745,1447709,2441994,45
17746,4361726,1974922,32
17747,2944476,151023,12
17748,2371619,3431823,36
17749,2434787,545407,354
17750,4168231,410856,89
17751,3727094,3179103,108
17752,3799084,2326520,9
17753,163243,4211919,13
17754,4760418,4138543,163
17755,1486569,3630782,17
17756,3626935,933229,71
17757,1116041,388479,12
17758,2895959,4775006,22
17759,3306232,2211637,11
17760,4695321,3487024,9
17761,2040373,1831651,8
17762,3050428,3810102,85
17763,3847724,3007034,17
17764,4553412,3097520,227
17765,3279714,818774,554
17766,2146706,4270830,48
17767,3726255,3704159,15
17768,1395365,2929961,13
17769,3729429,2723571,91
17770,3307496,4612111,119
17771,4860976,1633997,17
17772,184061,2518490,14
17773,242742,905802,63
17774,3675664,2287766,8
17775,1790470,2917920,21
17776,482013,331410,9
17777,194555,881743,39
17778,922843,2099606,25
17779,1034159,2984603,285
17780,3699998,2505555,6
17781,762550,44029,53
17782,1844402,3136047,23
17783,4242752,2783695,14
17784,4008658,2351965,7
17785,1910873,3528096,5
17786,1184643,1194347,7
17787,3484834,850459,162
17788,1963616,3307281,12
17789,1557386,2588598,17
17790,534956,1126954,12
17791,3566116,75076,9
17792,1227172,1675437,4
17793,1832321,2153423,33
17794,4175026,2919386,143
17795,3765619,3475694,47
17796,4181727,3688754,5
17797,4757493,4249958,15
17798,624390,792181,4
17799,1363494,4422390,60
17800,3294470,1632157,14
17801,1807313,1840846,109
17802,4201925,2383694,27
17803,4260026,756544,37
17804,1572709,1311181,4
17805,815643,2228597,28
17806,3121168,1863670,19
17807,90690,3252919,1
17808,4012059,3353962,36
17809,3615588,2183235,148
17810,938662,346378,39
17811,2568040,1552739,5
17812,111642,4241389,109
17813,322384,4706356,8
17814,2804165,2158734,9
17815,4722553,48997,33
17816,1043406,2971821,109
17817,1653770,2973887,15
17818,3418707,2357817,298
17819,2956481,663843,1350
17820,1679775,575631,9
17821,4197533,1063241,97
17822,4202243,1538355,100
17823,281768,4053572,1
17824,2453453,648368,12
17825,1432703,522675,52
17826,1340111,2223204,173
17827,4461493,4699529,1
17828,2557232,423663,568
17829,3599469,838292,14
17830,1891611,4813188,76
17831,4710426,4109816,53
17832,3805820,2606340,41
17833,149178,2049419,4
17834,1767764,3422412,45
17835,2584690,4506542,374
17836,4003975,4025148,61
17837,3146959,1503594,240
17838,4064997,3190064,33
17839,742996,1266395,17
17840,1249709,3667797,48
17841,3060621,1900652,12
17842,254680,4849918,102
17843,1210769,1276441,8
17844,3488853,1353327,81
17845,3313632,1268722,64
17846,1223102,1247278,37
17847,1614789,2057832,4
17848,3108614,1315507,66
17849,2704231,2156336,100
17850,2328147,1003913,41
17851,371188,4673618,222
17852,1145892,1659691,16
17853,3756319,2187352,41
17854,3574860,2833120,43
17855,516087,1515040,32
17856,3663160,4705258,77
17857,2210168,634938,16
17858,347715,814251,7
17859,3781059,1539635,18
17860,380060,4624215,48
17861,2220490,1173367,6
17862,3237960,2558590,2
17863,1970862,4847918,32
17864,2036264,2285921,31
17865,3484834,3379495,162
17866,2459137,2222705,68
17867,212929,4294595,1
17868,559996,1766150,23
17869,4296616,4751012,28
17870,3974654,910755,70
17871,1657938,1131188,54
17872,358430,1544367,319
17873,1382021,4349462,21
17874,4793374,1287366,22
17875,1289851,3078090,7
17876,1285199,3939554,60
17877,1151954,3377456,111
17878,1165817,4398938,2058
17879,1433583,4738337,18
17880,4061791,3592444,53
17881,4503955,3414969,15
17882,1838667,4013573,171
17883,3369872,717002,2
17884,3620704,3466924,80
17885,3169284,4680387,13
17886,4745133,3353962,3
17887,2171894,20388,21
17888,3135620,3581929,39
17889,2333626,873920,105
17890,3753699,4523941,458
17891,1939968,4256808,100
17892,1050330,4314542,39
17893,862429,2514837,4
17894,4668159,929096,69
17895,256201,3573438,27
17896,1641876,2892595,6
17897,353122,854429,24
17898,244019,3448406,34
17899,3146323,2245748,28
17900,1630781,3786712,3
17901,3993477,3540191,30
17902,680060,1460513,16
17903,4265826,2747234,72
17904,1546331,3479537,206
17905,3096632,848757,118
17906,4472299,653605,81
17907,2857848,1952419,169
17908,4000455,4819757,55
17909,929096,3633888,197
17910,3065239,2636592,175
17911,3033279,1835820,17
17912,2527476,766629,16
17913,2669627,947762,110
17914,99644,4061500,533
17915,1068926,2615043,16
17916,362884,3378355,141
17917,2685708,108575,19
17918,4625977,2812154,2
17919,2557742,4791575,37
17920,3958179,1610202,3
17921,313432,3865596,37
17922,1257049,3863375,42
17923,1333788,1262005,83
17924,213594,1611653,105
17925,4773119,2289271,15
17926,4709390,4768634,5
17927,1305103,4859682,75
17928,4679904,3594937,96
17929,1900959,2108224,65
17930,3414541,4465497,63
17931,1456387,4261446,8
17932,4362368,586989,23
17933,4590131,938558,96
17934,3733760,3713835,1157
17935,992746,377575,430
17936,2048710,3425931,92
17937,1892505,4276162,305
17938,4722544,3940516,10
17939,694011,4454527,14
17940,17245,409660,138
17941,4026802,900249,191
17942,2098811,339567,42
17943,3863713,4513488,223
17944,1770793,4424137,56
17945,4148739,4445347,39
17946,3705975,2004580,5
17947,1898732,1039036,396
17948,2984708,373957,21
17949,2653510,1537300,19
17950,4700034,3381872,1
17951,2958732,2010621,14
17952,4144073,2178001,6
17953,960628,3648539,54
17954,3857652,3218478,145
17955,2810159,1628404,3
17956,4015521,2300708,38
17957,3532708,2577052,107
17958,597898,4368885,21
17959,875270,1556608,4
17960,2565182,356667,11
17961,784442,3871588,26
17962,3665411,2140598,15
17963,4488391,3790256,11
17964,1155354,2097608,1071
17965,2956718,3283449,22
17966,1618235,386079,113
17967,1559787,1675339,120
17968,2112895,689931,17
17969,2675276,13757,31
17970,1889139,1639760,56
17971,4745213,3481375,19
17972,3274406,3489032,29
17973,1450320,3836969,53
17974,4323846,1348279,17
17975,587004,2030303,30
17976,1204624,3128447,8
17977,4510458,679243,8
17978,3228108,4521238,10
17979,3130500,2367904,20
17980,3115118,2728956,32
17981,2138950,3312296,263
17982,2985616,2984450,18
17983,3286619,961897,24
17984,3650803,905880,499
17985,573734,3832719,3
17986,3777149,176914,20
17987,1596963,864775,2
17988,4020158,1051199,32
17989,2825853,1766814,9
17990,3794842,1368005,26
17991,945029,4698566,52
17992,3799681,4285939,78
17993,2944523,851190,58
17994,1572097,1135270,45
17995,4523780,1435591,20
17996,1016115,649104,49
17997,2515240,20388,5
17998,3626935,742071,71
17999,47367,4178062,3
18000,3644308,4191660,193
18001,1337635,527980,40
18002,1079197,2909527,17
18003,2137219,2966560,81
18004,786840,2900647,16
18005,1524507,915971,18
18006,1854269,975045,90
18007,4652709,848620,98
18008,3747795,4554681,8
18009,4219582,2084184,40
18010,2404927,2147508,28
18011,2617158,1794527,25
18012,3434769,4689389,8
18013,2471382,3400119,15
18014,3773223,1477897,132
18015,4309907,2363338,131
18016,3059041,3974708,10
18017,1684932,1573812,76
18018,2312221,2613150,20
18019,3708455,4579710,444
18020,4360409,716105,20
18021,691993,2946479,52
18022,4198694,2048710,205
18023,3552240,2357529,7
18024,4743804,2104018,521
18025,334018,2970277,24
18026,4488248,3401703,1
18027,4247313,3518511,3
18028,2434895,2299295,30
18029,219995,1601895,20
18030,4666111,3104940,32
18031,2576395,860469,50
18032,1612825,3314478,20
18033,850682,2880881,255
18034,2784569,1328064,28
18035,679816,840607,102
18036,2233763,170016,92
18037,3407905,2425348,3
18038,2740141,3972119,4637
18039,4858183,1502005,86
18040,885888,2771147,19
18041,1051722,400222,100
18042,4777441,924996,29
18043,1101947,3339601,4
18044,732072,4344096,40
18045,841825,4654036,37
18046,2602854,1724923,28
18047,233623,1911102,8
18048,3273330,2341047,5
18049,4355018,548998,14
18050,3972569,172457,9
18051,2289940,955829,25
18052,3504202,1541421,120
18053,3148813,49996,154
18054,1638421,132005,17
18055,1828278,4316657,35
18056,3087312,4792249,64
18057,1728316,2202745,13
18058,1978491,4374077,151
18059,3721072,1514068,33
18060,1233876,2716022,59
18061,2956147,657348,26
18062,1016018,1851526,100
18063,2466089,3600226,33
18064,4239899,922614,70
18065,4611811,3140622,45
18066,3121168,3022676,19
18067,1348674,1663756,5
18068,895784,4052990,75
18069,3501853,3722174,70
18070,1049492,1333788,447
18071,627736,1959789,1
18072,1102593,887144,10
18073,1852241,1002836,34
18074,3705151,4787851,2
18075,1921840,2367409,2
18076,3058297,221907,25
18077,556672,3435244,375
18078,146326,476842,5
18079,3570600,2809458,73
18080,3314875,838916,67
18081,3486938,3016838,136
18082,684241,813964,149
18083,3792629,3247684,130
18084,1761338,4690393,139
18085,2139195,2230974,57
18086,184672,3271555,9
18087,1031771,1878145,9
18088,874428,3580114,25
18089,2718083,3361630,31
18090,4522523,4854974,5
18091,521794,101982,95
18092,2672254,315906,75
18093,209806,607373,15
18094,2335807,1494526,15
18095,1115883,536870,1
18096,126344,3977872,604
18097,2013055,3933053,1
18098,3038932,329995,679
18099,1380527,296616,40
18100,1263597,1988092,42
18101,4149743,3336698,12
18102,4779046,3948070,6
18103,1921037,1632295,8
18104,1473058,2051556,33
18105,2538626,1283278,450
18106,4589241,235824,2
18107,2116550,1476730,13
18108,1272125,2988838,37
18109,3413654,2685283,40
18110,969569,3906109,14
18111,1143970,4764268,177
18112,3119414,4391513,2
18113,1150282,189382,2
18114,4337012,2460470,4
18115,1117951,2651253,46
18116,2161230,4297176,21
18117,727535,4447413,174
18118,575259,2456361,57
18119,2961243,4310719,162
18120,4235544,3377456,7
18121,4002172,3641335,3
18122,1078467,1177572,63
18123,3048443,2566862,48
18124,348985,4474353,41
18125,1272881,474874,27
18126,344314,976589,96
18127,4014664,3992147,51
18128,449408,3807177,9
18129,3274853,4293286,35
18130,4456828,3163172,94
18131,4446498,4744626,27
18132,804422,409659,6
18133,2486379,4690032,69
18134,2390420,2403357,75
18135,2479083,1784817,75
18136,211987,212805,51
18137,1770441,2786642,173
18138,4222134,477354,63
18139,4700248,2890169,176
18140,3394324,1946909,1
18141,2795159,2577052,161
18142,3108821,2227506,6
18143,3322592,3561896,25
18144,2422604,4340945,27
18145,1418738,1031894,110
18146,4454647,2449540,48
18147,2179856,3746514,48
18148,3262820,3346919,9
18149,1904108,164923,2
18150,4049802,2980471,112
18151,3305322,444678,19
18152,65477,1283903,24
18153,1784879,3333819,34
18154,343716,2197588,88
18155,1384873,1845647,4
18156,1763327,3352957,1530
18157,2946816,3321221,147
18158,2210532,828865,11
18159,4413315,3987814,258
18160,1824620,254581,81
18161,4332049,1340343,503
18162,477910,1086605,10
18163,557274,410900,52
18164,189664,4268724,102
18165,2747248,1810816,294
18166,4047213,2609299,6
18167,1444973,841744,87
18168,279288,3568684,32
18169,2144033,3677485,15
18170,81170,2788994,90
18171,3073128,4191449,4
18172,593017,2519910,165
18173,4864733,1933710,18
18174,3922617,3059908,15
18175,3769409,2039813,27
18176,94281,2988967,21
18177,2911865,320816,15
18178,2759392,3014825,214
18179,2898157,1007983,173
18180,132309,1306072,1
18181,864174,3758075,98
18182,2305935,3327817,1
18183,2657592,2818939,33
18184,4527533,3068417,7
18185,1910585,911293,4
18186,4403064,3651005,2
18187,2961396,4145085,4
18188,3758,1724737,15
18189,835509,3976362,14
18190,734556,514678,16
18191,4174262,1757498,5
18192,4397205,3850849,269
18193,13022,1789017,12
18194,2691389,3615994,121
18195,1467410,1649441,39
18196,1920627,3560503,75
18197,2025858,1022211,9
18198,1345914,20388,16
18199,2335375,2883818,4
18200,2513751,2195486,48
18201,662205,843805,34
18202,4624816,4218039,20
18203,3988374,2470650,7
18204,4444116,4298248,27
18205,2292610,2132372,57
18206,438215,2666656,125
18207,1057264,2300708,35
18208,3047052,855574,5
18209,475419,1447255,4
18210,2211458,3045189,66
18211,3137322,2121337,30
18212,1586360,570134,55
18213,1463130,3289933,50
18214,3909405,176261,37
18215,621146,2701719,37
18216,3779385,3390888,30
18217,2106673,3220437,1
18218,1717342,3059233,13
18219,4346636,1460398,179
18220,188743,3510862,4
18221,1300583,3634165,2
18222,3197488,192842,7
18223,4827025,377939,5
18224,4469172,4398043,48
18225,1719385,4171365,8
18226,1639572,669136,46
18227,4202477,4440066,22
18228,704453,1052340,96
18229,638010,3164214,315
18230,1692836,1462798,9
18231,2261005,2073704,2
18232,3291289,1510685,3
18233,565799,754737,8
18234,563264,36138,6
18235,3451542,2558845,34
18236,1620797,549091,9
18237,2610700,1170128,480
18238,225383,83303,2
18239,3943644,971662,69
18240,1244565,3124920,39
18241,3686999,4813494,14
18242,1737080,4790262,90
18243,2456933,2683978,113
18244,4788593,2592143,225
18245,4338310,2218534,21
18246,765850,2559254,219
18247,2577052,2402111,930
18248,987442,4256709,4
18249,61530,3339514,65
18250,3752047,2575560,60
18251,1476345,699883,72
18252,1298206,2740141,32
18253,499530,174904,12
18254,4329273,1565469,3
18255,855629,3992709,153
18256,3362929,4310719,6
18257,720811,911527,18
18258,143220,4612505,2
18259,1257010,4112938,1
18260,2025383,1602585,30
18261,2804207,700074,10
18262,2482930,133167,55
18263,4292441,984046,21
18264,1038160,926331,8
18265,4428518,1051581,131
18266,1005501,1086605,8
18267,2748192,1378653,210
18268,2997685,1550609,37
18269,4341839,2982293,19
18270,4289014,3376555,46
18271,793369,978354,192
18272,1962617,3786340,73
18273,1658132,2806147,733
18274,3515761,4549491,46
18275,3602451,860429,137
18276,250377,2120801,26
18277,2131014,387206,365
18278,2216541,2780911,18
18279,3877598,1076419,31
18280,4565915,2831798,408
18281,2999435,2057013,31
18282,1527955,1167588,198
18283,289641,1633951,9
18284,2245901,2609299,33
18285,4419734,3695408,206
18286,3484401,475462,8
18287,3222303,4211402,51
18288,2425678,2757422,1
18289,3651884,4302499,96
18290,2568537,4598954,11
18291,3418649,1194180,99
18292,2029050,809507,11
18293,1901271,20388,222
18294,4419734,2965074,206
18295,3051144,2005938,129
18296,2952582,3738355,10
18297,2762727,1872898,18
18298,621146,636441,37
18299,4396556,4804883,26
18300,4743297,1333205,6
18301,2252428,2055595,205
18302,614029,4061132,234
18303,164065,1412872,217
18304,1497421,694477,72
18305,853173,2401391,19
18306,174802,4218515,112
18307,2514032,2578793,39
18308,924518,4647927,178
18309,2990549,2391747,47
18310,1817278,4784718,66
18311,998107,4207076,35
18312,2284926,957452,217
18313,991915,1351677,18
18314,2520432,3914413,365
18315,681412,1592987,155
18316,1437899,877099,233
18317,4114077,2771642,10
18318,4654383,4599352,19
18319,2705422,3938093,35
18320,3280458,4541039,13
18321,2663100,4506282,2
18322,2952895,103113,6
18323,4798415,2679106,262
18324,3783026,1599720,19
18325,2487629,4391106,20
18326,740005,4361778,212
18327,900509,2756968,17
18328,1674358,1147138,604
18329,3301341,126673,237
18330,4563445,3266917,5
18331,3191446,3198135,64
18332,4041516,4204732,124
18333,1232305,4415563,22
18334,3883165,3021816,268
18335,3400719,3486590,79
18336,3169433,2951,78
18337,2315048,4557603,8
18338,915985,1438431,19
18339,3250100,1710577,46
18340,375480,673087,162
18341,4623321,3191525,85
18342,569162,1481222,156
18343,3198433,2436874,46
18344,1978315,3721950,37
18345,1733406,2434934,36
18346,2913478,4633415,5
18347,1353980,2880783,13
18348,4483428,282896,11
18349,3969780,192222,54
18350,2833854,4257950,36
18351,2020689,5161,299
18352,3343621,2779982,116
18353,1988622,1537300,57
18354,3559634,885339,33
18355,3108614,2196323,66
18356,2452853,1770789,83
18357,2093506,2928342,45
18358,3236889,1424422,5
18359,2872550,3180114,57
18360,4781298,680507,14
18361,1235784,3524850,74
18362,1083208,3885092,62
18363,2753362,509343,55
18364,3869568,1181373,62
18365,1003448,1839444,77
18366,511720,4745879,2
18367,2417748,2386809,70
18368,3832490,2318061,72
18369,1240583,1342106,25
18370,848757,1599720,489
18371,600774,1119277,23
18372,913118,2972361,65
18373,1070709,1013145,16
18374,1795222,955966,111
18375,1539489,1181203,2
18376,4845427,3097156,21
18377,1558805,2715413,59
18378,2509595,2106284,6
18379,3835786,1160228,22
18380,2088741,3035862,9
18381,281240,630893,19
18382,1181294,3465568,429
18383,635208,2827957,164
18384,1216493,3864994,23
18385,995486,4733379,66
18386,4642469,3414013,36
18387,1324994,258841,189
18388,3943524,987420,3
18389,3467810,4831688,51
18390,895728,724405,148
18391,1872830,3109644,14
18392,2831178,233039,90
18393,2395528,4604274,5
18394,1394585,1793621,297
18395,44172,3510504,211
18396,16514,3237136,293
18397,1285894,1050259,71
18398,2873670,3239788,5
18399,1678114,1419733,37
18400,4773754,4451008,36
18401,3484018,739855,1
18402,2770492,1738132,1
18403,3310858,1884537,137
18404,2289641,1354232,37
18405,2150760,1804810,5
18406,1085187,3086011,546
18407,529453,1262800,2
18408,1167936,553885,78
18409,3599173,3650001,8
18410,1094758,3626233,4
18411,2896908,1248941,195
18412,2680834,2181409,4
18413,3562218,3189928,40
18414,4344533,4529992,65
18415,440512,1031894,41
18416,2299588,1244665,260
18417,1035595,2292438,9
18418,910788,1434529,23
18419,1618679,1401550,52
18420,828047,1794343,4
18421,2500674,552934,159
18422,644069,925836,26
18423,373702,1391785,63
18424,4688859,3181408,9
18425,1342962,1054633,32
18426,420410,936601,31
18427,1772645,4406682,81
18428,3893222,3528096,17
18429,3359350,3088311,8
18430,3660919,3795525,141
18431,1658132,2238939,733
18432,4146526,3557210,14
18433,1692271,2523583,107
18434,951929,524494,236
18435,3079424,3873655,19
18436,3436645,1721413,9
18437,2533205,506458,15
18438,4737728,3295642,234
18439,2963356,3055470,169
18440,4317947,3003695,290
18441,2650995,1951252,16
18442,2889828,2605892,75
18443,420129,3191461,15
18444,4066452,2984603,186
18445,1726643,3014908,4
18446,3034195,262528,7
18447,727809,53634,11
18448,3355891,1417576,28
18449,3143654,113182,28
18450,1988622,577732,57
18451,2824044,3240656,28
18452,3343621,724517,116
18453,642996,2683029,87
18454,1940349,487236,76
18455,4219910,3875186,3
18456,1927103,1599720,3
18457,1611097,340093,12
18458,4758284,1435455,10
18459,3711555,4702673,23
18460,166797,3623776,229
18461,3556393,4063935,4
18462,2566454,1594099,25
18463,600846,2687404,20
18464,4406851,3153043,34
18465,1006458,1515960,187
18466,1210914,2961803,183
18467,397607,2958869,29
18468,2226272,4037423,116
18469,4699885,3615588,10
18470,4418154,2587676,19
18471,4714677,2327438,148
18472,498166,423423,8
18473,1177821,2853653,69
18474,3228108,1453782,10
18475,4655062,1663295,16
18476,3008082,3999974,65
18477,3892983,3190517,40
18478,1151657,1930763,176
18479,4866060,400716,304
18480,579064,1072447,31
18481,2214056,284263,67
18482,4644636,4274596,18
18483,4854060,1054633,11
18484,1629739,567188,18
18485,4588149,2455101,13
18486,3659181,3474317,11
18487,113821,1249728,14
18488,1852963,467637,1
18489,4202801,2652774,20
18490,2154413,253430,41
18491,4277826,1381643,3
18492,966537,3713418,11
18493,1672381,745635,241
18494,4037837,16991,14
18495,1143684,3354168,130
18496,3653599,2148668,9
18497,2172441,2161208,84
18498,2611742,3713784,2
18499,3206038,2673660,7
18500,3046606,1168755,39
18501,1604754,523208,117
18502,2717098,1940349,39
18503,1586255,1487886,22
18504,4275718,4404764,746
18505,2912801,3719830,4
18506,1730864,988336,34
18507,1948767,3529314,8
18508,4161118,2566555,85
18509,4315155,1110160,29
18510,2669858,3344354,1
18511,4491420,4542291,41
18512,241903,1154432,35
18513,4564185,3401283,9
18514,884526,3575430,28
18515,3863594,3358637,3
18516,1074836,2663868,8
18517,1112096,960790,23
18518,2674631,2778446,1
18519,4611739,3178600,268
18520,2886012,1950471,67
18521,2137288,2472584,193
18522,4642131,3045328,31
18523,1121944,2218470,113
18524,4822350,3335151,91
18525,1122066,4021229,199
18526,4091993,634050,85
18527,4440066,599347,38
18528,146049,877914,35
18529,3198135,832296,1643
18530,3364589,1528900,191
18531,73249,426011,14
18532,4111294,4529388,5
18533,1093967,2894288,182
18534,3671067,30798,20
18535,2925943,4094331,86
18536,4463889,2711088,75
18537,2360030,702539,28
18538,3699560,1967034,179
18539,1943954,2817866,5
18540,4449337,3676865,26
18541,4306018,4546174,40
18542,1096092,3381165,3
18543,4519802,3056617,25
18544,3630494,1500229,46
18545,3620569,4044140,35
18546,2988906,2976846,22
18547,2354740,2715796,24
18548,4485613,1023708,15
18549,2525318,3145215,4
18550,3201435,2539047,199
18551,4095374,3930038,14
18552,4701112,1182345,79
18553,1348730,1384315,17
18554,1776839,4323938,4
18555,1109561,3557471,30
18556,2730681,4767939,12
18557,3575349,270917,253
18558,1357283,3703565,31
18559,1973539,4462825,242
18560,1969169,4616905,11
18561,1596963,3661046,2
18562,4668159,195789,69
18563,932921,754891,188
18564,805356,2894119,6
18565,4057932,1608054,11
18566,2494868,1454923,7
18567,1383804,1860051,36
18568,4274057,4529147,20
18569,4015521,3239175,38
18570,2966202,1473618,3
18571,1818269,2580811,168
18572,3194177,2518490,53
18573,127935,3034457,63
18574,120701,1813912,24
18575,2032980,20964,24
18576,4431177,2082226,35
18577,2098176,3057224,117
18578,123195,3198135,58
18579,4692450,4306848,17
18580,3861215,1716407,26
18581,3604231,1319928,30
18582,1978719,704958,94
18583,1570326,3377456,68
18584,1816217,2589238,42
18585,3413654,3512531,40
18586,1828452,1744206,24
18587,1238890,3993055,18
18588,4527447,4646047,204
18589,115092,3269375,1
18590,1632938,4532192,41
18591,2863976,3379358,1
18592,447070,3296494,37
18593,558098,4615382,51
18594,1766736,1323493,124
18595,2948651,2573414,44
18596,3433912,4478139,30
18597,4129777,3569428,204
18598,1006206,4342906,30
18599,1028645,1091606,4
18600,2934163,4248082,43
18601,3326604,1219418,110
18602,1835930,26392,367
18603,3392020,1639225,20
18604,1639743,1281095,15
18605,2102677,3108360,12
18606,4012780,3320928,5
18607,1882253,407734,94
18608,2745387,527595,49
18609,503635,3497386,221
18610,1660431,4321766,2014
18611,3752944,3021246,275
18612,2718083,4334718,31
18613,3148870,158864,19
18614,2939764,4662052,114
18615,3567002,4538320,14
18616,4284383,3253302,22
18617,4172412,4101521,436
18618,1638489,1580897,127
18619,81339,2661935,6
18620,230330,4463648,143
18621,3407905,2225886,3
18622,1546331,3328639,206
18623,1213060,1405647,99
18624,2246244,4581660,6
18625,289215,3173558,32
18626,4315638,4846152,43
18627,3115476,3733752,117
18628,4787702,3269431,48
18629,4046121,2140425,46
18630,1852241,3905321,34
18631,1026366,1149747,223
18632,4239340,2774392,7
18633,673087,2174984,181
18634,431630,1797613,57
18635,4026802,3807177,191
18636,3804237,3131332,268
18637,464419,4432276,77
18638,4552467,1398744,99
18639,3401659,1767821,64
18640,3183095,4620061,37
18641,1246304,4326349,5
18642,3881518,4277371,63
18643,4479778,4678986,3
18644,478888,4675515,167
18645,2062596,2945979,1
18646,4180588,3694699,94
18647,3686784,702406,5
18648,4240833,1148879,3
18649,3221949,1536921,25
18650,1860053,3171994,7
18651,3194928,2775103,15
18652,3064202,20388,62
18653,1006226,3116005,12
18654,2793691,2808927,325
18655,3752586,2365307,12
18656,1669784,4530304,49
18657,617435,1759271,42
18658,3038932,2772660,679
18659,1285831,965331,56
18660,4820825,4640652,8
18661,1675037,2297167,162
18662,182979,2230974,239
18663,4688859,4064889,9
18664,2264731,3106637,360
18665,2929105,4561961,38
18666,1268577,2874539,99
18667,4354580,1238890,42
18668,4373635,2920750,17
18669,849289,4187899,13
18670,926351,2964731,96
18671,4772774,3910598,106
18672,847175,4737429,139
18673,875270,1602111,4
18674,406233,365783,10
18675,3675243,2769551,69
18676,4449241,1660054,8
18677,1896060,2172622,26
18678,2590874,1662991,144
18679,2299390,1344671,11
18680,3714654,1255149,250
18681,2314127,4111806,186
18682,514678,1869658,112
18683,3323279,3528501,92
18684,3243154,3010057,4
18685,4809394,2433389,34
18686,3883112,4127090,130
18687,4222997,4242897,26
18688,245651,4467857,417
18689,35842,3564842,407
18690,204935,3745336,29
18691,386913,4792934,1
18692,3497286,232832,31
18693,28549,3542588,208
18694,1079387,2330470,26
18695,4573063,3964170,17
18696,3963352,75179,3
18697,731644,66949,8
18698,831453,3550092,5
18699,3704044,4046265,152
18700,951641,2628106,15
18701,4856477,3406316,327
18702,2215364,3928147,31
18703,3366033,4240888,4
18704,2519142,1837836,76
18705,2518746,392267,248
18706,1951945,2784997,26
18707,4384804,1654270,280
18708,1530035,2805603,35
18709,3169340,1879094,3
18710,3335722,1750403,9
18711,2880517,1534643,455
18712,3650463,4632222,160
18713,329792,1742179,32
18714,318702,2476047,16
18715,1824620,4096612,81
18716,4491420,2930986,41
18717,1759470,537629,41
18718,4028738,475905,24
18719,1939993,3867419,12
18720,198501,4118033,6
18721,16324,1377359,15
18722,3936352,2080409,380
18723,4611739,3014745,268
18724,4164734,2247116,8
18725,4791575,718293,211
18726,4239933,3438073,9
18727,2273355,4583175,537
18728,513229,639651,6
18729,1230268,1862328,59
18730,289796,3318363,11
18731,4743928,958937,14
18732,2997274,926973,40
18733,2936073,910776,57
18734,3419090,3792795,38
18735,4169451,1171569,99
18736,3658016,306719,7
18737,1600769,1044849,12
18738,3358926,3252946,20
18739,4745987,1046976,22
18740,752906,3746235,65
18741,4670949,3863713,71
18742,1164371,555727,2
18743,3234922,4007276,4
18744,2299928,2458126,11
18745,591648,2433648,67
18746,1588024,4610775,13
18747,685366,2957197,60
18748,1337259,1911102,8
18749,2434497,4223042,31
18750,3024760,3753309,6
18751,3352123,4583804,591
18752,4589996,2334174,797
18753,2398942,1328064,337
18754,3609289,3956223,55
18755,3182243,3086178,10
18756,2096614,3161869,64
18757,3789611,353197,75
18758,3278182,2482182,223
18759,1437899,3026070,233
18760,4099622,3386968,64
18761,1249295,201039,5
18762,3025948,2087120,128
18763,684921,1598591,38
18764,380150,1843728,118
18765,1585387,2730254,3
18766,2200735,2653686,12
18767,2914381,3035063,83
18768,3547877,2357660,20
18769,1279562,1805044,22
18770,4193374,1747983,24
18771,3907868,990148,9
18772,4210753,4219994,19
18773,3380008,1627296,9
18774,953253,4233966,93
18775,804422,618151,6
18776,3818063,4254453,5
18777,3721298,2564754,150
18778,2129117,2545532,17
18779,521552,610713,7
18780,2116550,2485983,13
18781,2912156,1617134,29
18782,2113699,126614,33
18783,3633437,3066445,7
18784,3291555,4736948,138
18785,4145991,2535296,83
18786,3294111,3206297,65
18787,1276931,614334,20
18788,2440550,1154446,235
18789,958079,2324543,5
18790,3292176,3220833,152
18791,98728,4219994,137
18792,35548,291562,26
18793,1270707,3923412,45
18794,414390,1359244,10
18795,2802930,4332136,87
18796,3252019,4509605,12
18797,1095521,2981978,22
18798,1515040,1228973,38
18799,2577052,201039,930
18800,2086336,58707,106
18801,290895,3535549,4
18802,1531081,1696436,153
18803,3206244,477178,44
18804,376424,3416478,72
18805,1473900,502759,76
18806,1674756,822131,104
18807,302639,3828236,41
18808,817452,3306339,5
18809,2001992,4612124,3
18810,1186131,65638,17
18811,1768756,1872170,121
18812,301221,2198172,272
18813,3782153,2312218,127
18814,3643820,2505958,19
18815,4298408,68272,95
18816,3251589,2063103,421
18817,1100247,912016,12
18818,3773259,49775,31
18819,2124385,397607,8
18820,1972528,1869663,1
18821,486431,1685668,19
18822,3831056,4413996,89
18823,1039898,1818686,82
18824,1707750,4621999,39
18825,4782926,152802,71
18826,4550236,596675,104
18827,3283449,2376049,114
18828,4458811,3257953,102
18829,481729,4814518,320
18830,1789428,2603544,35
18831,1105613,2849635,17
18832,2394197,1405172,19
18833,2908195,559402,37
18834,66062,2662704,14
18835,1247754,159580,735
18836,413489,1258254,13
18837,3560845,3778037,1
18838,3612549,3528096,71
18839,3330580,4326936,54
18840,1104012,282275,6
18841,2157391,2356560,13
