0,source,sink,summation_neighbours
18043,1101947,3339601,18
18044,732072,4344096,1982
18045,841825,4654036,573
18046,2602854,1724923,404
18047,233623,1911102,158
18048,3273330,2341047,25
18049,4355018,548998,227
18050,3972569,172457,139
18051,2289940,955829,248
18052,3504202,1541421,12388
18053,3148813,49996,1424
18054,1638421,132005,298
18055,1828278,4316657,1142
18056,3087312,4792249,2468
18057,1728316,2202745,226
18058,1978491,4374077,3644
18059,3721072,1514068,542
18060,1233876,2716022,133
18061,2956147,657348,127
18062,1016018,1851526,4143
18063,2466089,3600226,176
18064,4239899,922614,17215
18065,4611811,3140622,888
18066,3121168,3022676,81
18067,1348674,1663756,572
18068,895784,4052990,32275
18069,3501853,3722174,151
18070,1049492,1333788,4069
18071,627736,1959789,63
18072,1102593,887144,75
18073,1852241,1002836,52
18074,3705151,4787851,33
18075,1921840,2367409,124
18076,3058297,221907,45
18077,556672,3435244,404
18078,146326,476842,166
18079,3570600,2809458,400820
18080,3314875,838916,1236
18081,3486938,3016838,721
18082,684241,813964,594
18083,3792629,3247684,1843
18084,1761338,4690393,460
18085,2139195,2230974,915
18086,184672,3271555,330
18087,1031771,1878145,51
18088,874428,3580114,195
18089,2718083,3361630,374
18090,4522523,4854974,333
18091,521794,101982,280
18092,2672254,315906,894
18093,209806,607373,108
18094,2335807,1494526,735
18095,1115883,536870,11
18096,126344,3977872,10230
18097,2013055,3933053,20
18098,3038932,329995,16091
18099,1380527,296616,16277
18100,1263597,1988092,231
18101,4149743,3336698,164
18102,4779046,3948070,66
18103,1921037,1632295,61
18104,1473058,2051556,231
18105,2538626,1283278,6019
18106,4589241,235824,46
18107,2116550,1476730,85
18108,1272125,2988838,108
18109,3413654,2685283,5991
18110,969569,3906109,126
18111,1143970,4764268,625
18112,3119414,4391513,762
18113,1150282,189382,37
18114,4337012,2460470,97
18115,1117951,2651253,2562
18116,2161230,4297176,95
18117,727535,4447413,244
18118,575259,2456361,90
18119,2961243,4310719,960
18120,4235544,3377456,4567
18121,4002172,3641335,17
18122,1078467,1177572,461
18123,3048443,2566862,142
18124,348985,4474353,230
18125,1272881,474874,273
18126,344314,976589,763
18127,4014664,3992147,633
18128,449408,3807177,835
18129,3274853,4293286,2579
18130,4456828,3163172,348
18131,4446498,4744626,92
18132,804422,409659,80
18133,2486379,4690032,806
18134,2390420,2403357,2066
18135,2479083,1784817,1540
18136,211987,212805,1215
18137,1770441,2786642,791
18138,4222134,477354,768
18139,4700248,2890169,1726
18140,3394324,1946909,47
18141,2795159,2577052,1980
18142,3108821,2227506,62
18143,3322592,3561896,934
18144,2422604,4340945,242
18145,1418738,1031894,768
18146,4454647,2449540,592
18147,2179856,3746514,447
18148,3262820,3346919,44
18149,1904108,164923,90
18150,4049802,2980471,1448
18151,3305322,444678,289
18152,65477,1283903,447
18153,1784879,3333819,324
18154,343716,2197588,1043
18155,1384873,1845647,22
18156,1763327,3352957,509692
18157,2946816,3321221,12578
18158,2210532,828865,821
18159,4413315,3987814,2623
18160,1824620,254581,1971
18161,4332049,1340343,16168
18162,477910,1086605,2618
18163,557274,410900,49693
18164,189664,4268724,750
18165,2747248,1810816,1750
18166,4047213,2609299,405
18167,1444973,841744,4233
18168,279288,3568684,135
18169,2144033,3677485,76
18170,81170,2788994,280
18171,3073128,4191449,30
18172,593017,2519910,222
18173,4864733,1933710,683
18174,3922617,3059908,255
18175,3769409,2039813,455
18176,94281,2988967,159
18177,2911865,320816,120
18178,2759392,3014825,356
18179,2898157,1007983,303
18180,132309,1306072,232
18181,864174,3758075,144
18182,2305935,3327817,33
18183,2657592,2818939,53
18184,4527533,3068417,308
18185,1910585,911293,496
18186,4403064,3651005,19
18187,2961396,4145085,104
18188,3758,1724737,218
18189,835509,3976362,527
18190,734556,514678,336
18191,4174262,1757498,1223
18192,4397205,3850849,413
18193,13022,1789017,56
18194,2691389,3615994,801
18195,1467410,1649441,183
18196,1920627,3560503,992
18197,2025858,1022211,123
18198,1345914,20388,762706
18199,2335375,2883818,76
18200,2513751,2195486,448
18201,662205,843805,391
18202,4624816,4218039,341
18203,3988374,2470650,121
18204,4444116,4298248,213
18205,2292610,2132372,401
18206,438215,2666656,241
18207,1057264,2300708,1296
18208,3047052,855574,70
18209,475419,1447255,68
18210,2211458,3045189,396
18211,3137322,2121337,474
18212,1586360,570134,484
18213,1463130,3289933,471
18214,3909405,176261,2616
18215,621146,2701719,126
18216,3779385,3390888,38
18217,2106673,3220437,123
18218,1717342,3059233,1138
18219,4346636,1460398,526
18220,188743,3510862,49
18221,1300583,3634165,722
18222,3197488,192842,334
18223,4827025,377939,286
18224,4469172,4398043,725
18225,1719385,4171365,85
18226,1639572,669136,166
18227,4202477,4440066,151
18228,704453,1052340,533
18229,638010,3164214,6546
18230,1692836,1462798,169
18231,2261005,2073704,172
18232,3291289,1510685,58
18233,565799,754737,111
18234,563264,36138,63
18235,3451542,2558845,133
18236,1620797,549091,261
18237,2610700,1170128,891
18238,225383,83303,24
18239,3943644,971662,304
18240,1244565,3124920,669
18241,3686999,4813494,304
18242,1737080,4790262,206
18243,2456933,2683978,800
18244,4788593,2592143,498
18245,4338310,2218534,126
18246,765850,2559254,1964
18247,2577052,2402111,1828
18248,987442,4256709,27
18249,61530,3339514,1258
18250,3752047,2575560,375
18251,1476345,699883,3580
18252,1298206,2740141,87620
18253,499530,174904,277
18254,4329273,1565469,1787
18255,855629,3992709,250
18256,3362929,4310719,764
18257,720811,911527,58
18258,143220,4612505,27
18259,1257010,4112938,142
18260,2025383,1602585,206
18261,2804207,700074,55
18262,2482930,133167,1301
18263,4292441,984046,140
18264,1038160,926331,140
18265,4428518,1051581,360
18266,1005501,1086605,2571
18267,2748192,1378653,6774
18268,2997685,1550609,168
18269,4341839,2982293,226
18270,4289014,3376555,11876
18271,793369,978354,223
18272,1962617,3786340,472
18273,1658132,2806147,23178
18274,3515761,4549491,905
18275,3602451,860429,974
18276,250377,2120801,138183
18277,2131014,387206,2896
18278,2216541,2780911,101
18279,3877598,1076419,231
18280,4565915,2831798,3948
18281,2999435,2057013,8620
18282,1527955,1167588,541
18283,289641,1633951,44
18284,2245901,2609299,304
18285,4419734,3695408,2291
18286,3484401,475462,94
18287,3222303,4211402,412
18288,2425678,2757422,179
18289,3651884,4302499,5704
18290,2568537,4598954,147
18291,3418649,1194180,1077
18292,2029050,809507,382
18293,1901271,20388,763356
18294,4419734,2965074,1993
18295,3051144,2005938,229
18296,2952582,3738355,64
18297,2762727,1872898,175
18298,621146,636441,126
18299,4396556,4804883,165
18300,4743297,1333205,91
18301,2252428,2055595,5715
18302,614029,4061132,272
18303,164065,1412872,738
18304,1497421,694477,275
18305,853173,2401391,339
18306,174802,4218515,4420
18307,2514032,2578793,1529
18308,924518,4647927,7317
18309,2990549,2391747,2755
18310,1817278,4784718,237
18311,998107,4207076,93
18312,2284926,957452,2532
18313,991915,1351677,77
18314,2520432,3914413,5662
18315,681412,1592987,2213
18316,1437899,877099,413
18317,4114077,2771642,65
18318,4654383,4599352,254
18319,2705422,3938093,224
18320,3280458,4541039,146
18321,2663100,4506282,68
18322,2952895,103113,111
18323,4798415,2679106,354
18324,3783026,1599720,1644
18325,2487629,4391106,464
18326,740005,4361778,1641
18327,900509,2756968,624
18328,1674358,1147138,14346
18329,3301341,126673,40188
18330,4563445,3266917,50
18331,3191446,3198135,1771
18332,4041516,4204732,396
18333,1232305,4415563,218
18334,3883165,3021816,1144
18335,3400719,3486590,674
18336,3169433,2951,226
18337,2315048,4557603,664
18338,915985,1438431,554
18339,3250100,1710577,20849
18340,375480,673087,2033
18341,4623321,3191525,1086
18342,569162,1481222,2094
18343,3198433,2436874,126
18344,1978315,3721950,405
18345,1733406,2434934,159
18346,2913478,4633415,274
18347,1353980,2880783,97
18348,4483428,282896,127
18349,3969780,192222,137
18350,2833854,4257950,2488
18351,2020689,5161,1509
18352,3343621,2779982,1337
18353,1988622,1537300,263
18354,3559634,885339,99
18355,3108614,2196323,6273
18356,2452853,1770789,563
18357,2093506,2928342,367
18358,3236889,1424422,159
18359,2872550,3180114,478
18360,4781298,680507,86
18361,1235784,3524850,833
18362,1083208,3885092,142
18363,2753362,509343,453
18364,3869568,1181373,148
18365,1003448,1839444,851
18366,511720,4745879,100
18367,2417748,2386809,696
18368,3832490,2318061,185
18369,1240583,1342106,292
18370,848757,1599720,2184
18371,600774,1119277,168
18372,913118,2972361,310
18373,1070709,1013145,74
18374,1795222,955966,481
18375,1539489,1181203,12
18376,4845427,3097156,239
18377,1558805,2715413,307
18378,2509595,2106284,20
18379,3835786,1160228,164
18380,2088741,3035862,39
18381,281240,630893,299
18382,1181294,3465568,82274
18383,635208,2827957,976
18384,1216493,3864994,900
18385,995486,4733379,341
18386,4642469,3414013,374
18387,1324994,258841,340
18388,3943524,987420,8
18389,3467810,4831688,768
18390,895728,724405,4123
18391,1872830,3109644,45
18392,2831178,233039,1156
18393,2395528,4604274,16
18394,1394585,1793621,2327
18395,44172,3510504,380
18396,16514,3237136,521
18397,1285894,1050259,353
18398,2873670,3239788,123
18399,1678114,1419733,287
18400,4773754,4451008,1059
18401,3484018,739855,47
18402,2770492,1738132,28
18403,3310858,1884537,183
18404,2289641,1354232,1478
18405,2150760,1804810,92
18406,1085187,3086011,40141
18407,529453,1262800,98
18408,1167936,553885,4469
18409,3599173,3650001,68
18410,1094758,3626233,46
18411,2896908,1248941,2951
18412,2680834,2181409,32
18413,3562218,3189928,170
18414,4344533,4529992,322
18415,440512,1031894,684
18416,2299588,1244665,13962
18417,1035595,2292438,78
18418,910788,1434529,152
18419,1618679,1401550,935
18420,828047,1794343,53
18421,2500674,552934,1957
18422,644069,925836,239
18423,373702,1391785,242
18424,4688859,3181408,785
18425,1342962,1054633,3787
18426,420410,936601,316
18427,1772645,4406682,360
18428,3893222,3528096,3298
18429,3359350,3088311,185
18430,3660919,3795525,5888
18431,1658132,2238939,23399
18432,4146526,3557210,73
18433,1692271,2523583,283
18434,951929,524494,903
18435,3079424,3873655,316
18436,3436645,1721413,1337
18437,2533205,506458,62
18438,4737728,3295642,1860
18439,2963356,3055470,5280
18440,4317947,3003695,2723
18441,2650995,1951252,153
18442,2889828,2605892,532
18443,420129,3191461,145
18444,4066452,2984603,106623
18445,1726643,3014908,172
18446,3034195,262528,1516
18447,727809,53634,12653
18448,3355891,1417576,117
18449,3143654,113182,387
18450,1988622,577732,260
18451,2824044,3240656,454
18452,3343621,724517,1380
18453,642996,2683029,965
18454,1940349,487236,2010
18455,4219910,3875186,259
18456,1927103,1599720,1628
18457,1611097,340093,111
18458,4758284,1435455,147
18459,3711555,4702673,175
18460,166797,3623776,1200
18461,3556393,4063935,12
18462,2566454,1594099,1910
18463,600846,2687404,57
18464,4406851,3153043,276
18465,1006458,1515960,1120
18466,1210914,2961803,554
18467,397607,2958869,2266
18468,2226272,4037423,347
18469,4699885,3615588,2206
18470,4418154,2587676,36
18471,4714677,2327438,565
18472,498166,423423,31
18473,1177821,2853653,448
18474,3228108,1453782,140
18475,4655062,1663295,350
18476,3008082,3999974,363
18477,3892983,3190517,593
18478,1151657,1930763,769
18479,4866060,400716,2256
18480,579064,1072447,456
18481,2214056,284263,1113
18482,4644636,4274596,73
18483,4854060,1054633,3757
18484,1629739,567188,8347
18485,4588149,2455101,701
18486,3659181,3474317,89
18487,113821,1249728,89
18488,1852963,467637,75
18489,4202801,2652774,121
18490,2154413,253430,4098
18491,4277826,1381643,155
18492,966537,3713418,536
18493,1672381,745635,1750
18494,4037837,16991,254
18495,1143684,3354168,1151
18496,3653599,2148668,57
18497,2172441,2161208,806
18498,2611742,3713784,64
18499,3206038,2673660,451
18500,3046606,1168755,477
18501,1604754,523208,1529
18502,2717098,1940349,219
18503,1586255,1487886,92
18504,4275718,4404764,33293
18505,2912801,3719830,64
18506,1730864,988336,574
18507,1948767,3529314,43
18508,4161118,2566555,2616
18509,4315155,1110160,209
18510,2669858,3344354,438
18511,4491420,4542291,307
18512,241903,1154432,5618
18513,4564185,3401283,130
18514,884526,3575430,454
18515,3863594,3358637,38
18516,1074836,2663868,17
18517,1112096,960790,1202
18518,2674631,2778446,10
18519,4611739,3178600,508
18520,2886012,1950471,440
18521,2137288,2472584,1601
18522,4642131,3045328,430
18523,1121944,2218470,318
18524,4822350,3335151,954
18525,1122066,4021229,749
18526,4091993,634050,282
18527,4440066,599347,126
18528,146049,877914,397
18529,3198135,832296,1699
18530,3364589,1528900,5355
18531,73249,426011,144
18532,4111294,4529388,73
18533,1093967,2894288,2091
18534,3671067,30798,239
18535,2925943,4094331,489
18536,4463889,2711088,120
18537,2360030,702539,127
18538,3699560,1967034,689
18539,1943954,2817866,72
18540,4449337,3676865,519
18541,4306018,4546174,150
18542,1096092,3381165,27
18543,4519802,3056617,124
18544,3630494,1500229,930
18545,3620569,4044140,1165
18546,2988906,2976846,179
18547,2354740,2715796,424
18548,4485613,1023708,83
18549,2525318,3145215,501
18550,3201435,2539047,1553
18551,4095374,3930038,135
18552,4701112,1182345,701
18553,1348730,1384315,941
18554,1776839,4323938,6
18555,1109561,3557471,116
18556,2730681,4767939,682
18557,3575349,270917,1695
18558,1357283,3703565,5560
18559,1973539,4462825,2189
18560,1969169,4616905,225
18561,1596963,3661046,60
18562,4668159,195789,224
18563,932921,754891,420
18564,805356,2894119,844
18565,4057932,1608054,44
18566,2494868,1454923,209
18567,1383804,1860051,1179
18568,4274057,4529147,527
18569,4015521,3239175,296
18570,2966202,1473618,45
18571,1818269,2580811,465
18572,3194177,2518490,459
18573,127935,3034457,146
18574,120701,1813912,48
18575,2032980,20964,2102
18576,4431177,2082226,372
18577,2098176,3057224,1487
18578,123195,3198135,1971
18579,4692450,4306848,119
18580,3861215,1716407,427
18581,3604231,1319928,446
18582,1978719,704958,240
18583,1570326,3377456,5424
18584,1816217,2589238,274
18585,3413654,3512531,185
18586,1828452,1744206,300
18587,1238890,3993055,83
18588,4527447,4646047,367
18589,115092,3269375,96
18590,1632938,4532192,343
18591,2863976,3379358,35
18592,447070,3296494,127
18593,558098,4615382,1306
18594,1766736,1323493,750
18595,2948651,2573414,207
18596,3433912,4478139,188
18597,4129777,3569428,1823
18598,1006206,4342906,256
18599,1028645,1091606,19
18600,2934163,4248082,666
18601,3326604,1219418,390
18602,1835930,26392,14885
18603,3392020,1639225,106
18604,1639743,1281095,398
18605,2102677,3108360,369
18606,4012780,3320928,269
18607,1882253,407734,704
18608,2745387,527595,250
18609,503635,3497386,420
18610,1660431,4321766,43120
18611,3752944,3021246,3430
18612,2718083,4334718,774
18613,3148870,158864,284
18614,2939764,4662052,826
18615,3567002,4538320,52
18616,4284383,3253302,1735
18617,4172412,4101521,47223
18618,1638489,1580897,482
18619,81339,2661935,43
18620,230330,4463648,1107
18621,3407905,2225886,36
18622,1546331,3328639,877
18623,1213060,1405647,1288
18624,2246244,4581660,337
18625,289215,3173558,846
18626,4315638,4846152,168
18627,3115476,3733752,768
18628,4787702,3269431,254
18629,4046121,2140425,571
18630,1852241,3905321,79
18631,1026366,1149747,2866
18632,4239340,2774392,80
18633,673087,2174984,804
18634,431630,1797613,1336
18635,4026802,3807177,996
18636,3804237,3131332,350
18637,464419,4432276,554
18638,4552467,1398744,479
18639,3401659,1767821,1212
18640,3183095,4620061,283
18641,1246304,4326349,1144
18642,3881518,4277371,284
18643,4479778,4678986,81
18644,478888,4675515,3108
18645,2062596,2945979,4
18646,4180588,3694699,406
18647,3686784,702406,107
18648,4240833,1148879,281
18649,3221949,1536921,76
18650,1860053,3171994,181
18651,3194928,2775103,119
18652,3064202,20388,762756
18653,1006226,3116005,128
18654,2793691,2808927,938
18655,3752586,2365307,301
18656,1669784,4530304,526
18657,617435,1759271,1832
18658,3038932,2772660,16097
18659,1285831,965331,582
18660,4820825,4640652,203
18661,1675037,2297167,8038
18662,182979,2230974,2500
18663,4688859,4064889,122
18664,2264731,3106637,1150
18665,2929105,4561961,207
18666,1268577,2874539,156
18667,4354580,1238890,190
18668,4373635,2920750,1550
18669,849289,4187899,797
18670,926351,2964731,1660
18671,4772774,3910598,6351
18672,847175,4737429,2091
18673,875270,1602111,14
18674,406233,365783,1655
18675,3675243,2769551,507
18676,4449241,1660054,39
18677,1896060,2172622,118
18678,2590874,1662991,1668
18679,2299390,1344671,55
18680,3714654,1255149,10499
18681,2314127,4111806,1878
18682,514678,1869658,7821
18683,3323279,3528501,179
18684,3243154,3010057,69
18685,4809394,2433389,60942
18686,3883112,4127090,440
18687,4222997,4242897,86
18688,245651,4467857,3038
18689,35842,3564842,9844
18690,204935,3745336,489
18691,386913,4792934,27
18692,3497286,232832,456
18693,28549,3542588,1023
18694,1079387,2330470,85
18695,4573063,3964170,156
18696,3963352,75179,10
18697,731644,66949,121
18698,831453,3550092,401
18699,3704044,4046265,377
18700,951641,2628106,154
18701,4856477,3406316,392
18702,2215364,3928147,171
18703,3366033,4240888,235
18704,2519142,1837836,520
18705,2518746,392267,14942
18706,1951945,2784997,63
18707,4384804,1654270,1058
18708,1530035,2805603,995
18709,3169340,1879094,32
18710,3335722,1750403,109
18711,2880517,1534643,6086
18712,3650463,4632222,3047
18713,329792,1742179,3227
18714,318702,2476047,144
18715,1824620,4096612,372175
18716,4491420,2930986,87458
18717,1759470,537629,22278
18718,4028738,475905,301
18719,1939993,3867419,152
18720,198501,4118033,213
18721,16324,1377359,275
18722,3936352,2080409,19447
18723,4611739,3014745,510
18724,4164734,2247116,26
18725,4791575,718293,334
18726,4239933,3438073,72
18727,2273355,4583175,11830
18728,513229,639651,22
18729,1230268,1862328,1728
18730,289796,3318363,1576
18731,4743928,958937,251
18732,2997274,926973,399
18733,2936073,910776,469
18734,3419090,3792795,104
18735,4169451,1171569,555
18736,3658016,306719,89
18737,1600769,1044849,19
18738,3358926,3252946,289
18739,4745987,1046976,210
18740,752906,3746235,106
18741,4670949,3863713,1375
18742,1164371,555727,339
18743,3234922,4007276,2716
18744,2299928,2458126,123
18745,591648,2433648,241
18746,1588024,4610775,494
18747,685366,2957197,394
18748,1337259,1911102,128
18749,2434497,4223042,93
18750,3024760,3753309,36
18751,3352123,4583804,7748
18752,4589996,2334174,938
18753,2398942,1328064,2336
18754,3609289,3956223,510
18755,3182243,3086178,580
18756,2096614,3161869,158
18757,3789611,353197,581
18758,3278182,2482182,1555
18759,1437899,3026070,760
18760,4099622,3386968,195
18761,1249295,201039,1887
18762,3025948,2087120,6722
18763,684921,1598591,353
18764,380150,1843728,4581
18765,1585387,2730254,432
18766,2200735,2653686,47
18767,2914381,3035063,428
18768,3547877,2357660,449
18769,1279562,1805044,884
18770,4193374,1747983,184
18771,3907868,990148,207
18772,4210753,4219994,1057
18773,3380008,1627296,169
18774,953253,4233966,3799
18775,804422,618151,198
18776,3818063,4254453,804
18777,3721298,2564754,963
18778,2129117,2545532,123
18779,521552,610713,70
18780,2116550,2485983,90
18781,2912156,1617134,1723
18782,2113699,126614,189
18783,3633437,3066445,27
18784,3291555,4736948,241
18785,4145991,2535296,267
18786,3294111,3206297,361
18787,1276931,614334,176
18788,2440550,1154446,399
18789,958079,2324543,76
18790,3292176,3220833,1346
18791,98728,4219994,1049
18792,35548,291562,93
18793,1270707,3923412,544
18794,414390,1359244,97
18795,2802930,4332136,728
18796,3252019,4509605,122
18797,1095521,2981978,466
18798,1515040,1228973,363
18799,2577052,201039,3596
18800,2086336,58707,410
18801,290895,3535549,23
18802,1531081,1696436,1354
18803,3206244,477178,141
18804,376424,3416478,148
18805,1473900,502759,374
18806,1674756,822131,936
18807,302639,3828236,411
18808,817452,3306339,132
18809,2001992,4612124,69
18810,1186131,65638,1583
18811,1768756,1872170,311
18812,301221,2198172,533
18813,3782153,2312218,578
18814,3643820,2505958,196
18815,4298408,68272,1398
18816,3251589,2063103,472
18817,1100247,912016,36944
18818,3773259,49775,74
18819,2124385,397607,67
18820,1972528,1869663,27
18821,486431,1685668,74
18822,3831056,4413996,4669
18823,1039898,1818686,404
18824,1707750,4621999,116
18825,4782926,152802,1595
18826,4550236,596675,506
18827,3283449,2376049,1209
18828,4458811,3257953,392
18829,481729,4814518,1453
18830,1789428,2603544,617
18831,1105613,2849635,183
18832,2394197,1405172,220
18833,2908195,559402,1906
18834,66062,2662704,99
18835,1247754,159580,1524
18836,413489,1258254,145
18837,3560845,3778037,19
18838,3612549,3528096,3618
18839,3330580,4326936,375
18840,1104012,282275,50
18841,2157391,2356560,182
18842,248533,1182733,10
18843,1652073,538751,63
18844,1970737,4744930,479
18845,189884,1554777,96
18846,1894487,2417613,828
18847,4531483,4475558,32
18848,1781818,3405414,960
18849,4738390,4055841,14
18850,2793272,3941380,305
18851,3938972,1195751,118
18852,3577922,14617,88
18853,2012380,31184,292
18854,2863680,2269043,1255
18855,3389738,2639959,711
18856,322384,1328320,174
18857,4547489,4678727,260
18858,4786315,1315621,231
18859,1229102,62276,2799
18860,1922453,67573,277
18861,3994516,257857,86
18862,2743899,3089257,49
18863,3783126,75204,489
18864,98239,4568951,1399
18865,1234019,1724871,168
18866,403814,20765,298
18867,3530141,3890793,426
18868,4282387,2535454,5
18869,4114236,579536,633
18870,3313120,1824953,670
18871,4755721,3718529,368
18872,4754849,4735344,422
18873,4145949,640,3579
18874,2525590,1304570,616
18875,4786573,3974670,432
18876,2130370,315174,403
18877,3627585,3809575,148
18878,3732015,4559163,279
18879,132844,125828,2541
18880,3966271,1436802,367
18881,2561755,4207702,2118
18882,1449857,3624053,630
18883,2032058,4321754,1021
18884,390443,4790649,42972
18885,3889080,969898,368
18886,1895458,3035841,198
18887,4051809,2549756,280
18888,1909393,2890781,410
18889,99556,3079569,390
18890,2697534,599943,7181
18891,1903351,2337276,685
18892,3207624,2651652,998
18893,2315098,310352,221
18894,601449,1690853,1584
18895,4402897,4591846,737
18896,738728,2279896,4899
18897,4397390,287025,732
18898,1965167,547929,546
18899,478257,3846603,2418
18900,1666031,2599983,307
18901,3747713,1996477,206
18902,3863884,3341149,99
18903,2207550,743004,205
18904,3851052,3972218,78
18905,538465,2362137,231
18906,4802611,1566323,38
18907,2610073,2921774,575
18908,3047885,4756370,5336
18909,1325894,3486938,645
18910,527595,3749020,205
18911,3435172,2811522,170
18912,403814,479384,279
18913,2560718,4632217,617
18914,2388429,4250919,331
18915,568483,163021,6075
18916,3480282,1992887,449
18917,2464392,2447685,72
18918,3990181,4356529,448
18919,1676692,3045635,94
18920,2916456,1721979,849
18921,3164731,595497,101
18922,3670568,4079620,65
18923,4377707,1516877,206
18924,245651,2342359,2473
18925,2771452,3551931,8066
18926,2606038,1330905,141
18927,3390568,1111383,1074
18928,4373282,4475565,1425
18929,2032980,61079,267
18930,3527860,1401324,402
18931,1389234,1242327,1988
18932,951318,3748800,251
18933,1795222,702848,483
18934,2169549,3378280,40565
18935,1479328,2033587,259
18936,4448187,3493527,719
18937,1046692,49696,83
18938,858905,2299588,14111
18939,4372393,4046149,89
18940,2735665,3154741,221
18941,1143671,282634,247
18942,862645,4629999,20825
18943,371188,460900,378
18944,3564511,2889757,98
18945,2977975,1086677,453
18946,2632641,669708,51
18947,2573758,2430614,86
18948,44793,4773092,98
18949,3597541,1824172,268
18950,498720,170188,128
18951,2197671,146027,1415
18952,2661301,2354952,717
18953,2198831,603681,78
18954,1985096,2039234,123
18955,4550228,1876809,14
18956,665522,3380553,5
18957,348818,1772618,401
18958,1598471,2017471,864
18959,1362833,2644807,817
18960,700731,383402,70
18961,1829652,1772423,98
18962,868308,4550542,16474
18963,1691477,3499754,11
18964,3210136,295628,135
18965,499286,4230267,168
18966,4724928,3959424,266
18967,525339,4857315,77
18968,2147989,3687638,378
18969,1949444,1122308,246
18970,227665,1150430,356
18971,1006107,4459576,122
18972,3498221,2184483,187
18973,1227495,3222814,34
18974,4415672,102228,185
18975,4580226,4528053,1582
18976,2258909,3785524,23
18977,4437817,3772572,1443
18978,2583613,1129136,1021
18979,2563233,1133408,289
18980,2886955,3060859,39
18981,1119184,3355924,709
18982,4370277,406787,162
18983,615061,262930,2209
18984,3260407,2708126,47
18985,828285,4625246,45
18986,2054863,2554928,109
18987,3700536,1418374,1795
18988,2819533,960181,1649
18989,3451243,1580634,1221
18990,1837519,875617,269
18991,1906297,3793690,2046
18992,27321,2511121,153
18993,2854201,4037905,118
18994,643356,3735142,632
18995,3616989,3863836,710
18996,2479147,3458,929
18997,1363494,809349,1478
18998,4195522,1866026,24
18999,2072643,2943802,55
19000,3041288,3529005,19
19001,4742860,1194551,562
19002,1191908,2805445,36
19003,740298,1195457,516
19004,1578602,1888430,1642
19005,4380170,4221554,201
19006,4583756,3030746,26
19007,2520432,4838152,5632
19008,1451139,826604,1035
19009,318702,2780721,51
19010,1286010,1695773,281
19011,2164938,2605716,1266
19012,2581947,598445,193
19013,1522644,4285941,40
19014,3622805,4326276,223
19015,4830452,4085363,74
19016,2220766,2901515,1011
19017,373789,791913,641
19018,962665,4720208,2916
19019,4304287,1608659,706
19020,155527,4416504,30
19021,3767879,300012,110
19022,746126,4274440,266
19023,394542,862005,1704
19024,1581177,2315098,2240
19025,857219,2619379,86078
19026,4564947,2679715,693
19027,1004182,1130367,785
19028,3514834,1663455,721
19029,2092721,2853045,273
19030,1752997,4068352,537
19031,4413996,4136513,1615
19032,3644646,4052631,115
19033,1692853,1731578,1119
19034,1985633,1001449,166
19035,2301879,782886,7283
19036,4662540,2069159,30
19037,3020739,1892340,56
19038,3647013,3400944,11434
19039,1852100,888836,17681
19040,1606219,3592540,26
19041,2677429,1406252,315
19042,2860635,242759,1966
19043,3849826,350128,2350
19044,451336,2084833,9562
19045,2160000,2930986,87642
19046,2032058,4454175,2460
19047,2189622,94321,426
19048,1019561,157991,41
19049,1357719,3888219,58
19050,3644551,2538865,280
19051,4776787,4239512,208
19052,4708115,2744404,34
19053,2434787,3844222,6476
19054,2589603,4520923,513
19055,1787403,98402,6082
19056,4120651,986237,1018
19057,690023,284517,1036
19058,3971910,4648862,204
19059,1567839,1875898,525
19060,32149,527317,115
19061,1917370,1948952,757
19062,4111294,2684994,211
19063,2967237,1078954,73
19064,1096725,2845273,1668
19065,3115786,1298207,6184
19066,4801742,4146193,132
19067,4325651,1676504,259
19068,3468189,275587,62
19069,1897058,476461,531
19070,1042824,4611849,599
19071,4719348,4128054,198
19072,4147354,741834,348
19073,2656216,1504383,1331
19074,3487420,1532470,70
19075,438779,3678703,87
19076,373702,3630494,366
19077,3616108,4391513,730
19078,153095,4003726,547
19079,485878,3369010,917
19080,2173130,3735136,452
19081,2467285,3510535,156
19082,3017354,2628106,216
19083,1596963,3014179,29
19084,3406829,2463649,970
19085,649658,1483857,419
19086,3430354,2259633,395
19087,4530393,1078672,165
19088,1828452,3879411,252
19089,3368253,3185337,524
19090,3722523,4667491,863
19091,377730,1486242,304
19092,3926981,2127978,232
19093,3725705,3605598,2588
19094,1345570,3793690,2264
19095,3259421,1033450,532
19096,3321058,3483861,730
19097,2968005,1780225,690
19098,1256888,2268415,3156
19099,1880241,2757738,543
19100,3036197,981598,1820
19101,1037084,2745312,257
19102,3919855,1084170,918
19103,654728,3783182,25
19104,3559101,163989,62
19105,1175901,192760,273
19106,3364148,2156336,1789
19107,616006,4272305,146
19108,3008244,143949,1951
19109,3170161,1540593,4354
19110,2281905,1870509,1524
19111,425464,3540814,2235
19112,1383804,4314542,328
19113,187867,265346,3581
19114,2601197,1215648,391
19115,915171,3608615,1739
19116,2868212,3092845,771
19117,2591437,2202000,443
19118,1799854,2359693,102
19119,2752595,1829049,388
19120,378508,4254453,848
19121,3275350,4018366,215
19122,4475565,537382,741
19123,2991814,1352222,28357
19124,1018511,19895,157
19125,911669,535827,781
19126,1653053,765739,80
19127,4117104,3618010,376
19128,3458359,1218960,273
19129,4654857,3927599,129
19130,4590204,4707454,269
