0,source,sink,in_degree_b
16018,3071026,3756013,1
16019,416553,1803239,3
16020,3788981,3377008,24
16021,3064744,4098733,57
16022,1834492,968253,124
16023,3289423,4697500,1
16024,2375732,2060128,2
16025,1849894,3272419,236
16026,4266349,1843445,1
16027,4429730,339313,34
16028,4215508,2091830,3
16029,2557378,4228708,62
16030,2686174,3068410,26
16031,171580,4800600,17
16032,2263331,3979764,57
16033,2165286,4391929,71
16034,3033227,4079269,208
16035,4825984,3324075,9
16036,3859219,960790,1117
16037,3670380,2859667,72
16038,3924415,816168,25
16039,991226,617577,5
16040,755835,3063925,82
16041,3101181,3818869,19
16042,397607,3375317,79
16043,605969,2330318,1
16044,4204239,345214,37
16045,4463096,2364194,21
16046,925312,3273074,101
16047,4566928,2478033,6
16048,3478264,4313511,47
16049,703409,4176273,1
16050,2821488,1699613,382
16051,2293540,2518988,23
16052,2945451,2740141,4637
16053,2346109,4364332,1
16054,2366431,1112856,78
16055,1757977,2021008,100
16056,1216160,4685804,8
16057,4094099,4657695,3
16058,1353972,3017206,817
16059,3293844,203367,13
16060,1553616,3153856,27
16061,3199588,1528047,89
16062,93703,2492126,793
16063,2112557,1964487,21
16064,861461,2430604,32
16065,3229892,378745,480
16066,1479098,2392701,198
16067,2437871,4190349,3
16068,1978315,1134773,13
16069,1730444,3528096,3035
16070,4197294,2569970,79
16071,3197878,2879160,1
16072,335479,431417,21
16073,3885342,4800241,3
16074,4745133,1964158,6
16075,4773437,147199,2
16076,4407542,2660234,6
16077,3996135,3836704,352
16078,4534995,4502511,29
16079,3917035,2847443,1
16080,2191593,2640376,45
16081,502970,675476,113
16082,766629,2347135,17
16083,2354740,551843,98
16084,4024736,3384086,221
16085,2000991,1286010,38
16086,160818,848620,2084
16087,1895458,4035099,5
16088,2996927,2950575,66
16089,897159,598934,1
16090,3141336,4837037,18
16091,3479537,4049029,246
16092,1874021,4328653,2
16093,3153504,1428899,290
16094,767574,2964893,1
16095,2562600,1678354,38
16096,4830164,163664,10
16097,3814796,1933969,7
16098,3910501,3567573,6
16099,1636075,2868564,1
16100,3123974,2755879,65
16101,1382058,1686947,26
16102,4274496,2294632,35
16103,245427,4783426,28
16104,1303456,1384676,178
16105,3231510,1966013,23
16106,489881,3458,618
16107,4014900,4410786,2
16108,1888430,3975300,202
16109,1553132,2380581,254
16110,3305907,894771,21
16111,3262820,1488737,7
16112,2881897,888836,1743
16113,565799,2977866,123
16114,3734689,2147231,197
16115,3271526,71141,1
16116,4323134,4451215,4
16117,4272040,1163576,3
16118,4679263,858200,2
16119,2250754,2873766,135
16120,2596252,1834034,16
16121,1854269,4480356,50
16122,1999094,1281225,2
16123,1006206,803653,102
16124,1162004,2921288,144
16125,4544997,1357401,2
16126,4113405,2504875,3
16127,3348639,490678,25
16128,3181561,804766,54
16129,2625545,1956271,51
16130,3191065,636352,1
16131,1357283,170339,2
16132,3567284,4535791,190
16133,1269257,2927605,115
16134,3060584,4015766,10
16135,2185063,1462936,1
16136,3264069,2227599,731
16137,2886090,1746291,27
16138,2606444,3682762,274
16139,4013908,954995,5
16140,328419,3551140,32
16141,1933991,3889246,10
16142,2139195,3662117,3
16143,1116221,979139,659
16144,4730476,481729,320
16145,824622,311209,1
16146,1330707,4045363,242
16147,4817417,448545,328
16148,47224,1035041,33
16149,2343371,3746551,36
16150,2339314,2190412,78
16151,3606188,2318641,16
16152,1965465,1942527,632
16153,2382107,2273501,163
16154,1909958,492697,1
16155,3115958,3935993,4
16156,2933626,1831529,4
16157,4204317,3914747,10
16158,537629,1163353,12
16159,1155599,3244110,1541
16160,2462609,722130,1
16161,1304570,1414057,118
16162,2849844,4797282,4
16163,2656542,4816487,92
16164,951318,4739254,187
16165,1952546,3412207,365
16166,264509,639832,25
16167,542821,4143134,43
16168,4549162,3088991,27
16169,1123177,2991991,7
16170,665787,3912959,6
16171,3515056,3053536,45
16172,1000662,960790,1117
16173,3757648,68765,3
16174,326452,448426,217
16175,2620363,168115,8
16176,3471619,1700481,3
16177,1416529,565577,21
16178,7369,4498960,67
16179,696830,1463368,222
16180,373567,3020252,11
16181,317366,572262,6
16182,2644537,4453702,8
16183,4297980,4140470,15
16184,2267665,4677790,36
16185,1418409,3711578,1914
16186,3434769,1428197,2
16187,4058550,3979547,20
16188,1095232,2342174,52
16189,4224752,4566042,7
16190,2995574,1004618,4
16191,1444341,20770,8
16192,788252,4323846,17
16193,2819607,4102943,54
16194,786199,826239,18
16195,3786904,477963,49
16196,4169857,4673128,95
16197,1916983,453634,67
16198,1210536,898464,134
16199,4638502,4695590,194
16200,272214,3216314,96
16201,907342,2056192,188
16202,4597942,1011895,24
16203,1300583,1511168,2098
16204,3787195,4233878,17
16205,2317075,881689,144
16206,4520307,597279,1
16207,4841936,3364036,59
16208,3943747,2503114,3
16209,2461372,3880681,91
16210,3182466,4807226,11
16211,3911380,3638601,60
16212,3474101,2277673,38
16213,800183,1265004,17
16214,4225721,1565469,1637
16215,1249542,163785,126
16216,3761317,626162,2
16217,1542411,2957522,11
16218,961208,3230324,5
16219,3445077,4000333,25
16220,3316654,349181,2
16221,3374126,1687276,1172
16222,4630465,1198761,7
16223,1896213,2360629,45
16224,2394696,4031633,19
16225,2357765,2837853,28
16226,3257884,4660907,55
16227,620720,125872,15
16228,714170,4427449,33
16229,253718,3456105,1
16230,2232341,4790188,41
16231,3564665,1802489,1820
16232,2054524,4197883,2
16233,3626388,4182409,17
16234,660148,3927577,12
16235,3380949,2797732,6
16236,4434718,1532172,44
16237,2662446,2893092,8
16238,3108467,1731,20
16239,2152552,4589996,797
16240,742740,4691094,426
16241,3164094,4643719,3
16242,3402297,4064997,33
16243,799583,2080615,58
16244,953253,1451112,104
16245,2221465,1192246,250
16246,2430604,1540040,10
16247,2004406,201039,1794
16248,3104940,4272688,50
16249,56605,2555290,1
16250,438923,4012557,162
16251,353841,3649847,2
16252,1729691,1702417,283
16253,4458061,4842412,4
16254,2791662,1082557,1
16255,2580760,4110865,11
16256,2236776,1643882,41
16257,958013,3606733,2
16258,3013904,745635,1294
16259,502264,2294825,76
16260,1015310,1974922,795
16261,908616,1106506,90
16262,1003448,4357451,583
16263,2009186,4665682,7
16264,2543868,4687539,891
16265,1896213,1698815,7
16266,1138535,2926500,476
16267,474214,3056255,9
16268,1769301,2237762,181
16269,4040811,752950,11
16270,4449241,4183630,2
16271,2777568,4826342,271
16272,3229914,1293753,397
16273,3748321,2443626,5
16274,527270,2536299,91
16275,958853,2723951,75
16276,804611,27383,31
16277,4368952,153441,44
16278,3009851,1391203,298
16279,3863028,3341742,29
16280,1040194,2609001,10
16281,3568081,4044850,432
16282,350030,2891084,4
16283,4789062,3273144,1253
16284,589168,1659623,19
16285,2968608,1890897,17
16286,1468405,2225714,202
16287,1057680,438413,13
16288,1143191,3587025,75
16289,248235,210352,1
16290,4185,979443,9
16291,2426476,2763386,532
16292,2171673,4808987,22
16293,2382360,2055081,71
16294,2294825,615210,81
16295,1762206,4710130,27
16296,1611097,768629,1
16297,3220460,1460090,1
16298,4797950,1460328,2
16299,2480234,617576,236
16300,2728932,1984289,1
16301,915171,4015703,1
16302,1496364,1717008,8
16303,1305425,485505,8
16304,1006107,2942785,252
16305,3064046,3153582,66
16306,96593,4343539,294
16307,302559,122736,55
16308,4280045,2171707,2
16309,471249,1845494,52
16310,2598850,1785006,4
16311,2346621,2685283,932
16312,4139305,20964,1555
16313,3830697,1266968,145
16314,1852963,2118098,16
16315,1499966,3848323,96
16316,4217739,2743866,75
16317,1916983,2226401,67
16318,1327726,806785,810
16319,2243013,4862856,5
16320,1989558,1733261,21
16321,3533117,362288,3
16322,4144655,1054633,3654
16323,3878482,2167554,5
16324,1220080,342538,1
16325,1578602,917676,120
16326,2587055,3773315,25
16327,4822837,3109825,4
16328,1067678,848620,2084
16329,4331857,4660550,2
16330,2701676,3885,71
16331,4230074,3548491,24
16332,2598272,3384921,2
16333,4037302,1156326,25
16334,3364627,598307,107
16335,1341138,1924174,25
16336,1245989,91297,99
16337,2350820,428997,220
16338,4487677,4699529,588
16339,2443914,2016868,508
16340,2475112,3695049,550
16341,1410100,4684545,3
16342,1206548,2889972,22
16343,4773275,3436825,8
16344,4076988,1078514,17
16345,3540797,3492659,11
16346,4399316,984342,63
16347,578810,2396156,235
16348,2588926,3675281,12
16349,2853298,2364188,387
16350,2924650,1663756,468
16351,2810218,2301879,325
16352,1981821,850459,904
16353,3208454,3291567,10
16354,2523132,3251698,25
16355,4106480,3536428,6
16356,4738825,556131,2
16357,807742,2167058,1
16358,351861,1529875,36
16359,1553867,571258,107
16360,2497998,3022676,8
16361,2666350,4131105,8
16362,3371729,3397203,7
16363,1781994,2567509,1
16364,3966271,4866647,3
16365,2590874,1232492,51
16366,1026187,3772765,4
16367,3410184,1065482,21
16368,4305521,3682822,84
16369,2416271,3113091,5
16370,1328503,1276592,436
16371,1117878,3302688,189
16372,2246446,1054633,3654
16373,118419,4776218,165
16374,3082786,2919130,8
16375,348985,3244110,1541
16376,3588819,3870316,13
16377,4176997,3536710,4
16378,4294235,1167263,29
16379,2000181,3541898,161
16380,1171926,3167326,1
16381,3110377,3870424,147
16382,326620,3497542,4
16383,3120526,2141723,8
16384,4432649,3269644,8
16385,2210532,1719159,2
16386,3614494,809750,113
16387,3120092,1721413,1278
16388,1469043,1097375,20
16389,797807,1878401,1
16390,4634057,2330192,10
16391,2041956,873015,111
16392,1108548,4813120,18
16393,533242,609008,11
16394,3538078,2944302,9
16395,3114874,4806025,35
16396,816015,1972360,213
16397,892090,694607,16
16398,1605849,2504102,1
16399,4598550,1466897,15
16400,1860938,2056253,401
16401,1142758,1448053,1
16402,4149030,1925049,1
16403,2136038,54780,67
16404,2778614,3318836,9
16405,2032082,1112503,93
16406,4178932,941733,1
16407,2078204,4645686,9
16408,3278257,2113938,53
16409,3529930,2938171,14
16410,3175246,2389556,2002
16411,2806883,352142,43
16412,2290078,3180526,1
16413,128513,2070168,17
16414,1168737,1540772,34
16415,2725893,2684870,507
16416,2785817,201259,21
16417,1412213,2957222,554
16418,1320259,1364139,8
16419,1523957,3318630,159
16420,4524769,1059068,20
16421,2633592,2058148,212
16422,1169816,1155864,7
16423,3253621,1026172,246
16424,2548202,519384,2
16425,1535311,614768,451
16426,549728,2246765,2
16427,654046,4369037,43
16428,1865575,2190783,1
16429,4589996,3027130,374
16430,249367,1661478,10
16431,3821713,3861367,1
16432,3864963,64078,9
16433,714875,1747244,12
16434,3392872,1120302,3
16435,4688162,1443073,26
16436,1221273,1756298,13
16437,715150,4450805,67
16438,1157741,633187,45
16439,3408518,4306658,1
16440,2698465,4844803,4
16441,2777750,3797099,1
16442,1776702,3865363,170
16443,2549365,2402824,84
16444,2673660,2464279,555
16445,3101493,1313596,8
16446,1102697,2281535,22
16447,3408934,35533,8
16448,2045151,1733225,7
16449,4423295,974241,69
16450,2659315,951929,236
16451,218201,3606237,21
16452,2349761,2271580,34
16453,406690,1797136,36
16454,3620455,3179729,9
16455,1981986,3514765,8
16456,1908453,1543070,105
16457,2522711,2644807,708
16458,4231030,1781292,6
16459,3383285,3508770,99
16460,2752756,2206597,24
16461,2258909,2534103,3
16462,1391908,3573222,2
16463,1246433,2264215,7
16464,4681267,2167171,1
16465,1415980,2893740,1
16466,1339565,1736545,19
16467,972332,150183,9
16468,3289606,2889060,36
16469,2499714,2750575,8
16470,1776382,3007034,896
16471,2659783,4751739,126
16472,3049799,1549578,7
16473,4371463,448823,2090
16474,862429,3632465,5
16475,3338569,3340067,22
16476,4657441,3728341,50
16477,4145991,1993158,61
16478,1875737,454478,574
16479,3979764,1233876,59
16480,3991228,3772572,280
16481,2855515,4307456,73
16482,3673862,540438,136
16483,2779997,889015,14
16484,1553132,1365435,14
16485,155804,373098,4
16486,1327948,1857736,4
16487,1097603,25845,324
16488,2862017,614326,23
16489,164508,1882033,7
16490,2186076,4391220,8
16491,145644,3725165,3
16492,2413519,1245966,61
16493,1162697,2847714,123
16494,2309007,245819,788
16495,1607490,1583704,203
16496,444226,3394554,1765
16497,20388,3366282,15
16498,4293,4327572,467
16499,2085212,4673870,471
16500,4856945,3733752,400
16501,4261799,2021389,16
16502,3219036,1305444,1
16503,1823469,521571,19
16504,3003864,3447380,7
16505,1119551,1900388,303
16506,1051435,3885,71
16507,521025,3361391,6
16508,3136032,644461,11
16509,4157835,4201419,317
16510,3502972,2531339,2
16511,823030,163021,2239
16512,1656479,328197,229
16513,2915345,1776768,9
16514,2192424,1031894,562
16515,1869476,4258451,108
16516,3533117,4006971,36
16517,108215,1989026,751
16518,3683868,1791426,268
16519,3136997,2445094,78
16520,3866829,3308247,14
16521,3748510,4312185,3
16522,840219,2521165,12
16523,4138041,4092781,117
16524,4700248,796483,3
16525,4413341,4397780,5
16526,3407905,2210260,4
16527,1488894,3418202,1443
16528,2546199,132844,932
16529,4838812,2727275,25
16530,4588837,264005,8
16531,3314875,469289,621
16532,2753362,2984671,34
16533,4314087,4061833,77
16534,723257,2622002,31
16535,3786354,85658,4
16536,1927697,2507900,431
16537,261556,1904502,58
16538,1813929,2082980,53
16539,1341138,2067914,30
16540,1785892,4074417,2
16541,1773071,2157194,52
16542,4434374,3284298,15
16543,1954563,3762578,1
16544,362621,4004540,4
16545,3713980,4132821,101
16546,2300301,252987,41
16547,2900837,4445347,1035
16548,3004309,1454425,9
16549,1420315,2886849,7
16550,4544053,1637006,80
16551,3976160,391686,34
16552,179199,2647536,1529
16553,1308940,555727,328
16554,2492652,3150712,39
16555,1788287,2118661,48
16556,2295519,3198496,78
16557,3498929,4031103,40
16558,1736653,1704549,1
16559,3398817,866622,7
16560,75388,657227,112
16561,3553188,3096252,184
16562,2330735,1583734,1
16563,2520554,2549418,189
16564,1518924,567188,587
16565,1674358,4521982,91
16566,4084244,932921,188
16567,3573637,3783126,274
16568,818849,1105521,559
16569,3684974,4702026,86
16570,1840401,3335374,72
16571,4716010,843918,20
16572,125585,2119335,5
16573,3170132,2966560,344
16574,3527454,3116725,134
16575,3123328,4831026,5
16576,4162991,3892380,13
16577,230330,1921352,1
16578,2345177,1099668,158
16579,309429,2411142,23
16580,1547104,2426639,29
16581,1029835,1127045,198
16582,2108183,4381033,2
16583,1355524,2455101,513
16584,960628,2644807,708
16585,1677137,4459576,63
16586,1304820,1188938,1
16587,3502346,2823963,49
16588,3703819,545478,1
16589,799693,3064769,296
16590,713957,186605,1
16591,4079269,521025,114
16592,3128391,1933868,43
16593,3084165,4327541,36
16594,826095,1508032,1
16595,2883120,3915057,7
16596,2556418,390157,3
16597,2939315,4197612,52
16598,287937,470771,42
16599,3650940,883400,36
16600,4405789,3786340,125
16601,3418202,1946181,50
16602,378193,3487024,2035
16603,3318363,201039,1794
16604,1277683,4488290,96
16605,1925995,2466725,1
16606,1495228,519032,3
16607,2468831,1345076,151
16608,2636788,1622963,10
16609,2220133,4036209,51
16610,2653510,327250,29
16611,4264348,4007453,333
16612,4770341,4368522,10
16613,665463,2352840,51
16614,1142723,1002719,14
16615,3201482,3633032,56
16616,1415980,4194641,26
16617,4031191,312257,3
16618,4773119,4487191,91
16619,447652,2549365,1283
16620,3751369,4426337,77
16621,2778968,614334,95
16622,3964876,4836734,128
16623,2245332,2230399,269
16624,1221209,94321,116
16625,392133,3948089,3
16626,2691389,3861983,8
16627,1694645,2341206,39
16628,982493,601251,84
16629,745080,3729332,57
16630,4538798,2934196,569
16631,2960890,291319,621
16632,2516672,3979814,321
16633,3852135,322718,2
16634,3743292,1355295,41
16635,1141638,2472584,1141
16636,62803,1081527,113
16637,4554838,3069989,30
16638,2869054,4569586,17
16639,2675073,3536565,903
16640,424411,806379,7
16641,2022832,3919110,14
16642,4655206,700921,49
16643,977305,3742875,25
16644,922843,4010234,15
16645,3616044,754498,5
16646,247357,4384826,5
16647,1489608,2385326,24
16648,2475326,4322511,2
16649,4722544,3052336,7
16650,3257255,3852843,6
16651,2162747,4719808,4
16652,4257799,967821,1
16653,1494528,2310949,2
16654,3862552,2161208,529
16655,2675421,4043353,14
16656,2230348,2176446,85
16657,2562743,1403337,10
16658,4139416,2203178,10
16659,3370751,282738,1748
16660,1859126,3100961,4
16661,1496364,1294596,1
16662,3737599,2303263,66
16663,3876972,522422,37
16664,3316377,3727319,104
16665,2146076,2909499,100
16666,2269043,4724902,336
16667,2215504,4550855,41
16668,123691,3442408,52
16669,2294780,1322609,20
16670,1385994,2003281,18
16671,2393127,1430891,373
16672,1824620,4062203,61
16673,1594397,1624569,1
16674,3213317,2452853,83
16675,823671,1528681,1
16676,4073949,954819,98
16677,242918,3141374,61
16678,4163893,276394,51
16679,3532095,1125066,11
16680,4099783,3194323,219
16681,531097,838367,3
16682,3953029,3556797,25
16683,2106673,296033,10
16684,1228629,1896681,206
16685,4133686,3078305,93
16686,2988392,3372601,228
16687,1472487,2701415,2
16688,2465349,330944,886
16689,933039,696188,15
16690,1658177,4486224,203
16691,1464170,1004847,77
16692,3561052,1896160,7
16693,2399429,1989547,6
16694,4636312,3871840,90
16695,253113,4780579,10
16696,244480,4386169,57
16697,1806115,3534939,17
16698,2510139,4047951,16
16699,4330086,3762858,5
16700,957965,3871588,172
16701,3400329,4679458,141
16702,2457642,936982,73
16703,2850334,2675337,4
16704,1766298,247783,2358
16705,524691,2367712,5
16706,2297732,2914869,1468
16707,1615365,950290,376
16708,377575,4655605,10
16709,4148739,2758139,1
16710,2073913,754891,165
16711,3917525,1054099,72
16712,4154717,3543463,1
16713,4745442,1024260,93
16714,3865363,668860,33
16715,2708096,3473371,475
16716,4427116,887758,6
16717,3151313,1748055,10
16718,2423738,3283207,6
16719,3320193,1018259,1
16720,699366,3558140,7
16721,3346746,2906279,201
16722,2251224,3252172,184
16723,602014,2577052,930
16724,2032811,530312,1
16725,3616044,3776037,2
16726,995805,4074264,1
16727,848426,2781214,1
16728,4665969,598650,25
16729,4738810,4427734,665
16730,3504202,4550191,127
16731,2203730,2135370,333
16732,2968005,3437324,170
16733,4735773,4155853,34
16734,3840652,1668059,295
16735,1386627,3816187,2
16736,69197,3652816,6
16737,2581909,4864132,37
16738,1884758,3815682,57
16739,4452994,3912197,1
16740,3731965,1991054,196
16741,2139167,1252730,2
16742,3135278,575869,8
16743,2275878,4638572,42
16744,3783047,3670126,35
16745,3562158,894551,22
16746,1621859,3165125,16
16747,2246244,3676865,204
16748,3025480,2031097,27
16749,3260407,2389556,2002
16750,981821,1494526,551
16751,1595379,3338630,57
16752,1439743,3661984,54
16753,551395,1027766,3
16754,3025480,2814135,8
16755,418036,1462042,13
16756,429090,2958056,9
16757,4231067,242071,38
16758,43778,3048629,1
16759,4865926,1842082,2
16760,1401803,500323,29
16761,4140388,2672680,3
16762,331205,1310905,5
16763,1190137,1109458,1
16764,3147352,3460296,7
16765,1247754,657135,2
16766,1313574,1909882,487
16767,2126374,2989221,919
16768,813276,1526936,60
16769,1817949,4531142,7
16770,512769,3500565,47
16771,4045013,5322,4
16772,2184704,4510589,14
16773,3701608,4105722,24
16774,2899895,145379,2
16775,363593,4524769,452
16776,664668,2659983,860
16777,3137322,130783,154
16778,2590874,3813022,44
16779,3885342,2834964,73
16780,3794731,2250898,882
16781,2638828,227067,93
16782,2295365,1798216,9
16783,3720205,4636964,15
16784,741613,3363840,5
16785,119310,1145727,1
16786,1651539,743004,105
16787,1636782,4074055,197
16788,878666,4681820,19
16789,4250315,4848645,370
16790,1135357,2555035,2
16791,2410444,4504412,75
16792,3463658,2986709,4
16793,4054101,2457522,20
16794,4056964,4267248,8
16795,3418785,1320102,282
16796,3227798,1517778,1
16797,248235,234508,2
16798,3297057,4555369,127
16799,3144724,4131745,15
16800,2503691,4078681,238
16801,1551687,4067075,18
16802,4429855,2389000,66
16803,4204957,4805705,20
16804,92226,1031894,562
16805,1472420,2382927,26
16806,3658016,3275002,263
16807,1117073,677323,2
16808,1256232,398183,38
16809,3011258,592528,198
16810,2127378,2605834,3
16811,820951,1861213,4
16812,810422,1499623,19
16813,783776,4683439,162
16814,3851367,2576217,19
16815,2743218,3097496,61
16816,873228,1858653,10
16817,4484290,2400632,1
16818,1216060,2777171,33
16819,2751815,3218224,6
16820,230209,3379529,49
16821,952855,1104861,344
16822,2168705,799195,58
16823,3436645,2835234,555
16824,3992709,3902818,16
16825,1366199,3233526,15
16826,3287996,1751612,1
16827,2294543,1986291,1
16828,388101,3711578,1914
16829,4446847,2711239,52
16830,4600732,4831688,694
16831,3616714,2932339,15
16832,4144260,3871694,12
16833,2939219,4800600,17
16834,1196225,3472849,11
16835,1254191,4187899,657
16836,1370661,3849579,1
16837,3802191,3657697,401
16838,3578545,4819282,5
16839,547941,804620,4
16840,1334711,163021,2239
16841,2347135,2908772,13
16842,838953,3027964,2
16843,982693,1657935,3
16844,4254896,3091588,263
16845,2759332,2354228,12
16846,2523398,173594,24
16847,3042674,642704,16
16848,2299345,3536565,903
16849,4486429,2477104,18
16850,3863938,3003207,7
16851,4630411,1170836,17
16852,141948,4535791,190
16853,1281095,84684,9
16854,1026366,3745163,84
16855,2394197,492518,1
16856,2861875,50252,10
16857,3218133,4106925,829
16858,3818365,404581,130
16859,3326604,1904342,89
16860,3807108,1913,153
16861,4171294,2529360,124
16862,2650995,2835063,25
16863,49037,2631533,154
16864,2644807,2290928,15
16865,4640383,397215,10
16866,828995,4248660,1
16867,2069800,156245,71
16868,2980915,4365216,36
16869,532545,3393975,6
16870,4496162,657126,335
16871,1567929,1810948,47
16872,1875230,3013063,14
16873,1961714,663975,15
16874,4064655,2904844,135
16875,4822350,4313227,1
16876,3413629,2885450,4
16877,4707239,985706,16
16878,429001,4236643,69
16879,2717491,982117,47
16880,4483696,3312013,243
16881,2304349,4270011,233
16882,166928,3196939,123
16883,4546629,1026790,4
16884,1427709,4238089,41
16885,4606514,342657,85
16886,3342005,4677438,761
16887,83595,3364428,15
16888,101349,3885473,36
16889,3097269,2830141,64
16890,4046923,4268258,1
16891,2127782,4046842,125
16892,2706877,3399490,14
16893,2346621,3794842,26
16894,4360409,3022040,65
16895,355595,1860955,1
16896,1621459,2523792,72
16897,3055323,864015,18
16898,1400270,455284,20
16899,2929500,713850,172
16900,183589,2875421,18
16901,1762695,3894304,24
16902,1804714,2124574,43
16903,4459519,4201072,4
16904,880985,559996,23
16905,3739716,3433977,176
16906,4345638,4402986,275
16907,760911,4769980,261
16908,1328079,2940560,272
16909,4585504,3833411,2
16910,2080615,81572,29
16911,4276773,1460900,3
16912,4020896,4191665,51
16913,474214,4489237,305
16914,3189286,3172266,4
16915,3864253,356069,145
16916,4633050,1989693,755
16917,3432810,4436263,8
16918,4474227,600324,6
16919,987119,3940516,515
16920,3550020,2555731,30
16921,3773223,101042,4
16922,2295365,4794871,4
16923,482013,2977970,3
16924,1719385,541286,9
16925,3155675,4075838,1
16926,3421034,1339406,2
16927,451336,3188415,1
16928,800457,2739141,317
16929,1211335,2937523,199
16930,2753624,2299454,1
16931,203866,1572027,9
16932,2630123,2284049,20
16933,1770017,3305736,48
16934,2766651,4071300,9
16935,4391130,2571731,25
16936,1052846,4018644,64
16937,706647,2200167,1
16938,694908,930462,1
16939,515744,2181209,146
16940,2404729,2456153,26
16941,1313574,2387528,174
16942,282738,1938134,54
16943,49577,2762097,323
16944,3326044,4800252,5
16945,954573,4588812,95
16946,886108,2181771,24
16947,632527,4720169,237
16948,1185153,894440,41
16949,250077,2949090,2
16950,4457096,2194391,11
16951,784291,4221275,760
16952,4000455,4411597,65
16953,4736071,4338103,254
16954,1831842,3982191,36
16955,1711644,2808502,1181
16956,452521,1702416,47
16957,3093160,2811103,17
16958,658580,271871,35
16959,1828452,74464,12
16960,1852722,2981520,10
16961,1163192,1012601,6
16962,1148355,3854875,1
16963,1657112,3198902,1
16964,4274057,1583824,105
16965,2753362,816461,47
16966,2458095,3864414,6
16967,1157744,2399429,59
16968,286472,44976,23
16969,2044305,693986,459
16970,2452484,2299176,1
16971,4510458,4183230,15
16972,3601250,953612,3
16973,4155389,3656697,99
16974,3544496,4036279,317
16975,3455815,3805779,1
16976,421879,3292787,14
16977,4437817,1593626,2
16978,4418160,3230707,37
16979,632981,3246168,110
16980,4503627,637046,32
16981,1927697,4007276,2532
16982,4450340,3627516,3
16983,1558394,68717,474
16984,3248559,1749540,63
16985,2011883,1851190,169
16986,4437816,539296,226
16987,1862492,3272419,236
16988,117464,2774130,39
16989,4673128,1151673,145
16990,4565915,3718611,25
16991,615061,1471083,20
16992,4024736,4598408,6
16993,4426017,2435515,321
16994,3070150,4700248,176
16995,2809592,2817097,13
16996,82872,1293541,3
16997,2277594,2178176,14
16998,911889,3877717,139
16999,1270544,2140292,20
17000,1081747,995211,1
17001,3307154,10479,3
17002,4583756,300836,1
17003,1292765,1747983,19
17004,2533205,1773848,2
17005,2288696,3550092,330
17006,3773259,3174530,2
17007,2637650,3472287,4
17008,2841994,2415668,92
17009,2882296,361516,495
17010,1339179,4282422,46
17011,2524834,3273144,1253
17012,1961152,2240752,5
17013,598650,3938509,313
17014,2926583,2635704,24
17015,1854519,1119081,2
17016,2316167,3451911,64
17017,1393405,3361653,6
17018,4811875,4500635,8
17019,1361678,2381903,53
17020,111873,4049358,1
17021,3083369,2015591,1
17022,1751451,1963475,91
17023,482952,3442104,129
17024,4849746,833087,60
17025,4662682,3015412,5
17026,2608552,1440298,119
17027,2857848,3213485,41
17028,1168552,1701775,328
17029,2769145,1719521,1
17030,454478,524231,2
17031,2708096,2459659,28
17032,2405212,4072904,36
17033,2289360,4513538,315
17034,1419973,1802489,1820
17035,3385133,1145736,5
17036,3067475,1123570,64
17037,4066375,4659925,4
17038,1450511,3067722,966
17039,3424702,4452088,184
17040,954783,1011229,1
17041,3987814,3649391,25
17042,810996,2688383,5
17043,1411592,4445347,1035
17044,2921487,1043563,68
17045,749437,1565970,19
17046,2451559,1565469,1637
17047,2961396,792414,361
17048,3678124,3088266,20
17049,1245238,4417294,1
17050,4792744,4096753,5
17051,2443914,2846050,26
17052,4527149,336634,12
17053,2027323,44494,37
17054,3629855,91496,10
17055,4856301,1217734,56
17056,1140769,1458564,164
17057,2589603,1220080,11
17058,368544,3381219,403
17059,1404923,762976,2
17060,2344207,1632116,5
17061,469289,2950467,174
17062,2142339,2776760,5
17063,2073992,3260141,11
17064,315203,269579,8
17065,3399075,1780012,5
17066,2819607,1448812,147
17067,2842980,2029656,8
17068,1696218,2070941,67
17069,528340,4446035,9
17070,667698,4841867,84
17071,3032217,1809949,141
17072,3290292,159117,1
17073,153739,933487,173
17074,3284422,938850,1
17075,4698588,332418,324
17076,2206524,1235784,74
17077,3152813,4489871,290
17078,4489126,3740891,54
17079,2612480,151284,224
17080,4266324,2526596,61
17081,3559844,2622002,31
17082,201208,4683295,11
17083,2518902,1851018,7
17084,2739693,979757,432
17085,942619,3703507,13
17086,1249709,4559445,1
17087,378763,2742058,18
17088,2286608,3892326,91
17089,1093940,2573302,7
17090,127935,2288696,770
17091,2429371,793369,192
17092,732072,4177388,14
17093,4530892,4585393,6
17094,2913556,4622017,75
17095,2891986,2957222,554
17096,39963,782127,472
17097,62120,811888,185
17098,382772,2321535,1
17099,1268036,1151104,659
17100,1865522,3272419,236
17101,1004157,1901639,123
17102,2485942,4264205,31
17103,2459137,2418354,72
17104,2590511,1782555,61
17105,1548079,1910305,13
17106,4405928,1311396,28
17107,467667,543031,80
17108,4851420,4348895,208
17109,2415333,2919558,156
17110,253647,4663750,2
17111,66296,2807313,17
17112,4519174,1870576,19
17113,4000455,484418,7
17114,4231067,3857721,232
17115,4533563,4173881,18
17116,1978719,2535495,166
17117,46386,1310076,42
17118,4299698,4221275,760
17119,780183,3657309,6
17120,1708548,2989478,37
17121,3692126,299370,61
17122,3996192,4581556,103
17123,4336035,4506525,38
17124,1784779,2740141,4637
