0,source,sink,adamic_adar_index
15177,2037181,3852135,2.567117136725304
15178,3628696,3324700,0
15179,2634469,3444393,2.128569163942129
15180,3356839,1285217,1.653402965288029
15181,2274523,3904010,0
15182,333085,12903,0.7223276150617928
15183,3012084,3214213,0
15184,245819,1817935,0.72867955917828
15185,2930430,2908396,2.2446044050779115
15186,944163,3787051,0.5364620042007144
15187,2411420,2473361,1.1081924019950904
15188,1254556,1339617,5.52054114072742
15189,2862499,209191,12.215004684332264
15190,4340121,1676564,0.11285865156769771
15191,1292765,3440514,2.469049104970463
15192,625025,454372,0
15193,151487,782193,0.07383035914027619
15194,1129727,4442692,2.4965662277110336
15195,2603133,3703565,6.848401955676964
15196,3169137,71051,1.2791738842492335
15197,1465125,3720887,3.9956950622491756
15198,1972341,1822907,0.21248673166508458
15199,2733783,1356779,3.580764848275251
15200,706951,3589696,1.6480070244128864
15201,746713,3054246,3.2100534664294837
15202,1781854,1148545,0
15203,1880244,3841168,2.7167509696281034
15204,2509863,2882556,2.3492943477430845
15205,982693,3577361,0
15206,2074212,3775231,0
15207,4152864,94321,0
15208,3877890,2603544,0.8611682698627765
15209,3711007,3598323,1.1564149294613533
15210,3673060,3714595,3.280443050809532
15211,3078648,1184318,0.7114049166394839
15212,4762289,1567038,0.1946813616934892
15213,3795465,427964,0
15214,1285504,3655999,6.226837796042298
15215,4219258,3550652,0
15216,4168057,3016011,1.4015316181508901
15217,2122093,2946991,0.650534229458454
15218,4778720,1770148,0.9832764613491003
15219,1644679,2359693,0
15220,740442,2161208,2.9748721194349113
15221,2402424,3430535,0.7346238645434437
15222,3296938,4530773,12.936010574317837
15223,2596182,1576591,40.201350665756244
15224,3814796,4524949,7.4903888990431495
15225,3064104,4357705,0.2302128900546512
15226,3817981,2010641,0.07383035914027619
15227,1268238,2796817,1.574431764511045
15228,41540,2675881,4.7893517057600725
15229,281045,120809,0
15230,2412026,3245282,0.27185017608451895
15231,3373131,4647344,0
15232,4107305,893093,4.680207362371437
15233,3737378,4103399,0
15234,204935,58064,2.6295264052671596
15235,3406217,2908605,7.753055996931916
15236,16594,189971,0.6841894927930472
15237,3676078,3132729,0.5770903306132117
15238,222612,2263331,3.8682473311673125
15239,1947371,940272,0
15240,1729154,2628632,4.799408372604819
15241,4503555,3065024,0.08922272208182044
15242,67305,2573781,0.07796806287802142
15243,1272838,261200,21.134566270885305
15244,2939219,3906757,1.3474490492948514
15245,1823400,2064260,0.28283494289117067
15246,3561634,4655430,0.5136546861895399
15247,2155849,3465043,1.933333886156732
15248,3505599,3872353,13.786069903723872
15249,966129,4519818,0
15250,557586,3337205,0.14679232865855568
15251,4066433,3217643,0
15252,1913888,585206,0.08449373257091766
15253,1636782,2900469,0.37158433549739733
15254,99328,1824265,1.9505001220737361
15255,1285831,3933261,0
15256,701116,1638889,1.4745270360574185
15257,2970883,3200116,2.0774397007944643
15258,2237871,271896,0.15114724114979
15259,4646371,2728232,0.4736250162475527
15260,780183,4856472,2.5236506808687116
15261,4529495,4061214,0
15262,3445077,1739732,0
15263,2411550,2669833,0
15264,3458832,801532,0
15265,4669595,179873,0.2654409301138517
15266,1207040,4266066,2.9733680580954895
15267,1870751,1280031,2.4056136453043573
15268,3464059,3266398,0
15269,1284822,3452067,0.6690572060610737
15270,1321827,1910339,0.7608227785056274
15271,1543216,3273786,6.527841914876792
15272,3817376,3521073,9.585512111193852
15273,363593,2638090,6.8402523992712885
15274,4164289,1229060,1.4911845001899735
15275,4181635,2578448,1.35768006970825
15276,91704,1297821,0
15277,2808896,515801,0.9613231786004179
15278,3272526,2559631,0
15279,3303167,2467756,0
15280,4300700,1086605,0.41815162910156545
15281,133167,2926541,41.38180193024735
15282,3709961,2299132,6.08981298224666
15283,2361218,4081003,0.840070891165312
15284,4306542,3498955,0
15285,3861268,4398122,0
15286,1381380,2842619,3.228573547776638
15287,2124673,2387412,0.46841095925544274
15288,102181,264003,0.15179842201829763
15289,2912808,945265,0
15290,3522361,2712115,0
15291,2684601,758339,0
15292,4810110,302221,9.625966110909875
15293,4707239,4764947,0
15294,2687374,4534165,0.7875849530531167
15295,3526992,2210731,8.196769209192196
15296,1451797,3811694,0
15297,4221012,1903913,0.1754249449407652
15298,1097185,3587388,2.3374154142018484
15299,4382497,277471,0
15300,3184951,1936211,0
15301,544222,487236,10.025911780490496
15302,68706,2460461,0.4198869516278081
15303,2819109,366963,0.7757345561479427
15304,3892940,3811989,0
15305,4092796,534089,11.76142809636769
15306,1921503,638873,5.755848952447284
15307,4659765,3765136,1.8196341041896706
15308,1003170,1250717,5.683468871057139
15309,3712498,3420871,0.13196731619539406
15310,935892,2266576,0
15311,3322592,4831938,0.7904718167961212
15312,1237698,4260925,0.15164350948021152
15313,45986,2002375,2.2612410167061836
15314,284263,3862898,0.13633298848092162
15315,3481932,489300,0.38128789551989584
15316,2758392,254581,1.103999716421452
15317,2899898,3487024,35.927032155887794
15318,93311,2176122,1.1975674749948177
15319,4715472,1031894,1.763134575434682
15320,2894369,4349531,1.1536380250497256
15321,4153992,1607510,0.24518476305071185
15322,4149030,2464279,31.925746452638048
15323,2874860,1713506,0.8751161524645876
15324,753119,3799335,0.27457458067131485
15325,4316474,2176870,0.7186672879213243
15326,3357608,4348895,0.7538029729820137
15327,1930131,1913831,0.9916641619654557
15328,3838,1234634,0
15329,3381219,2574977,0.9434394370786447
15330,1289325,924973,3.2298955287630484
15331,4737121,2016868,14.632724227696771
15332,231743,2921302,1.3046742277730023
15333,2745530,3807034,0
15334,4374886,1122,14.127634686430243
15335,3064302,3853265,8.299363532849192
15336,3889080,826192,0.7827807605999254
15337,954573,2731044,0.2506903984389969
15338,593936,4394409,5.753737643506981
15339,1600040,2240635,0.5481366748197573
15340,1155354,3267819,0.7702326018491296
15341,4653139,3072034,0.2697447089877659
15342,521552,4857118,0.08695382383195438
15343,408243,2980647,0
15344,3804794,1055870,2.243108192659685
15345,397197,1297560,0.6214696133885285
15346,52360,4422390,0.9772752662478726
15347,2479147,842922,1.5220213556078424
15348,3149884,303389,1.499746559155884
15349,3445260,1054633,0.2088776448560291
15350,3552715,4346437,0.2962503439666385
15351,121472,1210537,0.17916936908362835
15352,979757,1049429,0.4004813298727225
15353,3478542,254581,2.5496118657884863
15354,4558807,3721646,12.1428939616996
15355,3244622,1671918,0.20065789214663352
15356,2898003,4629870,1.2635060992929792
15357,1467478,447477,0.6621246608961093
15358,2662446,1700179,0
15359,429502,3254313,6.879084050585798
15360,335010,1567757,1.8993235251650864
15361,1474439,543574,0
15362,1997787,663568,0.4079234422150827
15363,1635607,177471,0.08554460979176402
15364,1117638,1203489,0.44324277507578697
15365,3273144,43245,0.2938912142559398
15366,862667,2000618,0
15367,2616383,801658,0.6288045037078119
15368,2083489,3380430,0.6793426675617786
15369,2739141,2868896,0.19278930235790043
15370,3741309,3837565,1.1046512705356453
15371,492262,4269925,0
15372,3048829,4434554,2.030077233389722
15373,188660,4040239,0
15374,32117,4233966,11.10288975612097
15375,1406252,3042280,0.8562200004552922
15376,4110089,1287326,0
15377,2103452,944870,0.44922303294831856
15378,3115958,768770,13.706604099495326
15379,4706736,2629910,0.8618525475025276
15380,4458764,3358576,0.2702698826367108
15381,3037159,4184162,32.16173071814623
15382,2241048,2327220,1.4000579910373674
15383,1918826,1695274,0.6667234643837594
15384,2776760,740468,0.5009493451607634
15385,4558379,1590951,0
15386,3091908,4678309,0.4647771034179319
15387,3530696,2294825,3.9966381160598483
15388,2888000,4097481,4.816508709041704
15389,4865997,372941,0
15390,4655162,2862336,2.467022560203994
15391,4499958,1382021,13.923991955215394
15392,4551127,4345018,2.534109805076584
15393,1836328,44895,0
15394,4523563,3422368,0
15395,1099135,509336,0.4494246084879967
15396,2676882,3474297,0.545676116824977
15397,853173,2599788,0.7026726949812612
15398,2179931,1487751,0
15399,3634941,4485497,0
15400,3650767,3900555,0.2150213749380819
15401,3349062,545983,7.483732902962526
15402,4351070,1793311,20.70705650847083
15403,471095,706468,0
15404,451911,3051144,4.806437400755534
15405,637297,2409219,0
15406,2036624,1103911,0.11590627415835866
15407,2868231,3465628,2.4849949788067596
15408,2777750,3383437,0
15409,255670,2921327,0.41767662362568897
15410,4722553,394756,0.10231101227470571
15411,4023691,2421811,0.14139427964895857
15412,2954043,294880,0.7313097614856396
15413,1472420,1041249,2.3915409074147362
15414,2514925,4124010,0
15415,4532754,2686268,2.265609973184672
15416,4431177,3059679,0
15417,1626102,4455669,0.28476765836351836
15418,4850738,915445,0
15419,1115214,2057510,0.5426248127665857
15420,21177,1249809,0.8405462701786041
15421,2421611,186999,0
15422,2602854,1815861,0.2857186551170754
15423,3270378,544581,0.14602792490720778
15424,2419157,3715869,2.4991579174915315
15425,2880517,851985,2.1161817699814454
15426,4504745,499416,0
15427,932480,3594436,0.7889703003455523
15428,3777696,1029132,4.645709293854854
15429,465130,4548426,9.166568754850683
15430,4752780,1904550,0
15431,1626203,1888583,0.14915545893424328
15432,3969076,1106711,0
15433,1800591,4722285,0
15434,39699,958725,2.4641084629544987
15435,3990283,4143616,0.5664546708407256
15436,1156509,3536816,0.0864303862565374
15437,4026802,2006124,4.590663169424016
15438,1094149,108508,0.07751681639600151
15439,4182402,2609765,0.07383035914027619
15440,2577052,4135302,1.3517595695099027
15441,3163495,1663295,5.718920182586574
15442,4223026,715018,0
15443,4839668,4851739,1.7464411439615257
15444,2176429,589782,0
15445,3721785,4052742,0
15446,4315651,2079170,0
15447,4397115,3247397,0.10590879112854072
15448,3416996,4666026,0.6072031863801527
15449,1761056,1689039,0.2960083047900377
15450,765256,2228504,0.8102909250360287
15451,424201,743424,6.1458108500348265
15452,797807,1728832,8.05558163090808
15453,4805313,3960202,0
15454,2963356,2838864,2.1830671818493945
15455,680757,4207703,0.8419721645402292
15456,4705108,3002228,0
15457,2750373,2534080,0
15458,4694687,460625,0
15459,1357219,4584905,0.3007904076199529
15460,3154897,4690393,1.5160870026464446
15461,3711852,3180837,0
15462,1216843,333888,0.3728931685765199
15463,2799350,1977925,0.7692481550954002
15464,874428,1774143,0.3838260437609572
15465,4687662,1470471,0.5286095867254746
15466,4544880,323164,0.4796021146036203
15467,3732494,4725180,0
15468,1846819,2943938,0.6544318364735795
15469,1875305,3536213,0.5049825114118058
15470,3126724,2855152,0
15471,1920244,2489728,0.1357274097063984
15472,4750696,1496328,3.3285229608865134
15473,4796568,3823979,0
15474,3594676,379291,1.1281570524213191
15475,3708221,760372,42.16159440191917
15476,1156509,2992514,0.30444778114917004
15477,477740,4535781,0.5097996499918173
15478,1471848,3711291,0.4163896562989572
15479,1136345,4207058,0.09995945037481296
15480,1930352,2002039,3.2234516639455175
15481,3162003,4767700,1.155429108941422
15482,4142698,2940560,0.573749726420278
15483,3529137,1802489,3.6424939158394762
15484,4763748,3096252,0.12503126847635151
15485,4239503,1582390,0
15486,1886559,3444002,0.5329709410320411
15487,1996211,2006242,1.3046405844667823
15488,2714965,1035736,1.4258738183273607
15489,4673128,2515189,2.234348382123335
15490,880985,4849178,0.5160078119709851
15491,3013323,4614520,0.5780823952598029
15492,569305,1274632,0.18101483280087893
15493,3376926,3359956,0.9712740511131243
15494,4564947,882880,0.47082288007306955
15495,1986182,4764268,5.812718113573784
15496,2395300,3970436,0.16575264520284677
15497,4521323,158601,0.07383035914027619
15498,2846484,3507219,4.648400398828985
15499,1047207,420718,0
15500,4252053,3090667,0
15501,1064556,2442226,0.13448040065167546
15502,521552,3108497,0
15503,4593423,1816312,8.554164458788422
15504,2906237,4847918,1.9170140846807433
15505,2073704,1357825,0.07751681639600151
15506,3074290,1349952,0.5037752677163138
15507,1354564,1986034,0.7416268467664241
15508,3157207,4221284,13.023172341069907
15509,142496,4829872,0.9252925182219669
15510,1074715,2173303,0.23071237353460022
15511,4396204,342857,1.1305128630339962
15512,351301,4596837,0
15513,1065417,4442959,0
15514,2343866,191526,0.09068940734870236
15515,2382007,1027578,0.2860166314551319
15516,3237600,1459261,0.9341937029465451
15517,2069800,4502122,1.9522233632410713
15518,2066994,3778382,1.963675203858088
15519,875622,3378280,1.38355817974533
15520,2920873,2896908,15.017287998447797
15521,739545,1033746,0
15522,4547049,3574871,0.19531402500853992
15523,2434895,1764694,2.702494040532996
15524,2819871,72508,1.1391213400960294
15525,3908953,1494526,0.2179200471590402
15526,1752997,4498926,0
15527,613099,2295049,3.1864985457544632
15528,4355018,2774220,0
15529,2416848,2147875,0
15530,3031539,391686,2.6387051672894937
15531,1026597,659271,0
15532,1445324,3151442,0
15533,1032551,1062787,7.19868919006255
15534,4648411,2099064,0
15535,3935736,493464,0.6104140480936566
15536,3304718,564416,5.381089995023928
15537,2914381,3681466,0
15538,4415590,1990193,1.879676752156454
15539,1535077,3474862,0.3656231914914384
15540,2379809,3740999,0
15541,1139401,55835,0.8878747592680938
15542,1938554,1433631,0.6830014774462047
15543,2417748,4711609,0
15544,504324,56945,0.3535172586813145
15545,3827921,3730548,0
15546,4716010,3436723,1.8208571545080678
15547,3517459,4470174,0
15548,3597232,2336338,0.17713389535511573
15549,3345384,842057,0.9432412530658478
15550,3171676,676275,0.6985661528549378
15551,149178,2659238,0
15552,935185,1614182,1.5455817781381886
15553,631279,1913301,0.28084511330110457
15554,1722645,1299217,0.25684548640823246
15555,3969199,2915252,0.12259283174648189
15556,1400166,2690615,0
15557,1311305,480961,0.48086727287279296
15558,537629,2054173,98.68720456078913
15559,2071686,4213082,2.23330190425534
15560,2609001,2107971,0.14729771132605424
15561,2379809,1958096,1.9971862861483591
15562,1708247,3308295,0
15563,906473,4416976,46.68868529014128
15564,3719502,577936,4.332407349059068
15565,4397242,2796641,1.6172257774572092
15566,28366,146530,0.22630370469475658
15567,3748321,2461390,0.37513527525129087
15568,3161472,1168867,0.09700275086590245
15569,2961612,3645304,0.5251525933246344
15570,249367,2350099,17.64764025944668
15571,3359350,3935111,0
15572,3005396,1674707,1.299726046497497
15573,2969167,3851319,0
15574,3908280,4797820,0.6464035701939177
15575,3895466,3841617,0.5746254402523581
15576,1290649,542252,0
15577,2725444,211649,0.17092411882745506
15578,75278,20706,2.3126430280408523
15579,996054,1450711,0.30653111428275615
15580,2735476,3558591,0.18232215561052253
15581,3645271,3073658,0
15582,2308636,3039085,0
15583,1018511,4115071,0
15584,3553488,3665791,1.7273784509605028
15585,4008358,4847918,1.4812320163010106
15586,1974922,20388,74.32427922155041
15587,1834736,3807108,13.192392310623545
15588,4014576,68240,1.1301098477513214
15589,3644646,3554524,1.9593732074950683
15590,1841930,4718464,0.3597991248447762
15591,2289940,3736290,2.407562639958149
15592,3464435,2127874,1.5044879348946953
15593,1986478,2545104,0.29776977258684556
15594,490170,844435,0
15595,4062951,2794655,1.2895038143853546
15596,1704012,3218124,4.184451272137325
15597,538465,1982646,0
15598,3326428,4296684,0.766292838036443
15599,1931234,3922147,0.9871925404791775
15600,4467733,197455,0
15601,2877648,2097067,1.4394193309144943
15602,4113871,3778324,0.552758648762603
15603,3044509,2194084,1.2330844512074512
15604,3602756,2395958,1.8467949530082315
15605,2036294,1203624,0
15606,408243,170016,1.0825289526434572
15607,297307,905880,1.1108889299144102
15608,4184015,937319,0.2997933304377901
15609,4290362,1487015,0
15610,4723974,101981,0.07383035914027619
15611,4819127,4621596,1.103458311308565
15612,4048185,457419,21.289877798665582
15613,3935217,1802489,3.360102339718517
15614,674991,1607510,0
15615,2648566,1129266,3.3982250667818934
15616,1773388,3403068,0
15617,923653,4326951,0.17317362086266092
15618,3357169,3371982,0.17092411882745506
15619,3471619,812033,0.2973684396751888
15620,2649842,3721496,0.3009137257601863
15621,4852097,1801696,0
15622,3069595,3441809,0.41049227539533417
15623,1490603,2811861,8.315373113216706
15624,4371825,254581,4.974557340477131
15625,3152039,1049150,16.510618269791365
15626,4128778,2002799,2.5365338872340013
15627,2545905,181477,6.081852826358729
15628,466771,1552231,0.2278754944997637
15629,791477,3551789,0.08695382383195438
15630,1141037,2544869,0
15631,928558,1883312,2.2503819683300144
15632,2978644,1690853,4.034311153941985
15633,2034580,2155766,0
15634,2911862,3164731,0.6834446714574283
15635,3539910,965771,0.3943150838297079
15636,828085,534637,0
15637,2447113,1896138,0.1752200244275466
15638,2845799,4811932,4.490024457422527
15639,2471540,1115803,0.12184123798269308
15640,1937956,4863988,0
15641,689629,4744995,1.5576423161141544
15642,1664956,1946519,8.246915370082364
15643,4211216,2409113,0.1315719821121461
15644,4315662,1371541,0
15645,4698054,112823,0
15646,4398393,2741219,1.008222378758543
15647,1119669,643941,1.0730701366121171
15648,769654,1309277,4.185536333576306
15649,4611811,904932,0
15650,3174090,3971512,0
15651,3486783,3247801,0.4088540540356532
15652,1759983,2424643,0.07383035914027619
15653,2308616,3566359,0
15654,4128381,2082292,0.09086603972658462
15655,274948,973224,0
15656,2461921,4132665,0
15657,3527860,3530020,0.161171841453854
15658,4188438,373736,0.5118658454145926
15659,141948,3305455,3.2260422899162426
15660,2286608,947943,0.07383035914027619
15661,2956718,3295397,0
15662,3206172,247783,6.050173429017346
15663,4322531,4147911,0
15664,2149624,1698660,0
15665,4241025,1687276,11.195274909408697
15666,947762,1838574,2.6720095249100577
15667,2625026,2655856,0
15668,2164938,3857683,2.048978255810232
15669,1053208,2182267,1.1376981150607997
15670,3135365,1054633,1.8645479538711776
15671,1744039,440535,0.1556451962334549
15672,3206172,1296800,3.139501233823594
15673,774534,3162560,3.555984261976773
15674,2030189,4773520,0.2780589630449415
15675,3813630,1265005,0
15676,644229,709480,0
15677,3283631,1620292,3.0579527868633245
15678,1949423,3192191,1.7485917777073905
15679,2130941,3012571,0
15680,2648701,4841934,0.8244243024952593
15681,2232341,2667029,0
15682,205982,451336,1.8381351813086093
15683,556498,4593423,3.130149334552103
15684,2743366,2777229,0
15685,4109668,597807,4.218391789731002
15686,3964596,932533,0.3004141988648511
15687,4529652,1740554,3.9641737996328104
15688,2868267,3353223,0.10906069933329902
15689,2124659,1337901,4.239293985236667
15690,192444,2033021,0.5322022907066607
15691,747912,3303222,0.44907412880609787
15692,4338103,3568073,0.1315114963588063
15693,606689,1308011,0
15694,1237698,3554524,1.1189372763537602
15695,3978544,2057832,0.41855057098618514
15696,2157194,249608,0.2868656698848603
15697,2155746,4704263,0
15698,1988566,1431574,7.6203341256055355
15699,3345023,2975179,2.2970396323027344
15700,2683846,60055,7.780079652650082
15701,1049816,3480257,1.9869261747553157
15702,1035081,4051575,0.31672787169768024
15703,1854519,2253314,0.8867323791695969
15704,602106,4867017,0.07734508450738445
15705,3417162,976395,0
15706,3094990,3872999,4.7778809372258815
15707,3218166,3565814,0.2682148444951275
15708,1129266,2663895,0.88208757171164
15709,2115450,44866,0
15710,3147376,2869004,0
15711,3256659,4847085,0
15712,3650803,4109878,0
15713,2507650,4335591,0.4403382166116071
15714,1111515,1797391,1.529783134015629
15715,338878,3746808,0
15716,1378705,3182795,2.1652824443852072
15717,2109429,4293286,8.389483177062615
15718,1632157,4315324,0.3454627568079063
15719,449972,4026802,2.5516995037418697
15720,4305011,1247754,0.5687651099591661
15721,4773119,4751012,1.0737400681100826
15722,4606553,4490980,0.14039291312476693
15723,3169709,1548013,1.431223733173657
15724,1558780,351577,0.9676189702302188
15725,1024641,2518490,3.872021863661395
15726,1575043,3061859,2.4946507676329777
15727,1586207,929529,0.9048951534226883
15728,4038753,3715781,0
15729,3355444,3933891,0.5917604459303413
15730,305147,3639588,0
15731,2223204,1878471,1.8603547971847947
15732,3577809,4407672,0.3213159386385184
15733,4630465,4825357,2.2171199386903626
15734,4240833,3168817,0
15735,702535,2783850,4.203897005304002
15736,1481047,404297,0.9262149539020686
15737,1457238,4766364,1.1894276898103373
15738,3647690,2346033,0.1446187878479888
15739,4644819,2748300,0
15740,2793691,4813076,33.33603904210681
15741,4341200,4507249,0.16965246999863726
15742,2386285,775937,2.2652346506445515
15743,4121724,448910,0
15744,3109437,4489237,5.1708121640446
15745,723520,4241989,6.853695624045032
15746,2182305,235978,3.3966626792413317
15747,1130878,1288372,0.5910647514770755
15748,2761670,3258185,6.977606791219099
15749,2013926,1174511,0
15750,2791981,574360,2.0870059492780237
15751,2739890,408940,1.7205556986761066
15752,4212745,2838671,0
15753,205138,654675,0
15754,4402897,1152612,0.34614023125938576
15755,662687,727535,15.73508685064739
15756,3326624,1352977,0.5842237650875971
15757,508717,3225461,0.9055051497168434
15758,2807728,2395002,6.18929679105054
15759,3216710,2559393,1.3482360112140315
15760,2610073,3190517,2.366327705160599
15761,1143947,4214215,0
15762,1953662,698930,5.97434278408552
15763,4448187,4075337,0.5332468339706425
15764,2286608,3711578,1.5071171279596531
15765,848229,4082450,0.3708803233058539
15766,823325,1445803,1.0573635473224168
15767,4768577,3342300,0
15768,1460579,2091449,0.31586229175982805
15769,3288622,3441033,1.0872739319084737
15770,1326251,1064260,0.269282508064391
15771,4547634,497106,1.477487276348043
15772,2952257,3778792,3.5430868350323617
15773,211591,1950199,0
15774,1641839,3335443,1.7102974533535642
15775,1976953,1120111,0.4376078912478456
15776,4091650,4770330,0
15777,269252,2084481,0.12468918589975528
15778,3874968,4493693,0
15779,153095,4001038,0
15780,4853599,1595804,0
15781,3064302,2301264,568.5522808196761
15782,566284,1086605,0.5193694817329163
15783,3765619,3856743,0
15784,2448596,1302490,0
15785,1998234,3580536,0.19015645612688398
15786,4306404,2771574,8.616847845291595
15787,1430891,4397115,23.793674251419038
15788,457270,145034,0
15789,821120,4832222,0.5505468359120376
15790,1829249,387383,0
15791,2722020,2391037,0.6312542587591732
15792,4538062,2764680,0
15793,4751661,4114806,4.260304519098472
15794,475574,276074,3.3996757387356977
15795,1616100,2129396,3.491438412394676
15796,1624821,72178,0
15797,960036,1408546,0.14332229861986295
15798,428997,434593,1.7562634855532793
15799,2956921,2415500,3.1234717771895357
15800,4079398,3187320,0
15801,2533818,1026878,2.0013904236570976
15802,1278054,2790930,2.0203406357965594
15803,2062604,2753719,0
15804,3687759,4786086,0
15805,1143970,2624699,0.39322281967435596
15806,1258011,1536665,0
15807,3657697,814329,8.37355132665578
15808,4643136,4255763,0.5428930351943223
15809,1270053,2529449,6.500471867327831
15810,4502742,458248,3.7902416539128203
15811,3550969,1842840,0
15812,867764,2544271,1.8466562862541043
15813,4144552,365090,0.8377707389558078
15814,31392,1077220,0
15815,2098176,272804,3.013468878538459
15816,3322158,2200587,0.45891781476825516
15817,183589,4679695,3.165782686274865
15818,1461683,474549,5.402655384347986
15819,702667,3418919,0.21922123883308425
15820,2173151,1172216,9.139172458219965
15821,4752780,2948722,0.3456143904080179
15822,3615877,2825482,3.8534833268362214
15823,4816159,336747,1.039269145127406
15824,1551253,3727001,1.8682967746688217
15825,1304568,3024732,2.365228172974858
15826,573723,3807695,0.3805191762124249
15827,568749,3855331,0.4178055864263885
15828,1021337,4681481,0.509261953219861
15829,2740992,4314357,1.1392462871105271
15830,4761284,4840426,3.6940471478234733
15831,1424976,4732230,0.9902396521558523
15832,1328503,2169804,0
15833,4589413,1660431,61.6543525696038
15834,1233950,3930468,2.221051755146367
15835,2108336,2720647,0.38747134493605095
15836,3841408,4147676,6.691299047929651
15837,3865308,519779,0.5506130824827175
15838,566795,1339179,1.4635052665284376
15839,4862131,3264035,1.490135722833597
15840,4376579,173010,0
15841,1117878,3108490,14.62812296311781
15842,781657,1477608,0
15843,3380008,4194596,0.09815624213018816
15844,2004343,3921120,0.31992312037915255
15845,690023,1498237,1.6248440760043223
15846,2424643,3377456,3.9093879750879665
15847,1458564,89455,1.3021210750772538
15848,3305907,2735911,0.31507545145157567
15849,9202,2348446,0.8817149670099769
15850,4277826,1680630,0
15851,2977068,2063944,11.020839688037354
15852,3769409,2878646,1.5048485909663145
15853,1796644,133609,9.642459761069256
15854,2648724,2364938,0
15855,3123974,13079,0
15856,4608135,273800,12.029807018652178
15857,3566384,659338,0.47243742673510747
15858,1245249,1169984,12.696882926304038
15859,1272838,2462269,7.363684789424304
15860,46347,2708213,0
15861,1692169,3236187,0.7626567610964106
15862,4476063,1924285,0
15863,4588320,173124,0.7234025539864046
15864,2038453,1258268,0.6807378262897809
15865,3405918,4843292,0
15866,2486979,4385053,9.99411772275416
15867,3595486,3076715,0
15868,2258018,2170944,0
15869,2773309,3701606,0.47196156808731166
15870,272949,2134969,0.28037985976764057
15871,302559,657899,0.5132934565455204
15872,4579088,869417,0
15873,2945718,163021,2.884010133633125
15874,3686999,1581981,0
15875,996371,2795881,18.009249670317185
15876,3061190,559565,0.7078457763236862
15877,4263898,367878,0
15878,317366,117522,0
15879,3644646,826604,1.7509818275888578
15880,1580582,2885141,0.18562309303141422
15881,2567068,4443168,3.5740716366088705
15882,1717881,139370,0
15883,4622017,3467384,0.11680852926913425
15884,1868001,2310030,0
15885,3561634,212805,0.22218590532935278
15886,4057561,477007,1.1751008395609817
15887,1216735,3784221,0
15888,559687,4340877,0
15889,2060218,2099149,0
15890,740298,2159627,0.15737201226551786
15891,3800948,1885549,1.3495929990590585
15892,2878277,2594206,0.518448965398911
15893,3650767,1140915,0
15894,2733872,3376952,73.25721823726714
15895,3709961,1679693,1.4128362712558142
15896,81927,20388,6.340994072085392
15897,2119068,1057623,0.1389095084487022
15898,2127480,191444,8.022331599589002
15899,2300464,2297767,0.3407359520360922
15900,4819083,3525380,1.8312289505896338
15901,458993,4833797,0
15902,1006102,2828522,0
15903,1629132,1232075,8.47972360038141
15904,4572097,2079776,0.3491400771519164
15905,3393738,2094535,3.156795637916248
15906,1122066,4257167,0.8402418002177736
15907,1916983,4676222,2.0038355007820234
15908,1054863,2538905,0.6720732406266483
15909,2206617,453558,0.08449373257091766
15910,401321,4452038,0
15911,47167,2696495,0.6105516937159061
15912,2738004,2559969,1.2011534240931259
15913,3708871,418892,8.481204277675454
15914,3064704,2285826,3.0277239839511543
15915,227924,3087494,0.5115267554851808
15916,2022348,1427324,0.393556482665009
15917,3746977,1409690,2.8705661003982916
15918,42898,369389,6.377793008557223
15919,289796,3065239,2.906843686187689
15920,2198190,1398338,0.6141138972284754
15921,2041736,2581841,0
15922,4122286,1489407,0.5132695632688226
15923,51153,3286581,0.09905877727655886
15924,4204239,3924893,1.2940859621060776
15925,1456260,2000548,0.3459762562611936
15926,2590865,976589,2.8932024621475283
15927,4467857,4323103,0.13237432855892486
15928,267534,887026,0
15929,3754829,281107,4.385284405957737
15930,2026334,1377379,0.09093774140063358
15931,1340111,2037571,2.5547526809384076
15932,2735886,2809092,32.14816616419462
15933,364543,2776486,4.54314517171713
15934,3313467,874298,0.9746636476586196
15935,3206038,2465765,0
15936,2113687,1336834,0.12224878014706657
15937,1989693,991616,0.5652158825310136
15938,756894,3864338,2.1363651353521282
15939,2725344,2898157,3.9193622339537466
15940,2932978,3947398,0
15941,1455433,2385746,0
15942,2001794,2955762,0
15943,4811622,3138736,1.4867914176604127
15944,3251800,1511168,7.800726754337748
15945,69339,2711977,0.07383035914027619
15946,3957402,1590142,4.839846226215673
15947,820626,245651,5.60093348962261
15948,1050485,2470374,0
15949,2717564,3088232,3.595649545594144
15950,3871942,3509585,0
15951,1301275,3875186,0
15952,2122753,2561190,0.08981965638724217
15953,919101,4482293,0
15954,2833873,4594087,0
15955,2072348,3631346,0
15956,4323892,3860716,0.6816310466016293
15957,550080,2984071,0.942119687602414
15958,637297,1105301,0.6433709757343491
15959,1881305,2109564,0.18345128336892721
15960,4256012,548979,0
15961,77680,3871751,8.598118520297213
15962,3992603,3349307,0.14644049851696134
15963,3991692,4521901,123.84573884539502
15964,3532796,2041736,0.5108036677273187
15965,920733,4251406,0
15966,618036,384669,0
15967,1435516,268403,0
15968,779856,3042285,0.1212799723125483
15969,2196108,1697435,2.5708970753200804
15970,732613,379220,1.730588796895221
15971,3198236,479935,4.3401982867241955
15972,1603441,1666029,0.836707778088344
