0,_sink,_source,in_degree_a,in_degree_b,in_out_degree_a,in_out_degree_b,out_degree_a,out_degree_b,z1_b_to_a
1131,3004014,3163774,4841,2,0.0063547446615992076,2000000.0,621,0,0
1132,2926541,4498101,4841,1,0.0063547446615992076,1000000.0,80,5262,0
1133,3247071,2807375,4841,1,0.0063547446615992076,1000000.0,218,0,0
1134,1081619,3222303,4841,3,0.0063547446615992076,3000000.0,401,0,0
1135,1835245,4736009,4841,2,0.0063547446615992076,2000000.0,35,0,0
1136,2653845,401959,4841,16,0.0063547446615992076,16000000.0,31,0,0
1137,3009562,813047,4841,1,0.0063547446615992076,1000000.0,668,0,0
1138,536723,2899933,4841,47,0.0063547446615992076,47000000.0,19,0,0
1139,2424452,4154717,4841,1,0.0063547446615992076,1000000.0,354,3629,0
1140,3299579,1413512,4841,3,0.0063547446615992076,3000000.0,80,0,0
1141,1904054,2940424,4841,2,0.0063547446615992076,2000000.0,1292,7743,0
1142,107996,602340,4841,1,0.0063547446615992076,1000000.0,283,0,0
1143,3739100,1011757,4841,1,0.0063547446615992076,1000000.0,5,4,0
1144,4253433,940042,4841,2,0.0063547446615992076,2000000.0,5,0,0
1145,452890,3905250,4841,2,0.0063547446615992076,2000000.0,269,0,0
1146,685095,3066444,4841,1,0.0063547446615992076,1000000.0,284,0,0
1147,3202770,1325436,4841,1,0.0063547446615992076,1000000.0,69,0,0
1148,1465269,125872,4841,1,0.0063547446615992076,1000000.0,96,0,0
1149,765543,3407905,4841,1,0.0063547446615992076,1000000.0,33,0,0
1150,2337217,2623580,4841,1,0.0063547446615992076,1000000.0,221,0,0
1151,2596286,4211984,4841,2,0.0063547446615992076,2000000.0,4498,0,0
1152,959247,2349594,4841,1,0.0063547446615992076,1000000.0,12,0,0
1153,3837284,2061150,4841,1,0.0063547446615992076,1000000.0,79,0,0
1154,1796644,1399058,4841,1,0.0063547446615992076,1000000.0,420,22721,0
1155,957725,12547,4841,2,0.0063547446615992076,2000000.0,1349,0,0
1156,2593954,2361673,4841,1,0.0063547446615992076,1000000.0,53,218,0
1157,3169329,3305322,4841,1,0.0063547446615992076,1000000.0,95,0,0
1158,166306,702865,4841,1,0.0063547446615992076,1000000.0,48,0,0
1159,2499401,4311665,4841,1,0.0063547446615992076,1000000.0,717,0,0
1160,2588244,4052122,4841,2,0.0063547446615992076,2000000.0,78,0,0
1161,3356265,2187451,4841,1,0.0063547446615992076,1000000.0,34,0,0
1162,4360802,2544398,4841,4,0.0063547446615992076,4000000.0,8,0,0
1163,4779044,1164032,4841,2,0.0063547446615992076,2000000.0,9,0,0
1164,723257,4125905,4841,1,0.0063547446615992076,1000000.0,79,62,0
1165,2502590,3169284,4841,1,0.0063547446615992076,1000000.0,67,0,0
1166,475380,1360006,4841,13,0.0063547446615992076,13000000.0,127,0,0
1167,4350093,3158482,4841,1,0.0063547446615992076,1000000.0,3,219,0
1168,3108490,3082677,4841,863,0.0063547446615992076,863000000.0,32,0,0
1169,4343940,3139086,4841,2,0.0063547446615992076,2000000.0,4516,0,0
1170,1269131,1044619,4841,32,0.0063547446615992076,32000000.0,196,0,0
1171,4143831,2390374,4841,1,0.0063547446615992076,1000000.0,157,0,0
1172,4399430,4779046,4841,2,0.0063547446615992076,2000000.0,14,0,0
1173,2868440,4420475,4841,4,0.0063547446615992076,4000000.0,58,178,0
1174,2155768,815236,4841,1,0.0063547446615992076,1000000.0,345,0,0
1175,2238637,1676054,4841,5,0.0063547446615992076,5000000.0,20,37,0
1176,1847353,842454,4841,1,0.0063547446615992076,1000000.0,49,0,0
1177,778021,153792,4841,2,0.0063547446615992076,2000000.0,116,0,0
1178,87195,336290,4841,1,0.0063547446615992076,1000000.0,99,445,0
1179,3528096,2410512,4841,2,0.0063547446615992076,2000000.0,51,3,0
1180,1129762,3185337,4841,1,0.0063547446615992076,1000000.0,269,0,0
1181,4539579,4086406,4841,1,0.0063547446615992076,1000000.0,2577,0,0
1182,1729680,4174741,4841,1,0.0063547446615992076,1000000.0,371,0,0
1183,19269,1429183,4841,1,0.0063547446615992076,1000000.0,67,0,0
1184,3296983,1479088,4841,1,0.0063547446615992076,1000000.0,115,0,0
1185,1040056,4139326,4841,1,0.0063547446615992076,1000000.0,227,144,0
1186,3703326,4311720,4841,2,0.0063547446615992076,2000000.0,394,0,0
1187,3277122,322366,4841,2,0.0063547446615992076,2000000.0,127,0,0
1188,4079268,2153824,4841,3,0.0063547446615992076,3000000.0,50,0,0
1189,3870459,3690840,4841,2,0.0063547446615992076,2000000.0,205,0,0
1190,899384,1351195,4841,1,0.0063547446615992076,1000000.0,10973,0,0
1191,4593423,1434155,4841,3,0.0063547446615992076,3000000.0,35,64,0
1192,2905649,4315651,4841,2,0.0063547446615992076,2000000.0,71,0,0
1193,4544439,3064744,4841,2,0.0063547446615992076,2000000.0,86,0,0
1194,2589566,4034922,4841,1,0.0063547446615992076,1000000.0,1,0,0
1195,3671414,2845752,4841,2,0.0063547446615992076,2000000.0,906,0,0
1196,4061862,3526944,4841,2,0.0063547446615992076,2000000.0,779,0,0
1197,732151,4376408,4841,2,0.0063547446615992076,2000000.0,177,0,0
1198,2153670,1949391,4841,59,0.0063547446615992076,59000000.0,233,0,0
1199,2988500,654545,4841,2,0.0063547446615992076,2000000.0,2874,0,0
1200,1730211,4223263,4841,4,0.0063547446615992076,4000000.0,64,0,0
1201,777566,1073493,4841,16,0.0063547446615992076,16000000.0,2,0,0
1202,3072002,566130,4841,1,0.0063547446615992076,1000000.0,828,0,0
1203,4151869,2198631,4841,7,0.0063547446615992076,7000000.0,2347,0,0
1204,2692947,193805,4841,1,0.0063547446615992076,1000000.0,714,0,0
1205,3926802,1076285,4841,1,0.0063547446615992076,1000000.0,117,110084,0
1206,873318,3623028,4841,1,0.0063547446615992076,1000000.0,95,0,0
1207,594010,1313574,4841,1,0.0063547446615992076,1000000.0,1434,0,0
1208,357567,4080369,4841,1,0.0063547446615992076,1000000.0,176,0,0
1209,2386108,3541501,4841,1,0.0063547446615992076,1000000.0,515,0,0
1210,290600,4388455,4841,3,0.0063547446615992076,3000000.0,11502,0,0
1211,4006430,978544,4841,1,0.0063547446615992076,1000000.0,388,0,0
1212,4793999,2758155,4841,1,0.0063547446615992076,1000000.0,640,0,0
1213,4008655,3148813,4841,1,0.0063547446615992076,1000000.0,972,8349,0
1214,2924181,886710,4841,1,0.0063547446615992076,1000000.0,44,0,0
1215,1149539,4600732,4841,1,0.0063547446615992076,1000000.0,17,314,0
1216,4095467,1509450,4841,1,0.0063547446615992076,1000000.0,214,0,0
1217,1104006,4572867,4841,11,0.0063547446615992076,11000000.0,144,0,0
1218,2017471,4222997,4841,1,0.0063547446615992076,1000000.0,75,24,0
1219,2387274,979255,4841,2,0.0063547446615992076,2000000.0,282,0,0
1220,2887128,3443847,4841,2,0.0063547446615992076,2000000.0,78,0,0
1221,2948384,1514261,4841,1,0.0063547446615992076,1000000.0,83,0,0
1222,1171375,4720585,4841,1,0.0063547446615992076,1000000.0,917,0,0
1223,2083451,3758681,4841,2,0.0063547446615992076,2000000.0,575,203,0
1224,4597102,475690,4841,3,0.0063547446615992076,3000000.0,54,0,0
1225,3296285,1333051,4841,1,0.0063547446615992076,1000000.0,94,59,0
1226,1584619,4287735,4841,1,0.0063547446615992076,1000000.0,92,0,0
1227,2187723,404943,4841,2,0.0063547446615992076,2000000.0,1605,0,0
1228,287108,4403473,4841,4,0.0063547446615992076,4000000.0,413,0,0
1229,2846784,1695500,4841,2,0.0063547446615992076,2000000.0,880,0,0
1230,237082,1164371,4841,1,0.0063547446615992076,1000000.0,11,0,0
1231,4305715,2560408,4841,2,0.0063547446615992076,2000000.0,118,0,0
1232,1109441,185853,4841,2,0.0063547446615992076,2000000.0,99,20,0
1233,1991267,4325261,4841,1,0.0063547446615992076,1000000.0,174,0,0
1234,3696730,1223102,4841,1,0.0063547446615992076,1000000.0,313,0,0
1235,242455,2819109,4841,1,0.0063547446615992076,1000000.0,276,0,0
1236,4743804,1535073,4841,17,0.0063547446615992076,17000000.0,977,2911,0
1237,2791241,762479,4841,5,0.0063547446615992076,5000000.0,206,0,0
1238,4141931,4147354,4841,1,0.0063547446615992076,1000000.0,334,0,0
1239,624837,547157,4841,4,0.0063547446615992076,4000000.0,56,0,0
1240,1145009,4459145,4841,6,0.0063547446615992076,6000000.0,420,1766,0
1241,2556091,460728,4841,2,0.0063547446615992076,2000000.0,56,0,0
1242,4760153,4306404,4841,6,0.0063547446615992076,6000000.0,85116,0,0
1243,4405133,2739333,4841,3,0.0063547446615992076,3000000.0,15,0,0
1244,3990211,3684207,4841,2,0.0063547446615992076,2000000.0,131,31,0
1245,184085,925412,4841,1,0.0063547446615992076,1000000.0,1251,0,0
1246,1520254,3694046,4841,1,0.0063547446615992076,1000000.0,126,207,0
1247,3463660,2481712,4841,2,0.0063547446615992076,2000000.0,163,0,0
1248,428189,3089257,4841,1,0.0063547446615992076,1000000.0,24,0,0
1249,1694355,1896939,4841,1,0.0063547446615992076,1000000.0,732,0,0
1250,3162560,2085462,4841,1,0.0063547446615992076,1000000.0,84,1317,0
1251,4288798,4315155,4841,1,0.0063547446615992076,1000000.0,199,0,0
1252,2157122,2939884,4841,2,0.0063547446615992076,2000000.0,78,0,0
1253,1770518,2712752,4841,1,0.0063547446615992076,1000000.0,1634,0,0
1254,3388216,629031,4841,179,0.0063547446615992076,179000000.0,1,76,0
1255,4582461,3259802,4841,10,0.0063547446615992076,10000000.0,474,0,0
1256,4470008,2870198,4841,1,0.0063547446615992076,1000000.0,3569,547,0
1257,1238203,2628106,4841,2,0.0063547446615992076,2000000.0,105,0,0
1258,657511,1181282,4841,1,0.0063547446615992076,1000000.0,3420,0,0
1259,4516447,3498717,4841,2,0.0063547446615992076,2000000.0,7,0,0
1260,2622445,154714,4841,25,0.0063547446615992076,25000000.0,399,0,0
1261,4858197,2261005,4841,1,0.0063547446615992076,1000000.0,9,0,0
1262,714035,3491685,4841,1,0.0063547446615992076,1000000.0,12,101962,0
1263,137934,1574437,4841,1,0.0063547446615992076,1000000.0,106,0,0
1264,1266825,2506473,4841,3,0.0063547446615992076,3000000.0,6659,0,0
1265,90125,2005701,4841,1,0.0063547446615992076,1000000.0,56,0,0
1266,3894567,272134,4841,1,0.0063547446615992076,1000000.0,227,0,0
1267,4529968,4523563,4841,3,0.0063547446615992076,3000000.0,143,1461,0
1268,377629,680757,4841,2,0.0063547446615992076,2000000.0,653,0,0
1269,3410967,362148,4841,1,0.0063547446615992076,1000000.0,37,0,0
1270,3513910,2472584,4841,1,0.0063547446615992076,1000000.0,214,0,0
1271,4234840,127619,4841,1,0.0063547446615992076,1000000.0,71,0,0
1272,3467005,1301087,4841,1,0.0063547446615992076,1000000.0,1641,0,0
1273,3967228,2631035,4841,1,0.0063547446615992076,1000000.0,1456,0,0
1274,4519597,2730650,4841,1,0.0063547446615992076,1000000.0,6,0,0
1275,3653797,3392535,4841,1,0.0063547446615992076,1000000.0,86,0,0
1276,1776702,775328,4841,1,0.0063547446615992076,1000000.0,70,100,0
1277,2990704,2319421,4841,1,0.0063547446615992076,1000000.0,203,247,0
1278,4761250,4025298,4841,1,0.0063547446615992076,1000000.0,163,0,0
1279,4314283,4054509,4841,7,0.0063547446615992076,7000000.0,178,75,0
1280,2781628,4425037,4841,2,0.0063547446615992076,2000000.0,42,0,0
1281,1192436,2237222,4841,3,0.0063547446615992076,3000000.0,24,0,0
1282,3106848,3336834,4841,1,0.0063547446615992076,1000000.0,30,0,0
1283,2829288,2494843,4841,1,0.0063547446615992076,1000000.0,218,0,0
1284,4324862,3216710,4841,1,0.0063547446615992076,1000000.0,44,0,0
1285,4322367,1038362,4841,3,0.0063547446615992076,3000000.0,127,0,0
1286,151427,3939380,4841,2,0.0063547446615992076,2000000.0,79,0,0
1287,837222,3474714,4841,2,0.0063547446615992076,2000000.0,773,0,0
1288,848246,2690307,4841,2,0.0063547446615992076,2000000.0,91,0,0
1289,1440232,4258438,4841,15,0.0063547446615992076,15000000.0,88,0,0
1290,762056,1499536,4841,3,0.0063547446615992076,3000000.0,140,0,0
1291,3198135,1410000,4841,1,0.0063547446615992076,1000000.0,161,54,0
1292,890960,4079269,4841,3,0.0063547446615992076,3000000.0,70,0,0
1293,724868,2761066,4841,2,0.0063547446615992076,2000000.0,121,0,0
1294,4820881,1445324,4841,2,0.0063547446615992076,2000000.0,1019,3381,0
1295,2354103,2402582,4841,2,0.0063547446615992076,2000000.0,88,0,0
1296,4607502,4117461,4841,1,0.0063547446615992076,1000000.0,510,0,0
1297,791325,572226,4841,2,0.0063547446615992076,2000000.0,292,0,0
1298,476407,273715,4841,1,0.0063547446615992076,1000000.0,75,0,0
1299,3849492,1747728,4841,4,0.0063547446615992076,4000000.0,110,0,0
1300,4007276,3561052,4841,2,0.0063547446615992076,2000000.0,112,241,0
1301,3593013,18331,4841,1,0.0063547446615992076,1000000.0,69,0,0
1302,32933,919215,4841,1,0.0063547446615992076,1000000.0,447,0,0
1303,4276097,1304820,4841,1,0.0063547446615992076,1000000.0,212,0,0
1304,1400706,1525671,4841,3,0.0063547446615992076,3000000.0,170,0,0
1305,3501344,3494194,4841,3,0.0063547446615992076,3000000.0,176,0,0
1306,2759898,4305360,4841,1,0.0063547446615992076,1000000.0,422,0,0
1307,1105946,3473703,4841,1,0.0063547446615992076,1000000.0,1,0,0
1308,2883450,4793374,4841,1,0.0063547446615992076,1000000.0,15,64,0
1309,325891,4043495,4841,2,0.0063547446615992076,2000000.0,80,0,0
1310,1374657,2973142,4841,1,0.0063547446615992076,1000000.0,935,0,0
1311,4486882,2290322,4841,1,0.0063547446615992076,1000000.0,1,0,0
1312,90257,2653433,4841,1,0.0063547446615992076,1000000.0,47,0,0
1313,4332029,4454192,4841,1,0.0063547446615992076,1000000.0,24,0,0
1314,4053811,3196935,4841,1,0.0063547446615992076,1000000.0,6381,0,0
1315,2725607,3824752,4841,2,0.0063547446615992076,2000000.0,358,0,0
1316,2243983,1745731,4841,2,0.0063547446615992076,2000000.0,444,0,0
1317,2403010,3089513,4841,7,0.0063547446615992076,7000000.0,1710,0,0
1318,622071,2735303,4841,1,0.0063547446615992076,1000000.0,25,0,0
1319,3378736,4559986,4841,2,0.0063547446615992076,2000000.0,246,0,0
1320,2064607,3600628,4841,2,0.0063547446615992076,2000000.0,241,0,0
1321,3393225,3905067,4841,2,0.0063547446615992076,2000000.0,25,0,0
1322,1246259,2096490,4841,1,0.0063547446615992076,1000000.0,121,142,0
1323,379057,3029390,4841,1,0.0063547446615992076,1000000.0,1,0,0
1324,4370950,1832518,4841,1,0.0063547446615992076,1000000.0,463,0,0
1325,2092812,188743,4841,1,0.0063547446615992076,1000000.0,47,0,0
1326,410275,2447113,4841,1,0.0063547446615992076,1000000.0,35,0,0
1327,4048147,2307937,4841,3,0.0063547446615992076,3000000.0,30,0,0
1328,1339133,4690365,4841,3,0.0063547446615992076,3000000.0,117,0,0
1329,3453522,3200341,4841,7,0.0063547446615992076,7000000.0,149,844,0
1330,2501960,2956147,4841,1,0.0063547446615992076,1000000.0,122,4921,0
1331,3239338,1227156,4841,1,0.0063547446615992076,1000000.0,48,0,0
1332,1891147,3440116,4841,1,0.0063547446615992076,1000000.0,184,0,0
1333,2223912,739545,4841,184,0.0063547446615992076,184000000.0,98,0,0
1334,4155389,3332801,4841,3,0.0063547446615992076,3000000.0,501,668,0
1335,726638,4630411,4841,2,0.0063547446615992076,2000000.0,4336,0,0
1336,2597381,3292676,4841,4,0.0063547446615992076,4000000.0,66,0,0
1337,534121,4361726,4841,2,0.0063547446615992076,2000000.0,81,409,0
1338,1423570,3768380,4841,1,0.0063547446615992076,1000000.0,1132,0,0
1339,1047789,176774,4841,1,0.0063547446615992076,1000000.0,52,0,0
1340,807761,2589604,4841,2,0.0063547446615992076,2000000.0,36,0,0
1341,473130,2161208,4841,2,0.0063547446615992076,2000000.0,125,0,0
1342,2675321,760911,4841,69,0.0063547446615992076,69000000.0,230,0,0
1343,2435135,1674134,4841,1,0.0063547446615992076,1000000.0,1980,0,0
1344,4161676,616538,4841,1,0.0063547446615992076,1000000.0,2851,0,0
1345,3078648,554768,4841,1,0.0063547446615992076,1000000.0,197,1238,0
1346,1735883,3214317,4841,1,0.0063547446615992076,1000000.0,226,2769,0
1347,3262683,4398018,4841,1,0.0063547446615992076,1000000.0,3,0,0
1348,1744811,1361880,4841,1,0.0063547446615992076,1000000.0,523,0,0
1349,4208140,1223354,4841,1,0.0063547446615992076,1000000.0,3610,0,0
1350,2574560,2377378,4841,2,0.0063547446615992076,2000000.0,150,0,0
1351,3482871,1440901,4841,15,0.0063547446615992076,15000000.0,1579,0,0
1352,3789363,69444,4841,1,0.0063547446615992076,1000000.0,39,0,0
1353,364458,3248527,4841,3,0.0063547446615992076,3000000.0,1960,364,0
1354,2607954,632892,4841,1,0.0063547446615992076,1000000.0,2001,0,0
1355,852119,370983,4841,1,0.0063547446615992076,1000000.0,416,0,0
1356,3989690,3957402,4841,1,0.0063547446615992076,1000000.0,133,105,0
1357,938763,289215,4841,3,0.0063547446615992076,3000000.0,506,0,0
1358,2977357,1025283,4841,5,0.0063547446615992076,5000000.0,105,0,0
1359,1625272,3930883,4841,2,0.0063547446615992076,2000000.0,148,0,0
1360,4183382,1926769,4841,2,0.0063547446615992076,2000000.0,84,0,0
1361,4188270,4299096,4841,7,0.0063547446615992076,7000000.0,236,0,0
1362,2616535,3238785,4841,3,0.0063547446615992076,3000000.0,102,0,0
1363,2598896,1325894,4841,1,0.0063547446615992076,1000000.0,101,0,0
1364,382209,67665,4841,1,0.0063547446615992076,1000000.0,184,0,0
1365,1334501,3658641,4841,4,0.0063547446615992076,4000000.0,428,0,0
1366,20388,559652,4841,1,0.0063547446615992076,1000000.0,139,761793,0
1367,3245665,1236650,4841,2,0.0063547446615992076,2000000.0,92,0,0
1368,3586386,444473,4841,1,0.0063547446615992076,1000000.0,86,0,0
1369,105683,3893485,4841,1,0.0063547446615992076,1000000.0,36,0,0
1370,3434396,1262578,4841,1,0.0063547446615992076,1000000.0,310,0,0
1371,4513294,4487749,4841,2,0.0063547446615992076,2000000.0,238,0,0
1372,165651,4175026,4841,1,0.0063547446615992076,1000000.0,660,0,0
1373,3833698,456895,4841,1,0.0063547446615992076,1000000.0,574,0,0
1374,577845,4794114,4841,1,0.0063547446615992076,1000000.0,39,0,0
1375,4238096,3207642,4841,4,0.0063547446615992076,4000000.0,82,0,0
1376,345296,2911256,4841,71,0.0063547446615992076,71000000.0,79,0,0
1377,4085567,1278054,4841,2,0.0063547446615992076,2000000.0,944,0,0
1378,4420285,1577581,4841,1,0.0063547446615992076,1000000.0,75,0,0
1379,4351306,1979383,4841,11,0.0063547446615992076,11000000.0,35,0,0
1380,3135338,1054015,4841,1,0.0063547446615992076,1000000.0,466,0,0
1381,781031,1093575,4841,1,0.0063547446615992076,1000000.0,16,0,0
1382,3649212,2795094,4841,2,0.0063547446615992076,2000000.0,58,0,0
1383,3153504,1233950,4841,1,0.0063547446615992076,1000000.0,1349,3400,0
1384,1497894,3567284,4841,2,0.0063547446615992076,2000000.0,203,0,0
1385,1310839,1710577,4841,3,0.0063547446615992076,3000000.0,20708,0,0
1386,10115,2686174,4841,1,0.0063547446615992076,1000000.0,481,0,0
1387,3067078,3730580,4841,1,0.0063547446615992076,1000000.0,1,107,0
1388,243176,4655510,4841,4,0.0063547446615992076,4000000.0,203,0,0
1389,952893,4363166,4841,3,0.0063547446615992076,3000000.0,317,0,0
1390,2662315,4805386,4841,1,0.0063547446615992076,1000000.0,558,0,0
1391,435747,773004,4841,4,0.0063547446615992076,4000000.0,401,0,0
1392,3350833,2853045,4841,1,0.0063547446615992076,1000000.0,205,0,0
1393,4563330,622386,4841,2,0.0063547446615992076,2000000.0,75,1826,0
1394,580398,326452,4841,3,0.0063547446615992076,3000000.0,1170,0,0
1395,1950471,1677331,4841,131,0.0063547446615992076,131000000.0,161,0,0
1396,4627252,3696903,4841,1,0.0063547446615992076,1000000.0,814,315,0
1397,3117644,993398,4841,2,0.0063547446615992076,2000000.0,24,431,0
1398,261556,3946091,4841,3,0.0063547446615992076,3000000.0,45,50,0
1399,1772038,3197538,4841,1,0.0063547446615992076,1000000.0,186,0,0
1400,3995236,4261799,4841,5,0.0063547446615992076,5000000.0,134,0,0
1401,1131169,3892940,4841,4,0.0063547446615992076,4000000.0,80,0,0
1402,2537385,528340,4841,1,0.0063547446615992076,1000000.0,6,0,0
1403,1102206,712547,4841,1,0.0063547446615992076,1000000.0,9,0,0
1404,3443517,4819083,4841,1,0.0063547446615992076,1000000.0,1011,0,0
1405,2971250,2586529,4841,3,0.0063547446615992076,3000000.0,15,0,0
1406,3965490,3144269,4841,1,0.0063547446615992076,1000000.0,56,57,0
1407,4852987,1453814,4841,3,0.0063547446615992076,3000000.0,600,0,0
1408,3296710,395117,4841,1,0.0063547446615992076,1000000.0,3983,0,0
1409,1975369,4493888,4841,2,0.0063547446615992076,2000000.0,499,0,0
1410,4671494,1677157,4841,2,0.0063547446615992076,2000000.0,69,0,0
1411,3793690,4655993,4841,1,0.0063547446615992076,1000000.0,156,162,0
1412,2656185,3113932,4841,2,0.0063547446615992076,2000000.0,530,0,0
1413,1072872,4565735,4841,1,0.0063547446615992076,1000000.0,1280,0,0
1414,3041739,1050485,4841,3,0.0063547446615992076,3000000.0,1132,0,0
1415,3764731,700731,4841,4,0.0063547446615992076,4000000.0,60,10704,0
1416,3511998,1781994,4841,2,0.0063547446615992076,2000000.0,51,0,0
1417,1588708,3660326,4841,1,0.0063547446615992076,1000000.0,1,0,0
1418,2887963,4505818,4841,2,0.0063547446615992076,2000000.0,2870,0,0
1419,634165,1530855,4841,3,0.0063547446615992076,3000000.0,118,0,0
1420,3777242,2145365,4841,5,0.0063547446615992076,5000000.0,179,0,0
1421,3863501,1629000,4841,1,0.0063547446615992076,1000000.0,650,319,0
1422,294239,1139129,4841,2,0.0063547446615992076,2000000.0,20,31,0
1423,1108809,4139305,4841,41,0.0063547446615992076,41000000.0,244,0,0
1424,4674411,4225437,4841,1,0.0063547446615992076,1000000.0,1083,0,0
1425,225124,4454647,4841,10,0.0063547446615992076,10000000.0,232,0,0
1426,3258677,3446942,4841,3,0.0063547446615992076,3000000.0,85,0,0
1427,2102776,292084,4841,1,0.0063547446615992076,1000000.0,79,0,0
1428,4747550,1427709,4841,2,0.0063547446615992076,2000000.0,828,0,0
1429,4612494,697912,4841,9,0.0063547446615992076,9000000.0,203,322,0
1430,1604914,3578545,4841,2,0.0063547446615992076,2000000.0,68,0,0
1431,1277950,965813,4841,2,0.0063547446615992076,2000000.0,28,0,0
1432,3273144,2522287,4841,1,0.0063547446615992076,1000000.0,90,539,0
1433,4626853,2200489,4841,2,0.0063547446615992076,2000000.0,417,0,0
1434,4856114,551741,4841,22,0.0063547446615992076,22000000.0,400,0,0
1435,2616242,211987,4841,1,0.0063547446615992076,1000000.0,140,0,0
1436,2608710,2119957,4841,1,0.0063547446615992076,1000000.0,17,0,0
1437,2305549,340456,4841,2,0.0063547446615992076,2000000.0,18,0,0
1438,336189,143652,4841,40,0.0063547446615992076,40000000.0,1108,0,0
1439,4390738,656728,4841,3,0.0063547446615992076,3000000.0,229,0,0
1440,4104762,2060035,4841,3,0.0063547446615992076,3000000.0,68,0,0
1441,2462897,1869476,4841,1,0.0063547446615992076,1000000.0,1258,0,0
1442,3327588,884526,4841,3,0.0063547446615992076,3000000.0,321,0,0
1443,2351301,4798911,4841,9,0.0063547446615992076,9000000.0,495,0,0
1444,101762,3711007,4841,1,0.0063547446615992076,1000000.0,799,0,0
1445,314924,3374895,4841,1,0.0063547446615992076,1000000.0,194,317,0
1446,1840022,4207706,4841,2,0.0063547446615992076,2000000.0,462,0,0
1447,831156,796367,4841,10,0.0063547446615992076,10000000.0,13226,0,0
1448,2900535,3481117,4841,1,0.0063547446615992076,1000000.0,137,352,0
1449,4094697,3316377,4841,1,0.0063547446615992076,1000000.0,69,1361,0
1450,2710045,922843,4841,2,0.0063547446615992076,2000000.0,361,0,0
1451,3888365,976193,4841,1,0.0063547446615992076,1000000.0,95,0,0
1452,3358359,54323,4841,1,0.0063547446615992076,1000000.0,7,0,0
1453,866014,3093160,4841,1,0.0063547446615992076,1000000.0,99,0,0
1454,3296013,1924479,4841,1,0.0063547446615992076,1000000.0,218,1256,0
1455,4307753,3004134,4841,2,0.0063547446615992076,2000000.0,240,0,0
1456,2652623,2839397,4841,1,0.0063547446615992076,1000000.0,131,10,0
1457,45986,2730409,4841,1,0.0063547446615992076,1000000.0,278,94,0
1458,4259826,1695915,4841,1,0.0063547446615992076,1000000.0,56,0,0
1459,3036365,4461572,4841,1,0.0063547446615992076,1000000.0,163,0,0
1460,4853330,733542,4841,1,0.0063547446615992076,1000000.0,3,0,0
1461,1838184,455141,4841,2,0.0063547446615992076,2000000.0,570,0,0
1462,4796771,532578,4841,1,0.0063547446615992076,1000000.0,82,0,0
1463,4117610,218953,4841,1,0.0063547446615992076,1000000.0,47,0,0
1464,1548893,3716915,4841,1,0.0063547446615992076,1000000.0,129,0,0
1465,2617372,3053148,4841,155,0.0063547446615992076,155000000.0,37,0,0
1466,1599860,2106673,4841,1,0.0063547446615992076,1000000.0,118,0,0
1467,1636302,4190805,4841,2,0.0063547446615992076,2000000.0,20,0,0
1468,714236,3961117,4841,1,0.0063547446615992076,1000000.0,286,0,0
1469,4565646,1377969,4841,5,0.0063547446615992076,5000000.0,61,0,0
1470,1852018,1008703,4841,1,0.0063547446615992076,1000000.0,17,0,0
1471,1799445,614504,4841,1,0.0063547446615992076,1000000.0,130,0,0
1472,1125599,144710,4841,2,0.0063547446615992076,2000000.0,53149,0,0
1473,986979,1069609,4841,3,0.0063547446615992076,3000000.0,90,0,0
1474,4204052,4003133,4841,1,0.0063547446615992076,1000000.0,729,93387,0
1475,1522373,2073638,4841,1,0.0063547446615992076,1000000.0,56,0,0
1476,1358385,779591,4841,4,0.0063547446615992076,4000000.0,345,0,0
1477,4448254,1426916,4841,2,0.0063547446615992076,2000000.0,110,0,0
1478,696808,2338507,4841,3,0.0063547446615992076,3000000.0,358,0,0
1479,3056079,1919947,4841,1,0.0063547446615992076,1000000.0,422,0,0
1480,857288,216300,4841,1,0.0063547446615992076,1000000.0,7295,0,0
1481,2428800,3998824,4841,1,0.0063547446615992076,1000000.0,314,0,0
1482,1014927,3504235,4841,3,0.0063547446615992076,3000000.0,307,0,0
1483,2077429,2299421,4841,3,0.0063547446615992076,3000000.0,1918,1055,0
1484,1306207,572208,4841,1,0.0063547446615992076,1000000.0,50,0,0
1485,4753457,751949,4841,5,0.0063547446615992076,5000000.0,244,0,0
1486,349769,4459325,4841,2,0.0063547446615992076,2000000.0,105,0,0
1487,1096690,2021996,4841,8,0.0063547446615992076,8000000.0,339,0,0
1488,4530690,4582850,4841,4,0.0063547446615992076,4000000.0,273,0,0
1489,301577,1283175,4841,3,0.0063547446615992076,3000000.0,81,0,0
1490,804801,425592,4841,1,0.0063547446615992076,1000000.0,645,0,0
1491,3371037,2044073,4841,2,0.0063547446615992076,2000000.0,46,0,0
1492,4812681,569377,4841,7,0.0063547446615992076,7000000.0,265,0,0
1493,2828364,2185449,4841,1,0.0063547446615992076,1000000.0,501,0,0
1494,4302821,1412406,4841,3,0.0063547446615992076,3000000.0,17,0,0
1495,1853961,4243983,4841,2,0.0063547446615992076,2000000.0,13,0,0
1496,801878,317762,4841,146,0.0063547446615992076,146000000.0,633,0,0
1497,1480185,983607,4841,1,0.0063547446615992076,1000000.0,2493,637,0
1498,2234069,3236313,4841,1,0.0063547446615992076,1000000.0,597,0,0
1499,1682097,3213568,4841,1,0.0063547446615992076,1000000.0,257,0,0
