0,source,sink,summation_neighbours
17784,559279,3429753,7
17785,4395666,4536603,12
17786,1935109,3412998,2
17787,2880240,652397,10
17788,931925,2241074,33
17789,614957,1976732,2
17790,3303138,4446468,4
17791,3334763,2878793,5
17792,26616,3263098,6
17793,2668211,3082825,4
17794,3766088,237135,2
17795,591412,4653124,3
17796,2366879,257276,7
17797,3232031,4264706,3
17798,2832549,2205591,3
17799,2558308,2643361,3
17800,4711206,3356352,4
17801,4054529,579968,30
17802,4398842,783405,2
17803,851643,4827142,3
17804,1798353,1406632,3
17805,1604862,62341,5
17806,194516,1073262,2
17807,2210484,3888344,15
17808,4171314,4041663,2
17809,1568541,1125459,8
17810,4291375,871358,52
17811,3414733,3637217,19
17812,1525784,130213,14
17813,91321,646995,31
17814,1435106,3616313,4
17815,1481653,2671567,3
17816,4228887,4275869,23
17817,2223274,4031759,4
17818,3733580,4167070,2
17819,10383,2473768,3
17820,1182080,2203970,4
17821,863312,1402842,2
17822,1481978,3179562,39
17823,1131532,958802,2
17824,2909773,2645546,2
17825,2691368,154103,97
17826,1518863,4850043,2
17827,3301803,2316801,3
17828,4111480,3331459,2
17829,3040875,572805,11
17830,2248609,2932404,71
17831,2730766,4292672,2
17832,1702474,4034518,2
17833,1715953,726849,2
17834,3808551,3116998,2
17835,4350764,4036819,2
17836,1093322,4244460,98
17837,4238067,3744707,14
17838,2748981,522088,2
17839,3864344,1973044,10
17840,20692,2161168,3
17841,1296340,3362552,2
17842,4692535,4833543,2
17843,975989,1556607,29
17844,3572934,3123648,2
17845,676853,3012833,4
17846,2698246,2843177,18
17847,1509149,1118306,2
17848,1549163,1536206,4
17849,1526839,1122049,2
17850,2949496,1443818,2
17851,73434,2076945,2
17852,997500,1883548,51
17853,3077649,4709218,7
17854,2026267,1478288,6
17855,192936,3485451,3
17856,1460964,2485987,18
17857,3653549,3667620,3
17858,2900795,3446883,5
17859,1087153,4074161,2
17860,1173425,1662659,6
17861,1827586,472944,2
17862,3595784,836935,6
17863,1254721,4158156,5
17864,986522,1012610,3
17865,36938,3290697,2
17866,2118766,3524466,2
17867,3522839,238004,2
17868,1650889,2402916,93
17869,4745488,1111911,2
17870,923914,4537603,2
17871,3095068,1992381,18
17872,3078148,2721174,4
17873,1436817,634587,2
17874,961267,2892059,8
17875,888762,3166429,2
17876,798286,331148,3
17877,2165970,4120210,3
17878,2246203,2000123,2
17879,3624870,4581033,2
17880,4483877,758717,2
17881,1334383,1900616,2
17882,3569310,3782864,2
17883,851049,1849073,4
17884,3340847,3546361,4
17885,442589,3192017,3
17886,3025563,3720721,3
17887,1939052,1852803,9
17888,3775785,1836907,2
17889,587819,4000974,4
17890,409588,1924105,4
17891,4815059,2967379,2
17892,4459869,2405652,40
17893,3923874,3174948,27
17894,837328,2004957,2
17895,178897,2816895,83
17896,2649116,3086470,19
17897,4090438,4085991,4
17898,4116270,2803741,5
17899,4173233,1062955,5
17900,2314162,4561773,3
17901,733273,3824714,3
17902,759727,1958415,3
17903,4791614,4574321,2
17904,1019710,1729286,3
17905,1285392,1678129,2
17906,3045783,2325086,2
17907,402522,1398772,3
17908,2278576,1451146,2
17909,4769062,1533107,3
17910,1909335,2074402,3
17911,4150529,871328,2
17912,4545420,2109021,41
17913,998446,4628310,4
17914,3145241,2262917,9
17915,2106986,319307,2
17916,3066620,2610282,8
17917,3790724,3067641,5
17918,468427,1892734,2
17919,4228796,1685386,4
17920,3007128,2250516,2
17921,4106535,4680927,21
17922,4733852,179241,3
17923,1089909,2003552,4
17924,316572,2637304,8
17925,1905370,1068170,2
17926,3198318,4505681,7
17927,1047881,3916897,2
17928,2470928,4097581,11
17929,1547964,425078,3
17930,2377251,2333792,2
17931,3218217,4814576,2
17932,2001063,2433354,2
17933,4035391,1282810,3
17934,766022,2131090,2
17935,3909381,1281302,19
17936,2056174,4221907,2
17937,1913255,2490507,3
17938,74747,266686,3
17939,3863666,3180797,3
17940,1762122,310643,45
17941,201595,3575167,4
17942,999125,2398810,8
17943,3476818,3656315,9
17944,3082447,2524688,3
17945,1175378,2466315,5
17946,4494884,1458274,2
17947,1988159,1336707,3
17948,4751221,1548781,2
17949,56905,406538,9
17950,3662450,439498,4
17951,4011896,4348479,29
17952,1772951,2933721,2
17953,497762,1675279,2
17954,4183756,1396562,20
17955,3115005,2072271,3
17956,1515188,3873159,3
17957,1940166,2816529,2
17958,132760,2896069,11
17959,1855412,1978421,2
17960,2781126,3332424,3
17961,1211322,3766001,8
17962,3975133,2684774,3
17963,7362,4294851,2
17964,2870798,469928,3
17965,2992570,3316459,2
17966,3653349,104482,5
17967,882615,2811734,27
17968,400032,4555155,3
17969,3339887,1173967,2
17970,3303808,2549304,3
17971,678155,4346366,2
17972,4185018,4492180,2
17973,985399,4482893,2
17974,2195491,489693,86
17975,1952773,2332018,2
17976,2441317,3084099,2
17977,3351775,1679871,2
17978,1971556,2587344,2
17979,1621729,1544735,5
17980,3240921,2115524,4
17981,4794092,2253855,2
17982,332737,3975142,7
17983,2256733,2607432,4
17984,684213,777408,2
17985,1412219,4414782,3
17986,4529899,888099,2
17987,4596470,2163610,4
17988,1036372,52827,3
17989,3479885,713874,2
17990,4458768,2144715,2
17991,1349095,3799524,2
17992,3541427,3051386,5
17993,256572,2496851,2
17994,2622862,2788902,17
17995,508241,2355025,2
17996,2437784,2783853,19
17997,4462581,661028,3
17998,4466541,3416363,35
17999,2343698,4027598,3
18000,4090247,3966902,3
18001,3591323,3107344,13
18002,4481769,1837588,14
18003,4678350,3582995,4
18004,2421681,660315,3
18005,1634287,2647726,4
18006,619879,3811059,10
18007,2328666,1280952,2
18008,447797,2976650,7
18009,1064061,461168,4
18010,4112561,593168,16
18011,1053165,548872,2
18012,1126060,2850105,2
18013,1966266,2849300,3
18014,260907,4484786,22
18015,1328680,3358468,2
18016,4558466,2652560,2
18017,3519021,1479981,8
18018,3663033,2285595,9
18019,994145,2034964,5
18020,1838828,1473921,13
18021,2243942,2078820,2
18022,1685139,942975,2
18023,1695435,1641797,2
18024,4634071,2010956,2
18025,2431380,2078144,2
18026,1815219,1579394,3
18027,1461418,36498,53
18028,4032399,1404566,3
18029,1376158,409900,3
18030,1783613,1038647,2
18031,4347429,3746316,2
18032,3270928,3627748,32
18033,4602707,3994154,15
18034,2294726,1259749,15
18035,2302039,357026,3
18036,4135303,483429,3
18037,4511925,2827814,4
18038,3233626,344722,3
18039,3054684,3842819,5
18040,1178351,4148317,3
18041,4254133,4277627,2
18042,2292105,987993,2
18043,2834870,4821331,3
18044,3147104,3938387,2
18045,4740674,632685,6
18046,1865256,652824,4
18047,3723672,2887250,4
18048,2330966,1097703,2
18049,349720,2128412,15
18050,438783,2038516,49
18051,2400480,2570489,2
18052,3759281,1688981,18
18053,1498876,2205068,2
18054,3341215,3579532,5
18055,505375,4068614,2
18056,1836288,4813877,9
18057,99800,1352873,3
18058,3876516,1919520,58
18059,700906,176630,5
18060,1339640,328704,4
18061,2335320,3122325,3
18062,998647,2268965,23
18063,14982,4449417,2
18064,2670254,775526,3
18065,4739362,2619059,5
18066,4286667,3249844,2
18067,2058546,1526005,2
18068,4522994,1192608,2
18069,932661,1804170,2
18070,2272548,4148958,3
18071,652567,54378,2
18072,4204970,1607618,2
18073,1673405,1141320,2
18074,3201015,1976736,4
18075,880984,2031801,29
18076,2560034,4629812,2
18077,2953511,1449124,2
18078,1502424,2698061,2
18079,2586083,1418316,9
18080,497805,200523,3
18081,949485,4059998,3
18082,4457873,1013411,4
18083,1791090,1858454,2
18084,714437,4230931,64
18085,3411662,2358579,2
18086,2197663,2729025,2
18087,3027536,4571176,57
18088,2911097,1301482,4
18089,1526516,2432871,3
18090,4011606,2196860,2
18091,972287,2970259,2
18092,3236673,2130145,28
18093,982756,4166632,2
18094,1319190,3467524,42
18095,4698191,1882029,9
18096,4164848,582202,6
18097,1548114,3900738,3
18098,2926465,4566545,5
18099,2470762,2374242,2
18100,3475455,1235694,4
18101,4734635,957983,2
18102,4445379,267849,5
18103,1671171,726685,2
18104,224279,3377890,3
18105,4058452,1794922,4
18106,880700,3078780,67
18107,2509310,1399836,143
18108,885863,922744,2
18109,3477850,103244,2
18110,689019,3329304,3
18111,3301366,180279,63
18112,1506546,2933187,40
18113,3132886,1699342,14
18114,1474557,4309618,6
18115,280753,3147514,5
18116,598276,3332243,2
18117,1685848,1362062,6
18118,4793496,737719,2
18119,1779573,1618485,3
18120,2016166,1830816,19
18121,4809168,278663,2
18122,2638045,3463610,2
18123,2285196,911415,4
18124,4367580,823012,3
18125,1455670,3885191,2
18126,3893437,723164,3
18127,3103518,3182196,2
18128,1577934,288988,2
18129,3205490,698763,5
18130,1403086,4847993,2
18131,238567,4619722,3
18132,819348,4401988,5
18133,2279986,767383,6
18134,2516760,1253500,5
18135,1765227,4046172,2
18136,2118308,939064,2
18137,4693751,1456067,2
18138,280535,3965397,3
18139,4797735,904537,2
18140,2960320,715941,11
18141,4405023,4383268,3
18142,2093143,3407552,2
18143,4707431,1272686,2
18144,3442120,1744138,2
18145,1472066,4679925,13
18146,427575,221414,3
18147,1073104,3549427,3
18148,3672521,1802913,2
18149,4786266,4664512,2
18150,825341,693384,3
18151,735956,1801172,3
18152,27539,141498,3
18153,2697937,1601381,5
18154,1847127,2659796,2
18155,4362541,1991646,2
18156,2841841,49342,5
18157,239331,3193538,2
18158,2480437,801403,6
18159,4428427,3156400,2
18160,4127784,3420485,3
18161,4601905,4255503,3
18162,657892,2902373,2
18163,786420,2634844,2
18164,1699157,992850,136
18165,800838,3895270,5
18166,1246835,3038335,4
18167,329668,466815,40
18168,4758927,3307866,3
18169,974638,777665,2
18170,1574812,4740894,8
18171,421081,3952929,4
18172,2759942,4013655,3
18173,1595340,4359168,2
18174,2498282,384886,3
18175,2337104,189024,5
18176,1696858,1538496,4
18177,3706232,4138729,21
18178,1225879,2104195,35
18179,3077750,3633156,7
18180,4075807,4236402,2
18181,2114790,2119742,4
18182,1556136,4413454,3
18183,366721,3340413,3
18184,2569295,2588677,2
18185,2998319,3919030,2
18186,1044141,1289833,2
18187,3887589,874192,5
18188,173043,3125199,2
18189,13863,3447768,27
18190,1058654,413132,5
18191,565199,3204488,3
18192,4828849,1347436,6
18193,2871043,4299852,2
18194,3276979,2747767,9
18195,19763,293639,53
18196,1505610,396379,3
18197,2426981,2095977,3
18198,260146,1177544,8
18199,4009188,1587426,2
18200,1592079,816885,3
18201,4861517,2911825,2
18202,555664,3592764,2
18203,3236128,4372709,11
18204,1220643,4179595,3
18205,150187,615716,11
18206,2685913,2197027,2
18207,3856143,1672278,2
18208,1783665,623226,4
18209,2209075,3642517,17
18210,3466406,3603537,32
18211,3375509,2082889,40
18212,2406275,2461960,106
18213,1295784,3786175,2
18214,2446855,4576282,2
18215,2492717,1187696,3
18216,3527337,1496252,5
18217,3752161,4094726,17
18218,1455780,1697723,2
18219,1332719,4857711,3
18220,4468736,4505162,4
18221,2431436,2803417,6
18222,3174642,482652,2
18223,4414411,1167528,4
18224,877884,2150496,4
18225,1115273,316561,2
18226,1535441,234379,14
18227,3123741,1288860,2
18228,740427,274908,2
18229,2121644,4181074,2
18230,3805178,1290399,2
18231,1440613,2301983,39
18232,35802,4636140,2
18233,4797744,2848693,3
18234,1367394,200874,8
18235,3437314,4471826,6
18236,3730924,2643711,2
18237,2518504,633521,36
18238,3089074,3487625,20
18239,472480,2650674,2
18240,3871921,1060862,6
18241,1001262,3056527,3
18242,984936,3667694,41
18243,315769,3194761,3
18244,633808,1087458,2
18245,4497912,3400303,9
18246,2502054,4165838,6
18247,1041811,440006,8
18248,2704968,2681924,5
18249,4322830,2760634,11
18250,2080945,2386045,3
18251,779189,164839,3
18252,3619623,655182,2
18253,3738782,481163,9
18254,1801560,2861585,9
18255,219063,3552525,14
18256,4552206,1437256,46
18257,2429423,4125788,2
18258,1675225,4676379,2
18259,668746,3800384,6
18260,4784574,363939,12
18261,2562870,511759,19
18262,837453,881713,5
18263,2701586,4807972,2
18264,570813,1712584,3
18265,4054989,1236816,6
18266,3383537,1410448,111
18267,4275708,3109365,16
18268,222514,2735247,21
18269,2851312,1066199,3
18270,4662329,3399375,2
18271,4065235,2165260,4
18272,2657520,4381524,26
18273,1036360,2053752,4
18274,4005371,4749154,32
18275,2367956,4115618,2
18276,4320045,3945719,41
18277,331698,656707,9
18278,3796290,2969244,4
18279,4662899,1204940,2
18280,4356786,1926759,3
18281,2347338,2366950,2
18282,2400133,2049305,2
18283,689478,4314025,7
18284,797816,3599477,3
18285,2980097,251868,2
18286,3772518,3082075,6
18287,3300816,343498,33
18288,2578580,1439758,4
18289,3479609,1284029,4
18290,1412809,1576462,2
18291,4823406,4322241,2
18292,967801,1454590,20
18293,4553680,4698099,2
18294,471118,3829533,2
18295,4600928,2026047,68
18296,1340651,3307685,3
18297,4840664,1280959,9
18298,2177269,89461,106
18299,4180726,2147532,2
18300,4342026,217931,96
18301,577206,4190708,2
18302,2444497,2513862,2
18303,1122125,4419915,2
18304,3357046,2406442,2
18305,471403,589271,4
18306,2615254,309355,2
18307,3456753,2842763,4
18308,3536573,3317557,3
18309,717573,1138548,12
18310,3303092,3750276,2
18311,1665838,1708230,2
18312,3165675,1684248,37
18313,1999664,2951658,2
18314,3655225,2279044,14
18315,2653068,4203810,3
18316,539453,1174937,3
18317,2218567,1299025,4
18318,660720,2884817,2
18319,2904787,3848516,6
18320,49166,1221181,2
18321,4068659,1794217,3
18322,1337490,2038287,3
18323,2248125,4649746,3
18324,1271441,1340314,3
18325,4127348,622330,36
18326,4390744,2754090,7
18327,2054929,332135,54
18328,4138773,1316422,6
18329,3425581,4686263,2
18330,1012111,4738398,37
18331,2784266,4052163,7
18332,621533,2881768,11
18333,4596743,4210594,11
18334,2057952,4607576,4
18335,56725,2412981,2
18336,348038,1327650,38
18337,3734368,1212436,29
18338,4171574,2857704,6
18339,3949790,2504295,2
18340,3779466,4655897,4
18341,2140274,2307141,5
18342,960439,873461,2
18343,1172711,3957823,3
18344,4743923,93991,23
18345,3824182,3424508,2
18346,3553838,1434140,4
18347,3557732,578806,54
18348,1154141,2279814,60
18349,2017974,2084369,3
18350,4438999,1303392,18
18351,1519724,4823683,4
18352,2285400,2800385,4
18353,3624664,3114273,26
18354,189435,2779588,3
18355,3191541,4015328,2
18356,1679557,23805,3
18357,1843094,4695979,24
18358,1515813,3680017,14
18359,3474594,1383564,4
18360,37597,977684,2
18361,2426698,3915118,2
18362,2236081,2236347,2
18363,4201473,4463381,3
18364,540892,1999075,2
18365,3397233,3120291,3
18366,506232,2743488,8
18367,4663145,3034196,2
18368,2000837,3698493,2
18369,2388063,3140604,2
18370,1231402,2349269,2
18371,1726880,3093172,4
18372,4587763,3586914,3
18373,3371209,3714381,2
18374,3705808,3741641,3
18375,3542003,4677450,2
18376,3181620,4468655,4
18377,2202182,4202277,8
18378,166128,1865921,7
18379,832360,2875804,7
18380,2957438,3587320,4
18381,1459911,56529,3
18382,154557,4011466,9
18383,4507482,1539616,11
18384,4430994,2577781,3
18385,798115,3913568,3
18386,2697374,3872035,5
18387,4244499,416955,2
18388,4395770,1087478,2
18389,1937090,1069309,8
18390,3210189,3752424,29
18391,1488953,2053488,16
18392,4854007,134914,2
18393,2793456,1573893,38
18394,378841,2647513,2
18395,1702830,2828748,2
18396,1063394,4690658,58
18397,4530572,3882060,21
18398,2902611,668508,2
18399,1687070,1999298,4
18400,523038,1042256,2
18401,4536651,1037647,4
18402,936226,4777628,2
18403,2708019,1807356,3
18404,3268387,3880477,3
18405,3693230,2429556,2
18406,1334049,1466365,4
18407,3049389,3212842,3
18408,676015,772165,3
18409,1309310,840389,2
18410,265396,570873,4
18411,205183,3253819,4
18412,171226,1854088,2
18413,4048963,1020718,2
18414,3986011,1153848,4
18415,3149524,1302309,2
18416,4138128,1545865,3
18417,3626102,2745224,2
18418,1809433,2680887,18
18419,4120147,1287754,2
18420,2779132,2483664,2
18421,3884867,2906457,4
18422,989587,4475420,30
18423,4700560,4240311,2
18424,2174315,1443940,4
18425,1718421,173847,2
18426,4747639,3698005,3
18427,2487877,3247179,2
18428,278118,1346799,2
18429,4263110,3579981,2
18430,4344592,2497964,100
18431,1067922,235054,2
18432,2315035,3469469,4
18433,2929777,1376614,2
18434,1261817,2415836,13
18435,3632512,3923403,33
18436,1682384,1754876,5
18437,4775778,3093966,3
18438,577072,3133053,4
18439,1692899,3240434,7
18440,4282307,3183661,2
18441,3862509,4542402,6
18442,3477996,2545854,2
18443,1213892,1549938,2
18444,3558704,3074460,2
18445,1757018,2810717,4
18446,4546101,2066715,3
18447,155827,240822,3
18448,2375696,3561069,5
18449,1497037,1350568,2
18450,2096401,4728330,9
18451,961335,381782,2
18452,1139588,458584,2
18453,4762778,1967236,6
18454,1992410,1396677,2
18455,3609317,1855654,3
18456,2913342,2747103,2
18457,1745891,4839115,3
18458,3377341,4623359,2
18459,2953261,222830,8
18460,3622416,1510773,3
18461,4533853,1740649,2
18462,1423734,2875363,2
18463,1043354,238906,2
18464,2675948,3873542,2
18465,704790,3006801,2
18466,1644828,721859,32
18467,1429435,3406752,2
18468,177877,1422372,83
18469,833230,976443,13
18470,1305122,2387620,2
18471,3997719,3738980,5
18472,853712,246004,12
18473,2105316,4232509,2
18474,1086194,3515984,14
18475,866825,765925,6
18476,1650815,507671,5
18477,4147929,4638556,3
18478,2692027,2220871,2
18479,1062486,1792897,4
18480,4419648,3583020,2
18481,4232720,182925,2
18482,661568,1764452,5
18483,3990625,1689732,4
18484,3738536,2192259,2
18485,4399556,3574111,28
18486,554016,3729048,7
18487,4643805,4089020,3
18488,2545225,4207047,2
18489,1852280,3592134,2
18490,3327434,3000352,5
18491,2577108,2287913,2
18492,2273392,1693420,4
18493,3471573,2901749,11
18494,241975,2081013,6
18495,940698,3436308,2
18496,1654328,2908641,9
18497,410401,836542,2
18498,1795749,2255844,2
18499,1453314,839948,2
18500,3783089,2967873,5
18501,4095052,2580708,19
18502,3221163,4515420,14
18503,4330914,1388088,4
18504,3851082,918547,2
18505,1743182,2943728,3
18506,1866232,3390859,2
18507,778170,1870851,30
18508,2405632,4737950,3
18509,4202630,1189986,2
18510,4834736,1618143,85
18511,4337247,4248997,3
18512,4224005,523560,3
18513,2167364,801453,13
18514,1862007,2464966,2
18515,3948811,3238635,8
18516,4261092,3176551,8
18517,1429688,2830094,2
18518,4632811,2647274,3
18519,4122491,2091012,2
18520,1959196,2239348,3
18521,1805371,1177223,3
18522,744156,4030093,2
18523,2785938,3846100,4
18524,54981,883398,2
18525,3890895,244596,6
18526,1551961,1680793,10
18527,52817,2366837,2
18528,3127313,25473,7
18529,451476,4328898,3
18530,731601,3502582,7
18531,2859701,1366586,4
18532,3103656,3185038,50
18533,2927925,2391942,34
18534,305324,4343224,12
18535,1893820,646201,2
18536,1768303,4244111,4
18537,3890950,1036910,2
18538,161849,3296868,3
18539,3305647,495136,4
18540,4451067,4710220,2
18541,3437327,838497,10
18542,1050045,1806529,3
18543,4117039,2054175,2
18544,4273704,600605,24
18545,3828693,2294247,2
18546,4508083,581166,3
18547,3765635,838991,4
18548,3264606,3592467,2
18549,387256,607210,19
18550,4109884,3951150,2
18551,517183,4777820,3
18552,2907562,2517150,2
18553,4306500,839911,26
18554,264133,1511950,11
18555,2845726,1795963,8
18556,866265,574106,3
18557,1888156,4609756,2
18558,900907,131979,2
18559,3160810,3308959,3
18560,810432,3527067,2
18561,4493057,2316975,2
18562,3773554,4339714,6
18563,2631254,1328644,79
18564,3611118,1764316,4
18565,1858558,233428,2
18566,3385023,1102370,3
18567,2438800,1638736,3
18568,1947639,426217,3
18569,4706285,369507,2
18570,1710391,4460853,5
18571,4448530,2778355,9
18572,1791514,4533697,3
18573,2821076,4570972,8
18574,549534,3565636,3
18575,431178,3273747,5
18576,2754823,4241996,3
18577,370278,1924072,6
18578,4424420,978817,89
18579,717664,4457266,2
18580,4418985,2813731,2
18581,2654495,4476636,3
18582,4703289,3265192,2
18583,3271656,3435941,5
18584,2167582,4723034,2
18585,4851348,3897170,4
18586,2323201,2785879,3
18587,4175219,682479,2
18588,2904587,4119685,5
18589,4500916,3668161,4
18590,182176,4216555,2
18591,663503,244090,12
18592,3295412,1525816,3
18593,4031132,2082028,2
18594,1548442,2256940,7
18595,4078464,3921063,2
18596,600749,3308961,2
18597,265064,3928299,3
18598,703047,1157526,3
18599,34274,1307333,5
18600,2469920,2649476,3
18601,287365,2882059,2
18602,3096263,4748882,8
18603,2869391,904325,2
18604,3624683,4545547,2
18605,745944,3277728,2
18606,3490305,2427248,3
18607,863728,2487630,60
18608,1278287,248443,3
18609,835276,3643898,4
18610,4541864,4542948,2
18611,1491611,4403399,12
18612,3006811,1291716,2
18613,1646220,1507214,6
18614,2445025,4357866,4
18615,3929101,3151489,4
18616,3477146,475504,3
18617,590871,1944138,5
18618,1385297,2237965,7
18619,1101127,4530079,4
18620,2864669,13296,2
18621,3491285,3983605,11
18622,515120,2382131,2
18623,2710428,3616300,4
18624,4233529,670077,2
18625,57456,2113098,4
18626,763286,708424,3
18627,2782963,3848550,26
18628,3628227,1533604,5
18629,1239078,2995181,2
18630,4579167,1220233,2
18631,1336476,212335,3
18632,4752730,212773,28
18633,2727768,345840,4
18634,4498268,4580016,2
18635,1440872,2074848,4
18636,2645044,3512696,5
18637,1234660,209197,2
18638,2321148,2201217,2
18639,2061266,3602281,2
18640,1639067,2718314,2
18641,2130984,4838084,3
18642,4724760,4739351,2
18643,1028018,4557637,27
18644,1659612,3469235,13
18645,1101284,4086397,7
18646,986776,63640,2
18647,708830,4214035,5
18648,4342988,3181051,9
18649,3948069,854067,4
18650,1158922,4343067,2
18651,1967100,4026280,2
18652,4441778,1411930,22
18653,4184248,1001551,13
18654,4133487,208728,2
18655,1527150,1540755,3
18656,24262,4507189,4
18657,4276949,918134,2
18658,3956812,2859025,3
18659,2101614,3388823,3
18660,2793234,821404,2
18661,712242,539573,3
18662,2847942,3949884,8
18663,1987685,90415,12
18664,2267850,686875,24
18665,3940592,2687557,3
18666,621437,65939,8
18667,2022156,3400593,2
18668,3365662,557082,2
18669,361522,3434157,2
18670,268294,3891797,10
18671,2510284,3894657,2
18672,4344695,3079695,5
18673,2517579,4045681,2
18674,2309507,1888730,54
18675,1522905,3026274,2
18676,4082050,1878468,54
18677,3557465,2275999,4
18678,3503466,4592049,32
18679,540172,2431524,5
18680,1655694,1608751,18
18681,3726210,2918149,2
18682,4160168,4263771,2
18683,3456971,779265,3
18684,3349640,3647845,7
18685,2572325,4332277,3
18686,3542005,2673559,2
18687,4414095,81041,3
18688,2488466,2629005,3
18689,1563583,2136738,3
18690,3635274,4508633,2
18691,1928906,2374361,2
18692,2883441,2803355,4
18693,566744,4021673,7
18694,3495045,2389860,2
18695,2185467,2071009,2
18696,3443874,3603889,3
18697,233825,4762,5
18698,3887816,609249,7
18699,1224654,2617977,23
18700,75495,2197883,2
18701,779241,4761170,4
18702,901937,204958,3
18703,3101669,1885167,2
18704,2680992,1617155,2
18705,387192,4565839,12
18706,279999,3341739,4
18707,1401074,2849782,8
18708,1791696,4408073,2
18709,1019445,3078454,2
18710,1170202,3598924,3
18711,1911342,30521,4
18712,4045913,4064134,12
18713,215249,4426139,4
18714,2494946,3552932,4
18715,3155964,4679355,11
18716,1444218,2524141,2
18717,2757778,696698,4
18718,763349,2985678,4
18719,3490829,1465976,3
18720,3905135,4717012,3
18721,1524451,1793645,6
18722,1710922,1576213,2
18723,2996962,1010544,2
18724,2089472,845647,3
18725,2159007,623368,4
18726,2199774,3806064,14
18727,2513058,1761146,2
18728,1688031,3937162,2
18729,1699663,2834964,74
18730,912898,2959647,2
18731,636984,3279911,2
18732,4191190,4863859,8
18733,2021807,4609657,5
18734,482456,1770969,17
18735,1392580,2349309,20
18736,4776803,4323025,2
18737,2949418,472511,2
18738,4221224,1861639,2
18739,3805149,4551776,6
18740,2659201,3533326,3
18741,2772378,246345,2
18742,466974,4106533,3
18743,4591010,278900,3
18744,4594619,4064124,4
18745,4790846,4313273,5
18746,245944,4679084,2
18747,149079,3973644,2
18748,1534051,3687157,780
18749,3025762,248513,4
18750,3573929,1524180,2
18751,3522017,1437661,3
18752,768751,107047,2
18753,1826072,2687272,5
18754,1805332,1269961,2
18755,2619747,1164043,2
18756,121527,2760311,44
18757,1980533,4407024,2
18758,513146,4124438,13
18759,4237786,4547099,2
18760,1496267,1112284,3
18761,642056,3434798,2
18762,1869321,3716547,3
18763,931254,1538244,2
18764,4282651,2218272,2
18765,2197582,2662813,81
18766,1003409,755385,3
18767,382467,4012424,6
18768,4085877,590384,4
18769,3219574,3295924,7
18770,4858164,1060568,7
18771,3119632,542077,22
18772,2420548,3478275,3
18773,3412468,1463110,2
18774,2596818,375060,2
18775,1073062,1838306,2
18776,3848286,2667711,4
18777,2083687,3217179,2
18778,3486933,724450,26
18779,4428605,1602161,4
18780,3988637,4730870,7
18781,2163983,3793312,16
18782,1440133,2049263,2
18783,1856537,4051806,42
18784,2929920,2631900,2
18785,2287304,3532966,2
18786,2618519,282412,12
18787,1165664,838501,3
18788,1351404,2897526,5
18789,118905,3661592,3
18790,3653928,2833485,3
18791,4297748,4072375,2
18792,880667,799870,3
18793,3232188,2737248,5
18794,3918487,1666785,2
18795,279802,3298334,38
18796,4005572,1397672,4
18797,3723153,954218,8
18798,2620587,3788640,3
18799,2519057,3642013,8
18800,2999056,1601579,2
18801,446745,869206,2
18802,76266,2074752,11
18803,4696351,938109,3
18804,424659,1516906,3
18805,3137790,2506014,3
18806,3082442,3522537,2
18807,412750,417559,13
18808,3736533,144070,11
18809,1156287,3307140,30
18810,2569404,2011006,3
18811,3759581,2851865,3
18812,1820417,2340873,5
18813,1991783,2448394,3
18814,3894142,2973578,3
18815,2897238,4764177,3
18816,1878412,3823058,2
18817,2410205,721082,2
18818,515980,3241843,89
18819,1558599,2850927,2
18820,3955816,4779328,3
18821,1610804,2338000,2
18822,2112415,2797360,2
18823,3687899,429483,3
18824,1243717,3217165,3
18825,3806229,1231067,2
18826,223023,1554077,13
18827,2410925,907215,3
18828,3257760,830529,28
18829,1971280,1042034,19
18830,835330,3547862,8
18831,3680026,445644,3
18832,2096483,3895350,2
18833,1988979,965426,2
18834,2430672,1880381,2
18835,899164,4328310,3
18836,4726344,3003420,2
18837,3513153,7893,4
18838,3160586,2795757,3
18839,4641623,3793301,6
18840,185470,628135,6
18841,1577393,549042,3
18842,2995572,2508975,2
18843,3836875,4775469,2
18844,2692866,361888,12
18845,379434,2069490,2
18846,17847,4210569,4
18847,785963,1317911,14
18848,4421590,1930798,3
18849,1491245,3646660,2
18850,140170,316773,4
18851,4391923,1553434,73
18852,3404686,1831474,2
18853,3131351,2000526,8
18854,4647849,203860,3
18855,2896363,454584,3
18856,3983127,3344499,2
18857,4480251,1788584,2
18858,2228924,4556648,2
18859,2295504,3863227,2
18860,507979,3977629,52
18861,588267,1983242,18
18862,4545811,4283912,4
18863,1171215,2246818,2
18864,421077,237280,3
18865,1387001,606082,4
18866,1230871,2467480,2
18867,3211620,3171430,24
18868,177092,105941,2
18869,230152,4330158,16
18870,844892,1844585,3
18871,2333033,2263548,2
18872,1698855,3539281,2
18873,4692532,4659810,2
18874,66228,3802619,2
18875,4639994,4519992,3
18876,3141665,4403606,2
18877,2160491,3321913,3
18878,3811981,4688616,2
18879,1436472,2478698,14
18880,3444224,97762,3
18881,1121061,3271458,69
18882,4215418,963608,69
18883,4269214,4568064,37
18884,1920240,4188546,15
18885,3296658,2861916,3
18886,3513706,901778,2
18887,3883450,822463,3
18888,216888,752963,10
18889,4004218,3072602,2
18890,4396480,36744,29
18891,1952441,4447663,3
18892,416592,3545772,2
18893,484665,1086037,26
18894,3756443,99978,2
18895,4368528,1589391,23
