0,source,sink,out_degree_a
17716,289215,193159,506
17717,3059183,4138613,283
17718,1567106,928903,159
17719,4493215,3296285,123
17720,4528705,3459373,680
17721,3703565,1513821,5153
17722,2947741,1817126,195
17723,716749,1173364,265
17724,144710,3649303,53149
17725,3473703,972491,1
17726,3236313,2926541,597
17727,2568622,1747009,33
17728,1708548,2942968,22
17729,2226097,3735230,502
17730,339567,791325,132
17731,4043495,4799044,80
17732,700731,1891147,60
17733,54323,3350833,7
17734,4624816,3849492,192
17735,622386,3471248,75
17736,3337108,2893207,222
17737,2952533,2890172,966
17738,4472299,4477620,239
17739,2319421,2574560,203
17740,2410512,1545613,51
17741,1094048,2616090,1027
17742,2299421,2289244,1918
17743,842454,2167783,49
17744,2690278,3666587,162
17745,2939315,1770441,68888
17746,2118551,1014927,104
17747,2342205,2424452,5
17748,2171894,497993,121
17749,1765731,2194526,681
17750,156140,4506897,403
17751,273164,2721940,190
17752,3446567,4618432,297
17753,619552,2486525,193
17754,3229914,4217711,942
17755,3757808,1522373,31
17756,18331,3677077,69
17757,135756,4058550,32
17758,4724359,4395944,32
17759,1486569,791325,113
17760,2476925,2054407,6
17761,4655006,3588368,19
17762,3760607,140603,59
17763,3231393,720538,42
17764,1704367,3552185,245
17765,680757,382209,653
17766,837136,890719,38
17767,2666350,243830,760
17768,1567983,17392,87
17769,4106517,2685283,7252
17770,1225417,772280,27
17771,2085193,3808878,102
17772,922843,4195270,361
17773,1039233,3418707,273
17774,1658177,4343940,34
17775,3468777,4530690,25
17776,2753362,209191,169
17777,3383620,4013191,118
17778,3576624,3113681,1566
17779,4540325,3520804,220
17780,4796773,4276097,142
17781,3026000,1106852,34
17782,4819083,2533625,1011
17783,2579609,1586497,193
17784,779856,4008655,2
17785,3730580,3435043,1
17786,532578,3240496,82
17787,1360006,3107755,127
17788,4766814,2015738,422
17789,699145,1063377,1885
17790,4781379,1142702,132
17791,1211741,1063328,139
17792,2835234,3781492,16
17793,4559986,107996,246
17794,2773866,3918393,526
17795,2494024,321857,7
17796,4135447,2576794,77
17797,2641051,2558769,193
17798,748200,4569835,270
17799,2640387,410037,263
17800,2695091,2948384,69
17801,725231,4052222,246
17802,504848,3640207,1452
17803,940042,2898182,5
17804,103916,4090004,100
17805,2232341,3512945,246
17806,475690,762511,54
17807,2073048,1604914,71
17808,1333051,742195,94
17809,1501709,2971250,23
17810,2324352,1480497,1242
17811,1092129,3856235,2155
17812,3238785,3340066,102
17813,1779478,3914665,25
17814,2752758,2187723,157
17815,3663392,1841875,12
17816,1535073,1977385,977
17817,4689344,2588244,1992
17818,3163774,2499401,621
17819,3353466,2445713,43
17820,2887639,3990211,18229
17821,3981172,3578789,199
17822,2681125,4066830,340
17823,4114513,1407969,24
17824,103916,352759,100
17825,1325894,4177994,101
17826,3623028,3858906,95
17827,2870198,2497732,3569
17828,3097604,1407969,44036
17829,807609,978745,296
17830,3478937,4305969,97
17831,2791981,719172,577
17832,1898939,679375,67
17833,4469172,696808,581
17834,4333506,1725270,168
17835,3440116,3753484,184
17836,3345046,2576794,10154
17837,1499536,226721,140
17838,4467857,1928713,564
17839,4380434,4796771,30
17840,3794842,4759522,52
17841,3839027,2616761,129
17842,733542,598319,3
17843,2761066,4658228,121
17844,4788248,20462,89
17845,3200364,2658417,12715
17846,3596185,4757627,86
17847,3151576,239765,864
17848,3275002,3671414,27
17849,3879365,1977385,333
17850,1687914,3373346,3851
17851,4655993,1548423,156
17852,4283855,4563330,327
17853,273715,4758377,75
17854,3729828,1360090,402
17855,954573,3418202,2
17856,2220133,4398241,567
17857,3824752,4360802,358
17858,738704,3061931,68
17859,4668030,2442177,62979
17860,4849080,3994251,12563
17861,2103452,3217561,9
17862,1026366,2620518,2745
17863,3881924,3025335,171
17864,268519,502697,1
17865,606263,2031809,553
17866,2914647,4607502,227
17867,1676412,1118530,53
17868,234766,3370956,87
17869,2914647,193159,227
17870,54323,3611999,7
17871,3089257,4513294,24
17872,440942,538998,34
17873,3473274,3808878,786
17874,3603630,1914315,25
17875,2494843,2151625,218
17876,4655006,3393730,19
17877,4518416,167816,1236
17878,19760,3263590,86
17879,4036817,2173151,190
17880,3533123,1127255,1999
17881,4805386,4597686,558
17882,4060750,726638,94
17883,2413519,4682995,100
17884,2447113,2819030,35
17885,2665129,2223912,104
17886,4720585,1891147,917
17887,879908,1959052,99
17888,2067826,2277157,27570
17889,2290078,1604914,3940
17890,1119602,2191992,1133
17891,3589315,4690043,202
17892,3001970,1149539,1998
17893,1211741,3009562,139
17894,4562839,2558769,837
17895,209191,3833101,3945
17896,2005497,876913,246
17897,2623580,98932,221
17898,931647,246307,51
17899,311952,1237846,97
17900,4742865,4629375,8
17901,773004,1429102,401
17902,931647,1774334,51
17903,2766747,3639154,4171
17904,717673,3108276,19
17905,3764504,876913,89
17906,2541283,242455,824
17907,3475909,2303097,47
17908,3214317,3262683,226
17909,1881600,2981668,99
17910,911200,1565469,728
17911,4247587,2292933,1310
17912,863325,2803220,805
17913,2153824,3859663,50
17914,404943,2533625,1605
17915,697388,3275980,1943
17916,2506473,2394094,6659
17917,3544260,3284336,86
17918,3238785,4198583,102
17919,4298408,2178305,1349
17920,4190805,2596286,20
17921,4858799,2118739,658
17922,2956481,1635042,61232
17923,2933517,4194667,427
17924,641893,4266986,142
17925,1943690,466302,80
17926,431391,2264276,111
17927,1322906,2573172,52
17928,4125905,1094216,79
17929,2347696,2762989,253
17930,4094697,2416082,1361
17931,1577581,3762682,75
17932,4858799,2991814,658
17933,865410,3806748,138
17934,3899173,2211339,5
17935,4449837,4671494,10886
17936,3504235,2307183,307
17937,3148813,2449296,972
17938,2450052,3709618,88
17939,697388,4543397,1943
17940,1285540,3108276,43
17941,547157,438964,56
17942,4338398,226721,80
17943,1453814,2265640,600
17944,2245414,1595754,89
17945,1577581,4104762,75
17946,2589604,180886,36
17947,923082,1677837,1995
17948,3855867,3459373,5
17949,2745387,1969680,43
17950,2720299,3552185,109
17951,447597,4084063,2240
17952,4819127,3165162,100
17953,4079340,2616761,39
17954,1501709,2289744,23
17955,243018,2627884,7
17956,1423553,664506,76
17957,2945223,4699308,117
17958,2606468,978745,1748
17959,1895458,1477566,182
17960,4743153,3781412,188
17961,69444,3995418,39
17962,712547,1897862,9
17963,2744198,2163256,362
17964,2934603,2322497,165
17965,4544880,204712,156
17966,3029390,3474208,1
17967,4361726,532201,81
17968,1091584,1477566,1326
17969,414390,8356,88
17970,629031,1072872,1
17971,1954387,588337,53
17972,4787400,4405133,214
17973,2429371,781031,10
17974,4572867,1032219,144
17975,3887171,824031,23
17976,1807180,3894567,354
17977,4358141,781031,84
17978,1429554,726638,11
17979,3757808,1974361,31
17980,211987,3837284,140
17981,1443500,3677077,781
17982,4559986,3538910,246
17983,3446384,2949033,102
17984,4447307,1798255,34
17985,67665,4259826,184
17986,1653770,3193834,3
17987,2941407,4405133,439
17988,3494888,1312177,33
17989,2518054,1897862,1136
17990,2597890,3078648,314
17991,1979383,1218296,35
17992,1181282,1048746,3420
17993,3928545,494551,215
17994,4708115,3588368,31
17995,3275002,1897862,27
17996,1997835,4255985,42
17997,1129405,749672,122
17998,3498717,3198135,7
17999,1893341,1164032,467
18000,368544,1821613,172
18001,2241048,871888,238
18002,2245414,1789251,89
18003,2766747,1996375,4171
18004,2086863,4587728,512
18005,1641756,594102,61
18006,2535495,2965375,15
18007,274343,256053,301
18008,2858107,2443214,1459
18009,4373282,3556169,686
18010,1599720,279636,427
18011,4008358,1625272,134
18012,2393127,2913438,26
18013,1985096,1310817,89
18014,39963,1202817,137
18015,3004094,3915235,86
18016,2290078,4530678,3940
18017,3193737,1094216,68
18018,1698628,4516447,13
18019,1589761,3873884,1375
18020,3407905,1960538,33
18021,3286368,1397316,326
18022,4590349,3593261,51
18023,1710577,3299579,20708
18024,133167,1709398,238
18025,4849080,317786,12563
18026,3318025,637362,24
18027,1630423,2977357,311
18028,148935,972491,31
18029,3136926,1735521,114
18030,1136996,624993,202
18031,3957402,3743967,133
18032,273715,948009,75
18033,4603833,2770964,265
18034,2062066,4793999,759
18035,2461372,2913438,208
18036,19760,3677077,86
18037,925412,1104006,1251
18038,762479,2882556,206
18039,444473,1552898,86
18040,1283384,3856235,137
18041,4342160,1133567,89
18042,3835319,3262474,197
18043,4858799,4398710,658
18044,740005,4586468,1404
18045,460728,3743967,56
18046,1632116,3317934,119
18047,1588061,1452193,128
18048,300097,3282169,273
18049,4572867,1969680,144
18050,833524,657511,61
18051,2055183,1173627,13
18052,2361218,2037535,527
18053,2826278,1853961,284
18054,1157430,2620518,102
18055,1181282,2598896,3420
18056,930131,409262,91
18057,2073638,2070084,56
18058,2313654,4852987,1042
18059,2686174,1005459,481
18060,987119,3836704,37
18061,2773866,1328064,526
18062,2745910,151427,2
18063,1799182,10115,852
18064,551741,732151,400
18065,4086406,3077116,2577
18066,1809060,2662315,19
18067,2167353,2386108,1022
18068,2712752,4586468,1634
18069,2895223,361098,58
18070,1997835,3511998,42
18071,4842336,3256959,244
18072,1691726,4207316,13
18073,2913818,1205255,47
18074,4278656,4548619,91
18075,1918795,1699954,52
18076,3899173,4581556,5
18077,477326,4530690,94
18078,693550,1371900,277
18079,2912103,3121740,12
18080,1632644,112551,228
18081,1619831,279636,117
18082,470204,903626,237
18083,1630993,2634700,31
18084,2867762,4658228,27
18085,988417,105683,284
18086,317762,1105946,633
18087,752326,1525727,100
18088,2220766,648703,689
18089,2867762,532005,27
18090,61633,2887963,33
18091,4109862,452890,66
18092,847174,4575002,275
18093,3372601,4651509,827
18094,4232521,2885043,96
18095,1577581,3888365,75
18096,49037,2700195,966
18097,795918,2351301,817
18098,240027,1990908,4712
18099,1360006,2893207,127
18100,4467857,1194784,564
18101,3318124,473130,93
18102,3150672,1857594,49
18103,4338398,1078672,80
18104,185853,3586386,99
18105,13751,3155408,208
18106,2584682,3683147,129
18107,3941703,2428800,54
18108,268995,4255985,113
18109,748200,2817859,270
18110,2066994,1230311,27
18111,2038215,4183382,143
18112,4095564,4771880,222
18113,954573,1774334,2
18114,2119957,3727886,17
18115,4619061,2462897,194
18116,3064744,4370950,86
18117,559652,3586386,139
18118,1440901,6364,1579
18119,3454223,4350911,148
18120,4280660,248970,69
18121,954573,202508,2
18122,1817011,1068993,465
18123,4060750,4625985,94
18124,3164595,2569650,22
18125,4325972,1102206,32
18126,3763685,4419310,57
18127,1072548,1548423,92
18128,3769409,3994251,365
18129,4074945,3937192,118
18130,156140,1063328,403
18131,4851349,649460,1792
18132,1676412,4645447,53
18133,2739333,2703992,15
18134,1735998,4194667,244
18135,3633833,4128045,15
18136,4498800,4113203,66
18137,1479553,3652986,783
18138,2584682,1914315,129
18139,4721192,1548893,120
18140,3743292,2706025,13
18141,1136996,297879,202
18142,2363814,690742,253
18143,2535426,4634127,3792
18144,931647,2951260,51
18145,820951,2205635,5539
18146,585893,1202849,358
18147,1632157,4506897,107
18148,3392535,4543397,86
18149,4459145,3304718,420
18150,3148390,3165162,143
18151,911200,2927670,728
18152,2920873,2245972,1809
18153,3080022,3283164,47
18154,3202510,4253433,79
18155,4223007,2065513,2002
18156,2758155,2309358,640
18157,4849080,3743967,12563
18158,2313654,1432601,1042
18159,18331,2725607,69
18160,4059232,3273144,2851
18161,740005,2819030,1404
18162,4472299,2292933,239
18163,2870198,4846084,3569
18164,2758155,3304718,640
18165,2604474,3882590,400
18166,1283384,4266986,137
18167,4272458,3400944,1078
18168,2319421,1730211,203
18169,4787702,857288,121
18170,2299421,4530678,1918
18171,3096596,2499401,561
18172,3216710,3793469,44
18173,4597942,3509400,301
18174,1423553,1488238,76
18175,3316377,824382,69
18176,1086513,2351112,123
18177,4721192,3296285,120
18178,3683564,2781628,179
18179,600846,4463463,53
18180,3760607,781031,59
18181,4392240,4645447,67
18182,3736271,4778717,111
18183,399565,4180588,238
18184,362148,3153504,37
18185,3039452,3420607,705
18186,4695321,4082571,35
18187,71051,3453522,118
18188,1994441,2416078,224
18189,4115547,965340,464
18190,527595,1561146,151
18191,3680790,4096612,149
18192,2858107,777566,1459
18193,132853,2746365,3267
18194,3222303,107996,401
18195,1299905,2127901,73
18196,1607095,3258850,129
18197,4079269,5113,70
18198,4522929,2629421,422
18199,3863062,3153339,2553
18200,3971074,2227745,115
18201,660986,3995418,428
18202,3795465,502401,19
18203,1036152,1354897,296
18204,604305,3985168,11
18205,4128817,1776000,1880
18206,833524,377629,61
18207,1336173,3817973,154
18208,1086513,879781,123
18209,1327726,3731768,308
18210,1550064,1328064,6
18211,4472299,2092295,239
18212,3443847,2546813,78
18213,4371955,2589566,110
18214,2762481,1898689,3488
18215,1039279,991193,539
18216,3293844,4092142,34
18217,2866126,4336282,923
18218,366904,2757201,98
18219,4421319,877100,681
18220,4611286,673405,286
18221,216300,2893207,7295
18222,2814285,1663756,3324
18223,1927607,4195270,12
18224,4182445,1894941,26
18225,3191384,4334809,628
18226,234766,3077116,87
18227,1918795,3808878,52
18228,1025903,291125,107
18229,1039279,342516,539
18230,1381293,2293392,409
18231,5221,1342577,432
18232,4239933,4593452,62
18233,541055,3817973,2420
18234,682761,3817973,141
18235,3223920,2065513,128
18236,2259583,2499401,59415
18237,3893485,1735521,36
18238,1072548,1124558,92
18239,1689039,4057988,13
18240,3561479,690657,292
18241,4771179,2585300,363
18242,1648871,409262,153
18243,3567284,4597493,203
18244,569377,3992147,265
18245,1922454,90125,572
18246,2764263,384166,20
18247,699145,4861584,1885
18248,3778796,321177,6619
18249,716749,440093,265
18250,4772392,2492280,155
18251,1810899,4322508,44
18252,2494024,2238637,7
18253,3764504,1914315,89
18254,1829249,959021,45
18255,443904,2087517,2001
18256,2622002,3913470,20
18257,4251792,1835245,832
18258,4851349,550309,1792
18259,3694046,2428800,126
18260,652476,4743804,155
18261,4025298,1437980,163
18262,2390374,4618432,157
18263,4164647,3856235,1254
18264,3082677,1598643,32
18265,155804,1914315,57
18266,1314264,4395944,1564
18267,2022904,824382,97
18268,3185337,3837284,269
18269,3561052,254059,112
18270,3468777,3487516,25
18271,4112224,2991814,1989
18272,888120,3113681,1818
18273,437391,1374319,80
18274,3210136,2294440,110
18275,1218819,1199206,17
18276,4305360,1105946,422
18277,3769409,4727735,365
18278,2028569,4761195,91
18279,2299912,1666556,2674
18280,2625217,207348,133
18281,2907109,2990704,184
18282,224552,1125599,1195
18283,125872,13060,96
18284,3327760,1687481,2
18285,3655158,4185459,6965
18286,4222997,2633571,75
18287,3491637,972491,179
18288,275804,4482088,71
18289,4310710,624837,34
18290,1590882,4107823,64
18291,979653,4329139,377
18292,1917370,3308151,616
18293,3332801,1069044,501
18294,596337,4188416,65
18295,4170044,2885043,14
18296,4691181,2239775,52
18297,1220879,1063328,40
18298,2690278,1548423,162
18299,1453814,1428975,600
18300,3854337,673405,21
18301,934509,901150,10933
18302,573693,3403903,104
18303,3473274,77677,786
18304,938826,775607,418
18305,4308422,167816,14
18306,3647315,3142365,130
18307,2028569,3299579,91
18308,1294163,448823,43
18309,1268923,2211339,288
18310,606263,4116046,553
18311,4243983,1378923,13
18312,656728,4324049,229
18313,3001970,32933,1998
18314,616538,1230311,2851
18315,3711007,101003,799
18316,1181282,1636302,3420
18317,3772598,816913,826
18318,46090,701503,1191
18319,1896939,3153165,732
18320,3874174,4529968,64
18321,4413981,3072002,128
18322,1423553,543061,76
18323,4820881,3198135,3381
18324,2871308,2795159,346
18325,569377,4834648,265
18326,4420475,1742482,58
18327,3998824,2322663,314
18328,2266717,4294640,6
18329,4597942,648703,301
18330,4110767,1772038,128
18331,925412,3375372,1251
18332,2366431,105683,2631
18333,2038215,1735123,143
18334,4565915,3759750,3853
18335,4007453,2913793,84
18336,4305360,4187117,422
18337,219686,2734382,551
18338,3716495,3324817,8253
18339,3437795,3557617,1173
18340,420757,588337,542
18341,751949,2981668,244
18342,1525671,2031436,170
18343,4865292,2238637,122
18344,3374895,3353876,194
18345,3385377,943197,279
18346,2803469,3680201,425
18347,2766747,410275,4171
18348,2038215,4266986,143
18349,491128,2416078,1344
18350,1164032,1841875,9
18351,2807537,4188938,105
18352,4137763,4155714,100
18353,4699529,2819030,104
18354,1576600,1342577,59
18355,717673,4590454,19
18356,3721646,871888,190
18357,3819586,3065172,44
18358,4211984,421433,4498
18359,4865292,3248594,122
18360,1869476,2401865,1258
18361,1924479,4861584,218
18362,1841790,649460,247
18363,1588061,948009,128
18364,3684207,654182,131
18365,156140,879115,403
18366,2434497,487236,80
18367,471758,1187964,2819
18368,1327726,1452193,308
18369,61633,1269021,33
18370,1135603,3256959,32
18371,4865292,1700117,122
18372,1432948,2402159,21
18373,4759196,4737571,351
18374,2622002,614747,20
18375,3474714,532755,773
18376,1486892,3335540,81
18377,1708548,982493,22
18378,1376558,4360758,93
18379,2584682,1776702,129
18380,812874,2866511,83
18381,125210,3517217,51
18382,3925727,3800540,417
18383,4487749,19269,238
18384,1220744,4347620,209
18385,3433219,3735230,716
18386,2914647,1129762,227
18387,3519436,3104940,133
18388,2018936,87195,25
18389,751949,2760565,244
18390,629031,4710588,1
18391,443904,74323,2001
18392,67665,2576561,184
18393,2259251,685095,26
18394,251110,2015738,269
18395,3492319,1545613,202
18396,4778699,3557617,274
18397,2764263,4117610,20
18398,1465907,3833698,865
18399,3406737,4207316,29
18400,1432948,3494128,21
18401,1236650,2341215,92
18402,4260998,4101406,39
18403,4376408,487236,177
18404,3510459,4047729,5
18405,4420255,3785477,77
18406,1687914,4289016,3851
18407,3792997,384166,216
18408,3689215,783583,298
18409,4820881,90125,3381
18410,2920273,1735883,113
18411,3406737,1486892,29
18412,1628691,2791241,22
18413,1039279,719172,539
18414,1832518,3086451,463
18415,3905250,4013191,269
18416,2835234,580211,16
18417,702865,3296710,48
18418,3396488,977565,587
18419,1924479,3273144,218
18420,2118551,4355015,104
18421,4765846,440093,57
18422,4325261,1068993,174
18423,3139086,3199855,4516
18424,1233851,3636323,185
18425,3185337,2270767,269
18426,643076,2416078,30
18427,326452,3324817,1170
18428,2338507,378843,358
18429,1628691,345296,22
18430,651351,4266986,4
18431,1630993,2959134,31
18432,2890110,2990704,79
18433,863325,409262,805
18434,1628755,888836,24
18435,437876,3678951,241
18436,2915489,3737538,38
18437,1579396,4517152,208
18438,3481117,4304551,137
18439,2241048,3373346,238
18440,1630356,3003794,229
18441,3345713,3779460,8
18442,1129405,2015738,122
18443,826234,2882100,12660
18444,1976020,2264881,2051
18445,3800305,3501344,44
18446,4459325,1080529,105
18447,2345122,3886160,1122
18448,2314931,1400706,14768
18449,1486569,4053811,113
18450,850459,3328639,3808
18451,3861672,1170664,43
18452,1148355,4420839,1943
18453,811736,214372,17
18454,4757732,3358359,510
18455,28366,4486882,231
18456,1351195,1513384,10973
18457,3756910,448525,933
18458,625451,2239775,6702
18459,3615734,1492115,51
18460,2529024,4354226,18
18461,456126,1852018,73
18462,3268179,2408952,1053
18463,2653433,1310817,47
18464,2810159,82340,68
18465,1227156,4092142,48
18466,4109862,3985168,66
18467,954573,857288,2
18468,3144269,3593013,56
18469,691232,2442529,25983
18470,3940380,1383958,400
18471,225697,54381,128
18472,4471609,4409813,238
18473,2326042,852669,1019
18474,273892,542316,587
18475,4113405,2616078,44
18476,3318025,946768,24
18477,2933517,957725,427
18478,558571,4302399,79
18479,700731,64001,60
18480,4094697,2183299,1361
18481,1322906,2243983,52
18482,3193737,4234840,68
18483,2891857,4629375,383
18484,2435515,438964,2355
18485,4130943,3472626,559
18486,754986,2394094,213
18487,750926,2948384,20659
18488,414390,903626,88
18489,3683564,167816,179
18490,1432948,3065172,21
18491,1159131,1609289,138
18492,4518416,4727122,1236
18493,3169284,3817973,67
18494,3318070,1103366,65
18495,1397316,475380,98
18496,3946091,726638,45
18497,1903802,98932,132
18498,4398018,2701676,3
18499,4177865,282738,353
18500,4562839,2153519,837
18501,1025903,4548619,107
18502,294574,1901143,547
18503,2451660,3538291,14
18504,2717491,4192365,7
18505,4219582,4023498,131
18506,3197538,4047729,186
18507,4583130,1522373,280
18508,4152864,228193,1
18509,4190805,4671494,20
18510,4544880,1471608,156
18511,3216710,1432887,44
18512,1938140,4590454,203
18513,919165,4034214,16
18514,3900509,711824,185
18515,2924614,743875,74
18516,3013323,410275,4425
18517,1735998,4355015,244
18518,4392569,1366076,46
18519,3056912,67911,371
18520,1632644,2692947,228
18521,3275981,4566668,216
18522,1025283,1080529,105
18523,2978353,4664852,138
18524,2914647,142116,227
18525,2891857,3373346,383
18526,3329198,1063377,175
18527,1476555,1956921,28
18528,1433583,2374812,22
18529,2261005,2661301,9
18530,1901862,1561146,335
18531,3225386,327965,136
18532,908046,2946706,579
18533,3778796,3335540,6619
18534,3609789,350886,39
18535,3320046,3535207,7
18536,2968005,2294440,373
18537,2307585,3852135,492
18538,988417,4003532,284
18539,3920505,3666587,17
18540,1958906,3117644,23
18541,4815111,1310839,301
18542,3318124,2811074,93
18543,4805386,1835245,558
18544,1933312,2845319,167
18545,1512639,4740893,646
18546,1413512,1306207,80
18547,4174741,2177982,371
18548,3547614,2493630,129
18549,4846491,3373263,863
18550,4786573,3088440,407
18551,4105847,879781,1226
18552,1283384,32933,137
18553,3578545,3327588,68
18554,573693,166306,104
18555,1512639,4094697,646
18556,273892,1764317,587
18557,1126100,2155768,999
18558,3031208,2442177,55
18559,2342340,532755,30
18560,919165,1202849,16
18561,111970,3262683,468
18562,4094066,137753,196
18563,1451983,3258677,87
18564,1459453,991193,39
18565,1564470,88771,168
18566,4782388,137753,26
18567,3941703,2692947,54
18568,552835,4720136,53
18569,2264477,1731912,361
18570,9202,2251789,236
18571,3257910,4101406,23
18572,1306100,2629120,40
18573,1143671,4851085,191
18574,1789514,4821149,41
18575,1601288,512769,228
18576,3195688,138960,82
18577,3835319,838453,197
18578,3202510,1519730,79
18579,1164538,1094216,1151
18580,2347696,3370956,253
18581,1974922,4853330,2
18582,4125905,3106235,79
18583,2153824,2977357,50
18584,2911862,2153670,168
18585,2733872,4629375,588
18586,4866498,979255,1685
18587,3148813,1268920,972
18588,3385671,4483821,425
18589,2690278,4255985,162
18590,3578545,1281736,68
18591,2342340,2947163,30
18592,1268923,17392,288
18593,4814135,2065513,63
18594,3148813,433745,972
18595,2749267,2619379,1
18596,1024682,3162560,67
18597,1453814,2917594,600
18598,2390374,2052579,157
18599,437876,2784159,241
18600,3887171,2365633,23
18601,1300976,3198135,471
18602,3794842,4387818,52
18603,1452,3335540,182
18604,691053,2813261,1959
18605,3641679,2401643,516
18606,978544,965340,388
18607,628921,879115,1
18608,2185449,435747,501
18609,2902003,1730211,6621
18610,3561479,3284336,292
18611,4399173,1801676,135
18612,3510459,4399430,5
18613,4778699,4399430,274
18614,4660393,2057832,456
18615,1607095,2177982,129
18616,4640383,4687278,14450
18617,4326329,2596286,115
18618,3689215,2277589,298
18619,1184100,2860781,3786
18620,940042,723257,5
18621,4747431,520390,22
18622,3424526,3571822,262
18623,3193737,2707096,68
18624,2469227,4290690,42
18625,2899933,1521471,19
18626,2749267,2450275,1
18627,3059183,2528294,283
18628,2978385,1897862,394
18629,3705151,2959134,26
18630,370983,49513,416
18631,2161230,1765411,64
18632,2635308,1973662,228
18633,775328,3104940,70
18634,2713798,2701313,426
18635,4152864,4187117,1
18636,4717616,3061931,241
18637,2560408,1699954,118
18638,2913818,654182,47
18639,191334,3262474,914
18640,2342205,3413796,5
18641,4468086,570107,121
18642,3026000,4289016,34
18643,3257910,1118530,23
18644,4060750,149736,94
18645,3676081,262528,113
18646,1548572,3104940,159
18647,2283170,3837284,135
18648,2979388,2898182,2592
18649,1309887,1772038,1234
18650,2361673,1118381,53
18651,3067879,1173627,151
18652,2238031,4023498,694
18653,258948,3296710,185
18654,2073638,2618757,56
18655,1459605,1781627,243
18656,2427345,2755105,104
18657,1381293,3362916,409
18658,4326329,138960,115
18659,1255094,1910808,894
18660,3446567,1190291,297
18661,4247950,4199739,195
18662,3550092,1078672,261
18663,1337541,3009562,126
18664,4148694,726638,8079
18665,2172433,3731768,68
18666,1841790,567045,247
18667,2061150,3781412,79
18668,219686,4420285,551
18669,2536161,1337977,1955
18670,2451660,2606817,14
18671,1300976,299257,471
18672,970731,4011543,146
18673,629031,4324862,1
18674,699145,142116,1885
18675,2349594,4390738,12
18676,3598083,4135197,1352
18677,3407905,2167783,33
18678,4857356,1558128,365
18679,2608376,3649212,256
18680,3329198,679574,175
18681,4148694,3298954,8079
18682,35548,2163256,52
18683,4059232,2289744,2851
18684,1140217,2155768,9121
18685,4388455,4570236,11502
18686,4452360,3640207,46
18687,251110,2265640,269
18688,3716495,3781412,8253
18689,1881600,3025335,99
18690,691053,4395778,1959
18691,1039233,448525,273
18692,1567983,2332893,87
18693,4452445,466302,847
18694,3957402,1928713,133
18695,4818958,1471569,23
18696,3148813,4186227,972
18697,2146076,2064734,265
18698,908090,311498,564
18699,1567106,3547349,159
18700,3131854,4255985,154
18701,3149884,1067585,130
18702,2103452,2728864,9
18703,4325972,213917,32
18704,2871308,2534272,346
18705,856916,1847353,6014
18706,3178553,4390738,33
18707,965813,3556169,28
18708,4247950,1975369,195
18709,3107199,2882100,625
18710,2241048,751974,238
18711,2598830,938763,72
18712,716749,3106235,265
18713,1924479,1736248,218
18714,125872,3680201,96
18715,2766747,2191992,4171
18716,884526,3347711,321
18717,4467644,3893890,1890
18718,1479553,1226975,783
18719,209191,3762682,3945
18720,1817011,673405,465
18721,3494194,3759750,176
18722,1789514,2227745,41
18723,4298943,2173151,1175
18724,3541658,2777919,216
18725,1445324,959247,1019
18726,3370783,3193834,354
18727,2646810,246307,39
18728,144060,626239,48
18729,933347,1939151,8968
18730,2271643,1615948,1965
18731,1735998,594102,244
18732,3139086,1480185,4516
18733,4858996,1135187,489
18734,3578368,3764731,339
18735,644069,2031809,217
18736,3424526,3510148,262
18737,2758155,4351306,640
18738,1148355,4753457,1943
18739,1514802,4403612,78
18740,4849080,1757836,12563
18741,336290,4074179,99
18742,3981172,2828364,199
18743,2481712,4838273,163
18744,1140217,4727122,9121
18745,552835,1595754,53
18746,1637898,1582028,20
18747,2720299,655904,109
18748,3434262,4094697,251
18749,949172,1047789,6
18750,729364,273127,55
18751,1073493,3658913,2
18752,2760117,2746611,3594
18753,1746838,838983,115
18754,174802,2956791,4178
18755,2237222,2866908,24
18756,4034438,2576561,73
18757,4113405,2472812,44
18758,1426916,2457054,110
18759,3656282,3965490,614
18760,4298943,64799,1175
18761,2579609,3121740,193
18762,3064744,4329139,86
18763,1185153,2424452,290
18764,4786573,3680201,407
18765,3248527,3443517,1960
18766,4866498,3859663,1685
18767,4578655,2999710,2608
18768,4606553,237082,26
18769,2497998,1918826,54
18770,2022904,4208140,97
18771,419149,3990211,36
18772,1927960,1120745,1465
18773,3798250,4420839,98
18774,1114213,2633571,2248
18775,2807537,2501960,105
18776,2629112,1545613,197
18777,3615734,690742,51
18778,4762542,4594685,62
18779,4759359,1995601,856
18780,3930883,1186643,148
18781,585893,4515216,358
18782,222154,2701676,169
18783,2760117,4161490,3594
18784,1576600,453257,59
18785,1126100,1452193,999
18786,259091,410275,1696
18787,3004134,2413499,240
18788,3717996,2913793,5153
18789,2564846,2243983,38
18790,3287996,519315,203
18791,3446384,3341056,102
18792,1353165,184085,327
18793,3213547,819090,146
18794,1465907,4610787,865
18795,2103452,3070342,9
18796,2427345,1730211,104
18797,1641756,1275575,61
18798,1025283,2616761,105
18799,1981993,1597846,1118
18800,1938140,112647,203
18801,1590882,3299008,64
18802,2633605,1032219,247
18803,4604264,1471608,32
18804,2914647,2539248,227
18805,117653,377629,79
18806,550624,1104006,211
18807,4219582,1068993,131
18808,644069,1202817,217
18809,2522287,1190291,90
18810,2902003,3229933,6621
18811,39963,1187964,137
18812,4094697,831156,1361
