0,source,sink,jaccard_coefficient
16325,1578602,917676,0.01282051282051282
16326,2587055,3773315,0.002044989775051125
16327,4822837,3109825,0.0
16328,1067678,848620,0.0013681762210972772
16329,4331857,4660550,0.008620689655172414
16330,2701676,3885,0.006787330316742082
16331,4230074,3548491,0.003003003003003003
16332,2598272,3384921,0.0
16333,4037302,1156326,0.012658227848101266
16334,3364627,598307,0.024608501118568233
16335,1341138,1924174,0.003857280617164899
16336,1245989,91297,0.012558139534883722
16337,2350820,428997,0.003952569169960474
16338,4487677,4699529,0.011349306431273645
16339,2443914,2016868,0.1582360570687419
16340,2475112,3695049,0.04892966360856269
16341,1410100,4684545,0.003968253968253968
16342,1206548,2889972,0.025735294117647058
16343,4773275,3436825,0.0008585533376261
16344,4076988,1078514,0.007462686567164179
16345,3540797,3492659,0.006896551724137931
16346,4399316,984342,0.07238605898123325
16347,578810,2396156,0.006381281574049455
16348,2588926,3675281,0.06818181818181818
16349,2853298,2364188,0.008204633204633204
16350,2924650,1663756,0.022099447513812154
16351,2810218,2301879,0.0066693888662038925
16352,1981821,850459,0.010151027482050013
16353,3208454,3291567,0.00023456741858555847
16354,2523132,3251698,0.016129032258064516
16355,4106480,3536428,0.0
16356,4738825,556131,0.0
16357,807742,2167058,0.0
16358,351861,1529875,0.0
16359,1553867,571258,0.009455493968046952
16360,2497998,3022676,0.08602150537634409
16361,2666350,4131105,0.0038809831824062097
16362,3371729,3397203,0.0010111223458038423
16363,1781994,2567509,0.0
16364,3966271,4866647,0.0
16365,2590874,1232492,0.005361930294906166
16366,1026187,3772765,0.0
16367,3410184,1065482,0.0008570938803496943
16368,4305521,3682822,0.02714535901926445
16369,2416271,3113091,0.006134969325153374
16370,1328503,1276592,0.016738197424892704
16371,1117878,3302688,0.09267241379310345
16372,2246446,1054633,0.004577822990844354
16373,118419,4776218,0.03794642857142857
16374,3082786,2919130,0.018666666666666668
16375,348985,3244110,0.011821601289629231
16376,3588819,3870316,0.0
16377,4176997,3536710,0.0045662100456621
16378,4294235,1167263,0.09655172413793103
16379,2000181,3541898,0.026460309535696454
16380,1171926,3167326,0.0
16381,3110377,3870424,0.046052631578947366
16382,326620,3497542,0.0020898641588296763
16383,3120526,2141723,0.0425531914893617
16384,4432649,3269644,0.002551020408163265
16385,2210532,1719159,0.0
16386,3614494,809750,0.023728813559322035
16387,3120092,1721413,0.0027913468248429866
16388,1469043,1097375,0.015128593040847202
16389,797807,1878401,0.0
16390,4634057,2330192,0.05714285714285714
16391,2041956,873015,0.014751075599262446
16392,1108548,4813120,0.008038585209003215
16393,533242,609008,0.0
16394,3538078,2944302,0.02
16395,3114874,4806025,0.17763157894736842
16396,816015,1972360,0.027237354085603113
16397,892090,694607,0.003746721618583739
16398,1605849,2504102,0.0
16399,4598550,1466897,0.0011904761904761906
16400,1860938,2056253,0.06658163265306122
16401,1142758,1448053,0.0
16402,4149030,1925049,0.0
16403,2136038,54780,0.016787912702853944
16404,2778614,3318836,0.006134969325153374
16405,2032082,1112503,0.0
16406,4178932,941733,0.0
16407,2078204,4645686,0.0
16408,3278257,2113938,0.018633540372670808
16409,3529930,2938171,0.3870967741935484
16410,3175246,2389556,0.003215434083601286
16411,2806883,352142,0.027522935779816515
16412,2290078,3180526,0.0
16413,128513,2070168,0.02456140350877193
16414,1168737,1540772,0.014736842105263158
16415,2725893,2684870,0.012248468941382326
16416,2785817,201259,0.01951219512195122
16417,1412213,2957222,0.0020610588689939455
16418,1320259,1364139,0.0
16419,1523957,3318630,0.08540925266903915
16420,4524769,1059068,0.008460236886632826
16421,2633592,2058148,0.01668806161745828
16422,1169816,1155864,0.0008928571428571428
16423,3253621,1026172,0.02386934673366834
16424,2548202,519384,0.0
16425,1535311,614768,0.04311251314405889
16426,549728,2246765,0.0
16427,654046,4369037,0.06896551724137931
16428,1865575,2190783,0.0
16429,4589996,3027130,0.07178631051752922
16430,249367,1661478,0.001850709438618137
16431,3821713,3861367,0.0
16432,3864963,64078,0.0
16433,714875,1747244,0.018518518518518517
16434,3392872,1120302,0.007633587786259542
16435,4688162,1443073,0.01699029126213592
16436,1221273,1756298,0.0
16437,715150,4450805,0.005610098176718092
16438,1157741,633187,0.013071895424836602
16439,3408518,4306658,0.0
16440,2698465,4844803,0.008771929824561403
16441,2777750,3797099,0.0
16442,1776702,3865363,0.12994350282485875
16443,2549365,2402824,0.004668534080298786
16444,2673660,2464279,0.12768817204301075
16445,3101493,1313596,0.0018633540372670807
16446,1102697,2281535,0.010327022375215147
16447,3408934,35533,0.0
16448,2045151,1733225,0.019417475728155338
16449,4423295,974241,0.04814814814814815
16450,2659315,951929,0.04610951008645533
16451,218201,3606237,0.1
16452,2349761,2271580,0.0375
16453,406690,1797136,0.08900523560209424
16454,3620455,3179729,0.028901734104046242
16455,1981986,3514765,0.0
16456,1908453,1543070,0.011272141706924315
16457,2522711,2644807,0.008
16458,4231030,1781292,0.05714285714285714
16459,3383285,3508770,0.04785506750982738
16460,2752756,2206597,0.003048780487804878
16461,2258909,2534103,0.0
16462,1391908,3573222,0.0009970089730807576
16463,1246433,2264215,0.0
16464,4681267,2167171,0.0
16465,1415980,2893740,0.0
16466,1339565,1736545,0.015772870662460567
16467,972332,150183,0.029850746268656716
16468,3289606,2889060,0.36283185840707965
16469,2499714,2750575,0.015625
16470,1776382,3007034,0.05839002267573696
16471,2659783,4751739,0.0034471952366029457
16472,3049799,1549578,0.0
16473,4371463,448823,0.004887554306158957
16474,862429,3632465,0.00847457627118644
16475,3338569,3340067,0.0
16476,4657441,3728341,0.024640657084188913
16477,4145991,1993158,0.034236804564907276
16478,1875737,454478,0.01950162513542795
16479,3979764,1233876,0.32075471698113206
16480,3991228,3772572,0.024532224532224534
16481,2855515,4307456,0.008375209380234505
16482,3673862,540438,0.026607538802660754
16483,2779997,889015,0.08888888888888889
16484,1553132,1365435,0.0037593984962406013
16485,155804,373098,0.0
16486,1327948,1857736,0.0
16487,1097603,25845,0.02676659528907923
16488,2862017,614326,0.0016597510373443983
16489,164508,1882033,0.0
16490,2186076,4391220,0.010638297872340425
16491,145644,3725165,0.0
16492,2413519,1245966,0.05472636815920398
16493,1162697,2847714,0.0024813895781637717
16494,2309007,245819,0.0327613104524181
16495,1607490,1583704,0.01639344262295082
16496,444226,3394554,0.00694815606627472
16497,20388,3366282,1.1800756035103316e-05
16498,4293,4327572,0.013114754098360656
16499,2085212,4673870,0.00904966156745097
16500,4856945,3733752,0.01990049751243781
16501,4261799,2021389,0.02040816326530612
16502,3219036,1305444,0.0
16503,1823469,521571,0.04591836734693878
16504,3003864,3447380,0.013333333333333334
16505,1119551,1900388,0.07035175879396985
16506,1051435,3885,0.024793388429752067
16507,521025,3361391,0.012
16508,3136032,644461,0.002396644697423607
16509,4157835,4201419,0.13352007469654528
16510,3502972,2531339,0.030303030303030304
16511,823030,163021,0.0026764804282368685
16512,1656479,328197,0.03938730853391685
16513,2915345,1776768,0.009933774834437087
16514,2192424,1031894,0.11596385542168675
16515,1869476,4258451,0.019103600293901544
16516,3533117,4006971,0.0
16517,108215,1989026,0.01134672619047619
16518,3683868,1791426,0.12225705329153605
16519,3136997,2445094,0.03965702036441586
16520,3866829,3308247,0.015625
16521,3748510,4312185,0.037037037037037035
16522,840219,2521165,0.006557377049180328
16523,4138041,4092781,0.019704433497536946
16524,4700248,796483,0.0
16525,4413341,4397780,0.0064516129032258064
16526,3407905,2210260,0.0
16527,1488894,3418202,0.002004008016032064
16528,2546199,132844,0.028814185445142224
16529,4838812,2727275,0.02
16530,4588837,264005,0.004048582995951417
16531,3314875,469289,0.014705882352941176
16532,2753362,2984671,0.1050228310502283
16533,4314087,4061833,0.1744186046511628
16534,723257,2622002,0.20481927710843373
16535,3786354,85658,0.013452914798206279
16536,1927697,2507900,0.010256410256410256
16537,261556,1904502,0.022535211267605635
16538,1813929,2082980,0.005537098560354375
16539,1341138,2067914,0.00626808100289296
16540,1785892,4074417,0.004784688995215311
16541,1773071,2157194,0.05730659025787966
16542,4434374,3284298,0.171875
16543,1954563,3762578,0.0
16544,362621,4004540,0.0
16545,3713980,4132821,0.3484848484848485
16546,2300301,252987,0.006704980842911878
16547,2900837,4445347,0.05199807414540202
16548,3004309,1454425,0.0
16549,1420315,2886849,0.014388489208633094
16550,4544053,1637006,0.07051282051282051
16551,3976160,391686,0.054901960784313725
16552,179199,2647536,0.005106382978723404
16553,1308940,555727,0.003929273084479371
16554,2492652,3150712,0.0
16555,1788287,2118661,0.03076923076923077
16556,2295519,3198496,0.011202389843166542
16557,3498929,4031103,0.003389830508474576
16558,1736653,1704549,0.0
16559,3398817,866622,0.021897810218978103
16560,75388,657227,0.04702970297029703
16561,3553188,3096252,0.020771513353115726
16562,2330735,1583734,0.0
16563,2520554,2549418,0.014084507042253521
16564,1518924,567188,0.0007249879168680521
16565,1674358,4521982,0.0037057754160257305
16566,4084244,932921,0.0661764705882353
16567,3573637,3783126,0.07632600258732213
16568,818849,1105521,0.06397828615742536
16569,3684974,4702026,0.013953488372093023
16570,1840401,3335374,0.0625
16571,4716010,843918,0.003464203233256351
16572,125585,2119335,0.0
16573,3170132,2966560,0.011865211200759373
16574,3527454,3116725,0.005612413337735226
16575,3123328,4831026,0.034782608695652174
16576,4162991,3892380,0.00031210986267166043
16577,230330,1921352,0.0
16578,2345177,1099668,0.015060240963855422
16579,309429,2411142,0.0
16580,1547104,2426639,0.0
16581,1029835,1127045,0.01607142857142857
16582,2108183,4381033,0.0
16583,1355524,2455101,0.016058394160583942
16584,960628,2644807,0.0781456953642384
16585,1677137,4459576,0.13761467889908258
16586,1304820,1188938,0.0
16587,3502346,2823963,0.01279317697228145
16588,3703819,545478,0.0
16589,799693,3064769,0.002617801047120419
16590,713957,186605,0.0
16591,4079269,521025,0.05506607929515418
16592,3128391,1933868,0.007575757575757576
16593,3084165,4327541,0.006718924972004479
16594,826095,1508032,0.0
16595,2883120,3915057,0.006578947368421052
16596,2556418,390157,0.0029940119760479044
16597,2939315,4197612,0.0006966719400862131
16598,287937,470771,0.010452961672473868
16599,3650940,883400,0.0
16600,4405789,3786340,0.10049019607843138
16601,3418202,1946181,0.013458950201884253
16602,378193,3487024,0.0
16603,3318363,201039,0.014106102422569764
16604,1277683,4488290,0.07643312101910828
16605,1925995,2466725,0.0
16606,1495228,519032,0.013888888888888888
16607,2468831,1345076,0.018604651162790697
16608,2636788,1622963,0.0
16609,2220133,4036209,0.024509803921568627
16610,2653510,327250,0.025157232704402517
16611,4264348,4007453,0.05576923076923077
16612,4770341,4368522,0.043478260869565216
16613,665463,2352840,0.030303030303030304
16614,1142723,1002719,0.022222222222222223
16615,3201482,3633032,0.0121580547112462
16616,1415980,4194641,0.017045454545454544
16617,4031191,312257,0.007751937984496124
16618,4773119,4487191,0.006329113924050633
16619,447652,2549365,0.001516388662078619
16620,3751369,4426337,0.0004106776180698152
16621,2778968,614334,0.0
16622,3964876,4836734,0.0
16623,2245332,2230399,0.08445040214477212
16624,1221209,94321,0.0
16625,392133,3948089,0.001990049751243781
16626,2691389,3861983,0.0063532401524777635
16627,1694645,2341206,0.025500910746812388
16628,982493,601251,0.01483679525222552
16629,745080,3729332,0.013623978201634877
16630,4538798,2934196,0.003481624758220503
16631,2960890,291319,0.006242197253433208
16632,2516672,3979814,0.0642791551882461
16633,3852135,322718,0.0
16634,3743292,1355295,0.0
16635,1141638,2472584,0.008253094910591471
16636,62803,1081527,0.009259259259259259
16637,4554838,3069989,0.06190476190476191
16638,2869054,4569586,0.008771929824561403
16639,2675073,3536565,0.0390625
16640,424411,806379,0.003115264797507788
16641,2022832,3919110,0.01092896174863388
16642,4655206,700921,0.05970149253731343
16643,977305,3742875,0.0025684931506849314
16644,922843,4010234,0.01876675603217158
16645,3616044,754498,0.0
16646,247357,4384826,0.0
16647,1489608,2385326,0.12
16648,2475326,4322511,0.0
16649,4722544,3052336,0.0
16650,3257255,3852843,0.14285714285714285
16651,2162747,4719808,0.004484304932735426
16652,4257799,967821,0.0
16653,1494528,2310949,0.03333333333333333
16654,3862552,2161208,0.021645021645021644
16655,2675421,4043353,0.005789909015715467
16656,2230348,2176446,0.017942583732057416
16657,2562743,1403337,0.0
16658,4139416,2203178,0.02040816326530612
16659,3370751,282738,0.006407097092163627
16660,1859126,3100961,0.0
16661,1496364,1294596,0.0
16662,3737599,2303263,0.022950819672131147
16663,3876972,522422,0.03333333333333333
16664,3316377,3727319,0.0
16665,2146076,2909499,0.025878003696857672
16666,2269043,4724902,0.03335980937251787
16667,2215504,4550855,0.06557377049180328
16668,123691,3442408,0.017045454545454544
16669,2294780,1322609,0.0
16670,1385994,2003281,0.0019996364297400473
16671,2393127,1430891,0.0548885077186964
16672,1824620,4062203,0.0216998191681736
16673,1594397,1624569,0.0
16674,3213317,2452853,0.003003003003003003
16675,823671,1528681,0.0
16676,4073949,954819,0.014642549526270457
16677,242918,3141374,0.005184705119896306
16678,4163893,276394,0.004498977505112475
16679,3532095,1125066,0.0
16680,4099783,3194323,0.012865497076023392
16681,531097,838367,0.0
16682,3953029,3556797,0.005030181086519115
16683,2106673,296033,0.0
16684,1228629,1896681,0.0023957834211787254
16685,4133686,3078305,0.0
16686,2988392,3372601,0.01633045148895293
16687,1472487,2701415,0.0045662100456621
16688,2465349,330944,0.03610411418975651
16689,933039,696188,0.0027874564459930314
16690,1658177,4486224,0.008613938919342208
16691,1464170,1004847,0.008247422680412371
16692,3561052,1896160,0.005917159763313609
16693,2399429,1989547,0.0
16694,4636312,3871840,0.00881488736532811
16695,253113,4780579,0.0
16696,244480,4386169,0.1518987341772152
16697,1806115,3534939,0.0
16698,2510139,4047951,0.0009596928982725527
16699,4330086,3762858,0.023529411764705882
16700,957965,3871588,0.04192546583850932
16701,3400329,4679458,0.02729528535980149
16702,2457642,936982,0.07352941176470588
16703,2850334,2675337,0.0012360939431396785
16704,1766298,247783,0.0023328149300155523
16705,524691,2367712,0.0066815144766146995
16706,2297732,2914869,0.01994840928632846
16707,1615365,950290,0.013468013468013467
16708,377575,4655605,0.010903426791277258
16709,4148739,2758139,0.0
16710,2073913,754891,0.35945945945945945
16711,3917525,1054099,0.06397306397306397
16712,4154717,3543463,0.0
16713,4745442,1024260,0.005599104143337066
16714,3865363,668860,0.0034602076124567475
16715,2708096,3473371,0.023214285714285715
16716,4427116,887758,0.01910828025477707
16717,3151313,1748055,0.0
16718,2423738,3283207,0.024096385542168676
16719,3320193,1018259,0.0
16720,699366,3558140,0.008771929824561403
16721,3346746,2906279,0.05134474327628362
16722,2251224,3252172,0.013924050632911392
16723,602014,2577052,0.0016519823788546256
16724,2032811,530312,0.0
16725,3616044,3776037,0.0
16726,995805,4074264,0.0
16727,848426,2781214,0.0
16728,4665969,598650,0.10204081632653061
16729,4738810,4427734,0.02541227358745607
16730,3504202,4550191,0.021055121835817366
16731,2203730,2135370,0.0739202657807309
16732,2968005,3437324,0.03562653562653563
16733,4735773,4155853,0.0028099754127151387
16734,3840652,1668059,0.014885699096225412
16735,1386627,3816187,0.0012453300124533001
16736,69197,3652816,0.06153846153846154
16737,2581909,4864132,0.005454545454545455
16738,1884758,3815682,0.032
16739,4452994,3912197,0.0
16740,3731965,1991054,0.033117932148626815
16741,2139167,1252730,0.0
16742,3135278,575869,0.0045871559633027525
16743,2275878,4638572,0.0078125
16744,3783047,3670126,0.027559055118110236
16745,3562158,894551,0.026303645592985696
16746,1621859,3165125,0.0007550731477111845
16747,2246244,3676865,0.003125
16748,3025480,2031097,0.005571030640668524
16749,3260407,2389556,0.003733084461035931
16750,981821,1494526,0.05172413793103448
16751,1595379,3338630,0.05737704918032787
16752,1439743,3661984,0.005128205128205128
16753,551395,1027766,0.0
16754,3025480,2814135,0.008849557522123894
16755,418036,1462042,0.0
16756,429090,2958056,0.002320185614849188
16757,4231067,242071,0.06153846153846154
16758,43778,3048629,0.0
16759,4865926,1842082,0.023255813953488372
16760,1401803,500323,0.020527859237536656
16761,4140388,2672680,0.014705882352941176
16762,331205,1310905,0.0
16763,1190137,1109458,0.0
16764,3147352,3460296,0.0010309278350515464
16765,1247754,657135,0.0006738544474393531
16766,1313574,1909882,0.02616123865456487
16767,2126374,2989221,0.0014418811002661935
16768,813276,1526936,0.037267080745341616
16769,1817949,4531142,0.0
16770,512769,3500565,0.008447729672650475
16771,4045013,5322,0.08333333333333333
16772,2184704,4510589,0.0
16773,3701608,4105722,0.000473380250575946
16774,2899895,145379,0.0
16775,363593,4524769,0.04081632653061224
16776,664668,2659983,0.04385334291876348
16777,3137322,130783,0.0071301247771836
16778,2590874,3813022,0.007422402159244264
16779,3885342,2834964,0.0
16780,3794731,2250898,0.00225347650948728
16781,2638828,227067,0.1045531197301855
16782,2295365,1798216,0.00808080808080808
16783,3720205,4636964,0.0004606879606879607
16784,741613,3363840,0.003243243243243243
16785,119310,1145727,0.0
16786,1651539,743004,0.023696682464454975
16787,1636782,4074055,0.004807692307692308
16788,878666,4681820,0.2608695652173913
16789,4250315,4848645,0.04155124653739612
16790,1135357,2555035,0.0
16791,2410444,4504412,0.003663003663003663
16792,3463658,2986709,0.0625
16793,4054101,2457522,0.009708737864077669
16794,4056964,4267248,0.1111111111111111
16795,3418785,1320102,0.0071301247771836
16796,3227798,1517778,0.0
16797,248235,234508,0.010638297872340425
16798,3297057,4555369,0.04896142433234421
16799,3144724,4131745,0.024096385542168676
16800,2503691,4078681,0.005893909626719057
16801,1551687,4067075,0.0
16802,4429855,2389000,0.02654867256637168
16803,4204957,4805705,0.025423728813559324
16804,92226,1031894,0.09542483660130718
16805,1472420,2382927,0.0035221602582917524
16806,3658016,3275002,0.014044943820224719
16807,1117073,677323,0.0
16808,1256232,398183,0.1623931623931624
16809,3011258,592528,0.03046218487394958
16810,2127378,2605834,0.0196078431372549
16811,820951,1861213,0.00018040772145047808
16812,810422,1499623,0.13953488372093023
16813,783776,4683439,0.07446808510638298
16814,3851367,2576217,0.0032095369096744614
16815,2743218,3097496,0.027301092043681748
16816,873228,1858653,0.012987012987012988
16817,4484290,2400632,0.0
16818,1216060,2777171,0.008528784648187633
16819,2751815,3218224,0.09090909090909091
16820,230209,3379529,0.06756756756756757
16821,952855,1104861,0.00847457627118644
16822,2168705,799195,0.012443438914027148
16823,3436645,2835234,0.00644122383252818
16824,3992709,3902818,0.0
16825,1366199,3233526,0.011494252873563218
16826,3287996,1751612,0.0
16827,2294543,1986291,0.0
16828,388101,3711578,0.008331349678647942
16829,4446847,2711239,0.024539877300613498
16830,4600732,4831688,0.015068493150684932
16831,3616714,2932339,0.01593625498007968
16832,4144260,3871694,0.005797101449275362
16833,2939219,4800600,0.020793950850661626
16834,1196225,3472849,0.008645533141210375
16835,1254191,4187899,0.08548931383577053
16836,1370661,3849579,0.0
16837,3802191,3657697,0.012605042016806723
16838,3578545,4819282,0.02531645569620253
16839,547941,804620,0.0
16840,1334711,163021,0.0006650041562759767
16841,2347135,2908772,0.16
16842,838953,3027964,0.007246376811594203
16843,982693,1657935,0.0
16844,4254896,3091588,0.015311431544522075
16845,2759332,2354228,0.0
16846,2523398,173594,0.03896103896103896
16847,3042674,642704,0.07272727272727272
16848,2299345,3536565,0.001076426264800861
16849,4486429,2477104,0.023076923076923078
16850,3863938,3003207,0.017421602787456445
16851,4630411,1170836,0.0011473152822395595
16852,141948,4535791,0.10740740740740741
16853,1281095,84684,0.005988023952095809
16854,1026366,3745163,0.0070921985815602835
16855,2394197,492518,0.0
16856,2861875,50252,0.0
16857,3218133,4106925,0.013285024154589372
16858,3818365,404581,0.002359882005899705
16859,3326604,1904342,0.16838487972508592
16860,3807108,1913,0.017827298050139277
16861,4171294,2529360,0.03961748633879782
16862,2650995,2835063,0.006024096385542169
16863,49037,2631533,0.028144239226033423
16864,2644807,2290928,0.03589108910891089
16865,4640383,397215,0.00020712510356255177
16866,828995,4248660,0.0
16867,2069800,156245,0.004179392380646198
16868,2980915,4365216,0.25301204819277107
16869,532545,3393975,0.0
16870,4496162,657126,0.005765350245027385
16871,1567929,1810948,0.005946481665014866
16872,1875230,3013063,0.0
16873,1961714,663975,0.00019803940984255866
16874,4064655,2904844,0.09740259740259741
16875,4822350,4313227,0.0
16876,3413629,2885450,0.0
16877,4707239,985706,0.0078125
16878,429001,4236643,0.07708688245315162
16879,2717491,982117,0.08
16880,4483696,3312013,0.10015174506828528
16881,2304349,4270011,0.041666666666666664
16882,166928,3196939,0.014388489208633094
16883,4546629,1026790,0.003115264797507788
16884,1427709,4238089,0.0044742729306487695
16885,4606514,342657,0.013100436681222707
16886,3342005,4677438,0.028671328671328673
16887,83595,3364428,0.017857142857142856
16888,101349,3885473,0.0
16889,3097269,2830141,0.017391304347826087
16890,4046923,4268258,0.0
16891,2127782,4046842,0.05301204819277108
16892,2706877,3399490,0.0
16893,2346621,3794842,0.19402985074626866
16894,4360409,3022040,0.05333333333333334
16895,355595,1860955,0.0
16896,1621459,2523792,0.003436426116838488
16897,3055323,864015,0.0
16898,1400270,455284,0.2835820895522388
16899,2929500,713850,0.0029185460334306182
16900,183589,2875421,0.0025658968975973873
16901,1762695,3894304,0.39436619718309857
16902,1804714,2124574,0.034653465346534656
16903,4459519,4201072,0.0
16904,880985,559996,0.0948905109489051
16905,3739716,3433977,0.032534246575342464
16906,4345638,4402986,0.030434782608695653
16907,760911,4769980,0.022556390977443608
16908,1328079,2940560,0.005917159763313609
16909,4585504,3833411,0.0
16910,2080615,81572,0.06578947368421052
16911,4276773,1460900,0.0
16912,4020896,4191665,0.03339517625231911
16913,474214,4489237,0.02284263959390863
16914,3189286,3172266,0.0008176614881439084
16915,3864253,356069,0.02910958904109589
16916,4633050,1989693,0.002466091245376079
16917,3432810,4436263,0.03783783783783784
16918,4474227,600324,0.0
16919,987119,3940516,0.02872531418312388
16920,3550020,2555731,0.0003854884995930955
16921,3773223,101042,0.0016129032258064516
16922,2295365,4794871,0.006109979633401222
16923,482013,2977970,0.0
16924,1719385,541286,0.16666666666666666
16925,3155675,4075838,0.0
16926,3421034,1339406,0.0
16927,451336,3188415,0.0
16928,800457,2739141,0.09282178217821782
16929,1211335,2937523,0.03608736942070275
16930,2753624,2299454,0.0
16931,203866,1572027,0.21739130434782608
16932,2630123,2284049,0.08045977011494253
16933,1770017,3305736,0.02074688796680498
16934,2766651,4071300,0.0
16935,4391130,2571731,0.03636363636363636
16936,1052846,4018644,0.0
16937,706647,2200167,0.0
16938,694908,930462,0.0
16939,515744,2181209,0.052845528455284556
16940,2404729,2456153,0.022556390977443608
16941,1313574,2387528,0.016424510423247
16942,282738,1938134,0.018007878446820485
16943,49577,2762097,0.025693730729701953
16944,3326044,4800252,0.0
16945,954573,4588812,0.0
16946,886108,2181771,0.00641025641025641
16947,632527,4720169,0.039119804400977995
16948,1185153,894440,0.021538461538461538
16949,250077,2949090,0.0018248175182481751
16950,4457096,2194391,0.0
16951,784291,4221275,0.1141732283464567
16952,4000455,4411597,0.016666666666666666
16953,4736071,4338103,0.018867924528301886
16954,1831842,3982191,0.0088339222614841
16955,1711644,2808502,0.014289848780840749
16956,452521,1702416,0.003462930898787974
16957,3093160,2811103,0.0
16958,658580,271871,0.2878787878787879
16959,1828452,74464,0.02734375
16960,1852722,2981520,0.03365384615384615
16961,1163192,1012601,0.022321428571428572
16962,1148355,3854875,0.0
16963,1657112,3198902,0.0
16964,4274057,1583824,0.045112781954887216
16965,2753362,816461,0.5907172995780591
16966,2458095,3864414,0.00881057268722467
16967,1157744,2399429,0.005268703898840885
16968,286472,44976,0.0017862459065197975
16969,2044305,693986,0.02812085126926017
16970,2452484,2299176,0.0
16971,4510458,4183230,0.0
16972,3601250,953612,0.0
16973,4155389,3656697,0.01673101673101673
16974,3544496,4036279,0.010050251256281407
16975,3455815,3805779,0.0
16976,421879,3292787,0.014598540145985401
16977,4437817,1593626,0.0
16978,4418160,3230707,0.004351880634131178
16979,632981,3246168,0.023890784982935155
16980,4503627,637046,0.03333333333333333
16981,1927697,4007276,0.01098901098901099
16982,4450340,3627516,0.0010050251256281408
16983,1558394,68717,0.009673518742442563
16984,3248559,1749540,0.014925373134328358
16985,2011883,1851190,0.018910176660860912
16986,4437816,539296,0.009139325399434545
16987,1862492,3272419,0.01968503937007874
16988,117464,2774130,0.05357142857142857
16989,4673128,1151673,0.04160246533127889
16990,4565915,3718611,0.0012903225806451613
16991,615061,1471083,0.02074688796680498
16992,4024736,4598408,0.0031678986272439284
16993,4426017,2435515,0.02673082063619353
16994,3070150,4700248,0.015915119363395226
16995,2809592,2817097,0.007434944237918215
16996,82872,1293541,0.011764705882352941
16997,2277594,2178176,0.0012903225806451613
16998,911889,3877717,0.0006369426751592356
16999,1270544,2140292,0.0
17000,1081747,995211,0.0
17001,3307154,10479,0.0
17002,4583756,300836,0.0
17003,1292765,1747983,0.0022688598979013048
17004,2533205,1773848,0.0
17005,2288696,3550092,0.020571827057182707
17006,3773259,3174530,0.0
17007,2637650,3472287,0.011152416356877323
17008,2841994,2415668,0.02631578947368421
17009,2882296,361516,0.06555269922879177
17010,1339179,4282422,0.024390243902439025
17011,2524834,3273144,0.014565826330532213
17012,1961152,2240752,0.0
17013,598650,3938509,0.034653465346534656
17014,2926583,2635704,0.013157894736842105
17015,1854519,1119081,0.0
17016,2316167,3451911,0.00390625
17017,1393405,3361653,0.001568627450980392
17018,4811875,4500635,0.015706806282722512
17019,1361678,2381903,0.02643171806167401
17020,111873,4049358,0.0
17021,3083369,2015591,0.0
17022,1751451,1963475,0.0021237714229268533
17023,482952,3442104,0.006006006006006006
17024,4849746,833087,0.26282051282051283
17025,4662682,3015412,0.005681818181818182
17026,2608552,1440298,0.037037037037037035
17027,2857848,3213485,0.048223350253807105
17028,1168552,1701775,0.0019569471624266144
17029,2769145,1719521,0.0
17030,454478,524231,0.0
17031,2708096,2459659,0.004152823920265781
17032,2405212,4072904,0.0013995801259622112
17033,2289360,4513538,0.020544142143253747
17034,1419973,1802489,0.00028237951807228914
17035,3385133,1145736,0.0
17036,3067475,1123570,0.014084507042253521
17037,4066375,4659925,0.002544529262086514
17038,1450511,3067722,0.033860045146726865
17039,3424702,4452088,0.00505902192242833
17040,954783,1011229,0.0
17041,3987814,3649391,0.036231884057971016
17042,810996,2688383,0.0
17043,1411592,4445347,0.05775862068965517
17044,2921487,1043563,0.04436860068259386
17045,749437,1565970,0.08433734939759036
17046,2451559,1565469,0.001182033096926714
17047,2961396,792414,0.0
17048,3678124,3088266,0.011363636363636364
17049,1245238,4417294,0.0
17050,4792744,4096753,0.05555555555555555
17051,2443914,2846050,0.03355704697986577
17052,4527149,336634,0.0025756600128783
17053,2027323,44494,0.007960808328230252
17054,3629855,91496,0.034482758620689655
17055,4856301,1217734,0.0297029702970297
17056,1140769,1458564,0.013209393346379647
17057,2589603,1220080,0.013011152416356878
17058,368544,3381219,0.002909796314258002
17059,1404923,762976,0.0
17060,2344207,1632116,0.16111111111111112
17061,469289,2950467,0.05598570577724836
17062,2142339,2776760,0.016791044776119403
17063,2073992,3260141,0.0003563791874554526
17064,315203,269579,0.12
17065,3399075,1780012,0.000547945205479452
17066,2819607,1448812,0.015037593984962405
17067,2842980,2029656,0.0
17068,1696218,2070941,0.005459890802183957
17069,528340,4446035,0.0
17070,667698,4841867,0.03729767769176636
17071,3032217,1809949,0.0068019980869380384
17072,3290292,159117,0.0
17073,153739,933487,0.02242152466367713
17074,3284422,938850,0.0
17075,4698588,332418,0.016765285996055226
17076,2206524,1235784,0.004206098843322818
17077,3152813,4489871,0.014160485502360081
17078,4489126,3740891,0.0648854961832061
17079,2612480,151284,0.0405727923627685
17080,4266324,2526596,0.0034073309241094475
17081,3559844,2622002,0.07692307692307693
17082,201208,4683295,0.1016949152542373
17083,2518902,1851018,0.000984251968503937
