0,source,sink,local_path
14506,4784931,3189138,0.0
14507,3183066,4843751,0.0
14508,4752199,3741648,0.0
14509,1832547,1952803,0.0
14510,2089614,3691751,0.0
14511,3149782,2034032,0.0
14512,887547,3550898,0.0
14513,1878132,1943513,0.0
14514,4470695,1341939,0.0
14515,4557881,2689180,0.0
14516,640863,3495282,0.0
14517,2613587,3520454,0.0
14518,4785613,31839,0.0
14519,2661534,2294277,0.0
14520,3552322,2018400,0.0
14521,1270323,4794166,0.0
14522,2037192,4282529,0.0
14523,723581,1387676,1.0
14524,4629910,4509449,0.0
14525,1494412,2517008,0.0
14526,2323539,3991452,0.0
14527,2829048,1711727,0.0
14528,2914108,2490203,0.0
14529,2084322,2110815,0.0
14530,484631,746174,0.0
14531,4277384,802671,0.0
14532,1960488,519276,0.0
14533,2540112,654563,0.0
14534,2727008,796488,0.0
14535,3177164,792461,0.0
14536,1550146,3777817,1.0
14537,4624085,3072486,0.0
14538,3966274,1696333,0.0
14539,21719,3828337,0.0
14540,4603009,1634129,1.0
14541,1488333,796864,0.0
14542,1656900,3422769,0.0
14543,1996008,3978650,0.0
14544,208911,4190928,0.0
14545,2325842,3170526,0.0
14546,8462,410942,0.0
14547,200928,969084,0.0
14548,3703523,1486936,0.0
14549,2399711,3840411,0.0
14550,4348194,3244252,0.0
14551,224985,4816837,0.0
14552,4739636,2462387,0.0
14553,3244029,2733765,0.0
14554,3826607,1825416,0.0
14555,867342,561120,0.0
14556,1308286,3088922,0.0
14557,1998146,3197208,0.0
14558,1364193,134321,0.0
14559,201412,1216203,1.0
14560,2259277,1608387,0.0
14561,3983979,227576,0.0
14562,2773354,2134082,0.0
14563,2994503,4351965,0.0
14564,4707262,2343169,0.0
14565,620078,3075618,0.0
14566,4266343,1908904,0.0
14567,3830562,3095140,0.0
14568,4714369,4548570,0.0
14569,430016,4146634,0.0
14570,2642703,4270226,1.0
14571,129267,4640315,0.0
14572,1360076,1376012,0.0
14573,2547462,1015836,0.0
14574,1466126,4666046,1.0
14575,912809,1074033,0.0
14576,4392885,2475555,0.0
14577,1167811,233823,0.0
14578,3011787,3533350,0.0
14579,1182338,2265126,0.0
14580,4559667,3980028,0.0
14581,2827949,1722061,0.0
14582,1873014,1463129,0.0
14583,2015769,3528072,0.0
14584,1571795,1049875,0.0
14585,3318481,3937729,0.0
14586,1508936,4449623,0.0
14587,1485852,4342549,0.0
14588,3716134,202674,0.0
14589,2511453,1527633,0.0
14590,1699436,3303520,0.0
14591,1344159,2297807,0.0
14592,226183,15104,0.0
14593,4003936,1844286,0.0
14594,3700787,2523548,1.0
14595,702205,19483,0.0
14596,2841191,4205426,0.0
14597,2485004,2738785,1.0
14598,4562131,4604687,0.0
14599,4358976,240975,0.0
14600,2858003,3358132,0.0
14601,2015300,2151537,0.0
14602,3794429,1614832,1.0
14603,3070228,810608,0.0
14604,3582148,3515706,0.0
14605,545546,4359927,0.0
14606,2130993,3544312,0.0
14607,4273945,1301212,0.0
14608,2394805,705330,0.0
14609,1571048,1163387,0.0
14610,2116865,3443772,0.0
14611,2801354,1473782,0.0
14612,1526201,3491323,0.0
14613,2281563,4847810,0.0
14614,1430630,3087498,0.0
14615,3414794,3744759,0.0
14616,1385952,2030740,0.0
14617,1118440,1343497,0.0
14618,2123021,2115061,0.0
14619,2493344,1232064,0.0
14620,4415618,1159807,0.0
14621,3749865,3177966,0.0
14622,2598434,768437,0.0
14623,2880221,3281122,0.0
14624,308006,190714,0.0
14625,1851618,1230065,0.0
14626,2194138,2907045,1.0
14627,3629134,3593696,0.0
14628,2237831,3876556,0.0
14629,3745255,3901439,0.0
14630,486732,1963106,0.0
14631,4581706,3807231,0.0
14632,2337264,3153258,0.0
14633,1027048,3426166,0.0
14634,3222660,1658771,0.0
14635,4859360,1415184,0.0
14636,2665359,3527458,0.0
14637,3350327,4680761,0.0
14638,3129614,2073550,0.0
14639,243887,1286101,0.0
14640,182750,493875,0.0
14641,3341802,3899845,0.0
14642,510966,1928597,0.0
14643,4499734,811981,0.0
14644,1694775,4103275,0.0
14645,1634416,958039,1.0
14646,3690467,1234,0.0
14647,4745991,340386,0.0
14648,3329023,919318,0.0
14649,888726,2366545,0.0
14650,3195341,4027834,0.0
14651,151467,1201763,0.0
14652,706303,4727890,0.0
14653,4361506,3560740,0.0
14654,3982814,3759351,0.0
14655,4604634,1587865,0.0
14656,44462,2365049,0.0
14657,3734529,3156402,0.0
14658,4530181,2134913,0.0
14659,304246,207650,0.0
14660,4755432,4577663,0.0
14661,4473025,796019,0.0
14662,2764806,1889193,0.0
14663,2370534,1205675,1.0
14664,1456547,4646364,0.0
14665,3341434,37689,0.0
14666,2552008,422434,0.0
14667,1497782,3977981,0.0
14668,4306489,1632097,3.0
14669,4250903,3264617,0.0
14670,3798249,3871322,0.0
14671,884663,657690,0.0
14672,3060838,260490,0.0
14673,4686857,1627418,0.0
14674,93533,513355,0.0
14675,511679,4738387,0.0
14676,3999453,926189,0.0
14677,4346004,1677362,0.0
14678,701365,2424645,0.0
14679,1401418,2005878,0.0
14680,1024294,2147899,0.0
14681,74635,4137732,0.0
14682,1081564,3474302,0.0
14683,548944,764,1.0
14684,2302105,2037366,0.0
14685,3222970,1627962,0.0
14686,3000394,2839850,0.0
14687,2083741,1680328,0.0
14688,2902798,2978759,0.0
14689,1604717,3479156,0.0
14690,1146201,76066,0.0
14691,334074,2798437,0.0
14692,1569405,2468646,0.0
14693,2673720,3811808,0.0
14694,3325530,3923579,0.0
14695,2694627,1541537,0.0
14696,873296,2459576,0.0
14697,4019355,2192972,0.0
14698,3857783,3962382,0.0
14699,1789669,1263321,0.0
14700,94953,455390,0.0
14701,4769059,841445,0.0
14702,3280568,313948,0.0
14703,1616751,3046344,0.0
14704,4465321,4694203,0.0
14705,3866018,1348374,0.0
14706,2146790,1812973,0.0
14707,1345846,4354699,0.0
14708,111303,3417723,0.0
14709,4346837,4446754,0.0
14710,2886051,1116205,0.0
14711,2214047,2929840,0.0
14712,2447849,4407117,0.0
14713,1451614,3870016,0.0
14714,4809183,4556282,1.0
14715,4581033,1801731,0.0
14716,2543312,1674171,0.0
14717,4106675,4723954,0.0
14718,2269381,724964,0.0
14719,1550366,544034,0.0
14720,3860956,1693318,0.0
14721,1916358,1697257,0.0
14722,1238933,3615472,0.0
14723,4546328,1285825,0.0
14724,2509711,4758747,0.0
14725,3111944,546064,0.0
14726,4536256,3576880,0.0
14727,4534424,1419654,0.0
14728,2862461,1239520,0.0
14729,4286033,4235420,0.0
14730,204356,3427105,0.0
14731,2543546,4368697,0.0
14732,4046542,827251,0.0
14733,3328292,2888579,0.0
14734,3518614,2123999,0.0
14735,1314529,1953292,0.0
14736,1559906,4261305,0.0
14737,591244,2893011,0.0
14738,2998458,1444778,0.0
14739,4154033,1342524,0.0
14740,74815,101976,0.0
14741,3628268,4680068,0.0
14742,835109,981698,0.0
14743,1740481,1990560,1.0
14744,4025541,205803,0.0
14745,194384,522041,0.0
14746,595106,4590344,1.0
14747,3550100,1996090,0.0
14748,482660,587589,1.0
14749,4489181,1229887,0.0
14750,360318,994390,0.0
14751,4327509,3779911,0.0
14752,1085104,2257777,0.0
14753,162970,2776489,0.0
14754,1938956,3951726,0.0
14755,2042655,651163,0.0
14756,4062174,669682,0.0
14757,4260822,1800684,0.0
14758,2485458,4236500,0.0
14759,504486,4062729,0.0
14760,1616029,694175,0.0
14761,3174515,450056,0.0
14762,2818747,4601008,0.0
14763,4062791,600559,0.0
14764,315307,2677795,0.0
14765,3817152,1222556,0.0
14766,2803472,3063487,0.0
14767,709247,2007281,0.0
14768,81166,1537061,1.0
14769,918727,631081,0.0
14770,4544065,1401789,0.0
14771,3178559,1460232,0.0
14772,41847,1646038,0.0
14773,3112750,1598765,0.0
14774,3619766,4683698,0.0
14775,672255,4664161,1.0
14776,1421536,1607260,0.0
14777,4665541,3170022,0.0
14778,2796938,1661162,0.0
14779,2071827,3684701,0.0
14780,1609025,1535350,0.0
14781,2238182,1215988,0.0
14782,3448185,2519907,0.0
14783,106346,3446388,0.0
14784,2287342,4182657,0.0
14785,2187651,398823,0.0
14786,2060589,269845,0.0
14787,2729357,1475797,1.0
14788,3972778,430506,0.0
14789,1452187,4215047,0.0
14790,3624576,2657903,0.0
14791,3418632,1382757,0.0
14792,3986790,3771321,0.0
14793,189231,684998,0.0
14794,85811,2852765,0.0
14795,3176138,2334094,0.0
14796,4207445,4708388,0.0
14797,2362134,3848232,0.0
14798,4116337,3006751,0.0
14799,930383,4543871,0.0
14800,1484169,1578348,0.0
14801,4836321,454152,0.0
14802,885777,1454596,0.0
14803,749431,1649799,0.0
14804,704034,476678,0.0
14805,3815267,739625,0.0
14806,3546452,424039,0.0
14807,2739680,2456691,0.0
14808,4544255,2244255,0.0
14809,3527980,3739884,0.0
14810,2199927,489970,0.0
14811,396742,3612899,0.0
14812,964864,1802321,0.0
14813,1568482,501978,0.0
14814,3851148,4458677,0.0
14815,2288966,689641,0.0
14816,1825755,3014741,0.0
14817,4545331,4403000,0.0
14818,4562773,219675,0.0
14819,1189808,2419375,0.0
14820,48556,690685,0.0
14821,3141447,1659802,1.0
14822,4585256,4057456,0.0
14823,4559391,2622056,3.0
14824,3096450,2905790,0.0
14825,2565238,2894549,0.0
14826,793110,1463742,0.0
14827,96849,1364078,0.0
14828,3063817,3908982,0.0
14829,3920588,1859453,0.0
14830,1287443,768171,1.0
14831,741599,2955068,0.0
14832,2957618,3493720,0.0
14833,3427314,2939147,0.0
14834,2191360,4765053,0.0
14835,3750158,705925,0.0
14836,2635066,1109953,0.0
14837,1552260,1637933,0.0
14838,1590596,1106410,0.0
14839,3166897,880354,0.0
14840,4222271,2899554,0.0
14841,1888485,1968036,0.0
14842,2168509,4564639,0.0
14843,5048,1121692,0.0
14844,522965,4214587,8.0
14845,1136601,1925716,0.0
14846,3805387,4018184,0.0
14847,1346286,1176960,0.0
14848,4773691,1633836,0.0
14849,1460077,4280959,0.0
14850,3933440,658230,0.0
14851,3417420,2211995,0.0
14852,75888,4437910,0.0
14853,2511062,3101070,0.0
14854,1417695,4465130,0.0
14855,1422867,3006421,0.0
14856,2237849,3350412,0.0
14857,875830,3522674,0.0
14858,2106276,3099921,0.0
14859,4777942,3298075,0.0
14860,4507857,3088819,0.0
14861,4476137,680386,0.0
14862,4737668,4793084,0.0
14863,849893,3028042,0.0
14864,902633,1467097,0.0
14865,2192251,1502366,1.0
14866,3198859,2911935,0.0
14867,2383673,1844730,0.0
14868,4666621,3902870,0.0
14869,2727500,4797483,0.0
14870,2482040,4142468,0.0
14871,1161763,1634727,0.0
14872,913250,2464132,0.0
14873,3233947,2296101,0.0
14874,2051054,141286,0.0
14875,4437438,1641865,0.0
14876,2622277,1117812,0.0
14877,4017722,4478979,0.0
14878,671247,2055731,0.0
14879,189559,4466116,0.0
14880,4116681,439626,0.0
14881,3206172,4055392,0.0
14882,1777445,911662,0.0
14883,3242632,1108982,0.0
14884,2233937,2309651,0.0
14885,1495059,2693016,0.0
14886,1299416,4522462,0.0
14887,4822633,4829787,0.0
14888,4403586,251698,0.0
14889,595234,2358977,0.0
14890,3424808,3427139,0.0
14891,891653,853837,0.0
14892,629819,1120644,0.0
14893,1093123,237068,0.0
14894,3829618,590500,0.0
14895,730670,3001161,0.0
14896,4543293,1461790,0.0
14897,2008167,2973605,0.0
14898,3520952,4620492,0.0
14899,960175,4805986,0.0
14900,1723639,549445,0.0
14901,2435476,960107,0.0
14902,2295313,3304462,0.0
14903,3567250,498278,0.0
14904,2096467,3688598,0.0
14905,4713156,2245914,0.0
14906,2747157,2212397,0.0
14907,1893571,3899267,0.0
14908,587393,1138829,0.0
14909,4167072,4066406,0.0
14910,1949903,41103,0.0
14911,3067061,4292819,0.0
14912,2992584,1693975,0.0
14913,838598,1746658,0.0
14914,4521621,2058273,0.0
14915,2521356,2308888,0.0
14916,2813916,1516024,0.0
14917,2592141,3226814,0.0
14918,919172,320859,0.0
14919,1492298,609992,0.0
14920,2329110,659019,0.0
14921,4310673,1437213,0.0
14922,4553933,1501909,0.0
14923,2277839,1558932,0.0
14924,2855507,2531801,0.0
14925,4050621,116348,0.0
14926,560990,1071889,0.0
14927,2649967,1573472,0.0
14928,971272,3924714,0.0
14929,2383370,3592044,0.0
14930,2638274,502654,0.0
14931,4337298,266843,0.0
14932,3085565,3742691,0.0
14933,2848866,944203,0.0
14934,2754235,870175,0.0
14935,1894826,4083641,0.0
14936,703784,3833664,0.0
14937,3724336,551284,0.0
14938,4236840,1224290,0.0
14939,4119956,4276890,0.0
14940,132990,4308123,0.0
14941,3606292,4812145,0.0
14942,983513,4832553,0.0
14943,4397253,3233555,0.0
14944,4721821,3576964,0.0
14945,2755222,589441,0.0
14946,2295811,3011909,0.0
14947,1108074,4500018,0.0
14948,380179,1922904,0.0
14949,625652,493045,0.0
14950,4171297,3114862,0.0
14951,1843892,2131613,0.0
14952,501696,4192301,0.0
14953,266274,2629358,0.0
14954,4554467,897401,0.0
14955,925978,1050563,0.0
14956,1913745,2532624,0.0
14957,4673499,956991,0.0
14958,1397300,229313,0.0
14959,3025247,980633,0.0
14960,1489450,1385716,0.0
14961,2568835,3623479,0.0
14962,2122123,1000761,0.0
14963,275367,3597840,0.0
14964,4760432,2783165,1.0
14965,1806653,942645,0.0
14966,4229988,2493118,0.0
14967,1148046,4311292,0.0
14968,1429367,1918636,0.0
14969,101921,2773077,0.0
14970,3360258,1302205,0.0
14971,4204407,4305583,0.0
14972,89693,4823012,0.0
14973,3831531,556446,0.0
14974,2522597,1171615,0.0
14975,3090577,2350716,0.0
14976,700075,4773018,0.0
14977,1916415,2401840,1.0
14978,2479715,963088,0.0
14979,3696956,931237,4.0
14980,600560,2200327,0.0
14981,3839281,3561247,0.0
14982,3327135,944130,0.0
14983,3965807,2417514,0.0
14984,1251596,2967616,0.0
14985,2715400,3857708,0.0
14986,3753231,3934204,0.0
14987,1883663,587651,0.0
14988,567829,627178,0.0
14989,2571168,4274241,1.0
14990,4108140,2021351,0.0
14991,2500793,3324955,0.0
14992,3534467,849869,0.0
14993,3419941,951896,2.0
14994,3856748,3828042,0.0
14995,4669326,1302780,0.0
14996,1104659,3452530,0.0
14997,1547214,2455908,0.0
14998,3375013,1412070,0.0
14999,799244,2232797,0.0
15000,1103589,3095606,0.0
15001,457744,1287497,0.0
15002,3292035,4462180,0.0
15003,3006889,2839063,0.0
15004,669982,640930,0.0
15005,1239630,1964777,0.0
15006,1547099,4451712,0.0
15007,3740654,4779295,0.0
15008,4424073,1184953,0.0
15009,4610922,3970249,0.0
15010,2565276,1538617,0.0
15011,252589,2988026,0.0
15012,1121566,1125224,0.0
15013,2927192,4057256,0.0
15014,749218,2524415,0.0
15015,4503581,4596676,0.0
15016,4841059,2042889,0.0
15017,4172138,1818646,0.0
15018,2692618,3579176,0.0
15019,3454975,3840131,0.0
15020,4138985,1014084,1.0
15021,3502361,1143352,0.0
15022,4243382,1843450,0.0
15023,2439610,572143,1.0
15024,1879009,1233708,0.0
15025,1490632,4210707,0.0
15026,961497,4710633,1.0
15027,1069715,4573728,0.0
15028,2889110,1175884,0.0
15029,789764,4670003,0.0
15030,3694821,382137,0.0
15031,3452962,1970190,0.0
15032,2420058,2834905,0.0
15033,1666146,4358601,0.0
15034,4440480,3022513,0.0
15035,3799899,1787427,0.0
15036,3267143,4612219,0.0
15037,4068059,3482804,0.0
15038,1197965,4248605,1.0
15039,3787697,1884748,0.0
15040,1089522,3912806,0.0
15041,1819920,214126,0.0
15042,456140,3013010,0.0
15043,1210540,1995548,0.0
15044,1583727,400326,0.0
15045,897267,281635,0.0
15046,939751,3940463,0.0
15047,2989972,2196193,0.0
15048,4487203,3514626,0.0
15049,2289082,561806,0.0
15050,429622,1650575,0.0
15051,2540933,3108946,0.0
15052,1930933,4043804,0.0
15053,799671,3586531,0.0
15054,2687188,4699083,0.0
15055,329292,2673403,0.0
15056,4563426,238463,0.0
15057,1521303,3395263,0.0
15058,3479869,337960,0.0
15059,4487412,1870850,0.0
15060,952618,3579519,0.0
15061,150124,2343314,0.0
15062,620834,3547047,0.0
15063,1611247,2267471,0.0
15064,4747988,1421329,0.0
15065,1876325,2117243,0.0
15066,1711027,3238834,0.0
15067,817962,2147958,0.0
15068,3007324,3231449,0.0
15069,602356,1045217,1.0
15070,576778,4761517,1.0
15071,4741806,3431887,0.0
15072,3925696,1334866,0.0
15073,3510593,258989,0.0
15074,3729844,4620400,0.0
15075,1266137,4689322,0.0
15076,1445832,655084,0.0
15077,3060754,3422855,0.0
15078,617265,4571002,0.0
15079,1386954,60706,0.0
15080,1955288,3024708,0.0
15081,430095,3339713,0.0
15082,1584596,1113376,0.0
15083,4620934,2643424,0.0
15084,794393,519495,0.0
15085,4294417,2068888,0.0
15086,4389855,2750549,0.0
15087,535068,1159414,0.0
15088,4319264,4690984,0.0
15089,309082,536119,0.0
15090,491579,86456,0.0
15091,3043,279812,1.0
15092,1426078,1261656,0.0
15093,1290065,1387595,0.0
15094,4375623,2780058,0.0
15095,4216104,1929432,0.0
15096,1169864,1097776,0.0
15097,394856,4344929,0.0
15098,855810,4456218,0.0
15099,341071,3907083,0.0
15100,1092839,3741529,0.0
15101,955694,3736733,0.0
15102,500207,4083699,0.0
15103,2169854,1555543,0.0
15104,1022504,321881,0.0
15105,2372788,987699,0.0
15106,3151001,4109690,0.0
15107,1875333,41305,0.0
15108,4782261,2828288,0.0
15109,695502,2510848,0.0
15110,4770950,4185605,0.0
15111,2551635,2767696,1.0
15112,4594972,4228055,0.0
15113,3645767,3039671,0.0
15114,2891811,2876458,1.0
15115,4575987,4661821,0.0
15116,2733558,1092371,0.0
15117,2702306,2823293,0.0
15118,3152788,4539429,0.0
15119,557099,924427,0.0
15120,565120,4720256,0.0
15121,2503480,1334366,0.0
15122,4077383,75904,0.0
15123,1486444,855548,0.0
15124,201664,3709277,0.0
15125,2286980,1212617,0.0
15126,3464562,2723723,0.0
15127,4643408,730107,0.0
15128,1363609,1232569,0.0
15129,2667747,4213052,0.0
15130,1338967,2876926,0.0
15131,324985,1789336,0.0
15132,344627,158111,0.0
15133,444847,1757985,0.0
15134,2147407,3039941,0.0
15135,4367139,2680191,0.0
15136,859382,3454232,0.0
15137,1167618,1572432,0.0
15138,108743,1098385,0.0
15139,4091434,774819,0.0
15140,2872345,2222242,0.0
15141,2278863,1753555,0.0
15142,3071187,3637325,0.0
15143,4255394,3095789,1.0
15144,1735041,1445423,0.0
15145,3152990,835623,0.0
15146,3667752,2570324,0.0
15147,1583637,775554,0.0
15148,1258806,2258168,0.0
15149,3050940,1865443,0.0
15150,2131632,2095505,5.0
15151,2624703,3333464,0.0
15152,286705,1434000,0.0
15153,1456712,3238442,0.0
15154,1400204,166230,0.0
15155,4714499,2454192,0.0
15156,3410906,706240,0.0
15157,4115155,3843384,0.0
15158,741346,4589578,1.0
15159,3773200,4677460,0.0
15160,3922556,1678168,0.0
15161,3679710,3596908,0.0
15162,2443492,872304,0.0
15163,3141573,710436,0.0
15164,1718740,2498111,0.0
15165,779598,4450761,0.0
15166,3519279,4544714,0.0
15167,2333507,4355595,0.0
15168,2360615,4612309,0.0
15169,4337271,3788333,0.0
15170,2403400,1957017,0.0
15171,108,2522712,0.0
15172,4613625,1127507,0.0
15173,3465894,606291,0.0
15174,2758137,1283056,0.0
15175,1016196,4700948,0.0
15176,3272208,3246797,0.0
15177,1341772,3870975,0.0
15178,4145876,26443,0.0
15179,3578203,3832818,0.0
15180,2036688,4524777,0.0
15181,3802633,491842,0.0
15182,1260695,1129310,0.0
15183,2462772,2239517,0.0
15184,1559148,1749568,0.0
15185,1626210,2989855,0.0
15186,396797,2595583,0.0
15187,1682885,3698199,0.0
15188,4341926,2349321,0.0
15189,793012,1022416,0.0
15190,2165185,1566013,0.0
15191,3585062,4732878,0.0
15192,2925102,291525,0.0
15193,2597441,3869440,0.0
15194,1955267,3294850,0.0
15195,115126,250095,0.0
15196,2991494,2045741,0.0
15197,3816588,2903070,1.0
15198,2933815,1351505,0.0
15199,1681073,210732,0.0
15200,3729261,1889020,0.0
15201,3318262,4320605,0.0
15202,793927,2671202,0.0
15203,3177684,1464930,0.0
15204,2697403,4366128,1.0
15205,3114885,2897669,0.0
15206,3273008,4144029,0.0
15207,392659,1971137,0.0
15208,1176678,3771717,0.0
15209,3580781,313943,0.0
15210,1394715,756280,1.0
15211,2575860,776859,0.0
15212,4751480,4536233,0.0
15213,4721490,3933985,1.0
15214,2387286,2607655,0.0
15215,2920014,3302866,0.0
15216,1754682,2793887,0.0
15217,4771366,84580,0.0
15218,530850,4105953,0.0
15219,2345593,2567715,0.0
15220,3082777,3386534,0.0
15221,3746309,4136918,0.0
15222,1313075,4805482,0.0
15223,2283869,2864179,0.0
15224,741761,3762801,0.0
15225,1261061,4863016,0.0
15226,961357,1692746,0.0
15227,1645389,1781879,0.0
15228,2811613,609564,0.0
15229,1378005,774384,0.0
15230,2459484,2158454,0.0
15231,4353531,4110705,0.0
15232,987011,2476563,0.0
15233,4689820,3033131,0.0
15234,4847584,325973,0.0
15235,3646389,2349964,0.0
15236,1705967,3941705,0.0
15237,3609060,3709930,0.0
15238,3530236,1318361,0.0
15239,2223533,2873639,0.0
15240,522071,4746841,0.0
15241,873166,665820,0.0
15242,1135317,1327149,1.0
15243,2442772,931652,2.0
15244,3272756,3521418,0.0
15245,2773298,602343,0.0
15246,1399594,4301068,0.0
15247,1475353,2406320,0.0
15248,400853,1406386,0.0
15249,3740825,4864906,2.0
15250,1184444,3999886,0.0
15251,1432669,3879494,0.0
15252,640917,2282538,0.0
15253,508744,929795,0.0
15254,1071019,129545,0.0
15255,1803906,1058796,0.0
15256,4040056,4621859,0.0
15257,1405806,1114140,0.0
15258,1155096,3926690,0.0
15259,49795,2323518,0.0
15260,3388173,8028,0.0
15261,4666268,2607609,1.0
15262,365259,1622673,0.0
15263,3704357,189050,0.0
15264,1039152,2855773,0.0
15265,4856049,4789870,0.0
15266,346677,537662,0.0
15267,1607631,218282,0.0
15268,3495829,2151280,0.0
15269,1100757,3598163,0.0
15270,4251104,3295454,0.0
15271,2484097,4719834,1.0
15272,4598827,4751767,0.0
15273,283501,4527876,0.0
15274,2874638,4313150,0.0
15275,536832,4181127,0.0
15276,4521160,1836741,0.0
15277,1702017,3724788,0.0
15278,2925170,1294628,0.0
15279,1120905,88334,0.0
15280,3001672,3651457,1.0
15281,2770592,4556034,0.0
15282,1798711,1420901,0.0
15283,3501561,1107526,0.0
15284,1899210,230951,0.0
15285,4742743,1510939,0.0
15286,1732901,1230303,0.0
15287,4513020,2799627,0.0
15288,1433944,3002106,0.0
15289,4215036,4133272,0.0
15290,1228839,3283868,0.0
15291,4544346,415193,1.0
15292,3081370,38267,0.0
15293,113345,2279487,0.0
15294,997599,2165467,0.0
15295,3047397,2440531,0.0
15296,4450658,2475362,0.0
15297,1553393,2669323,0.0
15298,1481143,1169011,0.0
15299,2175085,3169561,1.0
15300,3086295,2189282,1.0
15301,86884,3077940,0.0
15302,4786159,4318524,0.0
15303,1910376,2360424,0.0
15304,1507394,2818360,0.0
15305,4823135,1685499,0.0
15306,3383378,4333617,0.0
15307,4796080,4460554,0.0
15308,3163642,986120,0.0
15309,3092284,3936321,0.0
15310,190868,1631655,1.0
15311,1195215,573133,0.0
15312,4809229,3015994,0.0
15313,1273239,3907048,0.0
15314,4332920,4398466,1.0
15315,1937797,3623098,0.0
15316,3881370,96744,0.0
15317,3714897,4551851,0.0
15318,3016257,4687604,1.0
15319,4649315,2436695,0.0
15320,4282407,864150,0.0
15321,3568214,4318829,0.0
15322,625224,3851772,0.0
15323,1568578,4745199,0.0
15324,4712283,1900479,0.0
15325,3492673,3959723,0.0
15326,1789194,4604796,0.0
15327,2138157,596936,0.0
15328,22779,4415735,0.0
15329,4502233,3558939,0.0
15330,2636266,3024982,0.0
15331,1924771,3004236,0.0
15332,349308,2704587,0.0
15333,771937,2644273,0.0
15334,2208535,1519641,2.0
15335,2245023,4101131,1.0
15336,3045638,4318735,0.0
15337,303813,2891606,0.0
15338,2475983,3517154,0.0
15339,3381957,501019,0.0
15340,133341,821654,0.0
15341,1905124,4312850,0.0
15342,2279138,1116897,0.0
15343,84969,405509,0.0
15344,1016807,2996599,0.0
15345,2909172,2960249,0.0
15346,3326954,2605256,0.0
15347,1675157,4159587,0.0
15348,1177185,781611,0.0
15349,4817868,4584569,0.0
15350,1930641,510122,0.0
15351,4803848,1463410,0.0
15352,873685,2967092,0.0
15353,2279021,4124317,0.0
15354,658484,1995111,0.0
15355,2347764,3199855,0.0
15356,667711,2805777,0.0
15357,1029258,489689,0.0
15358,2892193,1642367,0.0
15359,2611750,1980160,0.0
15360,3102643,2263065,0.0
15361,2290929,3664258,0.0
15362,4124305,581633,0.0
15363,3563597,2598007,0.0
15364,494263,1885066,0.0
15365,2952879,922168,0.0
15366,4321431,2994060,0.0
15367,4425925,3157712,0.0
15368,664898,1786664,0.0
15369,3517134,457040,0.0
15370,328158,4588874,0.0
15371,2473932,709905,0.0
15372,4504742,2308323,0.0
15373,3910250,4185838,0.0
15374,3604311,3404906,0.0
15375,3673577,1282093,0.0
15376,3131833,2955993,0.0
15377,3929159,4603011,0.0
15378,4209549,1324782,0.0
15379,1149336,2811933,0.0
15380,1586736,389702,0.0
15381,1000465,2313892,0.0
15382,306209,1709876,0.0
15383,4361774,3430642,0.0
15384,563893,4621413,0.0
15385,4746100,458285,0.0
15386,1111146,4728707,0.0
15387,699503,2227062,1.0
15388,4398990,68199,0.0
15389,3274754,31464,0.0
15390,2603673,529416,0.0
15391,212287,179363,0.0
15392,882644,4349139,0.0
15393,4081306,820713,0.0
15394,1200596,1158139,0.0
15395,3129831,1475874,1.0
15396,3585175,3601567,0.0
15397,318951,4174756,0.0
15398,4310996,3504691,0.0
15399,2475434,3797549,0.0
15400,1286826,357337,0.0
15401,2333567,844723,0.0
15402,3302281,4478212,0.0
15403,4444746,1623798,0.0
15404,2883139,4451524,0.0
15405,4811341,524292,0.0
15406,1738054,477151,0.0
15407,3774325,3506602,0.0
15408,174579,1027807,1.0
15409,4662794,3434503,0.0
15410,3770430,3673300,0.0
15411,3277784,4242422,0.0
15412,2142280,349526,0.0
15413,4347589,1605831,0.0
15414,3043258,4400133,1.0
15415,2985653,4639205,0.0
15416,3239717,703631,0.0
15417,1823992,795267,0.0
15418,2565356,430891,0.0
15419,1215586,291311,0.0
15420,2199898,3524844,0.0
15421,1977573,3028396,0.0
15422,106561,2290001,0.0
15423,2154730,4001468,0.0
15424,2652748,2860753,0.0
15425,3259801,3425284,0.0
15426,4209176,1638612,0.0
15427,4139416,4746011,0.0
15428,4124470,4291679,0.0
15429,1250884,2501236,1.0
15430,136075,4564335,1.0
15431,1818903,3334335,0.0
15432,3673100,2251269,0.0
15433,744606,2892361,0.0
15434,4469577,1806128,0.0
15435,2958348,1443040,0.0
15436,3327673,3531142,0.0
15437,3947268,1157620,0.0
15438,1250745,4286162,0.0
15439,1054907,2769758,0.0
15440,4737985,2675012,0.0
15441,4390793,64743,0.0
15442,1707213,2607677,0.0
15443,4031765,1724618,0.0
15444,1815660,575370,0.0
15445,2739675,219664,0.0
15446,2706510,4446263,0.0
15447,3650773,2930257,0.0
15448,941884,3095084,0.0
15449,2774946,3864319,0.0
15450,533564,1049422,0.0
15451,4097348,3196603,1.0
15452,1014131,2065175,0.0
15453,885516,979394,1.0
15454,703549,773825,0.0
15455,3153933,68885,1.0
15456,2794023,4662447,0.0
15457,4102593,3891746,0.0
15458,3408388,472588,0.0
15459,362157,112348,0.0
15460,584304,2883631,0.0
15461,876727,3157348,0.0
15462,2605493,695258,0.0
15463,3338448,116905,0.0
15464,2275105,3702489,0.0
