0,source,sink,in_degree_a
16479,2237222,1339133,291
16480,4079340,1809556,17
16481,3417866,1312108,3
16482,2912103,4669648,6
16483,4315651,4343940,18
16484,67800,1963907,173
16485,1674134,606898,167
16486,4458811,456126,102
16487,3210136,2596251,12
16488,1747009,3459373,18
16489,4519174,2598896,41
16490,273164,4554989,128
16491,4505818,3540943,164
16492,1432948,2300708,2
16493,3501584,571370,18
16494,2086863,3038110,148
16495,4066935,714236,142
16496,457555,466302,1211
16497,1488632,2766614,64
16498,2303520,214090,1
16499,4315651,2501960,18
16500,4814135,1354897,67
16501,656728,1757836,23
16502,3193210,2566889,4
16503,3590756,3296013,51
16504,1440901,4027234,385
16505,4205304,1901143,53
16506,425140,4186227,13
16507,401726,3065172,101
16508,3828465,29959,34
16509,4479676,2027917,23
16510,2739333,2933565,44
16511,3839027,4565646,53
16512,4245940,4582461,146
16513,3742712,816913,20
16514,3042280,3538291,57
16515,1249542,3195222,124
16516,602340,654860,41
16517,783972,453257,6
16518,2063062,1269021,141
16519,475690,4192365,9
16520,2730409,3324817,89
16521,606263,2077429,70
16522,871619,4818685,56
16523,469289,3438447,621
16524,4583130,243830,48
16525,2941407,903626,123
16526,3641679,1774334,78
16527,469289,1776703,621
16528,1677331,4799044,40
16529,460728,3145991,11
16530,1039233,2428800,5
16531,258948,2631408,18
16532,856916,2264276,554
16533,4467857,837222,87
16534,2686174,4725447,7
16535,1648871,207942,1
16536,1862492,2927670,5
16537,1181282,4651979,60
16538,1486685,3297002,411
16539,2899933,4839138,3
16540,2261005,3108490,2
16541,1432887,4390738,143
16542,1325436,532005,6
16543,273164,1735687,128
16544,2641051,2551093,29
16545,4086406,1492115,141
16546,2468610,4448254,48
16547,4565735,2191992,183
16548,3980329,2413499,4
16549,4791237,2555403,86
16550,558571,3683147,2
16551,5221,3674322,1
16552,326452,1776702,30
16553,1926769,2365633,3
16554,1792282,2322663,19
16555,821120,1096690,151
16556,1176065,3358359,202
16557,1747009,4289016,18
16558,1220879,2949748,5
16559,309474,3347711,11
16560,3383620,1127255,4
16561,1514261,3448488,27
16562,1730864,3471248,34
16563,2939884,804801,4
16564,3871942,848246,65
16565,2694816,1729680,29
16566,352777,2054407,75
16567,1776036,2270767,50
16568,847174,1487302,55
16569,674419,2675321,68
16570,1313574,4288798,102
16571,1039233,299664,5
16572,3080022,1358385,9
16573,4544880,1170664,33
16574,3933860,3375372,5
16575,842454,1840412,13
16576,3494888,3520804,13
16577,1050485,1934540,52
16578,1101947,3695276,4
16579,3755255,3844365,129
16580,4788248,963520,14
16581,1869476,2392359,210
16582,4325261,2784278,51
16583,3013323,2747208,60
16584,3759171,1989292,5
16585,1765731,4266094,200
16586,573693,225124,10
16587,1607095,3262683,37
16588,2661137,4254453,931
16589,3089257,4005148,8
16590,3259802,726638,38
16591,3772598,2946706,72
16592,2342205,3815840,248
16593,4454647,505563,48
16594,1486892,3528096,175
16595,2369031,2734382,259
16596,930131,2656185,12
16597,4774646,1303746,13
16598,3492398,4586468,3
16599,265346,2530095,489
16600,1233950,877100,221
16601,384254,3306286,46
16602,294574,1064392,118
16603,550624,542316,125
16604,3705151,211323,2
16605,1362833,1491019,26
16606,2220766,2596251,77
16607,4603833,3527826,168
16608,209191,3377440,659
16609,268519,2207956,1
16610,3475909,2270767,36
16611,3371729,1047789,18
16612,3185337,3489034,180
16613,2914647,21536,13
16614,1475238,3855745,118
16615,2519581,2248684,18
16616,4599604,4128045,112
16617,4591296,4360758,18
16618,2245414,3400944,38
16619,1869476,1828719,210
16620,2415668,1967550,92
16621,4510312,1400706,7
16622,2345122,3517217,65
16623,1053284,2224526,5
16624,1275299,3344354,77
16625,1998627,1552898,290
16626,3744513,3296983,17
16627,90690,2553811,1
16628,2844962,453257,102
16629,3446942,1021368,229
16630,433097,80983,17
16631,3506025,4626132,22
16632,3291892,3833101,492
16633,1285894,3284336,71
16634,4074547,3410967,6
16635,2305619,2661301,56
16636,2912103,4799962,6
16637,4043972,2394046,151
16638,4361726,3761780,32
16639,2814285,3471248,262
16640,4442302,448525,5
16641,1676054,4034214,20
16642,3687290,3410967,52
16643,1283175,4208140,17
16644,628921,653633,19
16645,773004,2942968,86
16646,1958906,101003,72
16647,132853,327965,376
16648,3370783,1960538,29
16649,573693,1798255,10
16650,3206172,3872415,60
16651,1326339,2868440,151
16652,4093525,9946,25
16653,135756,1950471,10
16654,117178,2393523,59
16655,2686174,4350911,7
16656,995638,4470008,5
16657,2240718,3190741,2
16658,1607490,4238096,3
16659,4603833,4771880,168
16660,2237222,865480,291
16661,988417,1164411,16
16662,1730864,410275,34
16663,558917,3941234,100
16664,319732,398291,115
16665,3148813,524247,154
16666,3478606,2949748,2
16667,622386,2596286,16
16668,1025903,367410,18
16669,3433219,3188162,81
16670,4022436,4463463,51
16671,1677331,4840530,40
16672,4216378,2791241,24
16673,3922567,689821,27
16674,2169549,4180743,50
16675,1985096,4305969,49
16676,4849080,784341,340
16677,2231843,4529968,3
16678,1632644,4115825,28
16679,1167211,3963629,115
16680,4399173,1838184,33
16681,2506289,2053308,7
16682,3198069,4048147,4
16683,659769,4422019,71
16684,331205,3241571,44
16685,269252,282738,6
16686,3169340,2092812,3
16687,621120,4116046,463
16688,4232521,3297002,14
16689,2880138,3610552,9
16690,695432,3375372,215
16691,1285894,2999710,71
16692,2085462,947544,15
16693,4523563,690742,10
16694,978544,3302825,190
16695,1918795,19269,20
16696,4052122,3861442,14
16697,2870198,3302485,68
16698,311395,4629375,35
16699,4787400,3467005,82
16700,680757,1917370,15
16701,1062857,532201,47
16702,4747431,3678951,53
16703,2369634,1995073,39
16704,651351,4128045,3
16705,339567,1552625,113
16706,979653,3728341,18
16707,2506342,778021,138
16708,24523,1497894,341
16709,3772598,4208957,72
16710,1399058,4061862,51
16711,4214037,1776900,28
16712,1681099,1901143,18
16713,1049492,1051087,447
16714,1063789,4107823,3
16715,3928545,3737538,46
16716,4152864,1898689,1
16717,2086863,3153504,148
16718,2947741,4829418,45
16719,2190643,4135197,20
16720,2932339,4478927,15
16721,286240,1805282,50
16722,815236,1918826,19
16723,2704231,4673981,100
16724,4479676,2598896,23
16725,4420255,1306207,11
16726,269252,4016607,6
16727,773004,1520254,86
16728,1765731,4198583,200
16729,3920505,112647,2
16730,1436505,4577899,8
16731,4415061,4079576,35
16732,3269084,4746621,4
16733,2833239,3727886,137
16734,1618265,54157,11
16735,1255094,489300,192
16736,4355658,4829418,9
16737,795918,2227745,109
16738,2118551,3510148,7
16739,3207225,2353568,162
16740,1901862,1135187,17
16741,1445324,3918393,93
16742,4518583,2675321,456
16743,3759171,325891,5
16744,847174,873318,55
16745,1698628,4010152,2
16746,3341679,2824480,87
16747,1704367,2833751,37
16748,922843,1378923,25
16749,1564261,4727735,22
16750,1629000,261556,63
16751,2584054,550309,43
16752,273164,3056997,128
16753,4358141,1328064,9
16754,4311665,3918393,143
16755,1926769,2949033,3
16756,3052079,1813537,18
16757,2200489,151153,138
16758,4094697,1421121,234
16759,2717491,4121411,4
16760,3615734,731420,7
16761,2333576,6993,159
16762,2032980,1159092,24
16763,1202857,3403903,36
16764,1341966,3036365,83
16765,4109862,4255166,39
16766,4589904,2553811,36
16767,453052,2926500,5
16768,716749,1522373,17
16769,1404783,3356265,50
16770,965813,3867352,4
16771,2238031,3781412,34
16772,2363814,4350947,228
16773,4583761,4057988,67
16774,4358480,3833698,1
16775,3763685,3695276,13
16776,2021996,325927,32
16777,4462368,3410823,69
16778,4137763,1103366,9
16779,760911,4575002,90
16780,2911256,2616078,22
16781,2093716,4258315,173
16782,3590756,1678282,51
16783,1025283,3910839,119
16784,1512639,1109441,114
16785,3544260,3686117,58
16786,2105491,2866908,62
16787,4026923,1513384,13
16788,1901862,3893890,17
16789,3383620,4758377,4
16790,1729215,1266825,755
16791,12547,4188416,113
16792,3755683,2302024,11
16793,259091,1765869,113
16794,879908,3288760,10
16795,1985096,4347620,49
16796,2021460,3452067,12
16797,954573,4006430,3
16798,3738701,2965375,118
16799,1450320,2546813,53
16800,420757,2153519,25
16801,551741,2530095,84
16802,4713292,1765869,225
16803,3214317,475380,15
16804,552693,4737571,23
16805,4064525,3411931,14
16806,691053,647017,46
16807,3705151,3888365,2
16808,456895,749672,288
16809,1185153,4324862,13
16810,1360006,4490886,16
16811,4299096,1654051,49
16812,135756,4720136,10
16813,2695091,3728872,7
16814,983607,981592,233
16815,1958906,2616535,72
16816,594370,1766159,4
16817,1039279,1258166,64
16818,1147295,4836932,4
16819,174802,2757201,112
16820,4814135,410037,67
16821,3687290,4334486,52
16822,2022904,1310817,110
16823,2118551,4595137,7
16824,3510459,2833178,2
16825,1455727,762511,141
16826,2853045,724868,104
16827,218953,2828364,7
16828,552693,1159092,23
16829,285390,2652623,69
16830,285390,2769934,69
16831,779591,3346537,53
16832,3286368,4723059,37
16833,2146076,4329139,234
16834,3847967,4188938,126
16835,4818958,297879,7
16836,4674719,1514817,66
16837,1599720,2833178,1354
16838,4866498,260826,235
16839,1262238,3373346,16
16840,599191,4124480,30
16841,1351195,3164163,335
16842,552690,1246259,61
16843,4415061,2813261,35
16844,211987,2510362,51
16845,1730864,1491019,34
16846,1632644,1127255,28
16847,4315651,4195270,18
16848,4782388,3677077,15
16849,779856,664506,8
16850,3893485,3781412,7
16851,700731,3388216,13
16852,2451660,1665032,14
16853,4376408,1080529,14
16854,3149884,4561588,53
16855,3259802,143446,38
16856,2690596,1588708,209
16857,1861711,2052579,22
16858,3144674,551353,32
16859,4278656,1552898,22
16860,2686174,291125,7
16861,4742865,2746365,115
16862,2690596,865480,209
16863,1301087,3942609,42
16864,1073493,2401643,36
16865,1484675,3263590,12
16866,1499536,483355,31
16867,2926583,3528798,4
16868,3498717,2157727,5
16869,4420475,3611999,17
16870,3443847,3410823,36
16871,1499536,2264701,31
16872,3538278,497594,92
16873,1072647,3296983,25
16874,1655116,3193834,44
16875,2518902,3416132,89
16876,4668030,2116501,1127
16877,3983042,1540392,9
16878,2581909,1129682,378
16879,2730650,57883,6
16880,4447307,3640654,7
16881,4427946,4675165,56
16882,4405100,3169329,378
16883,750926,876913,145
16884,158235,1360090,12
16885,2450052,3755407,5
16886,4759196,1266825,92
16887,4178366,3434396,23
16888,2021460,3128487,12
16889,2745387,1995601,49
16890,3195688,1548893,3
16891,4695321,2037947,9
16892,3893485,772280,7
16893,3494888,193159,13
16894,1817278,2887963,66
16895,702070,4326349,12
16896,1514802,1950471,5
16897,1576591,1729215,562
16898,1047207,3737538,6
16899,4306404,54157,807
16900,1745528,2309358,92
16901,734968,4000293,27
16902,4021250,3517217,322
16903,1054015,3763328,40
16904,4245940,3145991,146
16905,3328824,1548893,366
16906,697912,2033602,42
16907,1436505,982493,8
16908,927463,605639,7
16909,3716495,2791241,209
16910,541055,2497732,86
16911,4802205,4101406,43
16912,3256646,2593954,21
16913,2290322,605639,100
16914,1898939,2917594,38
16915,1629739,2576794,18
16916,2060035,180886,180
16917,1150281,3735230,106
16918,1382021,1636302,21
16919,4797294,3241571,9
16920,2000270,865515,13
16921,4159234,2616078,4
16922,4031191,723257,18
16923,2415668,567045,92
16924,1653770,4113203,15
16925,4809745,3858906,38
16926,4467857,1939151,87
16927,4528745,663713,41
16928,2699583,2868440,6
16929,3275002,502401,263
16930,2649630,2747148,296
16931,194271,1421121,1
16932,1362833,3914665,26
16933,4170044,1068993,2
16934,4258438,2629120,12
16935,2226097,3528798,36
16936,4243983,4671494,129
16937,3059183,1457589,100
16938,786633,593017,12
16939,629031,4334809,68
16940,3990283,1969680,152
16941,1140217,290600,533
16942,3236313,1432887,94
16943,1395639,2305549,59
16944,1049492,3009965,447
16945,4034922,3561262,54
16946,4384646,4390738,11
16947,4247331,4027234,253
16948,1072647,149736,25
16949,3863062,4629375,394
16950,2773866,1371900,67
16951,4059232,4727122,327
16952,4475147,2819030,279
16953,2464404,908061,199
16954,437391,3720786,231
16955,3120092,4326881,2
16956,2377378,4132261,82
16957,1854613,4138613,28
16958,3332801,2392359,72
16959,606562,1202817,126
16960,740264,2833178,94
16961,240027,567045,386
16962,3383620,2615912,4
16963,2324971,3304718,51
16964,3763685,1776900,13
16965,3275002,2824480,263
16966,1875903,4003532,26
16967,194271,824382,1
16968,3579607,2888042,54
16969,349869,20462,22
16970,4556619,2596251,28
16971,4135447,1266825,33
16972,1711569,4595137,38
16973,2921487,1310839,33
16974,2152778,2866908,74
16975,3451039,1561146,38
16976,289215,1140025,32
16977,1136996,3403903,113
16978,3437795,1766159,174
16979,2535426,3282169,161
16980,1704367,4743417,37
16981,4444751,4666032,28
16982,4510458,2516690,8
16983,2581947,4395510,19
16984,1287150,4322367,23
16985,466787,4578655,13
16986,2299421,2616078,152
16987,231650,4302865,100
16988,927463,4207316,7
16989,3385377,80983,36
16990,1509450,622071,6
16991,2225928,1266825,10
16992,3492319,2677010,19
16993,2699583,1428975,6
16994,3236313,3755407,94
16995,410127,634165,34
16996,2945223,3836704,42
16997,1413512,2653845,32
16998,3269084,2784159,4
16999,3828465,1131169,34
17000,4223007,2308522,185
17001,1443500,2524567,183
17002,2393127,4645447,49
17003,2589604,3674322,1
17004,250137,3851609,48
17005,3198069,4634127,4
17006,1550064,352855,1
17007,3327760,2363738,1
17008,298011,2153519,195
17009,3609793,3288243,8
17010,4064525,1813537,14
17011,1255094,937883,192
17012,2451660,3937192,14
17013,19484,4595137,91
17014,268995,4846084,23
17015,399565,2815618,215
17016,3275002,2829288,263
17017,3029390,4131105,1
17018,758145,821686,65
17019,209191,6993,659
17020,2338507,2462897,56
17021,1450320,2884416,53
17022,3550092,3056997,330
17023,2705657,1995601,25
17024,3256646,762511,21
17025,1157430,1840575,35
17026,2891857,5480,45
17027,3490385,4594495,16
17028,158115,1969680,84
17029,3526944,3967228,36
17030,2587055,1164968,23
17031,3750870,4742630,47
17032,2690278,3844365,82
17033,437391,668241,231
17034,1771597,3209863,4
17035,1708548,4863728,36
17036,3446384,4593452,9
17037,3185337,3649303,180
17038,1413512,2341215,32
17039,4627005,401008,36
17040,998253,2703992,90
17041,2636592,1064883,95
17042,1430292,1477566,21
17043,3800305,2530095,3
17044,1157430,3362916,35
17045,779591,899384,53
17046,1062857,2593954,47
17047,4066452,4490886,186
17048,2067826,2829288,520
17049,3494888,3025121,13
17050,3756910,319752,679
17051,4388455,2803220,195
17052,4003133,2813261,381
17053,1093575,2860781,1
17054,4695321,3371037,9
17055,3533123,2214631,139
17056,3738701,1744811,118
17057,922949,323760,107
17058,1624821,1592667,1
17059,3451039,4030437,38
17060,3192626,624570,65
17061,3445194,3652986,1
17062,2649630,2913438,296
17063,1419142,4510860,92
17064,3808182,907052,158
17065,2912103,17392,6
17066,609330,2374812,45
17067,4223704,3649303,188
17068,133167,487074,920
17069,1326251,226721,20
17070,4712508,2903733,13
17071,2427345,551353,42
17072,861461,2305549,92
17073,4713292,3914665,225
17074,2940424,2391386,119
17075,2135899,2638090,404
17076,878959,2258576,7
17077,871160,3153339,108
17078,3738701,4121054,118
17079,3192626,2053308,65
17080,2535426,727760,161
17081,1772905,3341056,31
17082,1147295,2241589,4
17083,2705657,3728872,25
17084,2661137,1636302,931
17085,4421319,4409813,60
17086,3167544,1508782,76
17087,292084,4563330,11
17088,3023014,4820082,20
17089,2853045,2661301,104
17090,4402871,2529373,85
17091,1628691,617576,3
17092,1429554,2635867,2
17093,532578,614747,35
17094,4810264,3660958,51
17095,1541973,3743967,154
17096,3742712,3735230,20
17097,1848218,3686117,4
17098,4066452,4590454,186
17099,1512639,4188938,114
17100,3996001,502697,53
17101,4305360,4395944,26
17102,4774646,1568315,13
17103,326452,438964,30
17104,19484,1772038,91
17105,4630411,2569650,216
17106,4247950,497993,49
17107,1618544,2927670,4
17108,1567106,3824301,15
17109,3494194,1094216,147
17110,2447113,301577,2
17111,911200,1888220,169
17112,2266717,1118381,7
17113,273715,1754969,18
17114,4782388,3744413,15
17115,2308616,3578789,16
17116,2283170,2617372,119
17117,2349671,879115,2
17118,1989230,4402869,188
17119,2899933,4326881,3
17120,2326042,1201096,844
17121,4402871,4347620,85
17122,4787702,4135197,48
17123,1440901,3863742,385
17124,1789514,2207956,3
17125,2237222,2052579,291
17126,4178366,3356265,23
17127,2745387,3795595,49
17128,2019222,1663756,2
17129,1114213,4536767,194
17130,2628106,3825480,34
17131,2939315,3118599,991
17132,194816,2811074,7
17133,1745731,4188938,59
17134,1075781,4254453,6
17135,2237222,3992147,291
17136,471758,4793999,711
17137,1262578,4486106,64
17138,4771179,315060,108
17139,2126605,1277950,9
17140,3337108,2116501,15
17141,1602676,4679904,17
17142,206364,876913,71
17143,4112224,3893890,62
17144,989455,4645447,83
17145,1445324,1450214,93
17146,2021517,3281495,177
17147,1139129,891969,40
17148,1298087,2330265,93
17149,3094990,532755,188
17150,625451,1140025,346
17151,2570161,4743417,4
17152,4325261,4690043,51
17153,2844371,3571822,128
17154,986629,4272458,100
17155,641527,3989690,24
17156,4559986,2558769,15
17157,335479,3647364,6
17158,1548572,3284336,7
17159,2226097,1193087,36
17160,4472299,2164839,81
17161,3757808,1513821,2
17162,56567,637362,138
17163,2636592,1268920,95
17164,2345122,3756910,65
17165,2873622,3882590,36
17166,2522287,2903733,76
17167,4611286,1171375,65
17168,2245414,1921136,38
17169,4338398,4658228,47
17170,2548298,4196528,21
17171,4106517,3025121,358
17172,4036817,1503250,7
17173,1695500,3825480,121
17174,2089379,1407969,25
17175,3786904,1592667,6
17176,811736,1665032,8
17177,378193,4039025,18
17178,1586232,2593954,21
17179,4662733,3806748,11
17180,1014721,3985168,4
17181,922949,4582461,107
17182,1451983,315060,49
17183,1143671,852119,70
17184,1092129,2428800,185
17185,3195688,4343940,3
17186,158115,3653797,84
17187,3222303,302849,51
17188,2156930,4829418,4
17189,662368,4245138,78
17190,4402871,3755407,85
17191,3193737,314924,21
17192,3957402,2951260,106
17193,1164032,4424787,6
17194,3694046,3917621,68
17195,1053284,1513515,5
17196,2245414,3870459,38
17197,11382,3653797,104
17198,4137763,260826,9
17199,1036152,1129762,39
17200,3836659,1939151,43
17201,3490385,865480,16
17202,3689215,1067585,31
17203,3287551,4840530,62
17204,527595,4039025,112
17205,2245414,1702417,38
17206,754926,2917594,67
17207,4487749,2350634,147
17208,3600628,3913470,32
17209,3492319,3008412,19
17210,596337,4027183,2
17211,4135447,703387,33
17212,3699726,2262983,18
17213,4736009,2262983,2
17214,2930692,410275,10
17215,2085193,4597182,71
17216,745210,3849492,29
17217,2241048,2083451,57
17218,2651013,3377747,326
17219,873234,3008412,31
17220,4272458,3833152,189
17221,1181282,4332029,60
17222,285390,3281495,69
17223,3196935,2116501,468
17224,702865,4727122,62
17225,3600628,4629375,32
17226,1676054,1967550,20
17227,2569366,505563,59
17228,317762,848246,36
17229,2313595,2990704,28
17230,504848,2813261,223
17231,3163774,2664795,11
17232,758145,3088232,65
17233,4105847,2167783,102
17234,4742865,4486882,115
17235,3286368,624837,37
17236,2333576,1495600,159
17237,954573,3145991,3
17238,1994441,2616242,37
17239,1327440,3755407,109
17240,4159234,517853,4
17241,4261799,784341,7
17242,4603833,3538291,168
17243,3216894,877557,3
17244,4125905,843636,58
17245,693550,2299269,33
17246,3782034,792812,50
17247,1760195,4404645,8
17248,919613,1437899,57
17249,3836659,2717219,43
17250,865410,4539579,590
17251,279329,452890,46
17252,1024682,2959134,3
17253,4640383,1776000,567
17254,4772392,2917270,19
17255,2586954,458466,75
17256,174802,3941234,112
17257,1630423,2791241,66
17258,716749,3927131,17
17259,4519174,4124480,41
17260,4060750,1428975,21
17261,4074945,2913438,25
17262,751949,1226975,28
17263,466787,4266094,13
17264,2586529,4742630,1
17265,1632644,2227745,28
17266,2019781,290600,2
17267,268519,792812,1
17268,2921853,1005459,56
17269,4583413,2216042,13
17270,4610268,4420839,4
17271,4420475,972491,17
17272,3981172,3785031,18
17273,2058283,1317062,12
17274,1184100,2890172,88
17275,1760195,2443214,8
17276,660102,123591,12
17277,277167,3870459,4
17278,3029390,4420839,1
17279,4130943,1776703,29
17280,3757241,4321162,275
17281,1588061,361098,45
17282,3764504,847152,13
17283,3990283,4607148,152
17284,2607301,593017,140
17285,1618544,4238096,4
17286,888120,2287915,242
17287,1064556,3282169,2
17288,4475147,2183299,279
17289,3969780,4079268,54
17290,951929,1765869,236
17291,585290,4180588,1
17292,987119,3494128,1
17293,3082677,1049281,3
17294,2349671,4838273,2
17295,218953,1258166,7
17296,2609436,4626132,26
17297,4326329,4321162,15
17298,3644551,958601,56
17299,3089257,2795159,8
17300,3089513,4299050,537
17301,3033736,1928713,19
17302,2522287,1579810,76
17303,4094066,3413796,23
17304,2506342,3973930,138
17305,4139326,325891,79
17306,4700777,4840530,171
17307,2369634,2905649,39
17308,3998824,280322,56
17309,2259583,1776000,732
17310,3600628,4004905,32
17311,2184483,4188938,102
17312,267534,679574,24
17313,4310710,703386,213
17314,3718908,2486979,111
17315,2346396,4057988,10
17316,1211741,2064734,16
17317,54650,4863728,86
17318,3541658,2416082,316
17319,504324,4289016,133
17320,887938,4683806,1
17321,2850445,3557617,84
17322,2044305,1102206,566
17323,2584054,1120745,43
17324,1774406,852119,11
17325,3821504,1967550,3
17326,2073048,2031809,16
17327,2887639,2031436,468
17328,4205304,2299269,53
17329,3440116,2986095,67
17330,319732,2462897,115
17331,3504235,775607,80
17332,1150506,2655328,28
17333,2402582,2031436,29
17334,1426916,243176,4
17335,4204662,4581556,11
17336,4298943,2976923,71
17337,2912801,2471103,4
17338,4189431,2927967,48
17339,4802205,4351306,43
17340,2787002,1520254,51
17341,856916,3804486,554
17342,4688520,2305549,7
17343,3976780,1967550,1
17344,234766,2337217,10
17345,3897513,3535207,30
17346,914875,2653845,20
17347,1735998,2555689,26
17348,3855867,3135365,8
17349,3464435,4048147,164
17350,4578655,3906437,972
17351,527595,248970,112
17352,3969780,1537367,54
17353,4400995,365416,153
17354,4154717,3994705,24
17355,1410000,246307,49
17356,4352101,3114204,21
17357,2618052,4276097,2
17358,453052,909677,5
17359,2245867,716282,2
17360,3270580,3452178,15
17361,1509450,3254390,6
17362,3332801,4000293,72
17363,1653770,2725607,15
17364,552690,2556091,61
17365,457555,2664795,1211
17366,3151576,4626853,51
17367,3216710,282738,14
17368,965813,1721413,4
17369,4137763,1312177,9
17370,1689039,290758,573
17371,1184100,4355015,88
17372,845042,3859663,1
17373,3370783,3237136,29
17374,3645574,2903363,12
17375,573693,4219994,10
17376,758145,294239,65
17377,979348,532201,34
17378,4043495,1989292,14
17379,399565,2949033,215
17380,1453814,3051327,67
17381,841644,834066,7
17382,4418968,3086451,26
17383,1584806,4474903,99
17384,1698628,1801676,2
17385,1230845,237461,3
17386,3689215,3377440,31
17387,2628408,1765411,357
17388,4700777,1275066,171
17389,3592571,1914315,5
17390,4311665,2156609,143
17391,4582850,2659912,87
17392,2930692,4405133,10
17393,2018936,3520804,7
17394,783972,2619379,6
17395,1932926,2746611,45
17396,2422604,772280,27
17397,294574,1963907,118
17398,2581909,1118381,378
17399,4842336,3863501,83
17400,3994516,159177,16
17401,4034922,957725,54
17402,3879365,2351301,59
17403,4117461,4683579,52
17404,1574437,3009562,8
17405,4865292,463338,51
17406,795918,4355015,109
17407,2164938,2608710,68
17408,4256381,1334501,96
17409,1981993,184085,1413
17410,1577581,4298355,8
17411,1998627,4597102,290
17412,532578,1615948,35
17413,1450320,2289744,53
17414,5221,528928,1
17415,2624184,1995073,101
17416,2027803,3779626,74
17417,39963,1707715,20
17418,2237222,4420839,291
17419,2022904,777566,110
17420,4308422,1202849,2
17421,1700836,3202770,98
17422,3291892,924833,492
17423,4802205,2555689,43
17424,3146672,2194526,6
17425,4487749,749672,147
17426,1306100,1521471,19
17427,3251800,1604914,215
17428,2945223,673405,42
17429,740264,1552898,94
17430,3792997,3937192,19
17431,2826267,1300190,124
17432,2021517,4723059,177
17433,4243983,4529968,129
17434,3434262,2052579,77
17435,3768380,1960538,100
17436,3475909,996371,36
17437,2824005,723257,16
17438,2157499,1609289,69
17439,1711569,325891,38
17440,4548696,4594685,79
17441,268995,2402159,23
17442,4223007,4128045,185
17443,231650,3441172,100
17444,847174,2351301,55
17445,2691310,2365654,118
17446,4418160,2401150,427
17447,2866126,2784159,242
17448,3385671,2808644,137
17449,4337184,1264290,318
17450,3855867,1980682,8
17451,2690278,1789251,82
17452,3029390,2555403,1
17453,4174076,4751012,25
17454,1481222,1054633,99
17455,3487420,2289244,36
17456,2707088,3625439,10
17457,4846491,1774334,158
17458,3236313,3383073,94
17459,4505818,2480985,164
17460,1486685,1521471,411
17461,2407305,3870459,71
17462,142496,2052579,77
17463,3764155,1519730,225
17464,2055183,3463660,5
17465,3223920,1317062,10
17466,3113932,580211,23
17467,2607838,1230311,26
17468,1618265,1370056,11
17469,3066444,4757627,103
17470,976193,3927131,9
17471,2914124,3611999,1
17472,4066935,2620518,142
17473,1832518,4645447,50
17474,716749,2118739,17
17475,2299421,4304551,152
17476,1039233,2416078,5
17477,4583761,1729215,67
17478,752326,3429791,10
17479,3318070,1269131,114
17480,3849807,816913,64
17481,2290322,1765869,100
17482,911200,3520804,169
17483,1150506,4595137,28
17484,3660326,6993,4
17485,4494681,3517217,19
17486,2359631,678525,749
17487,111970,2885043,278
17488,1861711,3627773,22
17489,2175599,4058550,67
17490,3683564,361098,69
17491,1076285,3108490,107
17492,3318630,816913,159
17493,1246601,3851609,17
17494,1481222,1721413,99
17495,3763328,2576794,126
17496,306334,762869,124
17497,309474,3391808,11
17498,306334,3528798,124
17499,35548,1049281,26
17500,813047,3106848,6
17501,4716646,3867352,24
17502,4556619,2223912,28
17503,4796773,714035,15
17504,3026000,2991814,5
17505,1789514,3793690,3
17506,1221273,3833101,57
17507,2826278,1934540,155
17508,4668030,1432887,1127
17509,1747009,4003532,18
17510,28366,2472812,20
17511,1429988,1709398,90
17512,3200341,4194667,135
17513,3921857,1529484,65
17514,2022904,4597686,110
17515,3305322,2741764,19
17516,2085193,873318,71
17517,3900509,4245138,57
17518,1429554,4675165,2
17519,4207706,1853961,145
17520,1486892,2558769,175
17521,3696903,4398710,68
17522,1239755,1054633,8
17523,1411730,474307,87
17524,1072548,98932,18
17525,3433219,726638,81
17526,4606553,4161676,21
17527,1202857,2888042,36
17528,2810159,1488238,3
17529,326452,2629120,30
17530,2902003,254059,675
17531,4855215,2832683,30
17532,155804,2638090,36
17533,904699,4324862,32
17534,1176065,2116501,202
17535,3142808,1170664,178
17536,3053148,4690299,3
17537,4094697,979255,234
17538,4766814,1625272,161
17539,1488632,3779460,64
17540,4528705,3593261,81
17541,4498101,3867352,14
17542,4732190,3198893,101
17543,3316377,1078672,22
17544,172972,4091993,4
17545,930131,3636323,12
17546,123691,4720136,12
17547,1607490,1840412,3
17548,3329198,2401545,49
17549,471758,1660395,711
17550,1535073,2717219,140
17551,2938250,2221607,51
17552,528340,98932,1
17553,268979,1757836,16
17554,756454,2299269,17
17555,3786904,3547349,6
17556,3198433,3162560,46
17557,2402582,673405,29
17558,810494,2324744,79
17559,3742712,246307,20
17560,4175026,1193087,143
17561,56567,3198893,138
17562,1985096,4273253,49
17563,1695500,1187964,121
17564,2956147,2558297,26
17565,3768380,2999710,100
17566,3421725,791325,161
17567,3269084,2721940,4
17568,2021996,2635295,32
17569,4175026,252017,143
17570,4247331,2092295,253
17571,1815785,4390738,24
17572,1658177,843636,20
17573,127619,2186222,84
17574,3716915,2497732,16
17575,861461,1894941,92
17576,173719,1987945,134
17577,1432887,4253433,143
17578,1479553,3779626,45
17579,1305368,4753457,20
17580,2947741,1199206,45
17581,3029390,2924181,1
17582,4211984,3642845,128
17583,854025,3299579,85
17584,4025298,1067585,30
17585,1086513,4053811,29
17586,3998824,690657,56
17587,3305322,3145991,19
