0,source,sink,out_degree_b
16522,1601895,3209741,0
16523,1601895,3585891,0
16524,1601895,4410398,0
16525,1601895,1549969,0
16526,1601895,589727,0
16527,1601895,1164024,0
16528,1601895,3995919,0
16529,1601895,2751608,0
16530,1601895,4687563,0
16531,1601895,2587403,0
16532,1601895,3002837,0
16533,1601895,2630998,0
16534,1601895,3740671,0
16535,1601895,4847334,0
16536,1601895,379723,0
16537,1601895,950174,0
16538,1601895,3190284,0
16539,1601895,261124,0
16540,1601895,2624754,0
16541,1601895,2564223,0
16542,1601895,3368759,0
16543,1601895,4172653,0
16544,1601895,3753547,0
16545,1601895,2556593,0
16546,1601895,462385,0
16547,1601895,842283,0
16548,1601895,3962127,0
16549,1601895,2554960,0
16550,1601895,943728,0
16551,1601895,4499874,0
16552,1601895,2543886,0
16553,1601895,4722020,0
16554,1601895,3749594,0
16555,1601895,1120838,0
16556,1601895,2080122,0
16557,1601895,643800,0
16558,1601895,3958794,0
16559,1601895,39058,0
16560,1601895,1687366,0
16561,1601895,2088412,0
16562,1601895,3940222,0
16563,1601895,936708,0
16564,1601895,4808340,0
16565,1601895,4697742,0
16566,1601895,3250448,0
16567,1601895,1653250,0
16568,1601895,3122665,0
16569,1601895,2225602,0
16570,1601895,4481520,0
16571,1601895,2790286,0
16572,1601895,1938286,0
16573,1601895,2374128,0
16574,1601895,4341045,0
16575,1601895,2904984,0
16576,1601895,796326,0
16577,1601895,1335378,0
16578,1601895,1909170,0
16579,1601895,204959,0
16580,1601895,1792486,0
16581,1601895,1291509,0
16582,1601895,3945317,0
16583,1601895,3137765,0
16584,1601895,314236,0
16585,1601895,1930779,0
16586,1601895,2711477,0
16587,1601895,2381898,0
16588,1601895,305878,317
16589,1601895,4495322,0
16590,1601895,791252,0
16591,1601895,1920509,0
16592,1601895,4238702,0
16593,1601895,4855773,0
16594,1601895,4211087,0
16595,1601895,91440,0
16596,1601895,270896,0
16597,1601895,1592473,0
16598,1601895,475498,0
16599,1601895,3465525,0
16600,1601895,683463,0
16601,1601895,4213902,0
16602,1601895,3928412,0
16603,1601895,808622,0
16604,1601895,1381692,0
16605,1601895,1798770,561
16606,1601895,1628407,0
16607,1601895,570,0
16608,1601895,177673,0
16609,1601895,2446446,0
16610,1601895,543946,0
16611,1601895,2959098,0
16612,1601895,2320917,0
16613,1601895,4737460,0
16614,1601895,1601484,0
16615,1601895,954657,0
16616,1601895,1183799,0
16617,1601895,4065896,0
16618,1601895,4422644,0
16619,1601895,2046955,0
16620,1601895,548089,0
16621,1601895,861588,0
16622,1601895,449497,0
16623,1601895,2826385,0
16624,1601895,508398,0
16625,1601895,2584523,0
16626,1601895,323669,0
16627,1601895,4416834,0
16628,1601895,1810764,0
16629,1601895,4811954,0
16630,1601895,220924,0
16631,1601895,2608290,0
16632,1601895,2116264,0
16633,1601895,1595745,0
16634,1601895,2958915,0
16635,1601895,3847311,0
16636,1601895,3952588,0
16637,1601895,2338876,0
16638,1601895,218798,0
16639,1601895,630854,0
16640,1601895,4731492,0
16641,1601895,3122501,0
16642,1601895,181586,0
16643,1601895,1748498,0
16644,1601895,2154191,0
16645,1601895,579071,0
16646,1601895,298391,0
16647,1601895,3507233,0
16648,1601895,1498497,0
16649,1601895,1780917,0
16650,1601895,901507,0
16651,1601895,2892969,0
16652,1601895,2718837,0
16653,1601895,3790249,0
16654,1601895,835509,472
16655,1601895,4180433,0
16656,1601895,3122032,0
16657,1601895,2499512,0
16658,892090,2009930,10650
16659,1477629,2647536,71
16660,75278,2820509,0
16661,75278,4696477,0
16662,289432,1565469,59
16663,3584579,712526,0
16664,717730,1981993,1118
16665,1707225,1480185,637
16666,3173413,1196225,133
16667,3223920,3438337,0
16668,333085,3656408,0
16669,2947741,1396647,0
16670,2947741,884807,0
16671,2266717,240227,12
16672,3437795,1074860,0
16673,3437795,992609,0
16674,3437795,4055513,0
16675,3437795,3404257,0
16676,460266,82340,0
16677,4737728,1069044,0
16678,4565915,354566,0
16679,4565915,2725003,0
16680,4565915,2101034,0
16681,4565915,4394863,0
16682,4565915,1315185,0
16683,4565915,4720085,0
16684,4565915,3887411,0
16685,4565915,4323145,0
16686,4565915,4263447,0
16687,4565915,807808,0
16688,4565915,646867,0
16689,4565915,1599253,0
16690,4565915,2626467,0
16691,4565915,1549123,0
16692,4565915,3036515,0
16693,4565915,629480,0
16694,4565915,40671,0
16695,4565915,3875670,0
16696,4565915,3942609,0
16697,4565915,1480315,0
16698,4565915,3554524,0
16699,4565915,3011799,14886
16700,1663006,2324352,1242
16701,3574531,2706025,0
16702,3268179,663470,0
16703,3268179,978429,0
16704,3268179,3845680,0
16705,3268179,2281182,0
16706,3268179,3354048,701
16707,1998202,100754,0
16708,1998202,3153504,3400
16709,3089513,3112578,0
16710,3089513,2130483,0
16711,3089513,1378037,0
16712,3089513,969866,0
16713,3089513,359406,0
16714,3089513,3692966,0
16715,3089513,4288865,0
16716,3089513,2345854,0
16717,3089513,1448409,0
16718,3089513,4631920,0
16719,1450478,2809458,400133
16720,4537903,1488401,34731
16721,4405100,917351,0
16722,4405100,4586661,0
16723,4405100,32041,0
16724,4405100,1818240,0
16725,4405100,4391169,0
16726,4405100,1946338,0
16727,4405100,903792,0
16728,4405100,4863879,0
16729,4405100,582943,3665
16730,922843,4862804,0
16731,922843,2802223,0
16732,1917370,1138023,0
16733,1917370,3600108,0
16734,1917370,2501309,0
16735,3104971,865515,0
16736,786633,658596,1348
16737,3153773,4492909,4627
16738,3153773,3562714,0
16739,111970,4049597,0
16740,111970,608243,0
16741,111970,1539937,0
16742,606562,4396893,0
16743,606562,2747858,0
16744,606562,3269405,0
16745,606562,2018607,19283
16746,323589,4577899,0
16747,3017206,1969767,0
16748,3017206,3565552,0
16749,3017206,2159744,0
16750,3017206,3350152,0
16751,3017206,129056,0
16752,3017206,4274835,0
16753,3017206,4280665,0
16754,3017206,300421,0
16755,3017206,4614036,0
16756,3017206,4637926,0
16757,3017206,1645666,0
16758,3017206,597655,0
16759,3017206,3886754,0
16760,3017206,4689409,0
16761,3017206,2770964,0
16762,3017206,21222,0
16763,3017206,303827,0
16764,3017206,4126538,0
16765,3017206,1561366,0
16766,3017206,2383774,0
16767,3017206,1349809,0
16768,3017206,1167732,0
16769,3017206,741142,0
16770,3017206,1149350,0
16771,3017206,4419400,0
16772,3017206,3692419,0
16773,3017206,3760908,0
16774,3017206,2963811,0
16775,3017206,3851011,0
16776,3017206,3343676,0
16777,3017206,2452438,0
16778,3017206,991700,0
16779,3017206,2105418,0
16780,3017206,4672757,0
16781,3017206,2188009,0
16782,3017206,1992494,1223
16783,3017206,3768380,1132
16784,4524805,2651013,66845
16785,510935,3318070,65
16786,2070401,1592987,0
16787,1470326,224552,1195
16788,593067,3296013,1256
16789,1681099,2285826,270
16790,1962589,1579396,208
16791,1962589,2777919,111
16792,294574,57546,0
16793,2169549,1794886,810
16794,2169549,592242,0
16795,1782783,2409113,0
16796,1782783,224552,1195
16797,1782783,3523734,0
16798,1782783,971074,385
16799,1782783,4667085,0
16800,1782783,4768062,444
16801,1782783,2555796,0
16802,1782783,161875,0
16803,1782783,83268,0
16804,1782783,1399881,6261
16805,1782783,4275389,0
16806,1782783,4311290,94
16807,1782783,222236,0
16808,1782783,4200637,203
16809,1782783,3249655,0
16810,2712752,3156984,964
16811,2712752,1817049,0
16812,2712752,3316347,0
16813,2712752,3794731,6573
16814,2506473,3081904,0
16815,2506473,3967225,0
16816,2506473,3275463,0
16817,2506473,1874195,0
16818,2506473,3508961,0
16819,2506473,2329919,0
16820,2506473,4240870,0
16821,2506473,4023496,0
16822,2506473,4429890,0
16823,2506473,2508946,0
16824,2506473,4316243,0
16825,2506473,191150,0
16826,2506473,597692,0
16827,2506473,1618876,0
16828,2506473,1814876,0
16829,2506473,2643558,0
16830,2506473,2171777,0
16831,2506473,1084295,0
16832,2506473,3029385,0
16833,2506473,4596855,0
16834,2506473,4279851,0
16835,2506473,3225384,0
16836,2506473,1197557,0
16837,2506473,4053351,0
16838,2506473,2893913,0
16839,2506473,1207979,0
16840,2506473,2737937,0
16841,2506473,1070906,0
16842,1533756,2779791,0
16843,3576624,4377759,0
16844,3576624,1912207,0
16845,3576624,1962260,0
16846,3576624,3801610,0
16847,3576624,3711062,0
16848,3246044,4856114,0
16849,2058283,92632,0
16850,4459777,432620,432
16851,1096330,438712,0
16852,1096330,4309674,269
16853,1096330,3196874,0
16854,1096330,2277006,0
16855,1096330,2395300,413
16856,1096330,1943329,0
16857,1096330,1327442,0
16858,1096330,4752752,0
16859,1096330,2830198,0
16860,1096330,3585001,0
16861,1096330,2708096,2361
16862,1096330,233336,0
16863,1096330,938646,0
16864,1096330,3479749,0
16865,1096330,1954200,0
16866,1096330,3836085,0
16867,1096330,1006862,0
16868,1096330,1074145,0
16869,1096330,2147118,0
16870,1096330,3541434,0
16871,1096330,1049150,2879
16872,2811239,2062435,0
16873,2811239,2594174,531
16874,389012,1721413,0
16875,389012,1194190,278
16876,1805144,2970262,3125
16877,2238031,3238077,0
16878,2238031,3238210,0
16879,2238031,452560,0
16880,2238031,3885734,0
16881,2238031,1100212,0
16882,2238031,4290075,0
16883,2238031,2093044,0
16884,2238031,2776192,118405
16885,1415697,2926500,48
16886,4700329,3968888,0
16887,1443500,4299196,729
16888,1443500,1444250,0
16889,397490,2009930,10650
16890,191334,269156,0
16891,191334,3873693,0
16892,191334,3987670,0
16893,191334,831103,0
16894,191334,3156984,964
16895,191334,1054633,18
16896,4766814,3464435,6
16897,4766814,475525,0
16898,2077429,3833737,0
16899,2077429,3355948,0
16900,2077429,1206337,0
16901,2077429,3298954,0
16902,1119602,3895436,0
16903,1119602,4110011,0
16904,1119602,1038927,267
16905,1962278,1480185,637
16906,1604519,4506897,0
16907,4733440,3472025,3442
16908,2390374,278204,0
16909,2390374,2465888,525
16910,1730864,1080377,0
16911,3703031,838453,0
16912,616378,1487302,0
16913,1896270,127123,0
16914,4530678,2660907,0
16915,4530678,3377372,0
16916,4530678,3717412,12885
16917,4530678,4708473,0
16918,4530678,2361249,0
16919,4530678,2584172,0
16920,4530678,3004187,0
16921,4530678,1523512,0
16922,4530678,116664,0
16923,4530678,1519942,0
16924,4530678,687752,0
16925,4530678,2825482,0
16926,4530678,1888599,0
16927,4530678,3611337,0
16928,4530678,3790173,0
16929,4530678,4111112,0
16930,4530678,1121934,0
16931,4530678,3313691,0
16932,4530678,4666880,0
16933,4530678,2616979,0
16934,4530678,4597918,0
16935,4530678,4502481,0
16936,4530678,2920190,0
16937,4530678,852925,0
16938,4530678,1735880,0
16939,4530678,1564382,0
16940,4530678,1849097,0
16941,4530678,1575963,0
16942,4530678,3017627,0
16943,4530678,4056874,0
16944,4530678,2820942,0
16945,4530678,4048960,0
16946,4530678,3738045,0
16947,4530678,264616,0
16948,4530678,3935434,0
16949,4530678,4676958,0
16950,4530678,1527879,0
16951,4530678,4500978,0
16952,4530678,3717564,0
16953,4530678,1745970,0
16954,4530678,1163720,0
16955,4530678,806384,0
16956,4530678,4028408,0
16957,4530678,1688787,0
16958,4530678,641123,0
16959,4530678,1082059,0
16960,4530678,3354994,0
16961,4530678,86004,0
16962,4530678,744675,0
16963,4530678,3854964,0
16964,4530678,4332602,0
16965,4530678,157899,0
16966,4256122,1245989,4239
16967,1712592,884795,47943
16968,1712592,2934433,0
16969,1712592,39740,0
16970,1712592,3693302,49
16971,1712592,1623979,0
16972,1712592,2917277,0
16973,1712592,311954,0
16974,1712592,1505741,23884
16975,1712592,781249,0
16976,3678951,4596250,0
16977,1638489,1298087,1096
16978,4585013,4743804,2911
16979,1674134,1409336,0
16980,1674134,2440446,0
16981,1674134,2418186,0
16982,1674134,1753769,0
16983,1674134,125155,0
16984,1674134,2556569,0
16985,1674134,1406568,0
16986,1674134,3516829,0
16987,1674134,30417,0
16988,3332801,1648193,0
16989,3332801,3462911,0
16990,3332801,3743240,0
16991,2986196,979255,282
16992,3093522,4470008,547
16993,1543216,2956481,61232
16994,4059232,1796106,0
16995,4059232,2921899,0
16996,4059232,3231377,0
16997,4059232,4109869,0
16998,4059232,2253323,0
16999,4059232,3565006,0
17000,4399173,3704602,0
17001,1027194,1086605,130
17002,261562,3639295,0
17003,261562,2768159,3410
17004,4571202,3397645,1011
17005,3392535,1575513,0
17006,4529968,467339,0
17007,4529968,1444586,0
17008,4529968,247657,0
17009,4529968,3103581,0
17010,4529968,1968565,0
17011,4529968,2128725,0
17012,4529968,1175120,0
17013,1896939,2033956,0
17014,1896939,4763490,0
17015,1896939,630361,0
17016,1896939,2530485,0
17017,1896939,1755074,0
17018,3248031,1957800,0
17019,3248031,4565915,3853
17020,3248031,1504438,1275
17021,1788781,1896939,732
17022,67800,180506,0
17023,67800,4589045,0
17024,67800,3169348,0
17025,4451008,1821613,359
17026,3192626,1132022,292
17027,3192626,3864253,309
17028,3192626,259118,0
17029,3192626,4780566,0
17030,989506,2332893,795
17031,4093479,77641,0
17032,4093479,3763328,8212
17033,3889080,2359631,1909
17034,2171894,1718677,0
17035,2171894,752405,180
17036,1255094,2400270,0
17037,1255094,1551764,0
17038,1255094,775264,0
17039,4720585,4300910,0
17040,4720585,3592559,0
17041,4720585,4276075,0
17042,4720585,668286,138
17043,4720585,2432709,1815
17044,475690,4300910,0
17045,4292513,1958849,0
17046,4292513,1412648,0
17047,4292513,3027474,0
17048,4292513,2883561,0
17049,4292513,4239079,0
17050,4292513,1141425,0
17051,4292513,4757732,510
17052,4292513,4138256,0
17053,4292513,2460721,48400
17054,1270053,4418160,3108
17055,1270053,3292438,1399
17056,697388,4612111,47
17057,697388,647094,0
17058,697388,4548426,0
17059,697388,3449292,0
17060,697388,1439955,0
17061,697388,2836778,0
17062,697388,262985,119306
17063,3639154,2150488,0
17064,3639154,36302,0
17065,3639154,544857,0
17066,3639154,2505946,0
17067,3639154,1947536,0
17068,4135084,3025948,6709
17069,4135084,3297185,0
17070,4135084,3176900,0
17071,4135084,698556,0
17072,4135084,2401391,0
17073,2779762,888836,16616
17074,3269207,3528096,3
17075,3269207,1974922,2
17076,1188888,3578545,68
17077,1262578,1131962,0
17078,1262578,2011699,0
17079,4086406,1957601,0
17080,4086406,2637945,0
17081,4086406,2373059,0
17082,4086406,3846220,0
17083,4086406,1281219,0
17084,4086406,2317963,0
17085,4086406,2609813,0
17086,4086406,1292720,1087
17087,319752,707889,0
17088,3704044,2777919,111
17089,2920873,1824594,0
17090,2920873,2206238,0
17091,2920873,2583655,0
17092,2920873,3460116,0
17093,2920873,472971,0
17094,2920873,780627,0
17095,2920873,1764130,0
17096,2920873,4789881,0
17097,2920873,1258833,0
17098,2920873,641850,0
17099,2920873,2212511,0
17100,2920873,620471,0
17101,2920873,98095,0
17102,2227668,824046,0
17103,699145,2895717,0
17104,699145,4652837,0
17105,699145,1908195,0
17106,699145,1615580,0
17107,699145,1972314,0
17108,699145,3509212,0
17109,699145,844536,0
17110,3764155,764359,0
17111,3764155,4679965,0
17112,3764155,3343205,0
17113,3764155,1828235,0
17114,3764155,4669614,0
17115,3764155,666833,0
17116,3764155,3332427,0
17117,3764155,2893913,0
17118,3764155,4389806,0
17119,3764155,534766,0
17120,3764155,3048722,0
17121,3764155,3282828,0
17122,3307617,20388,761793
17123,3789611,448823,61744
17124,3689215,2724747,0
17125,1617602,3164595,22
17126,3462000,3104940,42591
17127,2131627,4418160,3108
17128,2421222,20388,761793
17129,3541658,3151068,266
17130,3094990,1570745,0
17131,3094990,4496586,0
17132,3094990,3438890,0
17133,3094990,1252488,0
17134,3094990,1255265,0
17135,3094990,2915612,0
17136,3094990,1746774,0
17137,3094990,1229168,0
17138,3094990,1531823,0
17139,3094990,2619966,0
17140,3094990,2969511,34965
17141,3094990,4127768,0
17142,3094990,3773437,0
17143,3094990,3147313,0
17144,3094990,3144473,0
17145,3094990,4790391,0
17146,3094990,316205,0
17147,3094990,12221,0
17148,3094990,3709536,0
17149,3094990,2369101,0
17150,324237,309574,273
17151,3658641,1838176,0
17152,1976020,208116,0
17153,1976020,1966015,0
17154,1976020,2695610,0
17155,1976020,193117,0
17156,1976020,2612896,0
17157,1976020,2198848,0
17158,1976020,4104116,0
17159,1976020,3298082,0
17160,2814285,1602984,0
17161,2814285,1218345,0
17162,2814285,122994,0
17163,2814285,1704174,0
17164,2814285,2547109,0
17165,2814285,3978843,0
17166,2814285,2478261,0
17167,2814285,2673321,0
17168,2814285,3927101,0
17169,2814285,190330,0
17170,2814285,3083122,0
17171,2814285,3201313,0
17172,2814285,2764439,17400
17173,2814285,1080747,0
17174,2814285,2545325,0
17175,2814285,235938,0
17176,2532259,4771141,0
17177,4773754,4013082,316
17178,2730409,2351051,0
17179,2501645,4594685,0
17180,2501645,4565735,1280
17181,2501645,4217711,0
17182,4348766,3836246,0
17183,4348766,3401608,0
17184,4819083,2904050,0
17185,4819083,2017445,0
17186,4819083,1195208,0
17187,4819083,601669,0
17188,4819083,2998529,0
17189,4819083,1037860,0
17190,4819083,3780998,0
17191,979348,2048022,0
17192,1471887,2209030,0
17193,4287735,575372,0
17194,4462337,282738,8
17195,1440901,2823985,0
17196,1440901,661151,0
17197,1440901,2077789,0
17198,1440901,4614205,0
17199,1440901,2207817,0
17200,1440901,1699324,28974
17201,3667303,2426217,0
17202,2604692,731420,0
17203,4542296,1319034,0
17204,4542296,3185900,451
17205,1663373,1328064,6
17206,2871308,4509614,0
17207,2871308,3930039,0
17208,1300976,3801195,0
17209,1300976,264589,0
17210,1300976,2068066,0
17211,4841936,2746365,0
17212,4841936,555666,0
17213,143652,487639,908
17214,143652,338345,0
17215,2589190,2044305,8639
17216,2299087,20388,761793
17217,3580164,469289,487
17218,2940424,970885,0
17219,2940424,1517358,0
17220,2940424,3899369,0
17221,2940424,657268,0
17222,4679257,2689240,0
17223,1140217,1350994,0
17224,1140217,4089569,0
17225,1140217,2776090,0
17226,1140217,1731912,0
17227,1140217,674123,0
17228,1140217,2191084,0
17229,1140217,697972,0
17230,1140217,2815873,0
17231,1140217,1012636,0
17232,1140217,2492591,0
17233,1140217,1650335,0
17234,1140217,3346354,0
17235,1140217,4455815,0
17236,1140217,3247505,0
17237,1140217,3912648,0
17238,1140217,235938,0
17239,1140217,591101,0
17240,1140217,62654,0
17241,1140217,4714510,0
17242,1140217,27252,0
17243,1140217,986128,0
17244,1140217,1641341,0
17245,1140217,2647453,0
17246,1140217,1451625,0
17247,1140217,585763,0
17248,1140217,3796338,0
17249,1140217,3170496,0
17250,3740567,843636,0
17251,2005497,4198946,132
17252,1797197,3273144,539
17253,973627,1593758,0
17254,1228834,3528096,3
17255,1368123,2983633,15276
17256,1368123,4813076,576
17257,1368123,487639,908
17258,4418116,1397316,98
17259,3341679,2373169,0
17260,3341679,887999,0
17261,3341679,2630326,0
17262,3341679,3431183,0
17263,3341679,4262760,2940
17264,4366747,1105740,0
17265,2290727,1599720,427
17266,2471590,1504438,1275
17267,2824336,1710577,20708
17268,3671045,4189431,383
17269,620504,4475906,107
17270,19654,3650803,199
17271,359707,4820881,3381
17272,2902003,1750618,0
17273,2902003,2921896,0
17274,2902003,1218445,0
17275,2902003,3117060,0
17276,2902003,3658044,0
17277,2902003,3090406,0
17278,2902003,2181513,0
17279,2902003,3916034,0
17280,2902003,4664828,0
17281,2902003,869032,0
17282,2902003,4438049,408
17283,2902003,1314194,0
17284,2902003,3424702,374
17285,2902003,4819298,0
17286,2902003,4500044,0
17287,2902003,4431172,350
17288,2902003,4465445,0
17289,2902003,4158323,0
17290,2996927,309574,273
17291,1204618,1413055,751
17292,2481712,2339110,0
17293,1817011,3421759,0
17294,3894552,2582486,339
17295,3807177,1599720,427
17296,36596,605639,0
17297,36596,3418707,2434
17298,2382233,1397316,98
17299,2424452,478755,0
17300,2424452,2194795,0
17301,2424452,3177743,0
17302,2424452,4285976,0
17303,2424452,4010949,0
17304,2424452,4546058,0
17305,2424452,612577,0
17306,2424452,1064262,0
17307,2424452,4528921,0
17308,2424452,2336814,0
17309,2424452,4022320,167
17310,2424452,2916122,0
17311,2424452,4679674,0
17312,2424452,2890274,0
17313,2424452,47015,0
17314,2424452,434953,1811
17315,2424452,2647021,0
17316,2424452,759022,0
17317,933347,3609746,0
17318,933347,1190818,0
17319,933347,4177711,0
17320,933347,346788,0
17321,933347,2804613,0
17322,933347,548555,0
17323,933347,4047414,0
17324,933347,3461609,0
17325,933347,2290693,0
17326,933347,3871260,0
17327,933347,317934,0
17328,933347,3085152,0
17329,933347,1496451,0
17330,933347,2665510,0
17331,933347,863518,0
17332,933347,744881,0
17333,933347,1611975,0
17334,933347,4108497,0
17335,933347,3531888,0
17336,933347,3938339,0
17337,933347,3154990,0
17338,933347,3794440,0
17339,933347,4241661,0
17340,933347,3432157,0
17341,933347,4768260,0
17342,933347,2767668,0
17343,933347,3968888,0
17344,933347,2035175,0
17345,933347,917419,0
17346,933347,228662,0
17347,2497739,448823,61744
17348,3942863,2557232,12913
17349,2163240,4204052,93387
17350,2163240,4565915,3853
17351,814749,2647536,71
17352,1835930,4808386,0
17353,4024736,1504438,1275
17354,2025383,3088232,690
17355,585893,3106356,0
17356,4639113,4473623,0
17357,4639113,3048788,231
17358,1930131,78652,3324
17359,2649630,2068983,0
17360,2649630,1175353,0
17361,2649630,171652,0
17362,2649630,154780,0
17363,2649630,4656540,0
17364,2649630,4493002,0
17365,2649630,630449,0
17366,4323755,4761107,71924
17367,4323755,87896,0
17368,4323755,3115155,0
17369,4323755,945036,0
17370,4323755,1696719,0
17371,4323755,4109988,0
17372,4323755,2940062,0
17373,4323755,3423374,0
17374,4323755,2778427,0
17375,4323755,3112833,0
17376,4323755,3614444,0
17377,4323755,520845,24222
17378,4323755,3431400,1299
17379,4323755,4018985,0
17380,4323755,1582222,0
17381,4323755,2206112,0
17382,4323755,585617,0
17383,4323755,1107942,0
17384,4323755,4639300,0
17385,4323755,4395253,0
17386,4323755,3866216,0
17387,4323755,514560,0
17388,4323755,4524908,0
17389,4323755,1906568,0
17390,4323755,1479546,0
17391,4323755,932034,0
17392,4323755,3938372,0
17393,4323755,421433,0
17394,4323755,4669293,0
17395,4323755,2790304,0
17396,4323755,566672,0
17397,4323755,142203,0
17398,4323755,2786925,0
17399,4323755,1702889,0
17400,4323755,2613882,0
17401,4323755,899542,0
17402,4323755,2875522,0
17403,4323755,1507335,0
17404,4323755,2436019,0
17405,4323755,325930,0
17406,4323755,316666,0
17407,4323755,4191655,0
17408,4323755,3882890,0
17409,4323755,2073916,0
17410,4323755,3013490,0
17411,4323755,214829,0
17412,4323755,355172,0
17413,4323755,888083,0
17414,4323755,696133,0
17415,4323755,1461571,0
17416,4323755,3313188,0
17417,4323755,703106,0
17418,4323755,1379633,0
17419,4323755,3345046,10154
17420,4323755,1806089,0
17421,4323755,1047441,0
17422,4323755,2233706,0
17423,4323755,3776582,0
17424,4323755,2435732,0
17425,4323755,118140,0
17426,4323755,1490982,0
17427,4323755,762699,0
17428,4323755,3157843,0
17429,4323755,458248,2027
17430,4323755,251536,0
17431,4323755,2538798,0
17432,3602451,3473964,0
17433,3602451,4078875,0
17434,3602451,3941963,0
17435,3687290,1899132,0
17436,3687290,2573241,0
17437,758145,4733943,0
17438,2488680,20388,761793
17439,1253026,3445551,0
17440,1253026,1143844,0
17441,1253026,4743049,0
17442,1253026,1877376,0
17443,1253026,4526449,0
17444,1253026,1442553,0
17445,1253026,315211,0
17446,987441,4391815,0
17447,987441,1831901,0
17448,3040440,3836704,0
17449,46893,448823,61744
17450,2557232,2934843,0
17451,2557232,441501,0
17452,2557232,3067294,0
17453,2557232,1861460,0
17454,2557232,3307474,0
17455,2557232,2377774,0
17456,2557232,1333087,0
17457,2557232,1173845,0
17458,2557232,2036232,0
17459,2557232,3217441,0
17460,2557232,670833,0
17461,2557232,2492090,0
17462,2557232,1033741,0
17463,2557232,397053,0
17464,2557232,690005,0
17465,2557232,2746365,0
17466,2557232,1134050,0
17467,2557232,4657299,0
17468,2557232,4852341,0
17469,2557232,3010827,0
17470,2557232,3247161,0
17471,2557232,804167,0
17472,2557232,758601,0
17473,2557232,4240911,0
17474,2557232,3834734,0
17475,2557232,699993,0
17476,2557232,34224,0
17477,2557232,3615619,0
17478,2557232,341961,0
17479,2557232,2664549,0
17480,2557232,1177189,0
17481,2557232,4156162,0
17482,2557232,2215140,0
17483,2557232,1344276,0
17484,2557232,3055257,0
17485,2557232,467042,0
17486,2557232,3218511,0
17487,2557232,3588404,0
17488,2557232,460472,0
17489,2557232,111576,0
17490,2557232,3261980,0
17491,2557232,1705705,0
17492,2557232,577411,0
17493,2557232,4104368,0
17494,2557232,3927330,0
17495,2557232,241527,0
17496,2557232,2726331,116777
17497,2557232,1689308,0
17498,2557232,3843634,0
17499,2557232,1614110,0
17500,2557232,472050,0
17501,2557232,1814375,0
17502,2557232,1012541,0
17503,2557232,1341966,1321
17504,2557232,1389087,0
17505,2557232,4267454,0
17506,2557232,4420375,0
17507,2557232,1905080,0
17508,2557232,1470927,0
17509,1438650,2932022,540
17510,2039665,3626136,0
17511,2039665,3757241,1325
17512,13421,4820881,3381
17513,1504704,1342069,3150
17514,4033899,3711212,0
17515,4033899,2714182,0
17516,4033899,490419,0
17517,4033899,566068,0
17518,4033899,4120651,926
17519,4033899,4759359,856
17520,4033899,4410245,0
17521,4033899,4588094,0
17522,4033899,72508,0
17523,4033899,1940176,0
17524,3001395,3477517,0
17525,4714723,1486685,1086
17526,3069946,1529484,0
17527,1921503,1687914,3851
17528,229035,1909985,89460
17529,4612494,2091375,0
17530,4612494,194569,0
17531,4612494,193805,714
17532,2292610,4331707,223
17533,696425,2924614,74
17534,1385994,2619379,85781
17535,1484675,2613213,0
17536,2711676,1710577,20708
17537,1341966,1529484,0
17538,2661309,1599720,427
17539,1633666,4331707,223
17540,3798250,3309784,0
17541,1684129,1599720,427
17542,1327440,1282033,0
17543,1327440,724839,0
17544,1327440,1779740,0
17545,1327440,3588699,658
17546,1445324,1246288,0
17547,1445324,3466799,0
17548,1445324,1742200,0
17549,1445324,4063538,0
17550,1445324,717411,0
17551,1445324,4431276,0
17552,153792,1309951,217
17553,4373282,1529484,0
17554,4373282,1256220,0
17555,4373282,3434753,0
17556,4373282,3336131,0
17557,4373282,822393,0
17558,3288301,4681267,1850
17559,2616749,1782783,3690
17560,4812524,2984603,105780
17561,4283855,3646444,0
17562,4283855,2869355,105
17563,4283855,1150638,376
17564,919613,4341683,0
17565,919613,2376024,0
17566,919613,855602,0
17567,3736271,2287851,0
17568,1446252,663713,76
17569,738728,156140,403
17570,738728,3107199,625
17571,738728,4298408,1349
17572,2273355,1599860,0
17573,1068581,3447821,0
17574,1473506,2341215,0
17575,1820484,1712592,2710
17576,1571346,1328064,6
17577,1624632,2926541,5262
17578,2538626,4074179,0
17579,1118136,163021,4518
17580,3418707,1870500,0
17581,3418707,1483776,0
17582,3418707,4547705,0
17583,3418707,2903814,0
17584,3418707,2295351,0
17585,3418707,4438282,0
17586,3418707,658596,1348
17587,3418707,3540982,0
17588,3418707,2072543,0
17589,4643293,888836,16616
17590,971074,4589389,0
17591,2422604,2943339,0
17592,2760117,1311725,0
17593,2760117,4478927,0
17594,2760117,3168682,0
17595,2760117,2514718,0
17596,2760117,2922877,0
17597,2760117,3435070,0
17598,2760117,4020620,0
17599,2760117,3676117,0
17600,2760117,2250926,0
17601,2760117,4040080,0
17602,2760117,3534593,0
17603,2760117,1205260,0
17604,2760117,3581929,0
17605,2760117,3861426,0
17606,4857001,3305728,0
17607,4857001,1844300,0
17608,4772392,3788255,0
17609,4772392,4730476,895
17610,3711007,3198135,54
17611,3711007,1191115,0
17612,3711007,4444664,0
17613,3711007,3926802,110084
17614,3711007,345926,0
17615,4034438,2316976,0
17616,158235,3433977,307
