0,source,sink,out_degree_a
14301,839505,1032219,215
14302,1764405,1342813,104
14303,1623769,555744,229
14304,15836,3107578,232
14305,4272278,1920244,318
14306,850753,4851681,12
14307,3155675,409025,94
14308,1733406,563610,89
14309,4134210,167386,51
14310,1292114,4509931,181
14311,108224,1717207,692
14312,3581239,1735947,1954
14313,2109677,3973305,211
14314,1855710,4359450,156
14315,1582238,517347,781
14316,1944317,968253,272
14317,3738408,4476596,1990
14318,3064302,455141,4916
14319,2624184,1228527,137
14320,111813,3016543,22
14321,4137307,3067078,97
14322,337612,4166346,21
14323,406259,1730423,105
14324,2447113,1375650,35
14325,838809,3155350,11430
14326,804422,2690307,5
14327,4077202,1148916,27
14328,1851286,3182168,191
14329,2221822,4144273,305
14330,2324593,3601763,1328
14331,1583044,1996160,79
14332,4454061,1397316,105
14333,2700802,2338390,801
14334,564844,1889229,81
14335,4729163,4670660,1132
14336,2015762,3373957,3
14337,637794,1231557,386
14338,4144291,482804,171
14339,44884,1595239,175
14340,140195,245651,36
14341,4076127,4787288,5
14342,4441403,416036,44
14343,2804207,951929,53
14344,3041494,1838343,11
14345,1259356,1278853,234
14346,1602126,3546807,27
14347,3253957,2887418,312
14348,3744513,1559354,46
14349,2502204,4206671,802
14350,2588754,4764399,3
14351,2633049,4811188,100
14352,3823404,848620,17
14353,1067772,3973754,71
14354,3566645,4489871,229
14355,2553526,114155,112
14356,4821000,2600444,372
14357,4700248,2085870,1688
14358,458248,4109614,2027
14359,3304692,2725663,220
14360,1789163,163021,21
14361,682128,2304559,49
14362,4453537,734536,157
14363,1635105,737968,63494
14364,754926,1763113,1379
14365,4343284,1701775,21
14366,959485,1873100,156
14367,2802930,3369033,575
14368,1369917,3236030,117
14369,837618,3768859,8
14370,2223881,719237,501
14371,2886619,247783,148
14372,4702026,4158146,249
14373,2357487,4265509,722
14374,1285894,4109709,317
14375,3950793,1543960,330
14376,2933626,706737,32
14377,252244,1451581,47
14378,2237232,2862599,74
14379,3016838,1738139,120
14380,4623088,1174591,315
14381,1450511,1273514,250
14382,3680161,2610586,4
14383,466104,3169306,662
14384,735485,2561354,120
14385,2685708,3151208,157
14386,34676,3111042,6
14387,2886619,1397316,148
14388,3491685,875708,12
14389,3318237,4787584,662
14390,1704367,3201285,245
14391,3872413,460005,6141
14392,3442408,3733238,94
14393,2824807,1448417,395
14394,2590675,4081248,1298
14395,2757027,1298647,68770
14396,2583197,2522161,2173
14397,2945426,3052219,511
14398,3755311,2149073,2011
14399,4211485,1921185,352
14400,4725488,3693951,18
14401,2089379,349298,99
14402,4474867,2090884,316
14403,3863884,2916464,96
14404,2602975,4518583,243
14405,3436436,3153092,435
14406,2060097,1474823,8
14407,1314672,2091718,345
14408,1061533,1892573,2028
14409,2668658,506389,1071
14410,3963423,3808612,54
14411,205946,3001600,57
14412,4317594,973573,537
14413,575020,1125276,446
14414,4493215,2550297,123
14415,2736171,4576458,1202
14416,3333959,4554813,379
14417,4588320,3103623,29554
14418,406416,1763327,6
14419,3930528,824046,1628
14420,1337541,1324992,126
14421,3773650,935434,36
14422,3720600,1402899,63
14423,1980745,4246966,229
14424,574735,1890312,1951
14425,2632599,42462,193
14426,3433120,4164816,2488
14427,3717996,4438275,5153
14428,636521,154793,25
14429,602014,4211594,59
14430,2694897,3575682,80
14431,113472,2480532,43
14432,2390617,3155505,623
14433,571436,4110273,1921
14434,2602854,3191329,385
14435,3566064,344087,3059
14436,373702,1903802,212
14437,4708115,180685,31
14438,2912808,2940404,31
14439,1945827,4496381,44
14440,1862492,377939,5
14441,2827957,3775990,486
14442,2655762,3663495,84
14443,3366896,1928130,15
14444,3887171,3517328,23
14445,2743218,4354940,1054
14446,4003368,2739309,5222
14447,1920893,1023886,290
14448,2823611,4813395,193
14449,1268797,2010743,229
14450,194271,1422591,26
14451,3144014,2192485,848
14452,4653328,833441,100
14453,3418483,3881747,82
14454,2990273,2813508,140
14455,194271,347765,26
14456,3941703,4537102,54
14457,3390568,1690853,58
14458,1202073,378927,23
14459,2889060,476024,69
14460,639881,3135734,164
14461,3994516,2584549,78
14462,1356194,3568684,207
14463,2996892,2442388,261
14464,276096,683120,2053
14465,4841867,479935,1158
14466,4649026,4165681,19
14467,4428153,2805955,504
14468,2113699,1408892,179
14469,929764,2367831,50
14470,852019,263909,283
14471,3803252,2182305,67
14472,899628,2234956,88
14473,1401962,4079920,185
14474,840454,2520417,53
14475,1756932,3592748,7
14476,2104555,3745336,65
14477,3661944,1884333,95
14478,1604754,260596,1317
14479,4559986,4519063,246
14480,13751,4173786,208
14481,1692649,3443543,998
14482,3190882,2807744,1501
14483,1653827,2231528,76
14484,2898464,2964122,141
14485,1947875,3085898,42
14486,3007045,4729919,23
14487,2860867,1165817,297
14488,1249199,3704307,469
14489,3453522,3693634,844
14490,325206,2922782,49
14491,3939647,3227832,17
14492,4831775,2107718,208
14493,1379586,3487024,6
14494,1485698,2741764,1900
14495,3296324,784350,432
14496,3847211,2797849,319
14497,3329224,1537483,1
14498,3117335,2049040,171
14499,1605849,455720,115
14500,4331461,4773802,152
14501,1543216,1780487,469
14502,3680790,3461947,149
14503,232213,841380,948
14504,1892505,1406293,6132
14505,4846491,1484655,863
14506,3929712,3657308,61
14507,3082514,2173151,68
14508,1088399,1403971,4
14509,61851,3692347,21
14510,1579027,1846769,152
14511,3528778,3339805,23
14512,702865,3052345,48
14513,896218,861508,14
14514,1816460,4842150,329
14515,2604748,421127,707
14516,2434223,3198808,39
14517,4434064,3053343,792
14518,3167709,3935292,441
14519,3058297,4176673,25
14520,4231030,2747738,31
14521,4595807,2138440,57
14522,3792629,3688754,1838
14523,2184928,4099937,48
14524,230858,3404510,91
14525,2524560,3303418,55
14526,3995172,1727346,46
14527,2326765,2112837,1314
14528,690023,4717536,1004
14529,4687539,1140548,178
14530,31699,4466313,480
14531,1054015,4390954,466
14532,2763196,1043005,32759
14533,4230383,3673818,219
14534,631495,1673344,71
14535,3526111,116160,745
14536,3838,1902666,1296
14537,1514429,2225437,168
14538,3272419,1789163,197
14539,1471311,833723,30
14540,2700802,1281040,801
14541,2696798,1084494,6
14542,3249932,1729154,148
14543,1725796,441242,23
14544,4658530,3481974,113
14545,4341222,2447458,55
14546,3385133,3779771,8
14547,3287798,2565813,113
14548,321743,291319,90
14549,3111524,4326349,16
14550,2525847,4502960,166
14551,3517516,4492644,68
14552,18797,1787871,100
14553,253430,2041629,3886
14554,1104012,4176331,43
14555,1676412,2863758,53
14556,3457958,2173805,1550
14557,1506302,1972319,435
14558,4444751,4728796,127
14559,891473,1872996,1769
14560,2488485,1419399,136
14561,2596762,1318630,113
14562,3605497,464971,225
14563,2188994,3629760,56
14564,3783559,4366383,209
14565,3126141,4146791,793
14566,3473274,3216898,786
14567,24848,715687,110
14568,9849,3184154,213
14569,4743584,1209586,814
14570,1330951,3775048,433
14571,3554290,3399880,58
14572,2862380,2424643,197
14573,2488485,4159518,136
14574,4667139,1814476,26
14575,2713160,2632779,463
14576,4110097,562746,93
14577,4311218,4109837,1220
14578,659366,3104940,3
14579,1780278,3793690,55
14580,4640649,3769469,227
14581,1665850,2124641,32
14582,1716121,3876845,127
14583,253647,3484419,478
14584,2284926,2633964,328
14585,2931989,79822,228
14586,4547634,4294640,92
14587,641893,1857122,142
14588,141680,2421145,7
14589,746713,419723,88
14590,4513538,781134,1517
14591,3020252,1046414,396
14592,1168737,4475185,443
14593,99733,4611458,3222
14594,2465882,65638,69
14595,4019772,221837,43
14596,194615,1339799,245
14597,215004,3433068,476
14598,812338,701503,90
14599,1661049,4805254,32
14600,4073254,1571040,376
14601,347715,2995492,97
14602,2930408,2538020,45
14603,3292313,4098024,277
14604,1414057,1358891,661
14605,1370192,505306,179
14606,3746286,4078294,1919
14607,2022832,1871250,168
14608,2740005,3015960,24
14609,2785878,3367913,1186
14610,2788582,2748192,2373
14611,916097,1599720,119
14612,3267725,3999974,232
14613,4568687,1990144,234
14614,962718,1812267,110
14615,4189431,4105641,383
14616,4834600,2831911,2172
14617,675489,4176657,148
14618,880632,3090233,20
14619,711647,2773159,857
14620,4802230,2199264,1758
14621,2587645,1565469,57
14622,305589,1964242,244
14623,302860,4052990,42
14624,4749275,4665226,319
14625,3122764,2231902,78
14626,3506652,1152798,34
14627,1712592,4007276,2710
14628,3588699,4360797,658
14629,4006042,3710818,129
14630,447792,1805044,16
14631,2417167,3557037,3161
14632,2152745,1891415,2001
14633,742548,2842887,289
14634,1450320,950782,49
14635,3424636,3599432,422
14636,2072348,703160,579
14637,245914,2750373,154
14638,3523229,833966,586
14639,1167211,3083309,25
14640,2443496,3684341,471
14641,404449,1250083,31
14642,1680637,3241571,15
14643,2330930,2758374,155
14644,153480,3246139,94
14645,2336298,3054465,385
14646,1399058,897103,420
14647,1294885,1968177,449
14648,2092995,4174130,31
14649,680507,673622,38
14650,4017320,1902051,523
14651,403988,2843977,19
14652,3541501,3356763,515
14653,108882,2084570,67
14654,402184,3991918,9
14655,2425589,4689615,246
14656,127950,4104887,7009
14657,2681679,968253,620
14658,3166930,1411592,1206
14659,3485884,1759685,151
14660,1298206,3847195,92
14661,3925458,461337,84
14662,3313467,2034479,1179
14663,806785,3165467,994
14664,4482274,2191179,137
14665,2129735,2655455,161
14666,2657679,3255798,103
14667,1105301,3756910,314
14668,3096339,2673660,80
14669,597807,3962182,94
14670,4750431,1292118,1896
14671,1708705,668097,1038
14672,4849746,1340072,54
14673,3642,1382531,131
14674,176923,3377456,369
14675,1225124,2825539,730
14676,375041,4432761,23
14677,2640226,1687276,154
14678,1796497,4255093,117
14679,2184483,4254453,83
14680,2666350,3964480,760
14681,3514211,3994513,1546
14682,1776036,1947536,397
14683,2796427,316192,79
14684,4655006,1854937,19
14685,32912,2104659,541
14686,3736290,3419543,15
14687,873234,415217,128
14688,4562839,3985779,837
14689,1088399,2194084,4
14690,153095,204764,542
14691,3575574,1052168,447
14692,4306404,1798871,85116
14693,4402444,4507440,108
14694,2443498,2835234,8
14695,2347560,4502376,200
14696,454180,328197,79
14697,738507,245651,61
14698,1449069,4488573,144
14699,3873655,181477,138
14700,2404927,2684997,64
14701,4441403,128467,44
14702,846444,3081183,235
14703,3333639,3903186,37
14704,2238271,1317190,427
14705,2289638,1422226,22
14706,3074247,3234765,1
14707,3081689,4205289,249
14708,1689172,2519846,1
14709,1986630,3947069,786
14710,3871751,3315421,882
14711,4510312,1084494,19
14712,3809800,3292176,126
14713,1398494,3725620,17
14714,1533756,4054439,865
14715,3152813,3269405,1201
14716,3615877,4237061,2238
14717,4394459,1858226,2792
14718,206959,2658327,687
14719,3609289,719625,249
14720,1262238,4184162,379
14721,887938,2268184,13
14722,4810829,2578819,33
14723,1040797,2004028,82
14724,1382058,2848259,5946
14725,786719,909133,247
14726,1794886,3159776,810
14727,1563882,815396,93
14728,165165,1161465,108
14729,3887885,930578,142
14730,2179931,810375,168
14731,3335951,3452506,97
14732,751564,3273144,51
14733,3273330,4476596,20
14734,4042531,671321,442
14735,1702290,1289224,174
14736,2831865,3628439,1225
14737,3510620,1952787,26
14738,3049714,3272419,5
14739,2780995,625451,20
14740,3651936,4609148,850
14741,4655532,1078672,30
14742,2283170,1238004,135
14743,240227,577082,12
14744,1326865,4683579,2028
14745,4064525,2816758,95
14746,2048,3224537,149
14747,3567172,2256354,413
14748,2970819,85846,62
14749,4804535,3249483,171
14750,661548,3693422,90
14751,371635,1751451,64
14752,1394585,929561,947
14753,4714677,3585532,347
14754,1909393,2489021,49
14755,2036718,3768159,381
14756,2912811,3885790,4829
14757,2293276,4506741,36
14758,4588969,4108731,111
14759,2104701,157238,27
14760,4305011,4015570,30
14761,2146352,2214929,431
14762,3267725,3511998,232
14763,1477239,151020,219
14764,2050155,2164294,4343
14765,2559723,3134085,61
14766,155188,1689809,52
14767,259952,4552642,376
14768,3230424,4047999,48
14769,3728686,1166150,111
14770,3525426,3550345,126
14771,441489,3369010,73
14772,4307352,4381795,348
14773,3702009,1191621,92
14774,3786904,1557317,66
14775,3473711,1844576,109
14776,157390,369909,1572
14777,2618052,1406751,223
14778,2688927,2693901,675
14779,2969049,568483,117
14780,4382315,952617,122
14781,1609584,4660319,531
14782,193221,1886319,54
14783,2713354,4378121,64
14784,4678822,617568,4246
14785,141948,3272471,90
14786,4702057,2997521,177
14787,4007414,4312824,202
14788,3246429,3587474,302
14789,3598083,1589468,1352
14790,392512,2299534,57
14791,2623530,1278477,277
14792,2312221,900467,885
14793,1496891,487639,48
14794,4642469,3384086,174
14795,2604748,4472723,707
14796,1549221,984972,222
14797,3043233,1031894,52
14798,2646251,3814848,1146
14799,3402297,1417836,122
14800,4610268,1530648,21
14801,337565,1761381,38
14802,4812347,371575,2225
14803,3260172,706015,64
14804,4531017,1076847,264
14805,3233149,4837037,470
14806,3720958,3925046,287
14807,3857563,3353962,38
14808,3287798,3063354,113
14809,1576970,1031894,2
14810,1665850,2130550,32
14811,1747921,774919,5546
14812,2448159,1709754,5
14813,1418409,1667655,1029
14814,2990672,3934133,180
14815,259091,4076735,1696
14816,848605,4027369,282
14817,2283170,2918381,135
14818,2670251,4574183,965
14819,3300747,1961771,26
14820,562869,4678727,29
14821,222154,617983,169
14822,2669858,3487024,3
14823,2301264,1604488,7649
14824,3531100,1650789,1176
14825,1490157,652816,59
14826,3629713,2550182,107
14827,831775,3857967,68
14828,2342205,2861081,5
14829,2479462,3864409,136
14830,3602756,2063698,1939
14831,132134,324594,4186
14832,3990211,493299,31
14833,4357352,1221155,152
14834,1630945,37479,667
14835,1835749,4108673,41
14836,162173,80439,1072
14837,3819586,1590756,44
14838,3699998,3783020,33
14839,594519,3143586,226
14840,3288622,2739144,2251
14841,348855,2592432,224
14842,1958281,2030568,57
14843,820772,4681042,121
14844,2690880,3560753,8
14845,490440,2076092,116
14846,1156145,247881,187
14847,1121433,433064,111
14848,4229020,2225910,69
14849,2182739,2582764,51
14850,2289720,1902853,114
14851,1406252,186400,110
14852,3058297,1165166,25
14853,4418154,3388216,11
14854,1111559,2544271,127
14855,101349,4330012,98
14856,2303850,1204176,473
14857,1607685,4251321,171
14858,2350820,2998189,17
14859,3070079,4610775,21
14860,413514,840557,150
14861,4096963,940383,88
14862,2720299,1311396,109
14863,4508618,4638744,1294
14864,2289720,3608024,114
14865,2142638,4500044,279
14866,592926,933031,149
14867,867134,4347002,667
14868,3273786,1038006,269
14869,585573,3631647,1073
14870,3478060,4844753,399
14871,3127945,405650,5245
14872,685713,65638,75
14873,263296,3767262,26
14874,1935156,3577382,24
14875,2776192,436377,118405
14876,876619,4851580,1508
14877,853905,2053028,95
14878,2419178,2818280,1285
14879,1317930,468933,26
14880,1688002,21659,109
14881,3190422,162577,3
14882,4441403,1467477,44
14883,3752969,485340,609
14884,4282495,3108490,56
14885,1903345,3981972,328
14886,1898939,1339141,67
14887,834127,4007276,34
14888,783354,899004,82
14889,891352,4552127,88
14890,4397390,1592965,32
14891,2386182,4531547,30
14892,3569901,422201,97
14893,3944177,4679119,43
14894,2464855,179254,503
14895,2883988,4400515,672
14896,891473,1902065,1769
14897,4256012,578397,21
14898,1926258,4570117,139
14899,2474399,811239,31
14900,409050,3124289,46
14901,3998651,3677602,100
14902,3424702,444896,374
14903,2814285,2682882,3324
14904,1180353,2895223,5
14905,4712917,2813892,411
14906,2729331,1194777,48
14907,3498717,1894,7
14908,4714506,4647091,29
14909,4397242,756987,5
14910,4046458,3072868,144
14911,1273418,2217055,8777
14912,2171894,2447776,121
14913,4655398,4348927,242
14914,968851,3782024,527
14915,4590349,4720681,51
14916,4268633,2618969,586
14917,3584959,1565944,2215
14918,2075113,553774,166
14919,1515634,3755142,4545
14920,4857888,262525,412
14921,4559064,4221789,384
14922,305168,3991102,99
14923,602014,3677998,59
14924,252645,4399697,641
14925,2130370,1988115,268
14926,3895466,3438279,89
14927,3055622,2811359,77
14928,3198593,2255545,54
14929,2205855,2359631,171
14930,3727090,1188176,104
14931,724889,3582607,14
14932,192926,3218063,60
14933,392568,1918826,121
14934,3326624,388936,190
14935,3205218,1054633,80
14936,2350820,487236,17
14937,1846819,3633888,1883
14938,81737,4652709,77
14939,985462,4043170,19
14940,2404727,2697253,108
14941,118604,4442760,272
14942,1722645,4599561,186
14943,2002620,601185,125
14944,3929712,1752582,61
14945,1044485,4696254,236
14946,1956214,693423,89
14947,689629,3340391,19545
14948,3059524,4096612,386
14949,3408641,3042004,1912
14950,4041626,4813076,54
14951,3674345,3266559,584
14952,126887,3316108,165
14953,2707278,2998332,39
14954,1147168,2867054,1
14955,914590,1033046,190
14956,4841186,4533077,731
14957,2352245,369354,65
14958,3214987,2555994,162
14959,2426627,3629713,73
14960,411139,201083,1945
14961,276096,904699,2053
14962,2295066,2698291,10
14963,2460356,3447402,758
14964,1477629,3779412,836
14965,4109967,1403971,41
14966,2308632,500739,50
14967,1615365,1734922,218
14968,1348674,3970464,30
14969,970600,2788618,619
14970,3653227,1520632,77
14971,568749,1871870,181
14972,1765794,4020880,128
14973,960628,3122724,59
14974,3766932,4782282,95
14975,1461184,3734576,1642
14976,2510967,2701676,87
14977,4148739,2782297,71
14978,2399545,3436632,2
14979,817396,3729483,1035
14980,1345914,105600,49
14981,3255218,656562,48
14982,4402621,493116,57
14983,3292295,3267497,1983
14984,2239712,3543871,107
14985,54650,1795021,135
14986,4631318,2035830,96
14987,660838,1771280,29
14988,1027216,3897513,49
14989,2420317,4321964,88
14990,311459,4779065,1877
14991,4722544,1207553,68
14992,1305405,4547587,528
14993,2505522,899253,15
14994,4109305,1768095,191
14995,2500674,2776052,1879
14996,4498395,2091977,64
14997,1698954,3712541,413
14998,1999989,4707158,521
14999,783972,3149977,134
15000,3645574,2697122,43
15001,3583383,2719141,256
15002,2728780,1721413,52
15003,553426,1631640,26
15004,3190643,2338035,179
15005,2382107,1424156,6464
15006,4750667,179945,71
15007,2523522,2444511,12
15008,1197620,2236363,107
15009,829318,1345076,108
15010,167357,3445606,162
15011,2848594,3104940,294
15012,654575,1002643,203
15013,2620363,4290462,61
15014,829643,848620,27
15015,3063357,2780227,99
15016,329907,3817376,112
15017,3536080,3443743,1446
15018,4721299,4659457,183
15019,629046,3784839,201
15020,1833422,4684361,2264
15021,2657839,3634961,262
15022,3194402,3910111,28
15023,4014075,135430,917
15024,1004610,4297712,495
15025,814551,2327845,213
15026,982493,4357304,130
15027,376921,1901224,25237
15028,1401429,3894024,1128
15029,1039076,2232107,2600
15030,1862328,921308,991
15031,2595763,3559201,36
15032,2124385,3023207,12
15033,801565,2635321,179
15034,163243,2981087,4
15035,4467733,2581814,92
15036,2143328,1601895,1
15037,2962779,4236866,71
15038,3105508,3261873,409
15039,4728247,132844,940
15040,1764694,4489892,608
15041,2815666,1065825,1992
15042,2711676,3544472,381
15043,3712262,4346109,262
15044,4681267,4033998,1850
15045,4210753,1468050,143
15046,274517,3698269,73
15047,4337017,2341227,6621
15048,4323150,4057766,731
15049,3677626,1378248,25
15050,3541519,3234800,54
15051,3273664,1477566,30
15052,1404923,4000402,283
15053,339245,2724252,18
15054,2754677,1963239,329
15055,1117498,1105301,53
15056,3190492,2796817,648
15057,278160,853905,19
15058,1881141,2776192,1953
15059,1291585,3375606,882
15060,3555197,896152,2081
15061,3500696,1020094,4348
15062,1178165,1653770,253
15063,1378705,2139361,1282
15064,816934,668010,623
15065,3525468,2647536,324
15066,3413654,3117985,155
15067,1160949,494940,78
15068,4847342,2253326,73
15069,2308725,1161170,4
15070,1846121,3844222,954
15071,4203692,400573,377
15072,3033227,2609184,55
15073,1931344,3605003,1112
15074,3957345,4644181,328
15075,660988,4316973,375
15076,4857001,741613,349
15077,2421611,3339150,174
15078,772135,4312519,78
15079,4632900,144101,891
15080,3201435,57569,1280
15081,504324,2582067,1378
15082,2178874,1190128,81
15083,1715013,3414725,60
15084,471201,451168,44
15085,2494024,2680951,7
15086,4135084,3583294,1874
15087,535934,3560299,126
15088,3324799,1727172,153
15089,4339556,1496003,984
15090,4305360,549988,422
15091,3536368,3019009,68
15092,1099603,3677413,14
15093,1255083,1137669,71
15094,3911619,4737124,107
15095,3227840,559577,68389
15096,3525468,1488348,324
15097,4305124,2791370,12600
15098,682723,4429490,226
15099,1997363,3998452,38
15100,407684,592289,96
15101,4267698,3233572,78
15102,845042,3808539,36
15103,3329425,4109155,171
15104,2907543,1181830,32
15105,3573936,2692510,338
15106,346751,3665947,18
15107,2948651,1390101,181
15108,1079551,1813826,37
15109,1370192,4096612,179
15110,3702193,849284,791
15111,2390617,3060022,623
15112,2735636,2033077,81
15113,4745213,1300502,534
15114,3286619,4849238,153
15115,2461854,345214,159
15116,1099552,1585870,373
15117,2139614,354331,283
15118,4325955,4778720,371
15119,1213060,3418707,1253
15120,1571064,1291585,5
15121,4755729,3623913,19
15122,4738825,2283882,44
15123,4347727,2706362,55
15124,3950414,2958656,3730
15125,2666350,120112,760
15126,2712908,1367339,150
15127,1817011,4525016,465
15128,4071837,3793478,241
15129,2152175,163021,124
15130,3746977,4317074,9
15131,1828452,4786106,241
15132,2576039,1444380,161
15133,3894541,2318064,181
15134,1119184,3054352,390
15135,1635344,2740876,151
15136,126673,2776592,29763
15137,2735886,4569329,197
15138,3794054,4506636,23
15139,894726,650686,1885
15140,363593,3609815,384
15141,3774984,719950,971
15142,4243069,2440720,540
15143,1805307,2979388,134
15144,1081350,4726303,266
15145,1419696,4164182,8
15146,3552086,3252931,622
15147,1903331,1249295,49
15148,1776168,3792576,166
15149,3994997,662206,6
15150,696010,2111634,187
15151,1574563,1869658,274
15152,3763408,2860704,177
15153,2187797,754044,142
15154,3381895,403321,110
15155,1061650,4307419,59
15156,4460306,4007276,120
15157,4794243,1621419,93
15158,3029390,1559979,1
15159,1289509,1786266,269
15160,3586418,454948,736
15161,656562,44026,114
15162,2627733,3209883,434
15163,370837,3880485,189
15164,4294475,2257711,53
15165,1296962,1105152,160
15166,1626203,1387173,1225
15167,3227198,1341632,118
15168,782564,4346728,51
15169,4662733,2629332,66
15170,3108614,2661514,6250
15171,2882631,4126216,130
15172,2289641,800183,302
15173,3858915,4847918,139
15174,3799681,2282302,1046
15175,2896908,3768112,2931
15176,1573341,3445514,100
15177,2037181,3852135,175
15178,3628696,3324700,29
15179,2634469,3444393,12828
15180,3356839,1285217,779
15181,2274523,3904010,934
15182,333085,12903,184
15183,3012084,3214213,24
15184,245819,1817935,589
15185,2930430,2908396,263
15186,944163,3787051,89
15187,2411420,2473361,276
15188,1254556,1339617,4164
15189,2862499,209191,71
15190,4340121,1676564,1041
15191,1292765,3440514,1738
15192,625025,454372,41
15193,151487,782193,76
15194,1129727,4442692,12
15195,2603133,3703565,506
15196,3169137,71051,73
15197,1465125,3720887,2
15198,1972341,1822907,1350
15199,2733783,1356779,102
15200,706951,3589696,144
15201,746713,3054246,88
15202,1781854,1148545,262
15203,1880244,3841168,1396
15204,2509863,2882556,188
15205,982693,3577361,379
15206,2074212,3775231,11
15207,4152864,94321,1
15208,3877890,2603544,237
15209,3711007,3598323,799
15210,3673060,3714595,136
15211,3078648,1184318,1238
15212,4762289,1567038,3465
15213,3795465,427964,19
15214,1285504,3655999,3634
15215,4219258,3550652,144
15216,4168057,3016011,170
15217,2122093,2946991,4
15218,4778720,1770148,2642
15219,1644679,2359693,49
15220,740442,2161208,250
15221,2402424,3430535,39
15222,3296938,4530773,30
15223,2596182,1576591,1993
15224,3814796,4524949,690
15225,3064104,4357705,474
15226,3817981,2010641,1521
15227,1268238,2796817,6
15228,41540,2675881,136
15229,281045,120809,52
15230,2412026,3245282,664
15231,3373131,4647344,21
15232,4107305,893093,1654
15233,3737378,4103399,112
15234,204935,58064,80
15235,3406217,2908605,4365
15236,16594,189971,198
15237,3676078,3132729,309
15238,222612,2263331,23
15239,1947371,940272,148
15240,1729154,2628632,172
15241,4503555,3065024,982
15242,67305,2573781,1999
15243,1272838,261200,97
15244,2939219,3906757,72
15245,1823400,2064260,5112
15246,3561634,4655430,14
15247,2155849,3465043,26
15248,3505599,3872353,514
15249,966129,4519818,697
15250,557586,3337205,46
15251,4066433,3217643,20
15252,1913888,585206,47
15253,1636782,2900469,221
15254,99328,1824265,2123
15255,1285831,3933261,499
15256,701116,1638889,70
15257,2970883,3200116,111
15258,2237871,271896,218
15259,4646371,2728232,111
15260,780183,4856472,324
15261,4529495,4061214,54
15262,3445077,1739732,2234
15263,2411550,2669833,87
15264,3458832,801532,19
15265,4669595,179873,847
15266,1207040,4266066,81
15267,1870751,1280031,1957
15268,3464059,3266398,26
15269,1284822,3452067,7732
15270,1321827,1910339,170
15271,1543216,3273786,469
15272,3817376,3521073,111
15273,363593,2638090,384
15274,4164289,1229060,691
15275,4181635,2578448,282
15276,91704,1297821,453
15277,2808896,515801,184
15278,3272526,2559631,45
15279,3303167,2467756,34
15280,4300700,1086605,20
15281,133167,2926541,238
15282,3709961,2299132,5749
15283,2361218,4081003,527
15284,4306542,3498955,23
15285,3861268,4398122,147
15286,1381380,2842619,290
15287,2124673,2387412,462
15288,102181,264003,160
15289,2912808,945265,31
15290,3522361,2712115,114
15291,2684601,758339,1573
15292,4810110,302221,1082
15293,4707239,4764947,109
15294,2687374,4534165,96
15295,3526992,2210731,248
15296,1451797,3811694,9
15297,4221012,1903913,106
15298,1097185,3587388,36
15299,4382497,277471,276
15300,3184951,1936211,770
15301,544222,487236,794
15302,68706,2460461,2433
15303,2819109,366963,276
15304,3892940,3811989,80
15305,4092796,534089,112
15306,1921503,638873,827
15307,4659765,3765136,59
15308,1003170,1250717,71
15309,3712498,3420871,221
15310,935892,2266576,34
15311,3322592,4831938,120
15312,1237698,4260925,150
15313,45986,2002375,94
15314,284263,3862898,890
15315,3481932,489300,241
15316,2758392,254581,115
15317,2899898,3487024,1369
15318,93311,2176122,221
15319,4715472,1031894,9
15320,2894369,4349531,288
15321,4153992,1607510,86
15322,4149030,2464279,99
15323,2874860,1713506,111
15324,753119,3799335,51
15325,4316474,2176870,172
15326,3357608,4348895,116
15327,1930131,1913831,449
15328,3838,1234634,1296
15329,3381219,2574977,2596
15330,1289325,924973,164
15331,4737121,2016868,424
15332,231743,2921302,164
15333,2745530,3807034,75
15334,4374886,1122,137
15335,3064302,3853265,4916
15336,3889080,826192,325
15337,954573,2731044,2
15338,593936,4394409,11
15339,1600040,2240635,579
15340,1155354,3267819,75251
15341,4653139,3072034,664
15342,521552,4857118,69
15343,408243,2980647,458
15344,3804794,1055870,85
15345,397197,1297560,380
15346,52360,4422390,139
15347,2479147,842922,301
15348,3149884,303389,130
15349,3445260,1054633,2
15350,3552715,4346437,96
15351,121472,1210537,1031
15352,979757,1049429,2002
15353,3478542,254581,132
15354,4558807,3721646,185
15355,3244622,1671918,66
15356,2898003,4629870,928
15357,1467478,447477,594
15358,2662446,1700179,1368
15359,429502,3254313,324
15360,335010,1567757,220
15361,1474439,543574,61
15362,1997787,663568,1547
15363,1635607,177471,476
15364,1117638,1203489,1043
15365,3273144,43245,539
15366,862667,2000618,44
15367,2616383,801658,54
15368,2083489,3380430,175
15369,2739141,2868896,323
15370,3741309,3837565,451
15371,492262,4269925,291
15372,3048829,4434554,6
15373,188660,4040239,8
15374,32117,4233966,270
15375,1406252,3042280,110
15376,4110089,1287326,107
15377,2103452,944870,9
15378,3115958,768770,485
15379,4706736,2629910,1215
15380,4458764,3358576,144
15381,3037159,4184162,112
15382,2241048,2327220,238
15383,1918826,1695274,416
15384,2776760,740468,11
15385,4558379,1590951,552
15386,3091908,4678309,206
15387,3530696,2294825,642
15388,2888000,4097481,1949
15389,4865997,372941,320
15390,4655162,2862336,181
15391,4499958,1382021,50
15392,4551127,4345018,422
15393,1836328,44895,104
15394,4523563,3422368,143
15395,1099135,509336,55
15396,2676882,3474297,702
15397,853173,2599788,109
